nodes	percent_of_prediction	percent_of_DWPC	metapath
Levobupivacaine—Ranolazine—Carvedilol—hypertension	0.254	0.678	CrCrCtD
Levobupivacaine—Ranolazine—Propranolol—hypertension	0.121	0.322	CrCrCtD
Levobupivacaine—CYP1A2—Triamterene—hypertension	0.0254	0.0704	CbGbCtD
Levobupivacaine—CYP1A2—Guanabenz—hypertension	0.0254	0.0704	CbGbCtD
Levobupivacaine—CYP1A2—Betaxolol—hypertension	0.0211	0.0583	CbGbCtD
Levobupivacaine—CYP3A4—Guanethidine—hypertension	0.0192	0.0532	CbGbCtD
Levobupivacaine—CYP1A2—Nisoldipine—hypertension	0.0185	0.0513	CbGbCtD
Levobupivacaine—CYP1A2—Irbesartan—hypertension	0.0146	0.0404	CbGbCtD
Levobupivacaine—CYP3A4—Hydralazine—hypertension	0.0146	0.0403	CbGbCtD
Levobupivacaine—CYP1A2—Amlodipine—hypertension	0.0143	0.0396	CbGbCtD
Levobupivacaine—CYP1A2—Nifedipine—hypertension	0.0134	0.037	CbGbCtD
Levobupivacaine—CYP1A2—Carvedilol—hypertension	0.0131	0.0364	CbGbCtD
Levobupivacaine—CYP3A4—Guanfacine—hypertension	0.0124	0.0343	CbGbCtD
Levobupivacaine—CYP1A2—Propranolol—hypertension	0.0121	0.0335	CbGbCtD
Levobupivacaine—CYP1A2—Clonidine—hypertension	0.0115	0.0319	CbGbCtD
Levobupivacaine—CYP3A4—Isradipine—hypertension	0.011	0.0305	CbGbCtD
Levobupivacaine—CYP3A4—Indapamide—hypertension	0.00971	0.0269	CbGbCtD
Levobupivacaine—CYP3A4—Nisoldipine—hypertension	0.00971	0.0269	CbGbCtD
Levobupivacaine—CYP1A2—Losartan—hypertension	0.00941	0.026	CbGbCtD
Levobupivacaine—CYP3A4—Diltiazem—hypertension	0.00938	0.026	CbGbCtD
Levobupivacaine—CYP3A4—Eplerenone—hypertension	0.00938	0.026	CbGbCtD
Levobupivacaine—CYP3A4—Enalapril—hypertension	0.00836	0.0231	CbGbCtD
