nodes	percent_of_prediction	percent_of_DWPC	metapath
Aminophenazone—CYP1A2—schizophrenia	0.474	0.564	CbGaD
Aminophenazone—CYP2D6—schizophrenia	0.365	0.436	CbGaD
Aminophenazone—CYP2C19—urine—schizophrenia	0.00429	0.0877	CbGeAlD
Aminophenazone—CYP1A2—urine—schizophrenia	0.00351	0.0716	CbGeAlD
Aminophenazone—CYP2C9—urine—schizophrenia	0.00333	0.068	CbGeAlD
Aminophenazone—CYP3A4—urine—schizophrenia	0.00254	0.0518	CbGeAlD
Aminophenazone—CYP2D6—urine—schizophrenia	0.0025	0.051	CbGeAlD
Aminophenazone—CYP2C19—blood plasma—schizophrenia	0.00224	0.0458	CbGeAlD
Aminophenazone—CYP2C8—blood plasma—schizophrenia	0.00196	0.0399	CbGeAlD
Aminophenazone—CYP17A1—gonad—schizophrenia	0.0019	0.0388	CbGeAlD
Aminophenazone—CYP1A2—blood plasma—schizophrenia	0.00183	0.0374	CbGeAlD
Aminophenazone—CYP2C9—blood plasma—schizophrenia	0.00174	0.0355	CbGeAlD
Aminophenazone—CYP2C18—endocrine gland—schizophrenia	0.00168	0.0342	CbGeAlD
Aminophenazone—CYP3A7—endocrine gland—schizophrenia	0.00159	0.0325	CbGeAlD
Aminophenazone—CYP17A1—endocrine gland—schizophrenia	0.00144	0.0293	CbGeAlD
Aminophenazone—Antipyrine—CYP1A2—schizophrenia	0.0014	0.564	CrCbGaD
Aminophenazone—CYP17A1—nervous system—schizophrenia	0.00134	0.0274	CbGeAlD
Aminophenazone—CYP3A4—blood plasma—schizophrenia	0.00132	0.0271	CbGeAlD
Aminophenazone—CYP2D6—blood plasma—schizophrenia	0.0013	0.0266	CbGeAlD
Aminophenazone—CYP17A1—central nervous system—schizophrenia	0.00129	0.0264	CbGeAlD
Aminophenazone—Antipyrine—CYP2D6—schizophrenia	0.00108	0.436	CrCbGaD
Aminophenazone—CYP17A1—brain—schizophrenia	0.00103	0.021	CbGeAlD
Aminophenazone—SLC22A6—brain—schizophrenia	0.00101	0.0207	CbGeAlD
Aminophenazone—CYP2C19—blood—schizophrenia	0.000821	0.0168	CbGeAlD
Aminophenazone—CYP2C8—blood—schizophrenia	0.000717	0.0146	CbGeAlD
Aminophenazone—CYP2D6—forebrain—schizophrenia	0.000714	0.0146	CbGeAlD
Aminophenazone—CYP2C19—endocrine gland—schizophrenia	0.000712	0.0145	CbGeAlD
Aminophenazone—CYP1A2—blood—schizophrenia	0.000671	0.0137	CbGeAlD
Aminophenazone—CYP2D6—telencephalon—schizophrenia	0.000657	0.0134	CbGeAlD
Aminophenazone—CYP2C9—blood—schizophrenia	0.000637	0.013	CbGeAlD
Aminophenazone—CYP2C8—endocrine gland—schizophrenia	0.000622	0.0127	CbGeAlD
Aminophenazone—CYP1A2—endocrine gland—schizophrenia	0.000582	0.0119	CbGeAlD
Aminophenazone—CYP2C9—endocrine gland—schizophrenia	0.000552	0.0113	CbGeAlD
Aminophenazone—CYP3A4—blood—schizophrenia	0.000485	0.00991	CbGeAlD
Aminophenazone—CYP2D6—blood—schizophrenia	0.000478	0.00975	CbGeAlD
Aminophenazone—CYP2C8—brain—schizophrenia	0.000445	0.00908	CbGeAlD
Aminophenazone—CYP3A4—endocrine gland—schizophrenia	0.000421	0.0086	CbGeAlD
Aminophenazone—CYP2D6—endocrine gland—schizophrenia	0.000414	0.00846	CbGeAlD
Aminophenazone—CYP3A4—nervous system—schizophrenia	0.000394	0.00804	CbGeAlD
Aminophenazone—CYP2D6—nervous system—schizophrenia	0.000388	0.00792	CbGeAlD
Aminophenazone—CYP3A4—central nervous system—schizophrenia	0.000379	0.00775	CbGeAlD
Aminophenazone—CYP2D6—central nervous system—schizophrenia	0.000373	0.00762	CbGeAlD
Aminophenazone—CYP2D6—cerebellum—schizophrenia	0.000365	0.00745	CbGeAlD
Aminophenazone—CYP2D6—brain—schizophrenia	0.000296	0.00605	CbGeAlD
Aminophenazone—CYP17A1—Metabolism—GSTM1—schizophrenia	3.56e-05	0.000325	CbGpPWpGaD
Aminophenazone—CYP17A1—Metabolism—PLA2G4A—schizophrenia	3.56e-05	0.000325	CbGpPWpGaD
Aminophenazone—CYP2D6—Metabolism—SLC27A5—schizophrenia	3.56e-05	0.000325	CbGpPWpGaD
Aminophenazone—CYP2D6—Metabolism—ACSL6—schizophrenia	3.56e-05	0.000325	CbGpPWpGaD
Aminophenazone—CYP2C19—Metabolism—PNP—schizophrenia	3.54e-05	0.000323	CbGpPWpGaD
Aminophenazone—CYP2C9—Metabolism—SLC27A5—schizophrenia	3.53e-05	0.000322	CbGpPWpGaD
Aminophenazone—CYP2C9—Metabolism—ACSL6—schizophrenia	3.53e-05	0.000322	CbGpPWpGaD
Aminophenazone—CYP3A7—Metabolism—GAPDH—schizophrenia	3.5e-05	0.00032	CbGpPWpGaD
Aminophenazone—CYP3A7—Metabolism—CLOCK—schizophrenia	3.47e-05	0.000317	CbGpPWpGaD
Aminophenazone—CYP2C8—Metabolism—PIP4K2A—schizophrenia	3.47e-05	0.000317	CbGpPWpGaD
Aminophenazone—CYP2C9—Metabolism of lipids and lipoproteins—PIK3C2A—schizophrenia	3.45e-05	0.000315	CbGpPWpGaD
Aminophenazone—CYP3A4—Metabolism—PRODH—schizophrenia	3.45e-05	0.000315	CbGpPWpGaD
Aminophenazone—CYP2C8—Metabolism of lipids and lipoproteins—CYP1A2—schizophrenia	3.44e-05	0.000314	CbGpPWpGaD
Aminophenazone—CYP2D6—Metabolism—DAO—schizophrenia	3.4e-05	0.00031	CbGpPWpGaD
Aminophenazone—CYP1A2—Metabolism of lipids and lipoproteins—CLOCK—schizophrenia	3.39e-05	0.00031	CbGpPWpGaD
Aminophenazone—CYP1A2—Metabolism—PLCH2—schizophrenia	3.38e-05	0.000309	CbGpPWpGaD
Aminophenazone—CYP3A7—Metabolism—TPH2—schizophrenia	3.38e-05	0.000309	CbGpPWpGaD
Aminophenazone—CYP3A7—Metabolism—CACNB2—schizophrenia	3.38e-05	0.000309	CbGpPWpGaD
Aminophenazone—CYP2C9—Metabolism—DAO—schizophrenia	3.37e-05	0.000307	CbGpPWpGaD
Aminophenazone—CYP3A7—Metabolism—DPYD—schizophrenia	3.33e-05	0.000304	CbGpPWpGaD
Aminophenazone—CYP2C19—Metabolism—NDUFV2—schizophrenia	3.29e-05	0.000301	CbGpPWpGaD
Aminophenazone—CYP2D6—Metabolism—PNP—schizophrenia	3.26e-05	0.000297	CbGpPWpGaD
Aminophenazone—CYP2C9—Metabolism—PNP—schizophrenia	3.23e-05	0.000295	CbGpPWpGaD
Aminophenazone—CYP1A2—Metabolism—NDST3—schizophrenia	3.18e-05	0.000291	CbGpPWpGaD
Aminophenazone—CYP17A1—Metabolism—MTHFR—schizophrenia	3.15e-05	0.000288	CbGpPWpGaD
Aminophenazone—CYP2C8—Metabolism—CYP26B1—schizophrenia	3.14e-05	0.000286	CbGpPWpGaD
Aminophenazone—CYP2C19—Metabolism—PIP4K2A—schizophrenia	3.09e-05	0.000283	CbGpPWpGaD
Aminophenazone—CYP3A7—Metabolism—CACNA1C—schizophrenia	3.09e-05	0.000283	CbGpPWpGaD
Aminophenazone—CYP2C18—Metabolism—COMT—schizophrenia	3.08e-05	0.000281	CbGpPWpGaD
Aminophenazone—CYP2C19—Metabolism of lipids and lipoproteins—CYP1A2—schizophrenia	3.07e-05	0.00028	CbGpPWpGaD
Aminophenazone—CYP2C18—Metabolism—GSTP1—schizophrenia	3.07e-05	0.00028	CbGpPWpGaD
Aminophenazone—CYP2C18—Metabolism—MAOA—schizophrenia	3.06e-05	0.00028	CbGpPWpGaD
Aminophenazone—CYP2D6—Metabolism—NDUFV2—schizophrenia	3.03e-05	0.000276	CbGpPWpGaD
Aminophenazone—CYP1A2—Metabolism—SLC27A5—schizophrenia	3.02e-05	0.000275	CbGpPWpGaD
Aminophenazone—CYP1A2—Metabolism—ACSL6—schizophrenia	3.02e-05	0.000275	CbGpPWpGaD
Aminophenazone—CYP3A7—Metabolism—PIK3C2A—schizophrenia	3.01e-05	0.000275	CbGpPWpGaD
Aminophenazone—CYP2C9—Metabolism—NDUFV2—schizophrenia	3e-05	0.000274	CbGpPWpGaD
Aminophenazone—CYP1A2—Metabolism of lipids and lipoproteins—PIK3C2A—schizophrenia	2.95e-05	0.000269	CbGpPWpGaD
Aminophenazone—CYP17A1—Metabolism—APOE—schizophrenia	2.93e-05	0.000268	CbGpPWpGaD
Aminophenazone—CYP2C18—Metabolism—ABCB1—schizophrenia	2.9e-05	0.000265	CbGpPWpGaD
Aminophenazone—CYP17A1—Metabolism—APOA1—schizophrenia	2.9e-05	0.000265	CbGpPWpGaD
Aminophenazone—CYP1A2—Metabolism—DAO—schizophrenia	2.88e-05	0.000263	CbGpPWpGaD
Aminophenazone—CYP2D6—Metabolism—PIP4K2A—schizophrenia	2.85e-05	0.00026	CbGpPWpGaD
Aminophenazone—CYP2C9—Metabolism—PIP4K2A—schizophrenia	2.82e-05	0.000258	CbGpPWpGaD
Aminophenazone—CYP2C18—Metabolism—PLA2G4A—schizophrenia	2.82e-05	0.000257	CbGpPWpGaD
Aminophenazone—CYP2C18—Metabolism—GSTM1—schizophrenia	2.82e-05	0.000257	CbGpPWpGaD
