nodes	percent_of_prediction	percent_of_DWPC	metapath
Ropivacaine—SCN2A—anemia	0.584	0.745	CbGaD
Ropivacaine—CYP1A2—anemia	0.2	0.255	CbGaD
Ropivacaine—CYP1A2—urine—anemia	0.00225	0.058	CbGeAlD
Ropivacaine—Mepivacaine—SCN2A—anemia	0.00173	0.272	CrCbGaD
Ropivacaine—SCN9A—nephron tubule—anemia	0.00166	0.0429	CbGeAlD
Ropivacaine—CYP3A4—urine—anemia	0.00163	0.042	CbGeAlD
Ropivacaine—CYP2D6—urine—anemia	0.0016	0.0413	CbGeAlD
Ropivacaine—SCN2A—hematopoietic system—anemia	0.00141	0.0363	CbGeAlD
Ropivacaine—SCN10A—hematopoietic system—anemia	0.00136	0.035	CbGeAlD
Ropivacaine—SCN4A—kidney—anemia	0.0013	0.0336	CbGeAlD
Ropivacaine—Tocainide—SCN2A—anemia	0.00129	0.202	CrCbGaD
Ropivacaine—SCN10A—nephron tubule—anemia	0.00127	0.0326	CbGeAlD
Ropivacaine—CYP1A2—blood plasma—anemia	0.00117	0.0303	CbGeAlD
Ropivacaine—SCN8A—endocrine gland—anemia	0.00117	0.03	CbGeAlD
Ropivacaine—CYP2B6—blood plasma—anemia	0.00113	0.029	CbGeAlD
Ropivacaine—SCN2A—cortex of kidney—anemia	0.00112	0.029	CbGeAlD
Ropivacaine—SCN3A—kidney—anemia	0.00101	0.0261	CbGeAlD
Ropivacaine—Lidocaine—SCN2A—anemia	0.000994	0.156	CrCbGaD
Ropivacaine—SCN3A—cortex of kidney—anemia	0.000988	0.0255	CbGeAlD
Ropivacaine—SCN10A—lymphoid tissue—anemia	0.000956	0.0246	CbGeAlD
Ropivacaine—SCN2A—blood—anemia	0.000933	0.024	CbGeAlD
Ropivacaine—SCN10A—blood—anemia	0.000899	0.0232	CbGeAlD
Ropivacaine—SCN5A—digestive system—anemia	0.000858	0.0221	CbGeAlD
Ropivacaine—CYP3A4—blood plasma—anemia	0.00085	0.0219	CbGeAlD
Ropivacaine—CYP2D6—blood plasma—anemia	0.000837	0.0216	CbGeAlD
Ropivacaine—SCN3A—blood—anemia	0.00082	0.0211	CbGeAlD
Ropivacaine—SCN5A—blood—anemia	0.000817	0.0211	CbGeAlD
Ropivacaine—SCN2A—endocrine gland—anemia	0.000809	0.0208	CbGeAlD
Ropivacaine—SCN3A—bone marrow—anemia	0.000793	0.0204	CbGeAlD
Ropivacaine—SCN10A—endocrine gland—anemia	0.00078	0.0201	CbGeAlD
Ropivacaine—Levobupivacaine—CYP1A2—anemia	0.000727	0.114	CrCbGaD
Ropivacaine—CYP1A2—hematopoietic system—anemia	0.000649	0.0167	CbGeAlD
Ropivacaine—CYP2B6—hematopoietic system—anemia	0.000623	0.016	CbGeAlD
