nodes	percent_of_prediction	percent_of_DWPC	metapath
Diethylstilbestrol—CYP2A6—lung cancer	0.15	0.336	CbGaD
Diethylstilbestrol—ABCG2—lung cancer	0.134	0.301	CbGaD
Diethylstilbestrol—CYP2E1—lung cancer	0.106	0.239	CbGaD
Diethylstilbestrol—ABCB1—lung cancer	0.0557	0.125	CbGaD
Diethylstilbestrol—ABCG2—Topotecan—lung cancer	0.0308	0.0714	CbGbCtD
Diethylstilbestrol—AOX1—Methotrexate—lung cancer	0.0292	0.0676	CbGbCtD
Diethylstilbestrol—ABCG2—Gefitinib—lung cancer	0.0282	0.0653	CbGbCtD
Diethylstilbestrol—ABCG2—Teniposide—lung cancer	0.0274	0.0633	CbGbCtD
Diethylstilbestrol—CYP19A1—Paclitaxel—lung cancer	0.026	0.0603	CbGbCtD
Diethylstilbestrol—ABCG2—Erlotinib—lung cancer	0.0167	0.0386	CbGbCtD
Diethylstilbestrol—ABCG2—Paclitaxel—lung cancer	0.0153	0.0354	CbGbCtD
Diethylstilbestrol—ABCG2—Irinotecan—lung cancer	0.0151	0.0349	CbGbCtD
Diethylstilbestrol—ABCG2—Cisplatin—lung cancer	0.0123	0.0284	CbGbCtD
Diethylstilbestrol—ABCG2—Etoposide—lung cancer	0.0121	0.0279	CbGbCtD
Diethylstilbestrol—ABCB1—Topotecan—lung cancer	0.0111	0.0258	CbGbCtD
Diethylstilbestrol—ABCG2—Docetaxel—lung cancer	0.011	0.0256	CbGbCtD
Diethylstilbestrol—CYP2C9—Gefitinib—lung cancer	0.0105	0.0243	CbGbCtD
Diethylstilbestrol—ABCB1—Gefitinib—lung cancer	0.0102	0.0236	CbGbCtD
Diethylstilbestrol—CYP2C9—Teniposide—lung cancer	0.0102	0.0235	CbGbCtD
Diethylstilbestrol—CYP2C8—Erlotinib—lung cancer	0.00889	0.0206	CbGbCtD
Diethylstilbestrol—CYP2E1—Etoposide—lung cancer	0.0086	0.0199	CbGbCtD
Diethylstilbestrol—ABCG2—Doxorubicin—lung cancer	0.00823	0.0191	CbGbCtD
Diethylstilbestrol—CYP2C8—Paclitaxel—lung cancer	0.00814	0.0188	CbGbCtD
Diethylstilbestrol—ABCG2—Methotrexate—lung cancer	0.00797	0.0185	CbGbCtD
Diethylstilbestrol—ABCB1—Vinorelbine—lung cancer	0.00784	0.0181	CbGbCtD
Diethylstilbestrol—CYP3A4—Topotecan—lung cancer	0.00666	0.0154	CbGbCtD
Diethylstilbestrol—CYP2C8—Etoposide—lung cancer	0.00643	0.0149	CbGbCtD
Diethylstilbestrol—ABCB1—Crizotinib—lung cancer	0.00624	0.0144	CbGbCtD
Diethylstilbestrol—CYP3A4—Gefitinib—lung cancer	0.0061	0.0141	CbGbCtD
