nodes	percent_of_prediction	percent_of_DWPC	metapath
Azathioprine—Adenine—ACACB—obesity	0.02	1	CrCbGaD
Azathioprine—GSTA1—gall bladder—obesity	0.0144	0.0703	CbGeAlD
Azathioprine—GSTA2—gall bladder—obesity	0.0104	0.0507	CbGeAlD
Azathioprine—GSTA1—respiratory system—obesity	0.00888	0.0435	CbGeAlD
Azathioprine—HPRT1—islet of Langerhans—obesity	0.00713	0.0349	CbGeAlD
Azathioprine—GSTA1—cardiovascular system—obesity	0.0068	0.0333	CbGeAlD
Azathioprine—HPRT1—respiratory system—obesity	0.00673	0.033	CbGeAlD
Azathioprine—GSTM1—respiratory system—obesity	0.00657	0.0322	CbGeAlD
Azathioprine—GSTA2—respiratory system—obesity	0.00641	0.0314	CbGeAlD
Azathioprine—TPMT—islet of Langerhans—obesity	0.00601	0.0295	CbGeAlD
Azathioprine—HPRT1—adrenal cortex—obesity	0.00565	0.0277	CbGeAlD
Azathioprine—GSTA1—digestive system—obesity	0.00565	0.0277	CbGeAlD
Azathioprine—Hepatocellular injury—Phenylpropanolamine—obesity	0.00539	0.0139	CcSEcCtD
Azathioprine—GSTA1—adrenal gland—obesity	0.00538	0.0264	CbGeAlD
Azathioprine—HPRT1—cardiovascular system—obesity	0.00516	0.0253	CbGeAlD
Azathioprine—Liver injury—Cimetidine—obesity	0.00507	0.0131	CcSEcCtD
Azathioprine—GSTM1—cardiovascular system—obesity	0.00503	0.0247	CbGeAlD
Azathioprine—Intestinal perforation—Bupropion—obesity	0.00503	0.013	CcSEcCtD
Azathioprine—GSTA2—cardiovascular system—obesity	0.00491	0.0241	CbGeAlD
Azathioprine—TPMT—adrenal cortex—obesity	0.00477	0.0233	CbGeAlD
Azathioprine—GSTA1—endocrine gland—obesity	0.00467	0.0229	CbGeAlD
Azathioprine—HPRT1—pituitary gland—obesity	0.00457	0.0224	CbGeAlD
Azathioprine—HPRT1—adipose tissue—obesity	0.00455	0.0223	CbGeAlD
Azathioprine—GSTM1—adipose tissue—obesity	0.00444	0.0217	CbGeAlD
Azathioprine—HPRT1—digestive system—obesity	0.00428	0.021	CbGeAlD
Azathioprine—XDH—digestive system—obesity	0.00423	0.0207	CbGeAlD
Azathioprine—GSTA1—liver—obesity	0.00421	0.0206	CbGeAlD
Azathioprine—GSTM1—digestive system—obesity	0.00418	0.0205	CbGeAlD
Azathioprine—HPRT1—adrenal gland—obesity	0.00408	0.02	CbGeAlD
Azathioprine—GSTA2—digestive system—obesity	0.00408	0.02	CbGeAlD
Azathioprine—Aplastic anaemia—Cimetidine—obesity	0.00401	0.0103	CcSEcCtD
Azathioprine—GSTM1—adrenal gland—obesity	0.00398	0.0195	CbGeAlD
Azathioprine—GSTA2—adrenal gland—obesity	0.00388	0.019	CbGeAlD
Azathioprine—TPMT—pituitary gland—obesity	0.00385	0.0189	CbGeAlD
Azathioprine—TPMT—adipose tissue—obesity	0.00383	0.0188	CbGeAlD
Azathioprine—HPRT1—endocrine gland—obesity	0.00354	0.0173	CbGeAlD
Azathioprine—XDH—endocrine gland—obesity	0.00349	0.0171	CbGeAlD
Azathioprine—GSTM1—endocrine gland—obesity	0.00345	0.0169	CbGeAlD
Azathioprine—Hepatic failure—Cimetidine—obesity	0.00345	0.00889	CcSEcCtD
Azathioprine—TPMT—adrenal gland—obesity	0.00344	0.0169	CbGeAlD
Azathioprine—GSTA2—endocrine gland—obesity	0.00337	0.0165	CbGeAlD
Azathioprine—Polyp—Bupropion—obesity	0.00327	0.00843	CcSEcCtD
Azathioprine—HPRT1—liver—obesity	0.00319	0.0156	CbGeAlD
Azathioprine—XDH—liver—obesity	0.00315	0.0154	CbGeAlD
Azathioprine—GSTM1—liver—obesity	0.00311	0.0153	CbGeAlD
Azathioprine—GSTA2—liver—obesity	0.00304	0.0149	CbGeAlD
Azathioprine—Herpes zoster—Sibutramine—obesity	0.00303	0.00781	CcSEcCtD
Azathioprine—TPMT—endocrine gland—obesity	0.00298	0.0146	CbGeAlD
Azathioprine—Cyst—Bupropion—obesity	0.00297	0.00767	CcSEcCtD
Azathioprine—Toxic epidermal necrolysis—Cimetidine—obesity	0.00279	0.00719	CcSEcCtD
Azathioprine—Abdominal discomfort—Diethylpropion—obesity	0.0027	0.00696	CcSEcCtD
Azathioprine—TPMT—liver—obesity	0.00269	0.0132	CbGeAlD
Azathioprine—Pancytopenia—Diethylpropion—obesity	0.00267	0.00689	CcSEcCtD
Azathioprine—Neoplasm malignant—Sibutramine—obesity	0.00267	0.00689	CcSEcCtD
Azathioprine—Herpes zoster—Bupropion—obesity	0.00264	0.00681	CcSEcCtD
Azathioprine—Pancreatitis—Cimetidine—obesity	0.00262	0.00677	CcSEcCtD
Azathioprine—Hepatotoxicity—Bupropion—obesity	0.00257	0.00664	CcSEcCtD
Azathioprine—Pancytopenia—Cimetidine—obesity	0.00254	0.00656	CcSEcCtD
Azathioprine—Rigors—Bupropion—obesity	0.00243	0.00628	CcSEcCtD
Azathioprine—Arrhythmia—Phenylpropanolamine—obesity	0.00242	0.00623	CcSEcCtD
Azathioprine—Pneumonia—Cimetidine—obesity	0.0024	0.00619	CcSEcCtD
Azathioprine—Stevens-Johnson syndrome—Cimetidine—obesity	0.00237	0.0061	CcSEcCtD
Azathioprine—Liver injury—Bupropion—obesity	0.00236	0.00609	CcSEcCtD
Azathioprine—Agranulocytosis—Diethylpropion—obesity	0.00234	0.00604	CcSEcCtD
Azathioprine—Agranulocytosis—Cimetidine—obesity	0.00223	0.00574	CcSEcCtD
Azathioprine—Gastrointestinal disorder—Methamphetamine—obesity	0.00221	0.0057	CcSEcCtD
Azathioprine—Colitis—Sibutramine—obesity	0.00219	0.00565	CcSEcCtD
Azathioprine—Gastrointestinal disorder—Benzphetamine—obesity	0.00213	0.0055	CcSEcCtD
Azathioprine—Neoplasm—Orlistat—obesity	0.00213	0.00549	CcSEcCtD
Azathioprine—Neoplasm—Sibutramine—obesity	0.00206	0.00532	CcSEcCtD
Azathioprine—Erythema multiforme—Cimetidine—obesity	0.00203	0.00523	CcSEcCtD
Azathioprine—Arrhythmia—Diethylpropion—obesity	0.00201	0.00519	CcSEcCtD
Azathioprine—Alopecia—Diethylpropion—obesity	0.00199	0.00513	CcSEcCtD
Azathioprine—Hepatocellular injury—Bupropion—obesity	0.00199	0.00513	CcSEcCtD
Azathioprine—Colitis—Bupropion—obesity	0.00191	0.00492	CcSEcCtD
Azathioprine—Hepatic failure—Orlistat—obesity	0.0019	0.00491	CcSEcCtD
Azathioprine—Hepatic function abnormal—Sibutramine—obesity	0.00189	0.00488	CcSEcCtD
Azathioprine—Alopecia—Cimetidine—obesity	0.00189	0.00488	CcSEcCtD
Azathioprine—Hypersensitivity—Methamphetamine—obesity	0.00189	0.00486	CcSEcCtD
Azathioprine—Bone marrow depression—Topiramate—obesity	0.00188	0.00484	CcSEcCtD
Azathioprine—Ill-defined disorder—Diethylpropion—obesity	0.00182	0.00469	CcSEcCtD
Azathioprine—Hypersensitivity—Benzphetamine—obesity	0.00182	0.00469	CcSEcCtD
Azathioprine—Neoplasm—Bupropion—obesity	0.0018	0.00463	CcSEcCtD
Azathioprine—Hypotension—Phenylpropanolamine—obesity	0.0018	0.00463	CcSEcCtD
Azathioprine—Abdominal pain—Phendimetrazine—obesity	0.00178	0.00459	CcSEcCtD
Azathioprine—Malaise—Diethylpropion—obesity	0.00177	0.00456	CcSEcCtD
Azathioprine—Leukopenia—Diethylpropion—obesity	0.00175	0.00453	CcSEcCtD
Azathioprine—Diarrhoea—Methamphetamine—obesity	0.00175	0.00452	CcSEcCtD
Azathioprine—Dizziness—Methamphetamine—obesity	0.00169	0.00437	CcSEcCtD
Azathioprine—Diarrhoea—Benzphetamine—obesity	0.00169	0.00436	CcSEcCtD
Azathioprine—Malaise—Cimetidine—obesity	0.00168	0.00434	CcSEcCtD
Azathioprine—Leukopenia—Cimetidine—obesity	0.00167	0.00431	CcSEcCtD
Azathioprine—Myalgia—Diethylpropion—obesity	0.00167	0.0043	CcSEcCtD
Azathioprine—Hepatic function abnormal—Bupropion—obesity	0.00165	0.00426	CcSEcCtD
Azathioprine—Discomfort—Diethylpropion—obesity	0.00165	0.00425	CcSEcCtD
Azathioprine—Dizziness—Benzphetamine—obesity	0.00163	0.00421	CcSEcCtD
Azathioprine—Headache—Methamphetamine—obesity	0.0016	0.00414	CcSEcCtD
Azathioprine—Arthralgia—Cimetidine—obesity	0.00159	0.0041	CcSEcCtD
Azathioprine—Myalgia—Cimetidine—obesity	0.00159	0.0041	CcSEcCtD
Azathioprine—Gastrointestinal disorder—Phentermine—obesity	0.00159	0.00409	CcSEcCtD
Azathioprine—Feeling abnormal—Phenylpropanolamine—obesity	0.00158	0.00408	CcSEcCtD
Azathioprine—Rigors—Topiramate—obesity	0.00155	0.004	CcSEcCtD
Azathioprine—Headache—Benzphetamine—obesity	0.00155	0.00399	CcSEcCtD
Azathioprine—Diarrhoea—Phendimetrazine—obesity	0.00154	0.00397	CcSEcCtD
Azathioprine—Thrombocytopenia—Cimetidine—obesity	0.00149	0.00384	CcSEcCtD
Azathioprine—Dizziness—Phendimetrazine—obesity	0.00149	0.00384	CcSEcCtD
Azathioprine—Nausea—Benzphetamine—obesity	0.00147	0.00378	CcSEcCtD
Azathioprine—Musculoskeletal discomfort—Diethylpropion—obesity	0.00146	0.00376	CcSEcCtD
Azathioprine—Abdominal pain—Phentermine—obesity	0.00145	0.00375	CcSEcCtD
Azathioprine—Pancreatitis—Orlistat—obesity	0.00145	0.00374	CcSEcCtD
Azathioprine—Abdominal discomfort—Orlistat—obesity	0.00142	0.00365	CcSEcCtD
Azathioprine—Hypersensitivity—Phenylpropanolamine—obesity	0.00142	0.00365	CcSEcCtD
Azathioprine—Headache—Phendimetrazine—obesity	0.00141	0.00363	CcSEcCtD
Azathioprine—Musculoskeletal discomfort—Cimetidine—obesity	0.00139	0.00358	CcSEcCtD
Azathioprine—Gastrointestinal disorder—Diethylpropion—obesity	0.00138	0.00356	CcSEcCtD
Azathioprine—Nausea—Phendimetrazine—obesity	0.00134	0.00345	CcSEcCtD
Azathioprine—Feeling abnormal—Diethylpropion—obesity	0.00132	0.0034	CcSEcCtD
Azathioprine—Infestation NOS—Orlistat—obesity	0.00132	0.0034	CcSEcCtD
Azathioprine—Infestation—Orlistat—obesity	0.00132	0.0034	CcSEcCtD
Azathioprine—Pneumonia—Sibutramine—obesity	0.00128	0.00331	CcSEcCtD
Azathioprine—Dizziness—Phenylpropanolamine—obesity	0.00127	0.00328	CcSEcCtD
Azathioprine—Diarrhoea—Phentermine—obesity	0.00126	0.00325	CcSEcCtD
Azathioprine—Feeling abnormal—Cimetidine—obesity	0.00125	0.00324	CcSEcCtD
Azathioprine—Hepatobiliary disease—Orlistat—obesity	0.00125	0.00321	CcSEcCtD
Azathioprine—Pancreatitis—Bupropion—obesity	0.00122	0.00315	CcSEcCtD
Azathioprine—Vomiting—Phenylpropanolamine—obesity	0.00122	0.00315	CcSEcCtD
Azathioprine—Dizziness—Phentermine—obesity	0.00122	0.00314	CcSEcCtD
Azathioprine—Rash—Phenylpropanolamine—obesity	0.00121	0.00313	CcSEcCtD
Azathioprine—Dermatitis—Phenylpropanolamine—obesity	0.00121	0.00312	CcSEcCtD
Azathioprine—Body temperature increased—Cimetidine—obesity	0.0012	0.0031	CcSEcCtD
Azathioprine—Abdominal discomfort—Bupropion—obesity	0.0012	0.00308	CcSEcCtD
Azathioprine—Haemoglobin—Orlistat—obesity	0.00119	0.00307	CcSEcCtD
Azathioprine—Pancytopenia—Bupropion—obesity	0.00118	0.00305	CcSEcCtD
Azathioprine—Haemorrhage—Orlistat—obesity	0.00118	0.00305	CcSEcCtD
Azathioprine—Vomiting—Phentermine—obesity	0.00117	0.00302	CcSEcCtD
Azathioprine—Rash—Phentermine—obesity	0.00116	0.00299	CcSEcCtD
