nodes	percent_of_prediction	percent_of_DWPC	metapath
Zidovudine—TERT—hematologic cancer	0.148	0.674	CbGaD
Zidovudine—Trifluridine—Pentostatin—hematologic cancer	0.0475	0.16	CrCrCtD
Zidovudine—Telbivudine—Pentostatin—hematologic cancer	0.0475	0.16	CrCrCtD
Zidovudine—Idoxuridine—Pentostatin—hematologic cancer	0.0475	0.16	CrCrCtD
Zidovudine—Floxuridine—Pentostatin—hematologic cancer	0.0432	0.145	CrCrCtD
Zidovudine—ABCG2—hematologic cancer	0.0388	0.176	CbGaD
Zidovudine—SLC28A1—Gemcitabine—hematologic cancer	0.0322	0.105	CbGbCtD
Zidovudine—SLC29A2—Mercaptopurine—hematologic cancer	0.0309	0.101	CbGbCtD
Zidovudine—Trifluridine—Cladribine—hematologic cancer	0.0286	0.0961	CrCrCtD
Zidovudine—Telbivudine—Cladribine—hematologic cancer	0.0286	0.0961	CrCrCtD
Zidovudine—Idoxuridine—Cladribine—hematologic cancer	0.0286	0.0961	CrCrCtD
Zidovudine—Floxuridine—Cladribine—hematologic cancer	0.026	0.0875	CrCrCtD
Zidovudine—SLC29A2—Gemcitabine—hematologic cancer	0.0214	0.0697	CbGbCtD
Zidovudine—ALB—hematologic cancer	0.0169	0.0769	CbGaD
Zidovudine—ABCB1—hematologic cancer	0.0162	0.0734	CbGaD
Zidovudine—ABCC4—Tioguanine—hematologic cancer	0.0157	0.051	CbGbCtD
Zidovudine—ABCC5—Mercaptopurine—hematologic cancer	0.0136	0.0441	CbGbCtD
Zidovudine—ABCG2—Clofarabine—hematologic cancer	0.00771	0.0251	CbGbCtD
Zidovudine—ABCC5—Cisplatin—hematologic cancer	0.00683	0.0222	CbGbCtD
Zidovudine—ABCC4—Mercaptopurine—hematologic cancer	0.00651	0.0212	CbGbCtD
Zidovudine—SLC22A2—Daunorubicin—hematologic cancer	0.00613	0.0199	CbGbCtD
Zidovudine—SLC22A2—Cytarabine—hematologic cancer	0.0054	0.0176	CbGbCtD
Zidovudine—CYP2A6—Methoxsalen—hematologic cancer	0.00537	0.0175	CbGbCtD
Zidovudine—SLC22A2—Cladribine—hematologic cancer	0.0051	0.0166	CbGbCtD
Zidovudine—SLC22A2—Imatinib—hematologic cancer	0.00469	0.0153	CbGbCtD
Zidovudine—UGT2B7—Epirubicin—hematologic cancer	0.00468	0.0152	CbGbCtD
Zidovudine—ABCG2—Daunorubicin—hematologic cancer	0.00452	0.0147	CbGbCtD
Zidovudine—SLC22A8—Mercaptopurine—hematologic cancer	0.00407	0.0132	CbGbCtD
Zidovudine—ABCG2—Teniposide—hematologic cancer	0.00393	0.0128	CbGbCtD
Zidovudine—CYP2A6—Ifosfamide—hematologic cancer	0.00392	0.0127	CbGbCtD
Zidovudine—ABCG2—Cladribine—hematologic cancer	0.00377	0.0123	CbGbCtD
Zidovudine—ABCG2—Imatinib—hematologic cancer	0.00346	0.0113	CbGbCtD
Zidovudine—ABCG2—Nilotinib—hematologic cancer	0.00315	0.0102	CbGbCtD
Zidovudine—CYP2C9—Bexarotene—hematologic cancer	0.00287	0.00933	CbGbCtD
Zidovudine—ABCG2—Dasatinib—hematologic cancer	0.00278	0.00905	CbGbCtD
Zidovudine—ABCB1—Lenalidomide—hematologic cancer	0.00278	0.00905	CbGbCtD
Zidovudine—ABCG2—Mitoxantrone—hematologic cancer	0.00275	0.00894	CbGbCtD
Zidovudine—CYP2A6—Prednisolone—hematologic cancer	0.00261	0.0085	CbGbCtD
Zidovudine—SLC22A2—Vinblastine—hematologic cancer	0.00261	0.00848	CbGbCtD
Zidovudine—CYP2C8—Bortezomib—hematologic cancer	0.00252	0.0082	CbGbCtD
Zidovudine—SLC22A2—Cisplatin—hematologic cancer	0.00239	0.00778	CbGbCtD
Zidovudine—ALB—Imatinib—hematologic cancer	0.00239	0.00777	CbGbCtD
Zidovudine—CYP2C9—Idarubicin—hematologic cancer	0.00237	0.00773	CbGbCtD
Zidovudine—SLC22A11—Methotrexate—hematologic cancer	0.00229	0.00744	CbGbCtD
Zidovudine—SLC22A7—Methotrexate—hematologic cancer	0.00218	0.00709	CbGbCtD
Zidovudine—ABCG2—Irinotecan—hematologic cancer	0.00216	0.00704	CbGbCtD
Zidovudine—ABCC4—Methotrexate—hematologic cancer	0.00213	0.00693	CbGbCtD
Zidovudine—CYP2C19—Bortezomib—hematologic cancer	0.00211	0.00688	CbGbCtD
Zidovudine—CYP2C8—Ifosfamide—hematologic cancer	0.00193	0.00629	CbGbCtD
Zidovudine—ABCG2—Vincristine—hematologic cancer	0.00189	0.00615	CbGbCtD
Zidovudine—CYP2C19—Thalidomide—hematologic cancer	0.00184	0.00599	CbGbCtD
Zidovudine—ABCG2—Cisplatin—hematologic cancer	0.00176	0.00574	CbGbCtD
