nodes	percent_of_prediction	percent_of_DWPC	metapath
Niacin—HCAR3—pancreas—pancreatitis	0.0331	0.152	CbGeAlD
Niacin—HCAR3—blood—pancreatitis	0.0269	0.124	CbGeAlD
Niacin—NNMT—gall bladder—pancreatitis	0.0268	0.123	CbGeAlD
Niacin—HCAR2—pancreas—pancreatitis	0.0219	0.101	CbGeAlD
Niacin—HCAR2—blood—pancreatitis	0.0179	0.082	CbGeAlD
Niacin—NNMT—islet of Langerhans—pancreatitis	0.0176	0.0806	CbGeAlD
Niacin—NNMT—pancreas—pancreatitis	0.0123	0.0567	CbGeAlD
Niacin—SLC16A3—islet of Langerhans—pancreatitis	0.012	0.0551	CbGeAlD
Niacin—NNMT—digestive system—pancreatitis	0.0105	0.0484	CbGeAlD
Niacin—Heartburn—Hyoscyamine—pancreatitis	0.0105	0.0334	CcSEcCtD
Niacin—Laryngitis—Hyoscyamine—pancreatitis	0.01	0.0319	CcSEcCtD
Niacin—Laryngospasm—Hyoscyamine—pancreatitis	0.00967	0.0308	CcSEcCtD
Niacin—Feeling hot—Hyoscyamine—pancreatitis	0.0092	0.0293	CcSEcCtD
Niacin—Abdominal distension—Propantheline—pancreatitis	0.00891	0.0284	CcSEcCtD
Niacin—Dysphagia—Propantheline—pancreatitis	0.00885	0.0282	CcSEcCtD
Niacin—SLC16A3—pancreas—pancreatitis	0.00843	0.0387	CbGeAlD
Niacin—Erectile dysfunction—Propantheline—pancreatitis	0.00815	0.026	CcSEcCtD
Niacin—Muscle twitching—Hyoscyamine—pancreatitis	0.00735	0.0234	CcSEcCtD
Niacin—SLC16A3—digestive system—pancreatitis	0.0072	0.0331	CbGeAlD
Niacin—Dermatitis contact—Hyoscyamine—pancreatitis	0.00713	0.0227	CcSEcCtD
Niacin—Skin exfoliation—Hyoscyamine—pancreatitis	0.00689	0.022	CcSEcCtD
Niacin—SLC16A3—blood—pancreatitis	0.00686	0.0315	CbGeAlD
Niacin—Flushing—Propantheline—pancreatitis	0.00657	0.0209	CcSEcCtD
Niacin—Rash maculo-papular—Hyoscyamine—pancreatitis	0.00656	0.0209	CcSEcCtD
Niacin—Hypertonia—Hyoscyamine—pancreatitis	0.00633	0.0202	CcSEcCtD
Niacin—Tension—Propantheline—pancreatitis	0.00605	0.0193	CcSEcCtD
Niacin—Nervousness—Propantheline—pancreatitis	0.00599	0.0191	CcSEcCtD
Niacin—Eczema—Hyoscyamine—pancreatitis	0.00583	0.0186	CcSEcCtD
Niacin—Vision blurred—Propantheline—pancreatitis	0.00581	0.0185	CcSEcCtD
Niacin—Atrial fibrillation—Hyoscyamine—pancreatitis	0.00553	0.0176	CcSEcCtD
Niacin—Palpitations—Propantheline—pancreatitis	0.00545	0.0174	CcSEcCtD
Niacin—Dry mouth—Propantheline—pancreatitis	0.00513	0.0164	CcSEcCtD
Niacin—Anaphylactic shock—Propantheline—pancreatitis	0.00503	0.016	CcSEcCtD
Niacin—Urinary retention—Hyoscyamine—pancreatitis	0.00498	0.0159	CcSEcCtD
Niacin—Tachycardia—Propantheline—pancreatitis	0.00491	0.0156	CcSEcCtD
Niacin—Dry skin—Hyoscyamine—pancreatitis	0.0048	0.0153	CcSEcCtD
Niacin—Abdominal distension—Hyoscyamine—pancreatitis	0.00456	0.0145	CcSEcCtD
Niacin—Insomnia—Propantheline—pancreatitis	0.00455	0.0145	CcSEcCtD
Niacin—Dysphagia—Hyoscyamine—pancreatitis	0.00453	0.0144	CcSEcCtD
Niacin—Somnolence—Propantheline—pancreatitis	0.00447	0.0142	CcSEcCtD
Niacin—Angina pectoris—Hyoscyamine—pancreatitis	0.00441	0.0141	CcSEcCtD
Niacin—SLC16A1—digestive system—pancreatitis	0.00437	0.0201	CbGeAlD
Niacin—Erectile dysfunction—Hyoscyamine—pancreatitis	0.00417	0.0133	CcSEcCtD
Niacin—Urticaria—Propantheline—pancreatitis	0.004	0.0127	CcSEcCtD
Niacin—Sweating—Hyoscyamine—pancreatitis	0.00387	0.0123	CcSEcCtD
Niacin—SLCO2B1—digestive system—pancreatitis	0.00376	0.0173	CbGeAlD
Niacin—Hypersensitivity—Propantheline—pancreatitis	0.00371	0.0118	CcSEcCtD
Niacin—Asthenia—Propantheline—pancreatitis	0.00361	0.0115	CcSEcCtD
Niacin—Flushing—Hyoscyamine—pancreatitis	0.00336	0.0107	CcSEcCtD
Niacin—Dizziness—Propantheline—pancreatitis	0.00333	0.0106	CcSEcCtD
Niacin—Arrhythmia—Hyoscyamine—pancreatitis	0.00324	0.0103	CcSEcCtD
Niacin—Vomiting—Propantheline—pancreatitis	0.0032	0.0102	CcSEcCtD
Niacin—Rash—Propantheline—pancreatitis	0.00317	0.0101	CcSEcCtD
Niacin—Dermatitis—Propantheline—pancreatitis	0.00317	0.0101	CcSEcCtD
