nodes	percent_of_prediction	percent_of_DWPC	metapath
Triamcinolone—Corticosteroid Hormone Receptor Agonists—Prednisone—prostate cancer	0.303	1	CiPCiCtD
Triamcinolone—Prednisone—prostate cancer	0.204	1	CrCtD
Triamcinolone—NR3C1—prostate cancer	0.0651	0.466	CbGaD
Triamcinolone—CYP3A4—prostate cancer	0.0377	0.27	CbGaD
Triamcinolone—PTGS2—prostate cancer	0.0369	0.264	CbGaD
Triamcinolone—Testolactone—Estrone—prostate cancer	0.0246	0.161	CrCrCtD
Triamcinolone—NR3C1—Prednisone—prostate cancer	0.0179	0.17	CbGbCtD
Triamcinolone—CYP3A4—Estradiol valerate/Dienogest—prostate cancer	0.0161	0.153	CbGbCtD
Triamcinolone—PTGS2—Etoposide—prostate cancer	0.0096	0.0912	CbGbCtD
Triamcinolone—CYP3A4—Bicalutamide—prostate cancer	0.00845	0.0802	CbGbCtD
Triamcinolone—CYP3A4—Estramustine—prostate cancer	0.00785	0.0746	CbGbCtD
Triamcinolone—CYP3A4—Flutamide—prostate cancer	0.007	0.0665	CbGbCtD
Triamcinolone—CYP3A4—Abiraterone—prostate cancer	0.007	0.0665	CbGbCtD
Triamcinolone—Prednicarbate—Prednisone—prostate cancer	0.00638	0.042	CrCrCtD
Triamcinolone—Testolactone—Prednisone—prostate cancer	0.00638	0.042	CrCrCtD
Triamcinolone—Fluocortolone—Prednisone—prostate cancer	0.0062	0.0408	CrCrCtD
Triamcinolone—Alclometasone—Prednisone—prostate cancer	0.00603	0.0396	CrCrCtD
Triamcinolone—Budesonide—Prednisone—prostate cancer	0.00587	0.0386	CrCrCtD
Triamcinolone—Amcinonide—Prednisone—prostate cancer	0.00587	0.0386	CrCrCtD
Triamcinolone—Diflorasone—Prednisone—prostate cancer	0.00571	0.0376	CrCrCtD
Triamcinolone—Clobetasol propionate—Prednisone—prostate cancer	0.00571	0.0376	CrCrCtD
Triamcinolone—Flunisolide—Prednisone—prostate cancer	0.00571	0.0376	CrCrCtD
Triamcinolone—Fludrocortisone—Prednisone—prostate cancer	0.00571	0.0376	CrCrCtD
Triamcinolone—Desonide—Prednisone—prostate cancer	0.00571	0.0376	CrCrCtD
Triamcinolone—Paramethasone—Prednisone—prostate cancer	0.00557	0.0366	CrCrCtD
Triamcinolone—Desoximetasone—Prednisone—prostate cancer	0.00544	0.0357	CrCrCtD
Triamcinolone—Loteprednol—Prednisone—prostate cancer	0.00531	0.0349	CrCrCtD
Triamcinolone—Fluorometholone—Prednisone—prostate cancer	0.00531	0.0349	CrCrCtD
Triamcinolone—Mometasone—Prednisone—prostate cancer	0.00531	0.0349	CrCrCtD
Triamcinolone—Fluprednidene Acetate—Prednisone—prostate cancer	0.00531	0.0349	CrCrCtD
Triamcinolone—Dexamethasone—Prednisone—prostate cancer	0.00519	0.0341	CrCrCtD
Triamcinolone—Betamethasone—Prednisone—prostate cancer	0.00519	0.0341	CrCrCtD
Triamcinolone—Rimexolone—Prednisone—prostate cancer	0.00519	0.0341	CrCrCtD
Triamcinolone—CYP3A4—Cabazitaxel—prostate cancer	0.00518	0.0492	CbGbCtD
Triamcinolone—CYP3A4—Estrone—prostate cancer	0.00506	0.0481	CbGbCtD
Triamcinolone—Methylprednisolone—Prednisone—prostate cancer	0.00496	0.0326	CrCrCtD
Triamcinolone—Prednisolone—Prednisone—prostate cancer	0.00486	0.0319	CrCrCtD
Triamcinolone—Hydrocortisone—Prednisone—prostate cancer	0.00466	0.0306	CrCrCtD
Triamcinolone—CYP3A4—Ethinyl Estradiol—prostate cancer	0.00451	0.0428	CbGbCtD
Triamcinolone—CYP3A4—Conjugated Estrogens—prostate cancer	0.00331	0.0314	CbGbCtD
Triamcinolone—CYP3A4—Mitoxantrone—prostate cancer	0.00301	0.0286	CbGbCtD
Triamcinolone—CYP3A4—Estradiol—prostate cancer	0.00291	0.0276	CbGbCtD
Triamcinolone—CYP3A4—Prednisone—prostate cancer	0.0025	0.0237	CbGbCtD
Triamcinolone—CYP3A4—Etoposide—prostate cancer	0.0019	0.018	CbGbCtD
Triamcinolone—CYP3A4—Docetaxel—prostate cancer	0.00174	0.0165	CbGbCtD
Triamcinolone—CYP3A4—Doxorubicin—prostate cancer	0.00129	0.0123	CbGbCtD
Triamcinolone—NR3C1—urine—prostate cancer	0.000749	0.133	CbGeAlD
Triamcinolone—CYP3A4—urine—prostate cancer	0.000567	0.1	CbGeAlD
Triamcinolone—SERPINA6—renal system—prostate cancer	0.000419	0.0742	CbGeAlD
Triamcinolone—SERPINA6—bone marrow—prostate cancer	0.000317	0.0561	CbGeAlD
Triamcinolone—BCHE—prostate gland—prostate cancer	0.000302	0.0536	CbGeAlD
Triamcinolone—NR3C1—prostate gland—prostate cancer	0.000269	0.0477	CbGeAlD
Triamcinolone—BCHE—seminal vesicle—prostate cancer	0.000256	0.0453	CbGeAlD
Triamcinolone—PTGS2—prostate gland—prostate cancer	0.000233	0.0413	CbGeAlD
Triamcinolone—NR3C1—seminal vesicle—prostate cancer	0.000228	0.0403	CbGeAlD
Triamcinolone—NR3C1—epithelium—prostate cancer	0.000198	0.035	CbGeAlD
Triamcinolone—PTGS2—seminal vesicle—prostate cancer	0.000197	0.0349	CbGeAlD
Triamcinolone—NR3C1—renal system—prostate cancer	0.000183	0.0325	CbGeAlD
Triamcinolone—NR3C1—urethra—prostate cancer	0.00018	0.0319	CbGeAlD
Triamcinolone—PTGS2—epithelium—prostate cancer	0.000171	0.0303	CbGeAlD
Triamcinolone—PTGS2—renal system—prostate cancer	0.000159	0.0281	CbGeAlD
Triamcinolone—PTGS2—urethra—prostate cancer	0.000156	0.0276	CbGeAlD
Triamcinolone—BCHE—bone marrow—prostate cancer	0.000156	0.0276	CbGeAlD
Triamcinolone—CYP3A4—renal system—prostate cancer	0.000139	0.0246	CbGeAlD
Triamcinolone—NR3C1—bone marrow—prostate cancer	0.000139	0.0246	CbGeAlD
Triamcinolone—Amcinonide—ANXA1—prostate cancer	0.000135	0.0722	CrCbGaD
Triamcinolone—BCHE—testis—prostate cancer	0.000133	0.0236	CbGeAlD
Triamcinolone—PTGS2—bone marrow—prostate cancer	0.00012	0.0213	CbGeAlD
Triamcinolone—NR3C1—testis—prostate cancer	0.000119	0.021	CbGeAlD
Triamcinolone—BCHE—lymph node—prostate cancer	9.65e-05	0.0171	CbGeAlD
Triamcinolone—NR3C1—lymph node—prostate cancer	8.59e-05	0.0152	CbGeAlD
Triamcinolone—PTGS2—lymph node—prostate cancer	7.44e-05	0.0132	CbGeAlD
Triamcinolone—Hydrocortisone—ANXA1—prostate cancer	5.71e-05	0.0304	CrCbGaD
Triamcinolone—Testolactone—CYP19A1—prostate cancer	5.45e-05	0.029	CrCbGaD
Triamcinolone—Dexamethasone—CYP3A43—prostate cancer	5.38e-05	0.0287	CrCbGaD
Triamcinolone—Difluprednate—NR3C1—prostate cancer	4.55e-05	0.0243	CrCbGaD
Triamcinolone—Prednicarbate—NR3C1—prostate cancer	4.41e-05	0.0235	CrCbGaD
Triamcinolone—Clocortolone—NR3C1—prostate cancer	4.41e-05	0.0235	CrCbGaD
Triamcinolone—Dexamethasone—ANXA1—prostate cancer	4.25e-05	0.0227	CrCbGaD
Triamcinolone—Desonide—NR3C1—prostate cancer	4.18e-05	0.0223	CrCbGaD
Triamcinolone—Diflorasone—NR3C1—prostate cancer	4.18e-05	0.0223	CrCbGaD
Triamcinolone—Desoximetasone—NR3C1—prostate cancer	4.07e-05	0.0217	CrCbGaD
Triamcinolone—Loteprednol—NR3C1—prostate cancer	4.02e-05	0.0215	CrCbGaD
Triamcinolone—Fludrocortisone—AR—prostate cancer	3.97e-05	0.0212	CrCbGaD
Triamcinolone—Beclomethasone—CYP3A5—prostate cancer	3.81e-05	0.0203	CrCbGaD
Triamcinolone—Fluoxymesterone—SHBG—prostate cancer	3.74e-05	0.0199	CrCbGaD
Triamcinolone—Flumethasone Pivalate—NR3C1—prostate cancer	3.51e-05	0.0187	CrCbGaD
Triamcinolone—Halobetasol Propionate—NR3C1—prostate cancer	3.45e-05	0.0184	CrCbGaD
Triamcinolone—Fluoxymesterone—AR—prostate cancer	3.28e-05	0.0175	CrCbGaD
Triamcinolone—Amcinonide—NR3C1—prostate cancer	3.21e-05	0.0171	CrCbGaD
Triamcinolone—Budesonide—NR3C1—prostate cancer	3.21e-05	0.0171	CrCbGaD
Triamcinolone—Fluticasone furoate—NR3C1—prostate cancer	3.14e-05	0.0168	CrCbGaD
Triamcinolone—Mometasone—NR3C1—prostate cancer	3.05e-05	0.0163	CrCbGaD
Triamcinolone—Rimexolone—NR3C1—prostate cancer	3.02e-05	0.0161	CrCbGaD
Triamcinolone—Fluocinonide—NR3C1—prostate cancer	2.84e-05	0.0152	CrCbGaD
Triamcinolone—Beclomethasone—NR3C1—prostate cancer	2.84e-05	0.0152	CrCbGaD
Triamcinolone—Fluocinolone Acetonide—NR3C1—prostate cancer	2.76e-05	0.0147	CrCbGaD
Triamcinolone—Alclometasone—NR3C1—prostate cancer	2.76e-05	0.0147	CrCbGaD
Triamcinolone—Fludrocortisone—NR3C1—prostate cancer	2.69e-05	0.0143	CrCbGaD
Triamcinolone—Clobetasol propionate—NR3C1—prostate cancer	2.69e-05	0.0143	CrCbGaD
Triamcinolone—Flunisolide—NR3C1—prostate cancer	2.69e-05	0.0143	CrCbGaD
Triamcinolone—Paramethasone—NR3C1—prostate cancer	2.66e-05	0.0142	CrCbGaD
Triamcinolone—Fluorometholone—NR3C1—prostate cancer	2.59e-05	0.0138	CrCbGaD
Triamcinolone—Fluticasone Propionate—CYP3A5—prostate cancer	2.53e-05	0.0135	CrCbGaD
Triamcinolone—Fluoxymesterone—ESR1—prostate cancer	2.52e-05	0.0135	CrCbGaD
Triamcinolone—Methylprednisolone—NR3C1—prostate cancer	2.51e-05	0.0134	CrCbGaD
Triamcinolone—Clobetasol propionate—CYP1A1—prostate cancer	2.44e-05	0.013	CrCbGaD
Triamcinolone—Dexamethasone—CYP17A1—prostate cancer	2.44e-05	0.013	CrCbGaD
Triamcinolone—Prednisolone—CYP2A6—prostate cancer	2.29e-05	0.0122	CrCbGaD
Triamcinolone—Hydrocortisone—SHBG—prostate cancer	2.27e-05	0.0121	CrCbGaD
Triamcinolone—Fluoxymesterone—NR3C1—prostate cancer	2.22e-05	0.0119	CrCbGaD
Triamcinolone—Betamethasone—CYP19A1—prostate cancer	2.14e-05	0.0114	CrCbGaD
Triamcinolone—Asthma—Epirubicin—prostate cancer	2.01e-05	0.000318	CcSEcCtD
Triamcinolone—Influenza—Epirubicin—prostate cancer	2.01e-05	0.000318	CcSEcCtD
