nodes	percent_of_prediction	percent_of_DWPC	metapath
Indomethacin—UGT1A1—urine—bipolar disorder	0.0211	0.051	CbGeAlD
Indomethacin—PLA2G2A—blood plasma—bipolar disorder	0.0154	0.0372	CbGeAlD
Indomethacin—ABCC6—blood plasma—bipolar disorder	0.0152	0.0368	CbGeAlD
Indomethacin—PPARA—blood plasma—bipolar disorder	0.0144	0.0348	CbGeAlD
Indomethacin—SLC22A8—urine—bipolar disorder	0.0137	0.033	CbGeAlD
Indomethacin—PTGR2—adrenal cortex—bipolar disorder	0.0136	0.0329	CbGeAlD
Indomethacin—CYP2C19—urine—bipolar disorder	0.0115	0.0277	CbGeAlD
Indomethacin—PTGDR2—cerebellum—bipolar disorder	0.0113	0.0273	CbGeAlD
Indomethacin—UGT1A1—blood plasma—bipolar disorder	0.011	0.0266	CbGeAlD
Indomethacin—PTGR2—thyroid gland—bipolar disorder	0.00948	0.0229	CbGeAlD
Indomethacin—PTGDR2—brain—bipolar disorder	0.00918	0.0222	CbGeAlD
Indomethacin—SLCO1B1—blood plasma—bipolar disorder	0.00917	0.0222	CbGeAlD
Indomethacin—CYP2C9—urine—bipolar disorder	0.00888	0.0214	CbGeAlD
Indomethacin—ABCC3—blood plasma—bipolar disorder	0.0087	0.021	CbGeAlD
Indomethacin—GLO1—adrenal cortex—bipolar disorder	0.00841	0.0203	CbGeAlD
Indomethacin—PTGR2—nervous system—bipolar disorder	0.00798	0.0193	CbGeAlD
Indomethacin—PPARG—blood plasma—bipolar disorder	0.00791	0.0191	CbGeAlD
Indomethacin—PLA2G2A—adrenal cortex—bipolar disorder	0.00782	0.0189	CbGeAlD
Indomethacin—CXCL8—adrenal cortex—bipolar disorder	0.00774	0.0187	CbGeAlD
Indomethacin—PTGR2—cerebellum—bipolar disorder	0.00751	0.0181	CbGeAlD
Indomethacin—ABCC4—blood plasma—bipolar disorder	0.00718	0.0174	CbGeAlD
Indomethacin—PTGR2—brain—bipolar disorder	0.0061	0.0147	CbGeAlD
Indomethacin—AKR1C3—adrenal cortex—bipolar disorder	0.00607	0.0147	CbGeAlD
Indomethacin—CYP2C19—blood plasma—bipolar disorder	0.00598	0.0144	CbGeAlD
Indomethacin—GLO1—thyroid gland—bipolar disorder	0.00586	0.0142	CbGeAlD
