nodes	percent_of_prediction	percent_of_DWPC	metapath
Estrone—breast cancer—Betamethasone—hematologic cancer	0.122	0.5	CpDpCtD
Estrone—breast cancer—Dexamethasone—hematologic cancer	0.122	0.5	CpDpCtD
Estrone—ABCG2—hematologic cancer	0.0611	0.353	CbGaD
Estrone—ESR1—hematologic cancer	0.0598	0.346	CbGaD
Estrone—ALB—hematologic cancer	0.0266	0.154	CbGaD
Estrone—Exemestane—Prednisone—hematologic cancer	0.0257	0.197	CrCrCtD
Estrone—ABCB1—hematologic cancer	0.0254	0.147	CbGaD
Estrone—Exemestane—Prednisolone—hematologic cancer	0.0251	0.192	CrCrCtD
Estrone—CYP1B1—Procarbazine—hematologic cancer	0.0207	0.0651	CbGbCtD
Estrone—Testolactone—Betamethasone—hematologic cancer	0.0145	0.111	CrCrCtD
Estrone—Testolactone—Dexamethasone—hematologic cancer	0.0145	0.111	CrCrCtD
Estrone—Testolactone—Triamcinolone—hematologic cancer	0.0141	0.108	CrCrCtD
Estrone—Testolactone—Prednisone—hematologic cancer	0.0134	0.103	CrCrCtD
Estrone—Testolactone—Prednisolone—hematologic cancer	0.0131	0.1	CrCrCtD
Estrone—CYP1B1—Daunorubicin—hematologic cancer	0.0111	0.0349	CbGbCtD
Estrone—CYP4A11—Cisplatin—hematologic cancer	0.0104	0.0328	CbGbCtD
Estrone—Testosterone—Prednisolone—hematologic cancer	0.0102	0.078	CrCrCtD
Estrone—SLCO1A2—Chlorambucil—hematologic cancer	0.00996	0.0313	CbGbCtD
Estrone—ABCG2—Clofarabine—hematologic cancer	0.00901	0.0283	CbGbCtD
Estrone—CYP4A11—Dexamethasone—hematologic cancer	0.00843	0.0265	CbGbCtD
Estrone—CYP1B1—Dasatinib—hematologic cancer	0.00683	0.0215	CbGbCtD
Estrone—CYP1B1—Mitoxantrone—hematologic cancer	0.00675	0.0212	CbGbCtD
Estrone—CYP1A2—Anagrelide—hematologic cancer	0.00536	0.0168	CbGbCtD
Estrone—CYP1A1—Methoxsalen—hematologic cancer	0.00536	0.0168	CbGbCtD
Estrone—ABCG2—Daunorubicin—hematologic cancer	0.00528	0.0166	CbGbCtD
Estrone—CYP2B6—Thiotepa—hematologic cancer	0.00525	0.0165	CbGbCtD
Estrone—CYP1A1—Bortezomib—hematologic cancer	0.0051	0.016	CbGbCtD
Estrone—CYP1A1—Daunorubicin—hematologic cancer	0.00487	0.0153	CbGbCtD
Estrone—ABCG2—Teniposide—hematologic cancer	0.00459	0.0144	CbGbCtD
Estrone—CYP1A1—Thalidomide—hematologic cancer	0.00444	0.014	CbGbCtD
Estrone—ABCG2—Cladribine—hematologic cancer	0.0044	0.0138	CbGbCtD
Estrone—ESR2—ovarian follicle—hematologic cancer	0.0044	0.186	CbGeAlD
Estrone—ABCG2—Imatinib—hematologic cancer	0.00405	0.0127	CbGbCtD
Estrone—CYP1A1—Dacarbazine—hematologic cancer	0.00382	0.012	CbGbCtD
Estrone—SLCO1A2—Prednisolone—hematologic cancer	0.00377	0.0118	CbGbCtD
Estrone—ABCG2—Nilotinib—hematologic cancer	0.00368	0.0116	CbGbCtD
Estrone—SLCO1A2—Prednisone—hematologic cancer	0.00356	0.0112	CbGbCtD
Estrone—CYP1B1—Dexamethasone—hematologic cancer	0.0035	0.011	CbGbCtD
Estrone—CYP2E1—Thalidomide—hematologic cancer	0.00343	0.0108	CbGbCtD
Estrone—CYP2C9—Bexarotene—hematologic cancer	0.00335	0.0105	CbGbCtD
Estrone—ABCG2—Dasatinib—hematologic cancer	0.00325	0.0102	CbGbCtD
Estrone—ABCB1—Lenalidomide—hematologic cancer	0.00325	0.0102	CbGbCtD
Estrone—ABCG2—Mitoxantrone—hematologic cancer	0.00321	0.0101	CbGbCtD
Estrone—SLCO1B1—Irinotecan—hematologic cancer	0.00318	0.00999	CbGbCtD
Estrone—ESR1—ovarian follicle—hematologic cancer	0.00301	0.128	CbGeAlD
Estrone—CYP1A1—Dasatinib—hematologic cancer	0.003	0.00942	CbGbCtD
Estrone—CYP2B6—Ifosfamide—hematologic cancer	0.00298	0.00936	CbGbCtD
Estrone—CYP2E1—Dacarbazine—hematologic cancer	0.00295	0.00927	CbGbCtD
Estrone—CYP3A5—Daunorubicin—hematologic cancer	0.00293	0.00919	CbGbCtD
Estrone—CYP1B1—Doxorubicin—hematologic cancer	0.0029	0.00912	CbGbCtD
Estrone—CYP1A2—Carmustine—hematologic cancer	0.00281	0.00885	CbGbCtD
Estrone—ALB—Imatinib—hematologic cancer	0.00279	0.00876	CbGbCtD
Estrone—CYP2C9—Idarubicin—hematologic cancer	0.00277	0.00871	CbGbCtD
Estrone—CYP3A5—Thalidomide—hematologic cancer	0.00266	0.00837	CbGbCtD
