nodes	percent_of_prediction	percent_of_DWPC	metapath
Tioconazole—CYP1A2—schizophrenia	0.739	1	CbGaD
Tioconazole—Miconazole—KCNN3—schizophrenia	0.00833	0.833	CrCbGaD
Tioconazole—CYP2C19—urine—schizophrenia	0.00666	0.0763	CbGeAlD
Tioconazole—CYP1A2—urine—schizophrenia	0.00544	0.0623	CbGeAlD
Tioconazole—CYP2C9—urine—schizophrenia	0.00516	0.0591	CbGeAlD
Tioconazole—CYP2E1—urine—schizophrenia	0.00489	0.056	CbGeAlD
Tioconazole—CYP3A4—urine—schizophrenia	0.00394	0.0451	CbGeAlD
Tioconazole—CYP2C19—blood plasma—schizophrenia	0.00348	0.0398	CbGeAlD
Tioconazole—CYP51A1—cerebellum—schizophrenia	0.00327	0.0375	CbGeAlD
Tioconazole—CYP2C8—blood plasma—schizophrenia	0.00303	0.0347	CbGeAlD
Tioconazole—CYP17A1—gonad—schizophrenia	0.00295	0.0338	CbGeAlD
Tioconazole—CYP1A2—blood plasma—schizophrenia	0.00284	0.0325	CbGeAlD
Tioconazole—CYP2C9—blood plasma—schizophrenia	0.00269	0.0309	CbGeAlD
Tioconazole—CYP51A1—brain—schizophrenia	0.00266	0.0305	CbGeAlD
Tioconazole—CYP2E1—blood plasma—schizophrenia	0.00255	0.0292	CbGeAlD
Tioconazole—CYP19A1—forebrain—schizophrenia	0.00232	0.0266	CbGeAlD
Tioconazole—CYP17A1—endocrine gland—schizophrenia	0.00223	0.0255	CbGeAlD
Tioconazole—CYP17A1—nervous system—schizophrenia	0.00208	0.0239	CbGeAlD
Tioconazole—CYP3A4—blood plasma—schizophrenia	0.00205	0.0235	CbGeAlD
Tioconazole—CYP17A1—central nervous system—schizophrenia	0.00201	0.023	CbGeAlD
Tioconazole—CYP19A1—gonad—schizophrenia	0.00178	0.0204	CbGeAlD
Tioconazole—CYP17A1—brain—schizophrenia	0.00159	0.0183	CbGeAlD
Tioconazole—CYP19A1—blood—schizophrenia	0.00155	0.0178	CbGeAlD
Tioconazole—CYP19A1—endocrine gland—schizophrenia	0.00135	0.0154	CbGeAlD
Tioconazole—CYP2E1—telencephalon—schizophrenia	0.00129	0.0147	CbGeAlD
Tioconazole—CYP2C19—blood—schizophrenia	0.00127	0.0146	CbGeAlD
Tioconazole—CYP19A1—nervous system—schizophrenia	0.00126	0.0144	CbGeAlD
Tioconazole—CYP19A1—central nervous system—schizophrenia	0.00121	0.0139	CbGeAlD
Tioconazole—CYP2C8—blood—schizophrenia	0.00111	0.0127	CbGeAlD
Tioconazole—CYP2C19—endocrine gland—schizophrenia	0.0011	0.0126	CbGeAlD
Tioconazole—CYP1A2—blood—schizophrenia	0.00104	0.0119	CbGeAlD
Tioconazole—CYP2C9—blood—schizophrenia	0.000987	0.0113	CbGeAlD
Tioconazole—CYP2C8—endocrine gland—schizophrenia	0.000964	0.011	CbGeAlD
Tioconazole—CYP19A1—brain—schizophrenia	0.000963	0.011	CbGeAlD
Tioconazole—CYP2E1—blood—schizophrenia	0.000936	0.0107	CbGeAlD
Tioconazole—CYP1A2—endocrine gland—schizophrenia	0.000902	0.0103	CbGeAlD
Tioconazole—CYP2C9—endocrine gland—schizophrenia	0.000856	0.00981	CbGeAlD
Tioconazole—CYP2E1—endocrine gland—schizophrenia	0.000811	0.00929	CbGeAlD
Tioconazole—CYP2E1—nervous system—schizophrenia	0.000759	0.0087	CbGeAlD
Tioconazole—CYP3A4—blood—schizophrenia	0.000753	0.00862	CbGeAlD
Tioconazole—CYP2E1—central nervous system—schizophrenia	0.000731	0.00837	CbGeAlD
Tioconazole—Miconazole—CYP1A2—schizophrenia	0.000717	0.0717	CrCbGaD
Tioconazole—CYP2E1—cerebellum—schizophrenia	0.000715	0.00818	CbGeAlD
Tioconazole—CYP2C8—brain—schizophrenia	0.00069	0.0079	CbGeAlD
Tioconazole—CYP3A4—endocrine gland—schizophrenia	0.000653	0.00748	CbGeAlD
Tioconazole—CYP3A4—nervous system—schizophrenia	0.000611	0.007	CbGeAlD
Tioconazole—CYP3A4—central nervous system—schizophrenia	0.000588	0.00674	CbGeAlD
Tioconazole—CYP2E1—brain—schizophrenia	0.000581	0.00665	CbGeAlD
Tioconazole—Miconazole—CYP2D6—schizophrenia	0.000553	0.0554	CrCbGaD
Tioconazole—Miconazole—ABCB1—schizophrenia	0.000395	0.0395	CrCbGaD
Tioconazole—CYP19A1—Metabolism—CACNB2—schizophrenia	5.37e-05	0.000328	CbGpPWpGaD
Tioconazole—CYP17A1—Metabolism—GSTP1—schizophrenia	5.34e-05	0.000326	CbGpPWpGaD
Tioconazole—CYP2C19—Metabolism—ACSL6—schizophrenia	5.33e-05	0.000325	CbGpPWpGaD
Tioconazole—CYP2C19—Metabolism—SLC27A5—schizophrenia	5.33e-05	0.000325	CbGpPWpGaD
Tioconazole—CYP17A1—Metabolism—MAOA—schizophrenia	5.33e-05	0.000325	CbGpPWpGaD
Tioconazole—CYP19A1—Metabolism—DPYD—schizophrenia	5.28e-05	0.000322	CbGpPWpGaD
Tioconazole—CYP2C19—Metabolism of lipids and lipoproteins—PIK3C2A—schizophrenia	5.21e-05	0.000318	CbGpPWpGaD
Tioconazole—CYP17A1—Metabolism of lipids and lipoproteins—EP300—schizophrenia	5.17e-05	0.000315	CbGpPWpGaD
Tioconazole—CYP2C9—Metabolism—NDST3—schizophrenia	5.13e-05	0.000313	CbGpPWpGaD
Tioconazole—CYP51A1—Metabolism—MTHFR—schizophrenia	5.1e-05	0.000311	CbGpPWpGaD
Tioconazole—CYP2C19—Metabolism—DAO—schizophrenia	5.09e-05	0.00031	CbGpPWpGaD
Tioconazole—CYP2C8—Metabolism—NDUFV2—schizophrenia	5.08e-05	0.00031	CbGpPWpGaD
Tioconazole—CYP3A4—Biological oxidations—GSTM1—schizophrenia	5.08e-05	0.00031	CbGpPWpGaD
Tioconazole—CYP17A1—Metabolism—ABCB1—schizophrenia	5.06e-05	0.000309	CbGpPWpGaD
Tioconazole—CYP1A2—Metabolism—MPC2—schizophrenia	5.02e-05	0.000306	CbGpPWpGaD
Tioconazole—CYP3A4—Metapathway biotransformation—GSTM1—schizophrenia	5.01e-05	0.000305	CbGpPWpGaD
Tioconazole—CYP2E1—Metabolism—CYP26B1—schizophrenia	5e-05	0.000305	CbGpPWpGaD
Tioconazole—CYP17A1—Metabolism—PLA2G4A—schizophrenia	4.91e-05	0.0003	CbGpPWpGaD
Tioconazole—CYP17A1—Metabolism—GSTM1—schizophrenia	4.91e-05	0.0003	CbGpPWpGaD
Tioconazole—CYP19A1—Metabolism—CACNA1C—schizophrenia	4.91e-05	0.0003	CbGpPWpGaD
Tioconazole—CYP2C19—Metabolism—PNP—schizophrenia	4.88e-05	0.000298	CbGpPWpGaD
Tioconazole—CYP2C9—Metabolism—ACSL6—schizophrenia	4.86e-05	0.000297	CbGpPWpGaD
Tioconazole—CYP2C9—Metabolism—SLC27A5—schizophrenia	4.86e-05	0.000297	CbGpPWpGaD
Tioconazole—CYP19A1—Metabolism—PIK3C2A—schizophrenia	4.78e-05	0.000292	CbGpPWpGaD
