nodes	percent_of_prediction	percent_of_DWPC	metapath
Azacitidine—DNMT1—Cytosine methylation—MECP2—epilepsy syndrome	0.0245	0.121	CbGpPWpGaD
Azacitidine—CDA—Pyrimidine metabolism—UPB1—epilepsy syndrome	0.0145	0.0714	CbGpPWpGaD
Azacitidine—DNMT3A—One Carbon Metabolism—ATIC—epilepsy syndrome	0.0134	0.0658	CbGpPWpGaD
Azacitidine—CDA—Pyrimidine metabolism—NT5E—epilepsy syndrome	0.012	0.0592	CbGpPWpGaD
Azacitidine—DNMT1—Regulation of retinoblastoma protein—BRD2—epilepsy syndrome	0.0114	0.0562	CbGpPWpGaD
Azacitidine—CDA—Fluoropyrimidine Activity—UPB1—epilepsy syndrome	0.0112	0.0553	CbGpPWpGaD
Azacitidine—DNMT3A—forebrain—epilepsy syndrome	0.00917	0.133	CbGeAlD
Azacitidine—DNMT1—One Carbon Metabolism—ATIC—epilepsy syndrome	0.00903	0.0445	CbGpPWpGaD
Azacitidine—CDA—Nucleotide metabolism—ADK—epilepsy syndrome	0.00815	0.0401	CbGpPWpGaD
Azacitidine—CDA—Nucleotide metabolism—UPB1—epilepsy syndrome	0.00565	0.0278	CbGpPWpGaD
Azacitidine—CDA—Nucleotide metabolism—ATIC—epilepsy syndrome	0.00565	0.0278	CbGpPWpGaD
Azacitidine—DNMT1—forebrain—epilepsy syndrome	0.00555	0.0806	CbGeAlD
Azacitidine—CDA—Fluoropyrimidine Activity—ABCG2—epilepsy syndrome	0.00549	0.027	CbGpPWpGaD
Azacitidine—DNMT3A—head—epilepsy syndrome	0.00525	0.0763	CbGeAlD
Azacitidine—DNMT1—telencephalon—epilepsy syndrome	0.0051	0.0741	CbGeAlD
Azacitidine—DNMT3A—nervous system—epilepsy syndrome	0.00498	0.0724	CbGeAlD
Azacitidine—DNMT3A—Chromatin modifying enzymes—ELP4—epilepsy syndrome	0.00495	0.0244	CbGpPWpGaD
Azacitidine—DNMT3A—central nervous system—epilepsy syndrome	0.00479	0.0697	CbGeAlD
Azacitidine—DNMT3A—cerebellum—epilepsy syndrome	0.00468	0.0681	CbGeAlD
Azacitidine—CDA—Nucleotide metabolism—NT5E—epilepsy syndrome	0.00468	0.023	CbGpPWpGaD
Azacitidine—CDA—Nucleotide metabolism—ADSL—epilepsy syndrome	0.00428	0.0211	CbGpPWpGaD
Azacitidine—CDA—Fluoropyrimidine Activity—SMUG1—epilepsy syndrome	0.0042	0.0207	CbGpPWpGaD
Azacitidine—DNMT1—medulla oblongata—epilepsy syndrome	0.00401	0.0583	CbGeAlD
Azacitidine—CDA—Nucleotide metabolism—TXNRD1—epilepsy syndrome	0.00385	0.019	CbGpPWpGaD
Azacitidine—DNMT3A—brain—epilepsy syndrome	0.0038	0.0553	CbGeAlD
Azacitidine—DNMT1—midbrain—epilepsy syndrome	0.00366	0.0532	CbGeAlD
Azacitidine—DNMT1—spinal cord—epilepsy syndrome	0.00357	0.0519	CbGeAlD
Azacitidine—DNMT1—head—epilepsy syndrome	0.00318	0.0462	CbGeAlD
Azacitidine—DNMT1—nervous system—epilepsy syndrome	0.00301	0.0438	CbGeAlD
Azacitidine—DNMT1—central nervous system—epilepsy syndrome	0.0029	0.0421	CbGeAlD
Azacitidine—DNMT1—cerebellum—epilepsy syndrome	0.00283	0.0412	CbGeAlD
Azacitidine—Adenosine triphosphate—AFG3L2—epilepsy syndrome	0.00268	0.141	CrCbGaD
Azacitidine—Vidarabine—ADK—epilepsy syndrome	0.00261	0.138	CrCbGaD
Azacitidine—Ribavirin—ADK—epilepsy syndrome	0.00258	0.136	CrCbGaD
Azacitidine—DNMT1—brain—epilepsy syndrome	0.0023	0.0335	CbGeAlD
Azacitidine—Adenosine—ADK—epilepsy syndrome	0.00209	0.11	CrCbGaD
Azacitidine—DNMT3A—DNA methylation—H2AFX—epilepsy syndrome	0.00204	0.01	CbGpPWpGaD
Azacitidine—Cytarabine—NT5E—epilepsy syndrome	0.00197	0.104	CrCbGaD
Azacitidine—DNMT3A—PRC2 methylates histones and DNA—H2AFX—epilepsy syndrome	0.00185	0.00912	CbGpPWpGaD
Azacitidine—CDA—Nucleotide metabolism—CAT—epilepsy syndrome	0.00177	0.00871	CbGpPWpGaD
Azacitidine—DNMT3A—RMTs methylate histone arginines—H2AFX—epilepsy syndrome	0.00175	0.00863	CbGpPWpGaD
Azacitidine—DNMT3A—Validated targets of C-MYC transcriptional repression—TSC2—epilepsy syndrome	0.00174	0.00856	CbGpPWpGaD
Azacitidine—CDA—Nucleotide metabolism—GPX1—epilepsy syndrome	0.0016	0.00788	CbGpPWpGaD
Azacitidine—Adenosine monophosphate—ADK—epilepsy syndrome	0.00151	0.0795	CrCbGaD
Azacitidine—DNMT1—Regulation of retinoblastoma protein—SIRT1—epilepsy syndrome	0.0014	0.00691	CbGpPWpGaD
Azacitidine—DNMT1—DNA methylation—H2AFX—epilepsy syndrome	0.00138	0.00679	CbGpPWpGaD
Azacitidine—Adenosine triphosphate—ADK—epilepsy syndrome	0.00131	0.069	CrCbGaD
Azacitidine—DNMT1—Regulation of retinoblastoma protein—MEF2C—epilepsy syndrome	0.00131	0.00645	CbGpPWpGaD
Azacitidine—DNMT3A—Epigenetic regulation of gene expression—SIRT1—epilepsy syndrome	0.00127	0.00626	CbGpPWpGaD
Azacitidine—DNMT1—PRC2 methylates histones and DNA—H2AFX—epilepsy syndrome	0.00125	0.00616	CbGpPWpGaD
Azacitidine—DNMT3A—Validated targets of C-MYC transcriptional repression—BCL2—epilepsy syndrome	0.00123	0.00604	CbGpPWpGaD
Azacitidine—DNMT3A—Chromatin modifying enzymes—ACTB—epilepsy syndrome	0.00122	0.00601	CbGpPWpGaD
Azacitidine—DNMT3A—Epigenetic regulation of gene expression—H2AFX—epilepsy syndrome	0.00119	0.00585	CbGpPWpGaD
Azacitidine—DNMT3A—Gene Expression—WARS—epilepsy syndrome	0.000993	0.00489	CbGpPWpGaD
Azacitidine—CDA—Metabolism—CA13—epilepsy syndrome	0.000977	0.00481	CbGpPWpGaD
Azacitidine—DNMT1—Negative epigenetic regulation of rRNA expression—SIRT1—epilepsy syndrome	0.000968	0.00477	CbGpPWpGaD
Azacitidine—DNMT1—NoRC negatively regulates rRNA expression—H2AFX—epilepsy syndrome	0.000926	0.00456	CbGpPWpGaD
Azacitidine—DNMT1—Negative epigenetic regulation of rRNA expression—H2AFX—epilepsy syndrome	0.000904	0.00445	CbGpPWpGaD
Azacitidine—DNMT1—Epigenetic regulation of gene expression—SIRT1—epilepsy syndrome	0.000859	0.00423	CbGpPWpGaD
Azacitidine—Glucosamine—MMP9—epilepsy syndrome	0.000858	0.0452	CrCbGaD
Azacitidine—DNMT1—Epigenetic regulation of gene expression—H2AFX—epilepsy syndrome	0.000802	0.00395	CbGpPWpGaD
Azacitidine—DNMT3A—Gene Expression—QARS—epilepsy syndrome	0.000752	0.0037	CbGpPWpGaD
Azacitidine—DNMT3A—Chromatin modifying enzymes—H2AFX—epilepsy syndrome	0.000749	0.00369	CbGpPWpGaD
Azacitidine—CDA—Metabolism—ADK—epilepsy syndrome	0.00074	0.00364	CbGpPWpGaD
Azacitidine—CDA—Metabolism—L2HGDH—epilepsy syndrome	0.00074	0.00364	CbGpPWpGaD
