nodes	percent_of_prediction	percent_of_DWPC	metapath
Gallium nitrate—RRM2—Gemcitabine—kidney cancer	0.562	1	CbGbCtD
Gallium nitrate—IL1B—nephron—kidney cancer	0.0183	0.165	CbGeAlD
Gallium nitrate—BGLAP—urine—kidney cancer	0.0171	0.155	CbGeAlD
Gallium nitrate—TF—urine—kidney cancer	0.0131	0.118	CbGeAlD
Gallium nitrate—ATP6V1B2—nephron tubule—kidney cancer	0.00539	0.0488	CbGeAlD
Gallium nitrate—ATP6V1B2—renal system—kidney cancer	0.0049	0.0444	CbGeAlD
Gallium nitrate—ATP6V1B2—kidney—kidney cancer	0.00474	0.0429	CbGeAlD
Gallium nitrate—ATP6V1B2—cortex of kidney—kidney cancer	0.00462	0.0418	CbGeAlD
Gallium nitrate—ATP6V1B2—gonad—kidney cancer	0.0044	0.0398	CbGeAlD
Gallium nitrate—ATP6V1B2—cardiac atrium—kidney cancer	0.00439	0.0398	CbGeAlD
Gallium nitrate—BGLAP—renal system—kidney cancer	0.00419	0.038	CbGeAlD
Gallium nitrate—BGLAP—kidney—kidney cancer	0.00405	0.0367	CbGeAlD
Gallium nitrate—IL1B—renal system—kidney cancer	0.00359	0.0325	CbGeAlD
Gallium nitrate—IL1B—kidney—kidney cancer	0.00347	0.0314	CbGeAlD
Gallium nitrate—Hypophosphataemia—Temsirolimus—kidney cancer	0.00338	0.0225	CcSEcCtD
Gallium nitrate—Edema of lower extremities—Capecitabine—kidney cancer	0.00335	0.0223	CcSEcCtD
Gallium nitrate—TF—renal system—kidney cancer	0.0032	0.029	CbGeAlD
Gallium nitrate—Hypophosphataemia—Pazopanib—kidney cancer	0.00318	0.0212	CcSEcCtD
Gallium nitrate—RRM2—renal system—kidney cancer	0.00316	0.0286	CbGeAlD
Gallium nitrate—Lung infiltration—Everolimus—kidney cancer	0.00312	0.0207	CcSEcCtD
Gallium nitrate—TF—kidney—kidney cancer	0.00309	0.028	CbGeAlD
Gallium nitrate—RRM2—kidney—kidney cancer	0.00305	0.0277	CbGeAlD
Gallium nitrate—Lung infiltration—Erlotinib—kidney cancer	0.00301	0.02	CcSEcCtD
Gallium nitrate—Encephalopathy—Pazopanib—kidney cancer	0.00288	0.0192	CcSEcCtD
Gallium nitrate—TF—gonad—kidney cancer	0.00287	0.026	CbGeAlD
Gallium nitrate—RRM2—gonad—kidney cancer	0.00283	0.0257	CbGeAlD
Gallium nitrate—Pleural effusion—Temsirolimus—kidney cancer	0.00257	0.017	CcSEcCtD
Gallium nitrate—Hypophosphataemia—Everolimus—kidney cancer	0.00251	0.0167	CcSEcCtD
Gallium nitrate—Blindness—Sunitinib—kidney cancer	0.0022	0.0146	CcSEcCtD
Gallium nitrate—Hypophosphataemia—Sorafenib—kidney cancer	0.00218	0.0145	CcSEcCtD
Gallium nitrate—Neoplasm malignant—Pazopanib—kidney cancer	0.00217	0.0144	CcSEcCtD
Gallium nitrate—Hypocalcaemia—Temsirolimus—kidney cancer	0.00215	0.0143	CcSEcCtD
Gallium nitrate—Hypophosphataemia—Sunitinib—kidney cancer	0.0021	0.014	CcSEcCtD
Gallium nitrate—Lung infiltration—Gemcitabine—kidney cancer	0.00209	0.0139	CcSEcCtD
Gallium nitrate—RRM2—Gefitinib—Erlotinib—kidney cancer	0.00203	0.383	CbGdCrCtD
Gallium nitrate—Pleural effusion—Everolimus—kidney cancer	0.00191	0.0127	CcSEcCtD
Gallium nitrate—Blindness—Vincristine—kidney cancer	0.00186	0.0124	CcSEcCtD
Gallium nitrate—Pleural effusion—Sorafenib—kidney cancer	0.00166	0.011	CcSEcCtD
Gallium nitrate—Rales—Capecitabine—kidney cancer	0.00164	0.0109	CcSEcCtD
Gallium nitrate—Hypocalcaemia—Everolimus—kidney cancer	0.0016	0.0106	CcSEcCtD
Gallium nitrate—Pleural effusion—Sunitinib—kidney cancer	0.00159	0.0106	CcSEcCtD
Gallium nitrate—Neoplasm malignant—Sorafenib—kidney cancer	0.00149	0.00987	CcSEcCtD
Gallium nitrate—Neoplasm malignant—Sunitinib—kidney cancer	0.00143	0.0095	CcSEcCtD
Gallium nitrate—Hypophosphataemia—Paclitaxel—kidney cancer	0.00141	0.00937	CcSEcCtD
Gallium nitrate—Hypocalcaemia—Sorafenib—kidney cancer	0.00139	0.00921	CcSEcCtD
Gallium nitrate—Lethargy—Pazopanib—kidney cancer	0.00137	0.00911	CcSEcCtD
Gallium nitrate—RRM2—Vinorelbine—Vinblastine—kidney cancer	0.00136	0.257	CbGdCrCtD
Gallium nitrate—RRM2—Vinorelbine—Vincristine—kidney cancer	0.00136	0.257	CbGdCrCtD
Gallium nitrate—Hypocalcaemia—Sunitinib—kidney cancer	0.00133	0.00886	CcSEcCtD
Gallium nitrate—Pleural effusion—Gemcitabine—kidney cancer	0.00128	0.0085	CcSEcCtD
Gallium nitrate—Encephalopathy—Paclitaxel—kidney cancer	0.00128	0.00849	CcSEcCtD
Gallium nitrate—Hypocalcaemia—Dactinomycin—kidney cancer	0.00126	0.00839	CcSEcCtD
Gallium nitrate—Renal failure acute—Everolimus—kidney cancer	0.00115	0.00763	CcSEcCtD
Gallium nitrate—Neoplasm malignant—Gemcitabine—kidney cancer	0.00115	0.00762	CcSEcCtD
Gallium nitrate—Renal failure acute—Erlotinib—kidney cancer	0.00111	0.00737	CcSEcCtD
Gallium nitrate—Lethargy—Everolimus—kidney cancer	0.00108	0.00719	CcSEcCtD
Gallium nitrate—Pleural effusion—Paclitaxel—kidney cancer	0.00107	0.00711	CcSEcCtD
Gallium nitrate—Hypocalcaemia—Gemcitabine—kidney cancer	0.00107	0.00711	CcSEcCtD
Gallium nitrate—Encephalopathy—Capecitabine—kidney cancer	0.00105	0.00696	CcSEcCtD
Gallium nitrate—Hearing impaired—Gemcitabine—kidney cancer	0.00103	0.00684	CcSEcCtD
Gallium nitrate—Renal failure acute—Sorafenib—kidney cancer	0.000997	0.00663	CcSEcCtD
Gallium nitrate—Oedema peripheral—Temsirolimus—kidney cancer	0.000972	0.00646	CcSEcCtD
Gallium nitrate—Renal failure acute—Sunitinib—kidney cancer	0.00096	0.00638	CcSEcCtD
Gallium nitrate—Coma—Vincristine—kidney cancer	0.000943	0.00627	CcSEcCtD
Gallium nitrate—Oedema peripheral—Pazopanib—kidney cancer	0.000916	0.00608	CcSEcCtD
Gallium nitrate—Hypocalcaemia—Paclitaxel—kidney cancer	0.000896	0.00595	CcSEcCtD
Gallium nitrate—Pleural effusion—Capecitabine—kidney cancer	0.000879	0.00584	CcSEcCtD
Gallium nitrate—Hearing impaired—Paclitaxel—kidney cancer	0.000861	0.00572	CcSEcCtD
Gallium nitrate—Erythema—Temsirolimus—kidney cancer	0.000859	0.00571	CcSEcCtD
Gallium nitrate—Lethargy—Dactinomycin—kidney cancer	0.000856	0.00569	CcSEcCtD
Gallium nitrate—Erythema—Pazopanib—kidney cancer	0.000809	0.00538	CcSEcCtD
Gallium nitrate—Anaemia—Temsirolimus—kidney cancer	0.000794	0.00527	CcSEcCtD
Gallium nitrate—Blindness—Doxorubicin—kidney cancer	0.000783	0.00521	CcSEcCtD
Gallium nitrate—Hypothermia—Doxorubicin—kidney cancer	0.000774	0.00514	CcSEcCtD
Gallium nitrate—Body temperature decreased—Doxorubicin—kidney cancer	0.000774	0.00514	CcSEcCtD
Gallium nitrate—Leukopenia—Temsirolimus—kidney cancer	0.000769	0.00511	CcSEcCtD
Gallium nitrate—Anaemia—Pazopanib—kidney cancer	0.000748	0.00497	CcSEcCtD
Gallium nitrate—Hypophosphataemia—Doxorubicin—kidney cancer	0.000746	0.00496	CcSEcCtD
Gallium nitrate—Hypocalcaemia—Capecitabine—kidney cancer	0.000735	0.00488	CcSEcCtD
Gallium nitrate—Hallucination—Everolimus—kidney cancer	0.00073	0.00485	CcSEcCtD
Gallium nitrate—Leukopenia—Pazopanib—kidney cancer	0.000724	0.00481	CcSEcCtD
Gallium nitrate—Oedema peripheral—Everolimus—kidney cancer	0.000723	0.0048	CcSEcCtD
Gallium nitrate—Hearing impaired—Capecitabine—kidney cancer	0.000707	0.0047	CcSEcCtD
Gallium nitrate—Optic neuritis—Doxorubicin—kidney cancer	0.000705	0.00469	CcSEcCtD
Gallium nitrate—Renal failure acute—Paclitaxel—kidney cancer	0.000645	0.00428	CcSEcCtD
Gallium nitrate—Erythema—Everolimus—kidney cancer	0.000639	0.00424	CcSEcCtD
Gallium nitrate—Dyspnoea—Temsirolimus—kidney cancer	0.000625	0.00415	CcSEcCtD
Gallium nitrate—Erythema—Erlotinib—kidney cancer	0.000616	0.0041	CcSEcCtD
Gallium nitrate—Lethargy—Paclitaxel—kidney cancer	0.000607	0.00404	CcSEcCtD
Gallium nitrate—Oedema peripheral—Sunitinib—kidney cancer	0.000604	0.00401	CcSEcCtD
Gallium nitrate—Constipation—Temsirolimus—kidney cancer	0.000599	0.00398	CcSEcCtD
Gallium nitrate—Tinnitus—Sorafenib—kidney cancer	0.000594	0.00395	CcSEcCtD
Gallium nitrate—Paraesthesia—Pazopanib—kidney cancer	0.000593	0.00394	CcSEcCtD
Gallium nitrate—Anaemia—Vinblastine—kidney cancer	0.000593	0.00394	CcSEcCtD
Gallium nitrate—Anaemia—Everolimus—kidney cancer	0.00059	0.00392	CcSEcCtD
Gallium nitrate—Dyspnoea—Pazopanib—kidney cancer	0.000589	0.00391	CcSEcCtD
Gallium nitrate—Leukopenia—Vinblastine—kidney cancer	0.000574	0.00381	CcSEcCtD
Gallium nitrate—Leukopenia—Everolimus—kidney cancer	0.000572	0.0038	CcSEcCtD
Gallium nitrate—Pleural effusion—Doxorubicin—kidney cancer	0.000566	0.00376	CcSEcCtD
Gallium nitrate—Erythema—Sorafenib—kidney cancer	0.000555	0.00368	CcSEcCtD
Gallium nitrate—Body temperature increased—Temsirolimus—kidney cancer	0.000554	0.00368	CcSEcCtD
Gallium nitrate—RRM2—Azacitidine—Gemcitabine—kidney cancer	0.000549	0.103	CbGdCrCtD
Gallium nitrate—Erythema—Sunitinib—kidney cancer	0.000534	0.00355	CcSEcCtD
Gallium nitrate—Renal failure acute—Capecitabine—kidney cancer	0.000529	0.00352	CcSEcCtD
Gallium nitrate—Hypersensitivity—Temsirolimus—kidney cancer	0.000516	0.00343	CcSEcCtD
Gallium nitrate—Hallucination—Vincristine—kidney cancer	0.000516	0.00343	CcSEcCtD
Gallium nitrate—Anaemia—Sorafenib—kidney cancer	0.000513	0.00341	CcSEcCtD
Gallium nitrate—Tachycardia—Everolimus—kidney cancer	0.000509	0.00338	CcSEcCtD
Gallium nitrate—Neoplasm malignant—Doxorubicin—kidney cancer	0.000508	0.00337	CcSEcCtD
Gallium nitrate—Erythema—Dactinomycin—kidney cancer	0.000505	0.00336	CcSEcCtD
Gallium nitrate—Lethargy—Capecitabine—kidney cancer	0.000498	0.00331	CcSEcCtD
Gallium nitrate—Leukopenia—Sorafenib—kidney cancer	0.000496	0.0033	CcSEcCtD
Gallium nitrate—Pruritus—Temsirolimus—kidney cancer	0.000496	0.00329	CcSEcCtD
Gallium nitrate—Anaemia—Sunitinib—kidney cancer	0.000493	0.00328	CcSEcCtD
Gallium nitrate—Oedema peripheral—Gemcitabine—kidney cancer	0.000485	0.00322	CcSEcCtD
Gallium nitrate—Diarrhoea—Temsirolimus—kidney cancer	0.00048	0.00319	CcSEcCtD
Gallium nitrate—Leukopenia—Sunitinib—kidney cancer	0.000478	0.00317	CcSEcCtD
Gallium nitrate—Hypocalcaemia—Doxorubicin—kidney cancer	0.000474	0.00315	CcSEcCtD
Gallium nitrate—Paraesthesia—Vinblastine—kidney cancer	0.00047	0.00312	CcSEcCtD
Gallium nitrate—Paraesthesia—Everolimus—kidney cancer	0.000468	0.00311	CcSEcCtD
Gallium nitrate—Pruritus—Pazopanib—kidney cancer	0.000467	0.0031	CcSEcCtD
Gallium nitrate—Anaemia—Dactinomycin—kidney cancer	0.000467	0.0031	CcSEcCtD
Gallium nitrate—Dyspnoea—Everolimus—kidney cancer	0.000465	0.00309	CcSEcCtD
Gallium nitrate—Leukopenia—Dactinomycin—kidney cancer	0.000452	0.003	CcSEcCtD
Gallium nitrate—Diarrhoea—Pazopanib—kidney cancer	0.000452	0.003	CcSEcCtD
Gallium nitrate—Dyspnoea—Erlotinib—kidney cancer	0.000448	0.00298	CcSEcCtD
Gallium nitrate—Constipation—Vinblastine—kidney cancer	0.000448	0.00297	CcSEcCtD
Gallium nitrate—Constipation—Everolimus—kidney cancer	0.000446	0.00296	CcSEcCtD
Gallium nitrate—Vomiting—Temsirolimus—kidney cancer	0.000446	0.00296	CcSEcCtD
Gallium nitrate—Rash—Temsirolimus—kidney cancer	0.000442	0.00294	CcSEcCtD
Gallium nitrate—Dermatitis—Temsirolimus—kidney cancer	0.000442	0.00293	CcSEcCtD
Gallium nitrate—Feeling abnormal—Vinblastine—kidney cancer	0.000431	0.00287	CcSEcCtD
