nodes	percent_of_prediction	percent_of_DWPC	metapath
Pipecuronium—Rocuronium—HTR3A—schizophrenia	0.0138	0.818	CrCbGaD
Pipecuronium—CHRNA2—forebrain—schizophrenia	0.00829	0.0672	CbGeAlD
Pipecuronium—BCHE—blood plasma—schizophrenia	0.006	0.0487	CbGeAlD
Pipecuronium—CHRNA1—endocrine gland—schizophrenia	0.0058	0.047	CbGeAlD
Pipecuronium—CHRNA2—blood—schizophrenia	0.00554	0.045	CbGeAlD
Pipecuronium—CHRNB1—blood—schizophrenia	0.00516	0.0418	CbGeAlD
Pipecuronium—CHRNB1—midbrain—schizophrenia	0.00509	0.0413	CbGeAlD
Pipecuronium—CHRM2—forebrain—schizophrenia	0.00494	0.0401	CbGeAlD
Pipecuronium—CHRNA2—endocrine gland—schizophrenia	0.00481	0.039	CbGeAlD
Pipecuronium—CHRM2—telencephalon—schizophrenia	0.00455	0.0369	CbGeAlD
Pipecuronium—CHRNA2—nervous system—schizophrenia	0.0045	0.0365	CbGeAlD
Pipecuronium—CHRNA2—central nervous system—schizophrenia	0.00433	0.0351	CbGeAlD
Pipecuronium—CHRNA2—cerebellum—schizophrenia	0.00424	0.0343	CbGeAlD
Pipecuronium—CHRNA1—brain—schizophrenia	0.00415	0.0336	CbGeAlD
Pipecuronium—CHRM3—forebrain—schizophrenia	0.00403	0.0327	CbGeAlD
Pipecuronium—CHRNB1—cerebellum—schizophrenia	0.00394	0.032	CbGeAlD
Pipecuronium—CHRM3—telencephalon—schizophrenia	0.0037	0.03	CbGeAlD
Pipecuronium—CHRNA2—brain—schizophrenia	0.00344	0.0279	CbGeAlD
Pipecuronium—BCHE—forebrain—schizophrenia	0.00329	0.0267	CbGeAlD
Pipecuronium—CHRNB1—brain—schizophrenia	0.0032	0.026	CbGeAlD
Pipecuronium—Vecuronium—ABCB1—schizophrenia	0.00307	0.182	CrCbGaD
Pipecuronium—BCHE—telencephalon—schizophrenia	0.00302	0.0245	CbGeAlD
Pipecuronium—CHRM2—endocrine gland—schizophrenia	0.00287	0.0233	CbGeAlD
Pipecuronium—CHRM2—nervous system—schizophrenia	0.00268	0.0218	CbGeAlD
Pipecuronium—CHRM2—central nervous system—schizophrenia	0.00258	0.021	CbGeAlD
Pipecuronium—CHRM3—endocrine gland—schizophrenia	0.00234	0.0189	CbGeAlD
Pipecuronium—BCHE—blood—schizophrenia	0.0022	0.0178	CbGeAlD
Pipecuronium—CHRM3—nervous system—schizophrenia	0.00219	0.0177	CbGeAlD
Pipecuronium—BCHE—midbrain—schizophrenia	0.00217	0.0176	CbGeAlD
Pipecuronium—CHRM3—central nervous system—schizophrenia	0.00211	0.0171	CbGeAlD
Pipecuronium—CHRM2—brain—schizophrenia	0.00205	0.0166	CbGeAlD
Pipecuronium—BCHE—endocrine gland—schizophrenia	0.00191	0.0155	CbGeAlD
Pipecuronium—BCHE—nervous system—schizophrenia	0.00178	0.0145	CbGeAlD
Pipecuronium—BCHE—central nervous system—schizophrenia	0.00172	0.0139	CbGeAlD
Pipecuronium—BCHE—cerebellum—schizophrenia	0.00168	0.0136	CbGeAlD
Pipecuronium—CHRM3—brain—schizophrenia	0.00167	0.0136	CbGeAlD
Pipecuronium—BCHE—brain—schizophrenia	0.00136	0.0111	CbGeAlD
Pipecuronium—CHRM2—Signaling Pathways—DGKI—schizophrenia	0.000112	0.00013	CbGpPWpGaD
Pipecuronium—CHRM2—Signaling by GPCR—CHRM1—schizophrenia	0.000112	0.00013	CbGpPWpGaD
Pipecuronium—CHRM3—Signaling by GPCR—IL3RA—schizophrenia	0.00011	0.000128	CbGpPWpGaD
Pipecuronium—CHRM2—Signaling by GPCR—IL3RA—schizophrenia	0.000109	0.000127	CbGpPWpGaD
Pipecuronium—CHRM3—Metabolism—PIP4K2A—schizophrenia	0.000108	0.000126	CbGpPWpGaD
Pipecuronium—CHRM2—SIDS Susceptibility Pathways—EP300—schizophrenia	0.000107	0.000125	CbGpPWpGaD
Pipecuronium—BCHE—Metabolism of lipids and lipoproteins—PLA2G4A—schizophrenia	0.000107	0.000124	CbGpPWpGaD
Pipecuronium—BCHE—Metabolism—PRKD1—schizophrenia	0.000107	0.000124	CbGpPWpGaD
Pipecuronium—CHRM3—GPCR downstream signaling—CCK—schizophrenia	0.000106	0.000123	CbGpPWpGaD
Pipecuronium—CHRM3—Signaling by GPCR—GRM5—schizophrenia	0.000105	0.000122	CbGpPWpGaD
Pipecuronium—CHRM2—GPCR downstream signaling—CCK—schizophrenia	0.000105	0.000122	CbGpPWpGaD
Pipecuronium—CHRM2—Signaling by GPCR—GRM5—schizophrenia	0.000104	0.000121	CbGpPWpGaD
Pipecuronium—CHRM3—Signaling Pathways—PPP1R1B—schizophrenia	0.000103	0.00012	CbGpPWpGaD
Pipecuronium—CHRM3—GPCR downstream signaling—PDE4B—schizophrenia	0.000103	0.00012	CbGpPWpGaD
Pipecuronium—CHRM2—Signaling Pathways—PPP1R1B—schizophrenia	0.000102	0.000119	CbGpPWpGaD
Pipecuronium—CHRM2—GPCR downstream signaling—PDE4B—schizophrenia	0.000102	0.000119	CbGpPWpGaD
Pipecuronium—CHRM3—GPCR downstream signaling—CCKAR—schizophrenia	0.000101	0.000118	CbGpPWpGaD
Pipecuronium—CHRM2—GPCR downstream signaling—CCKAR—schizophrenia	0.0001	0.000117	CbGpPWpGaD
Pipecuronium—CHRM3—GPCR downstream signaling—ADORA2A—schizophrenia	9.82e-05	0.000114	CbGpPWpGaD
Pipecuronium—CHRM3—Metabolism—CYP26B1—schizophrenia	9.78e-05	0.000114	CbGpPWpGaD
Pipecuronium—CHRM2—GPCR downstream signaling—ADORA2A—schizophrenia	9.72e-05	0.000113	CbGpPWpGaD
Pipecuronium—CHRM3—Signaling Pathways—FZD3—schizophrenia	9.61e-05	0.000112	CbGpPWpGaD
Pipecuronium—CHRM3—Signaling by GPCR—CCK—schizophrenia	9.59e-05	0.000112	CbGpPWpGaD
Pipecuronium—CHRM2—Signaling Pathways—FZD3—schizophrenia	9.52e-05	0.000111	CbGpPWpGaD
Pipecuronium—CHRM2—Signaling by GPCR—CCK—schizophrenia	9.5e-05	0.00011	CbGpPWpGaD
Pipecuronium—CHRM3—Signaling by GPCR—PDE4B—schizophrenia	9.35e-05	0.000109	CbGpPWpGaD
Pipecuronium—CHRM2—Signaling by GPCR—PDE4B—schizophrenia	9.26e-05	0.000108	CbGpPWpGaD
Pipecuronium—CHRM3—Signaling by GPCR—CCKAR—schizophrenia	9.2e-05	0.000107	CbGpPWpGaD
Pipecuronium—CHRM3—GPCR downstream signaling—NPY—schizophrenia	9.18e-05	0.000107	CbGpPWpGaD
Pipecuronium—CHRM2—Signaling by GPCR—CCKAR—schizophrenia	9.11e-05	0.000106	CbGpPWpGaD
Pipecuronium—CHRM2—GPCR downstream signaling—NPY—schizophrenia	9.09e-05	0.000106	CbGpPWpGaD
Pipecuronium—CHRM3—Signaling Pathways—TAAR6—schizophrenia	9.04e-05	0.000105	CbGpPWpGaD
Pipecuronium—CHRM3—Signaling Pathways—PPP3CC—schizophrenia	9.04e-05	0.000105	CbGpPWpGaD
Pipecuronium—CHRM3—Signaling Pathways—GRM2—schizophrenia	9.04e-05	0.000105	CbGpPWpGaD
Pipecuronium—CHRM3—Signaling Pathways—FES—schizophrenia	9.04e-05	0.000105	CbGpPWpGaD
Pipecuronium—CHRM2—Signaling Pathways—PPP3CC—schizophrenia	8.95e-05	0.000104	CbGpPWpGaD
Pipecuronium—CHRM2—Signaling Pathways—FES—schizophrenia	8.95e-05	0.000104	CbGpPWpGaD
Pipecuronium—CHRM2—Signaling Pathways—TAAR6—schizophrenia	8.95e-05	0.000104	CbGpPWpGaD
Pipecuronium—CHRM2—Signaling Pathways—GRM2—schizophrenia	8.95e-05	0.000104	CbGpPWpGaD
Pipecuronium—CHRM3—GPCR ligand binding—HTR2A—schizophrenia	8.93e-05	0.000104	CbGpPWpGaD
Pipecuronium—CHRM3—Signaling by GPCR—ADORA2A—schizophrenia	8.92e-05	0.000104	CbGpPWpGaD
Pipecuronium—BCHE—Metabolism—GAPDH—schizophrenia	8.89e-05	0.000103	CbGpPWpGaD
Pipecuronium—CHRM3—GPCR downstream signaling—HTR1B—schizophrenia	8.85e-05	0.000103	CbGpPWpGaD
Pipecuronium—CHRM3—GPCR downstream signaling—OXT—schizophrenia	8.85e-05	0.000103	CbGpPWpGaD
Pipecuronium—CHRM2—GPCR ligand binding—HTR2A—schizophrenia	8.85e-05	0.000103	CbGpPWpGaD
Pipecuronium—CHRM2—Signaling by GPCR—ADORA2A—schizophrenia	8.83e-05	0.000103	CbGpPWpGaD
Pipecuronium—BCHE—Metabolism—CLOCK—schizophrenia	8.81e-05	0.000102	CbGpPWpGaD
Pipecuronium—BCHE—Metabolism of lipids and lipoproteins—APOE—schizophrenia	8.79e-05	0.000102	CbGpPWpGaD
Pipecuronium—CHRM2—GPCR downstream signaling—OXT—schizophrenia	8.77e-05	0.000102	CbGpPWpGaD
Pipecuronium—CHRM2—GPCR downstream signaling—HTR1B—schizophrenia	8.77e-05	0.000102	CbGpPWpGaD
Pipecuronium—CHRM2—SIDS Susceptibility Pathways—TNF—schizophrenia	8.72e-05	0.000101	CbGpPWpGaD
Pipecuronium—CHRM3—Metabolism—TPH1—schizophrenia	8.71e-05	0.000101	CbGpPWpGaD
Pipecuronium—CHRM3—Metabolism—GCLM—schizophrenia	8.71e-05	0.000101	CbGpPWpGaD
Pipecuronium—BCHE—Metabolism of lipids and lipoproteins—APOA1—schizophrenia	8.69e-05	0.000101	CbGpPWpGaD
Pipecuronium—BCHE—Metabolism—TPH2—schizophrenia	8.59e-05	9.99e-05	CbGpPWpGaD
Pipecuronium—BCHE—Metabolism—CACNB2—schizophrenia	8.59e-05	9.99e-05	CbGpPWpGaD
Pipecuronium—CHRM3—GPCR downstream signaling—HTR1A—schizophrenia	8.52e-05	9.91e-05	CbGpPWpGaD
