nodes	percent_of_prediction	percent_of_DWPC	metapath
Propofol—ALB—IgA glomerulonephritis	0.369	1	CbGaD
Propofol—UGT1A1—urine—IgA glomerulonephritis	0.0308	0.13	CbGeAlD
Propofol—UGT1A8—kidney—IgA glomerulonephritis	0.0168	0.0709	CbGeAlD
Propofol—CYP2C19—urine—IgA glomerulonephritis	0.0167	0.0707	CbGeAlD
Propofol—FAAH—nephron tubule—IgA glomerulonephritis	0.0139	0.0586	CbGeAlD
Propofol—CYP1A2—urine—IgA glomerulonephritis	0.0137	0.0577	CbGeAlD
Propofol—CYP2C9—urine—IgA glomerulonephritis	0.013	0.0548	CbGeAlD
Propofol—CYP2E1—urine—IgA glomerulonephritis	0.0123	0.0519	CbGeAlD
Propofol—FAAH—cortex of kidney—IgA glomerulonephritis	0.0119	0.0501	CbGeAlD
Propofol—UGT1A9—kidney—IgA glomerulonephritis	0.0106	0.045	CbGeAlD
Propofol—CYP3A4—urine—IgA glomerulonephritis	0.00988	0.0418	CbGeAlD
Propofol—CYP2D6—urine—IgA glomerulonephritis	0.00972	0.0411	CbGeAlD
Propofol—SCN4A—kidney—IgA glomerulonephritis	0.00791	0.0334	CbGeAlD
Propofol—UGT1A1—kidney—IgA glomerulonephritis	0.00729	0.0308	CbGeAlD
Propofol—SCN2A—cortex of kidney—IgA glomerulonephritis	0.00682	0.0288	CbGeAlD
Propofol—GABRA2—cortex of kidney—IgA glomerulonephritis	0.00529	0.0224	CbGeAlD
Propofol—CYP1B1—nephron tubule—IgA glomerulonephritis	0.00513	0.0217	CbGeAlD
Propofol—CYP1B1—kidney—IgA glomerulonephritis	0.00451	0.0191	CbGeAlD
Propofol—CYP1B1—cortex of kidney—IgA glomerulonephritis	0.00439	0.0186	CbGeAlD
Propofol—CYP1B1—lymphoid tissue—IgA glomerulonephritis	0.00387	0.0164	CbGeAlD
Propofol—CYP2B6—nephron tubule—IgA glomerulonephritis	0.00352	0.0149	CbGeAlD
Propofol—CYP2C8—kidney—IgA glomerulonephritis	0.00345	0.0146	CbGeAlD
Propofol—CYP2E1—nephron tubule—IgA glomerulonephritis	0.00331	0.014	CbGeAlD
Propofol—CYP1A1—kidney—IgA glomerulonephritis	0.00318	0.0135	CbGeAlD
Propofol—CYP2B6—kidney—IgA glomerulonephritis	0.0031	0.0131	CbGeAlD
Propofol—CYP2E1—kidney—IgA glomerulonephritis	0.0029	0.0123	CbGeAlD
Propofol—CYP2E1—cortex of kidney—IgA glomerulonephritis	0.00283	0.012	CbGeAlD
Propofol—CYP2B6—lymphoid tissue—IgA glomerulonephritis	0.00266	0.0112	CbGeAlD
Propofol—CYP2E1—lymphoid tissue—IgA glomerulonephritis	0.00249	0.0106	CbGeAlD
Propofol—CYP3A4—kidney—IgA glomerulonephritis	0.00234	0.00988	CbGeAlD
Propofol—CYP2D6—kidney—IgA glomerulonephritis	0.0023	0.00973	CbGeAlD
