nodes	percent_of_prediction	percent_of_DWPC	metapath
Sorafenib—thyroid cancer—hypothyroidism	0.707	1	CtDrD
Sorafenib—CYP2C8—Levothyroxine—hypothyroidism	0.0214	0.227	CbGbCtD
Sorafenib—CYP2C8—Liotrix—hypothyroidism	0.0209	0.222	CbGbCtD
Sorafenib—ABCB1—Levothyroxine—hypothyroidism	0.0145	0.154	CbGbCtD
Sorafenib—ABCB1—Liothyronine—hypothyroidism	0.0145	0.154	CbGbCtD
Sorafenib—ABCB1—Liotrix—hypothyroidism	0.0142	0.15	CbGbCtD
Sorafenib—CYP3A4—Levothyroxine—hypothyroidism	0.00869	0.0922	CbGbCtD
Sorafenib—Hyperthyroidism—Dextrothyroxine—hypothyroidism	0.00307	0.0507	CcSEcCtD
Sorafenib—Hyperthyroidism—Levothyroxine—hypothyroidism	0.00307	0.0507	CcSEcCtD
Sorafenib—Hyperthyroidism—Liotrix—hypothyroidism	0.00226	0.0373	CcSEcCtD
Sorafenib—Cardiac failure congestive—Liothyronine—hypothyroidism	0.00198	0.0327	CcSEcCtD
Sorafenib—Acute coronary syndrome—Liothyronine—hypothyroidism	0.00136	0.0225	CcSEcCtD
Sorafenib—Myocardial infarction—Liothyronine—hypothyroidism	0.00135	0.0224	CcSEcCtD
Sorafenib—Arrhythmia—Liothyronine—hypothyroidism	0.00111	0.0183	CcSEcCtD
Sorafenib—Hypocalcaemia—Liotrix—hypothyroidism	0.000975	0.0161	CcSEcCtD
Sorafenib—Cardiac failure congestive—Dextrothyroxine—hypothyroidism	0.000971	0.016	CcSEcCtD
Sorafenib—Cardiac failure congestive—Levothyroxine—hypothyroidism	0.000971	0.016	CcSEcCtD
Sorafenib—Hypertension—Liothyronine—hypothyroidism	0.000932	0.0154	CcSEcCtD
Sorafenib—Cardiac failure—Dextrothyroxine—hypothyroidism	0.000902	0.0149	CcSEcCtD
Sorafenib—Cardiac failure—Levothyroxine—hypothyroidism	0.000902	0.0149	CcSEcCtD
Sorafenib—Mood swings—Dextrothyroxine—hypothyroidism	0.000834	0.0138	CcSEcCtD
Sorafenib—Mood swings—Levothyroxine—hypothyroidism	0.000834	0.0138	CcSEcCtD
Sorafenib—Dehydration—Levothyroxine—hypothyroidism	0.000819	0.0135	CcSEcCtD
Sorafenib—Dehydration—Dextrothyroxine—hypothyroidism	0.000819	0.0135	CcSEcCtD
Sorafenib—Dysphagia—Dextrothyroxine—hypothyroidism	0.000761	0.0126	CcSEcCtD
Sorafenib—Dysphagia—Levothyroxine—hypothyroidism	0.000761	0.0126	CcSEcCtD
Sorafenib—Cardiac failure congestive—Liotrix—hypothyroidism	0.000714	0.0118	CcSEcCtD
Sorafenib—Renal failure acute—Liotrix—hypothyroidism	0.000701	0.0116	CcSEcCtD
Sorafenib—Body temperature increased—Liothyronine—hypothyroidism	0.000697	0.0115	CcSEcCtD
Sorafenib—Weight decreased—Dextrothyroxine—hypothyroidism	0.000688	0.0114	CcSEcCtD
Sorafenib—Weight decreased—Levothyroxine—hypothyroidism	0.000688	0.0114	CcSEcCtD
Sorafenib—Acute coronary syndrome—Levothyroxine—hypothyroidism	0.000669	0.011	CcSEcCtD
Sorafenib—Acute coronary syndrome—Dextrothyroxine—hypothyroidism	0.000669	0.011	CcSEcCtD
Sorafenib—Myocardial infarction—Levothyroxine—hypothyroidism	0.000665	0.011	CcSEcCtD
Sorafenib—Myocardial infarction—Dextrothyroxine—hypothyroidism	0.000665	0.011	CcSEcCtD
Sorafenib—Cardiac failure—Liotrix—hypothyroidism	0.000664	0.011	CcSEcCtD
Sorafenib—Mood swings—Liotrix—hypothyroidism	0.000614	0.0101	CcSEcCtD
Sorafenib—Dehydration—Liotrix—hypothyroidism	0.000602	0.00995	CcSEcCtD
Sorafenib—Hypokalaemia—Liotrix—hypothyroidism	0.000589	0.00973	CcSEcCtD
Sorafenib—Flushing—Dextrothyroxine—hypothyroidism	0.000565	0.00934	CcSEcCtD
Sorafenib—Flushing—Levothyroxine—hypothyroidism	0.000565	0.00934	CcSEcCtD
Sorafenib—Dysphagia—Liotrix—hypothyroidism	0.00056	0.00924	CcSEcCtD
Sorafenib—Arrhythmia—Levothyroxine—hypothyroidism	0.000544	0.00899	CcSEcCtD
Sorafenib—Arrhythmia—Dextrothyroxine—hypothyroidism	0.000544	0.00899	CcSEcCtD
Sorafenib—Alopecia—Dextrothyroxine—hypothyroidism	0.000538	0.00889	CcSEcCtD
Sorafenib—Alopecia—Levothyroxine—hypothyroidism	0.000538	0.00889	CcSEcCtD
Sorafenib—Weight decreased—Liotrix—hypothyroidism	0.000506	0.00836	CcSEcCtD
Sorafenib—Acute coronary syndrome—Liotrix—hypothyroidism	0.000492	0.00813	CcSEcCtD
Sorafenib—Renal failure—Liotrix—hypothyroidism	0.000491	0.0081	CcSEcCtD
Sorafenib—Myocardial infarction—Liotrix—hypothyroidism	0.000489	0.00808	CcSEcCtD
Sorafenib—Angioedema—Dextrothyroxine—hypothyroidism	0.000484	0.008	CcSEcCtD
Sorafenib—Angioedema—Levothyroxine—hypothyroidism	0.000484	0.008	CcSEcCtD
Sorafenib—Arthralgia—Dextrothyroxine—hypothyroidism	0.000451	0.00746	CcSEcCtD
Sorafenib—Arthralgia—Levothyroxine—hypothyroidism	0.000451	0.00746	CcSEcCtD
Sorafenib—Shock—Levothyroxine—hypothyroidism	0.000426	0.00703	CcSEcCtD
Sorafenib—Shock—Dextrothyroxine—hypothyroidism	0.000426	0.00703	CcSEcCtD
Sorafenib—Flushing—Liotrix—hypothyroidism	0.000416	0.00687	CcSEcCtD
Sorafenib—Arrhythmia—Liotrix—hypothyroidism	0.0004	0.00661	CcSEcCtD
Sorafenib—Alopecia—Liotrix—hypothyroidism	0.000396	0.00654	CcSEcCtD
Sorafenib—Musculoskeletal discomfort—Dextrothyroxine—hypothyroidism	0.000394	0.00651	CcSEcCtD
Sorafenib—Musculoskeletal discomfort—Levothyroxine—hypothyroidism	0.000394	0.00651	CcSEcCtD
Sorafenib—Dyspnoea—Dextrothyroxine—hypothyroidism	0.000386	0.00637	CcSEcCtD
Sorafenib—Dyspnoea—Levothyroxine—hypothyroidism	0.000386	0.00637	CcSEcCtD
Sorafenib—Dysgeusia—Liotrix—hypothyroidism	0.000382	0.00631	CcSEcCtD
Sorafenib—Fatigue—Levothyroxine—hypothyroidism	0.000373	0.00616	CcSEcCtD
Sorafenib—Fatigue—Dextrothyroxine—hypothyroidism	0.000373	0.00616	CcSEcCtD
Sorafenib—Angioedema—Liotrix—hypothyroidism	0.000356	0.00589	CcSEcCtD
Sorafenib—Gastrointestinal pain—Levothyroxine—hypothyroidism	0.000354	0.00584	CcSEcCtD
Sorafenib—Gastrointestinal pain—Dextrothyroxine—hypothyroidism	0.000354	0.00584	CcSEcCtD
Sorafenib—Syncope—Liotrix—hypothyroidism	0.00035	0.00578	CcSEcCtD
Sorafenib—Urticaria—Dextrothyroxine—hypothyroidism	0.000344	0.00568	CcSEcCtD
Sorafenib—Urticaria—Levothyroxine—hypothyroidism	0.000344	0.00568	CcSEcCtD
Sorafenib—Loss of consciousness—Liotrix—hypothyroidism	0.000343	0.00566	CcSEcCtD
Sorafenib—Abdominal pain—Dextrothyroxine—hypothyroidism	0.000342	0.00565	CcSEcCtD
Sorafenib—Body temperature increased—Dextrothyroxine—hypothyroidism	0.000342	0.00565	CcSEcCtD
Sorafenib—Abdominal pain—Levothyroxine—hypothyroidism	0.000342	0.00565	CcSEcCtD
Sorafenib—Body temperature increased—Levothyroxine—hypothyroidism	0.000342	0.00565	CcSEcCtD
Sorafenib—Hypertension—Liotrix—hypothyroidism	0.000337	0.00556	CcSEcCtD
Sorafenib—Arthralgia—Liotrix—hypothyroidism	0.000332	0.00548	CcSEcCtD
Sorafenib—Anaphylactic shock—Liotrix—hypothyroidism	0.000318	0.00526	CcSEcCtD
Sorafenib—Infection—Liotrix—hypothyroidism	0.000316	0.00522	CcSEcCtD
Sorafenib—Shock—Liotrix—hypothyroidism	0.000313	0.00517	CcSEcCtD
Sorafenib—Asthenia—Levothyroxine—hypothyroidism	0.00031	0.00513	CcSEcCtD
Sorafenib—Asthenia—Dextrothyroxine—hypothyroidism	0.00031	0.00513	CcSEcCtD
Sorafenib—Pruritus—Levothyroxine—hypothyroidism	0.000306	0.00506	CcSEcCtD
Sorafenib—Pruritus—Dextrothyroxine—hypothyroidism	0.000306	0.00506	CcSEcCtD
Sorafenib—Anorexia—Liotrix—hypothyroidism	0.000303	0.00501	CcSEcCtD
Sorafenib—Diarrhoea—Dextrothyroxine—hypothyroidism	0.000296	0.00489	CcSEcCtD
Sorafenib—Diarrhoea—Levothyroxine—hypothyroidism	0.000296	0.00489	CcSEcCtD
Sorafenib—Musculoskeletal discomfort—Liotrix—hypothyroidism	0.00029	0.00479	CcSEcCtD
Sorafenib—RAF1—heart—hypothyroidism	0.000284	0.00306	CbGeAlD
Sorafenib—ZAK—liver—hypothyroidism	0.000284	0.00305	CbGeAlD
Sorafenib—Dyspnoea—Liotrix—hypothyroidism	0.000284	0.00469	CcSEcCtD
Sorafenib—EPHX2—female gonad—hypothyroidism	0.000284	0.00305	CbGeAlD
Sorafenib—RALBP1—cardiovascular system—hypothyroidism	0.000284	0.00305	CbGeAlD
Sorafenib—EPHB6—heart—hypothyroidism	0.000283	0.00304	CbGeAlD
Sorafenib—FLT3—female gonad—hypothyroidism	0.000282	0.00303	CbGeAlD
Sorafenib—MKNK1—gonad—hypothyroidism	0.000281	0.00303	CbGeAlD
Sorafenib—MKNK2—pituitary gland—hypothyroidism	0.000278	0.00299	CbGeAlD
Sorafenib—HIPK3—liver—hypothyroidism	0.000278	0.00299	CbGeAlD
Sorafenib—ZAK—cerebellum—hypothyroidism	0.000277	0.00298	CbGeAlD
Sorafenib—Decreased appetite—Liotrix—hypothyroidism	0.000277	0.00457	CcSEcCtD
Sorafenib—Vomiting—Dextrothyroxine—hypothyroidism	0.000275	0.00454	CcSEcCtD
Sorafenib—Vomiting—Levothyroxine—hypothyroidism	0.000275	0.00454	CcSEcCtD
Sorafenib—TIE1—testis—hypothyroidism	0.000275	0.00295	CbGeAlD
Sorafenib—MKNK1—pituitary gland—hypothyroidism	0.000275	0.00295	CbGeAlD
Sorafenib—Fatigue—Liotrix—hypothyroidism	0.000274	0.00453	CcSEcCtD
Sorafenib—FLT4—adrenal gland—hypothyroidism	0.000274	0.00295	CbGeAlD
Sorafenib—FLT4—blood—hypothyroidism	0.000274	0.00295	CbGeAlD
Sorafenib—Rash—Levothyroxine—hypothyroidism	0.000273	0.00451	CcSEcCtD
Sorafenib—Rash—Dextrothyroxine—hypothyroidism	0.000273	0.00451	CcSEcCtD
Sorafenib—Dermatitis—Dextrothyroxine—hypothyroidism	0.000273	0.0045	CcSEcCtD
Sorafenib—Dermatitis—Levothyroxine—hypothyroidism	0.000273	0.0045	CcSEcCtD
Sorafenib—Constipation—Liotrix—hypothyroidism	0.000272	0.0045	CcSEcCtD
Sorafenib—HIPK3—cerebellum—hypothyroidism	0.000271	0.00292	CbGeAlD
Sorafenib—RET—pituitary gland—hypothyroidism	0.000271	0.00292	CbGeAlD
Sorafenib—Headache—Levothyroxine—hypothyroidism	0.000271	0.00448	CcSEcCtD
Sorafenib—Headache—Dextrothyroxine—hypothyroidism	0.000271	0.00448	CcSEcCtD
Sorafenib—FGFR1—adrenal gland—hypothyroidism	0.000271	0.00291	CbGeAlD
Sorafenib—STK10—heart—hypothyroidism	0.000271	0.00291	CbGeAlD
Sorafenib—FLT1—cardiovascular system—hypothyroidism	0.00027	0.0029	CbGeAlD
Sorafenib—RAF1—cardiovascular system—hypothyroidism	0.000268	0.00289	CbGeAlD
Sorafenib—PDGFRA—heart—hypothyroidism	0.000268	0.00288	CbGeAlD
Sorafenib—FLT4—thyroid gland—hypothyroidism	0.000265	0.00285	CbGeAlD
Sorafenib—BRAF—testis—hypothyroidism	0.000263	0.00283	CbGeAlD
Sorafenib—FGFR1—thyroid gland—hypothyroidism	0.000261	0.00281	CbGeAlD
Sorafenib—Gastrointestinal pain—Liotrix—hypothyroidism	0.00026	0.0043	CcSEcCtD
Sorafenib—TIE1—liver—hypothyroidism	0.00026	0.00279	CbGeAlD
Sorafenib—Nausea—Dextrothyroxine—hypothyroidism	0.000257	0.00425	CcSEcCtD
Sorafenib—Nausea—Levothyroxine—hypothyroidism	0.000257	0.00425	CcSEcCtD
Sorafenib—MAP3K7—adrenal gland—hypothyroidism	0.000256	0.00276	CbGeAlD
Sorafenib—MAP3K7—blood—hypothyroidism	0.000256	0.00276	CbGeAlD
Sorafenib—FLT4—female gonad—hypothyroidism	0.000256	0.00275	CbGeAlD
