nodes	percent_of_prediction	percent_of_DWPC	metapath
Raloxifene—Flavoxate—PDE4B—bipolar disorder	0.027	1	CrCbGaD
Raloxifene—CYP3A4—urine—bipolar disorder	0.0166	0.0748	CbGeAlD
Raloxifene—CYP2C8—blood plasma—bipolar disorder	0.0128	0.0576	CbGeAlD
Raloxifene—CYP2B6—blood plasma—bipolar disorder	0.0115	0.0517	CbGeAlD
Raloxifene—AOX1—adrenal cortex—bipolar disorder	0.0111	0.0499	CbGeAlD
Raloxifene—HTR6—nervous system—bipolar disorder	0.00958	0.0433	CbGeAlD
Raloxifene—SIGMAR1—adrenal cortex—bipolar disorder	0.0089	0.0402	CbGeAlD
Raloxifene—HTR2B—adrenal cortex—bipolar disorder	0.00888	0.0401	CbGeAlD
Raloxifene—CYP3A4—blood plasma—bipolar disorder	0.00865	0.039	CbGeAlD
Raloxifene—ESR2—thyroid gland—bipolar disorder	0.008	0.0361	CbGeAlD
Raloxifene—AOX1—thyroid gland—bipolar disorder	0.0077	0.0348	CbGeAlD
Raloxifene—HTR6—brain—bipolar disorder	0.00732	0.0331	CbGeAlD
Raloxifene—ESR2—nervous system—bipolar disorder	0.00673	0.0304	CbGeAlD
Raloxifene—ESR2—cerebellum—bipolar disorder	0.00633	0.0286	CbGeAlD
Raloxifene—CYP19A1—thyroid gland—bipolar disorder	0.0063	0.0285	CbGeAlD
Raloxifene—SIGMAR1—thyroid gland—bipolar disorder	0.0062	0.028	CbGeAlD
Raloxifene—HTR2B—thyroid gland—bipolar disorder	0.00618	0.0279	CbGeAlD
Raloxifene—AOX1—cerebellum—bipolar disorder	0.00609	0.0275	CbGeAlD
Raloxifene—CYP2B6—adrenal cortex—bipolar disorder	0.00581	0.0262	CbGeAlD
Raloxifene—ESR1—thyroid gland—bipolar disorder	0.00548	0.0247	CbGeAlD
Raloxifene—CYP19A1—nervous system—bipolar disorder	0.0053	0.0239	CbGeAlD
Raloxifene—HTR2B—nervous system—bipolar disorder	0.0052	0.0235	CbGeAlD
Raloxifene—ESR2—brain—bipolar disorder	0.00514	0.0232	CbGeAlD
Raloxifene—AOX1—brain—bipolar disorder	0.00495	0.0224	CbGeAlD
Raloxifene—SIGMAR1—cerebellum—bipolar disorder	0.00491	0.0221	CbGeAlD
Raloxifene—ESR1—nervous system—bipolar disorder	0.00461	0.0208	CbGeAlD
Raloxifene—ESR1—cerebellum—bipolar disorder	0.00434	0.0196	CbGeAlD
Raloxifene—CYP19A1—brain—bipolar disorder	0.00405	0.0183	CbGeAlD
Raloxifene—SIGMAR1—brain—bipolar disorder	0.00398	0.018	CbGeAlD
Raloxifene—HTR2B—brain—bipolar disorder	0.00398	0.018	CbGeAlD
Raloxifene—ESR1—brain—bipolar disorder	0.00352	0.0159	CbGeAlD
Raloxifene—CYP2B6—nervous system—bipolar disorder	0.00341	0.0154	CbGeAlD
Raloxifene—CYP2C8—brain—bipolar disorder	0.0029	0.0131	CbGeAlD
Raloxifene—CYP2B6—brain—bipolar disorder	0.0026	0.0118	CbGeAlD
Raloxifene—CYP3A4—nervous system—bipolar disorder	0.00257	0.0116	CbGeAlD
Raloxifene—HTR6—Signaling by GPCR—ADM—bipolar disorder	0.000547	0.000728	CbGpPWpGaD
Raloxifene—EBP—Metabolism—MTHFR—bipolar disorder	0.000547	0.000727	CbGpPWpGaD
Raloxifene—CYP19A1—Metabolism—AKR1C4—bipolar disorder	0.000539	0.000718	CbGpPWpGaD
Raloxifene—HTR2B—GPCR downstream signaling—PDE4B—bipolar disorder	0.000536	0.000713	CbGpPWpGaD
Raloxifene—HTR2B—GPCR downstream signaling—TSHB—bipolar disorder	0.000536	0.000713	CbGpPWpGaD
Raloxifene—HTR2B—GPCR downstream signaling—TACR1—bipolar disorder	0.000536	0.000713	CbGpPWpGaD
Raloxifene—HTR6—Class A/1 (Rhodopsin-like receptors)—POMC—bipolar disorder	0.000534	0.000711	CbGpPWpGaD
Raloxifene—HTR6—Signaling by GPCR—TSHB—bipolar disorder	0.000533	0.000709	CbGpPWpGaD
Raloxifene—HTR6—Signaling by GPCR—TACR1—bipolar disorder	0.000533	0.000709	CbGpPWpGaD
Raloxifene—HTR6—Signaling by GPCR—PDE4B—bipolar disorder	0.000533	0.000709	CbGpPWpGaD
Raloxifene—HTR6—Signaling Pathways—AKR1C4—bipolar disorder	0.000531	0.000707	CbGpPWpGaD
Raloxifene—CYP2C8—Metabolism—IMPA2—bipolar disorder	0.000527	0.000702	CbGpPWpGaD
Raloxifene—HTR2B—Signaling by GPCR—TRPC3—bipolar disorder	0.000523	0.000697	CbGpPWpGaD
Raloxifene—AOX1—Disease—ADCY2—bipolar disorder	0.000523	0.000695	CbGpPWpGaD
Raloxifene—AOX1—Disease—TCF7L2—bipolar disorder	0.000521	0.000693	CbGpPWpGaD
Raloxifene—HTR6—GPCR ligand binding—HTR2A—bipolar disorder	0.000509	0.000678	CbGpPWpGaD
Raloxifene—HTR2B—Signaling by GPCR—ADM—bipolar disorder	0.000499	0.000664	CbGpPWpGaD
Raloxifene—CYP3A4—Cytochrome P450 - arranged by substrate type—POMC—bipolar disorder	0.000496	0.000661	CbGpPWpGaD
Raloxifene—AOX1—Metabolism—SNAP25—bipolar disorder	0.000495	0.000658	CbGpPWpGaD
Raloxifene—HTR6—Signaling Pathways—DGKH—bipolar disorder	0.000489	0.00065	CbGpPWpGaD
Raloxifene—HTR2B—Class A/1 (Rhodopsin-like receptors)—POMC—bipolar disorder	0.000488	0.000649	CbGpPWpGaD
Raloxifene—HTR2B—Signaling by GPCR—TSHB—bipolar disorder	0.000487	0.000648	CbGpPWpGaD
Raloxifene—HTR2B—Signaling by GPCR—PDE4B—bipolar disorder	0.000487	0.000648	CbGpPWpGaD
Raloxifene—HTR2B—Signaling by GPCR—TACR1—bipolar disorder	0.000487	0.000648	CbGpPWpGaD
Raloxifene—HTR6—GPCR downstream signaling—HTR1A—bipolar disorder	0.000486	0.000647	CbGpPWpGaD
Raloxifene—HTR2B—Signaling Pathways—AKR1C4—bipolar disorder	0.000485	0.000645	CbGpPWpGaD
Raloxifene—CYP19A1—Metabolism—NR1D1—bipolar disorder	0.000485	0.000645	CbGpPWpGaD
Raloxifene—HTR6—GPCR downstream signaling—TAC1—bipolar disorder	0.000479	0.000637	CbGpPWpGaD
