nodes	percent_of_prediction	percent_of_DWPC	metapath
S-Adenosylmethionine—MAT2A—skin epidermis—melanoma	0.0334	0.0936	CbGeAlD
S-Adenosylmethionine—MAT2A—hair follicle—melanoma	0.0238	0.0668	CbGeAlD
S-Adenosylmethionine—AMD1—neck—melanoma	0.0215	0.0603	CbGeAlD
S-Adenosylmethionine—CBS—blood vessel—melanoma	0.0205	0.0574	CbGeAlD
S-Adenosylmethionine—AMD1—eye—melanoma	0.016	0.0448	CbGeAlD
S-Adenosylmethionine—MAT2A—neck—melanoma	0.016	0.0448	CbGeAlD
S-Adenosylmethionine—AMD1—retina—melanoma	0.0159	0.0444	CbGeAlD
S-Adenosylmethionine—SRM—skin of body—melanoma	0.0148	0.0416	CbGeAlD
S-Adenosylmethionine—CBS—neck—melanoma	0.0147	0.0411	CbGeAlD
S-Adenosylmethionine—SRM—mammalian vulva—melanoma	0.0135	0.0379	CbGeAlD
S-Adenosylmethionine—AMD1—mammalian vulva—melanoma	0.0127	0.0356	CbGeAlD
S-Adenosylmethionine—COMT—hair follicle—melanoma	0.0126	0.0353	CbGeAlD
S-Adenosylmethionine—MAT2A—eye—melanoma	0.0119	0.0333	CbGeAlD
S-Adenosylmethionine—Adenosine triphosphate—APAF1—melanoma	0.0119	0.758	CrCbGaD
S-Adenosylmethionine—MAT2A—retina—melanoma	0.0118	0.033	CbGeAlD
S-Adenosylmethionine—CBS—eye—melanoma	0.0109	0.0306	CbGeAlD
S-Adenosylmethionine—MAT2A—skin of body—melanoma	0.0104	0.029	CbGeAlD
S-Adenosylmethionine—SRM—head—melanoma	0.00969	0.0271	CbGeAlD
S-Adenosylmethionine—MAT2A—mammalian vulva—melanoma	0.00944	0.0264	CbGeAlD
S-Adenosylmethionine—AMD1—head—melanoma	0.00909	0.0254	CbGeAlD
S-Adenosylmethionine—CBS—mammalian vulva—melanoma	0.00866	0.0242	CbGeAlD
S-Adenosylmethionine—SRM—lymph node—melanoma	0.00678	0.019	CbGeAlD
S-Adenosylmethionine—MAT2A—head—melanoma	0.00676	0.0189	CbGeAlD
