nodes	percent_of_prediction	percent_of_DWPC	metapath
Cyclizine—CYP2C9—cardial valve—chronic kidney failure	0.111	0.426	CbGeAlD
Cyclizine—SULT1E1—cardiovascular system—chronic kidney failure	0.0319	0.123	CbGeAlD
Cyclizine—SULT1E1—gonad—chronic kidney failure	0.0289	0.111	CbGeAlD
Cyclizine—SULT1E1—digestive system—chronic kidney failure	0.0265	0.102	CbGeAlD
Cyclizine—CYP2C9—urine—chronic kidney failure	0.0239	0.0919	CbGeAlD
Cyclizine—CYP2C9—blood plasma—chronic kidney failure	0.0125	0.048	CbGeAlD
Cyclizine—CYP2C9—cardiovascular system—chronic kidney failure	0.00578	0.0222	CbGeAlD
Cyclizine—HRH1—urethra—chronic kidney failure	0.00567	0.0218	CbGeAlD
Cyclizine—CYP2C9—digestive system—chronic kidney failure	0.0048	0.0184	CbGeAlD
Cyclizine—HRH1—digestive system—chronic kidney failure	0.00473	0.0182	CbGeAlD
Cyclizine—CYP2C9—blood—chronic kidney failure	0.00457	0.0176	CbGeAlD
Cyclizine—Bifonazole—CYP2B6—chronic kidney failure	0.00308	0.0605	CrCbGaD
Cyclizine—Phenoxybenzamine—SLC22A2—chronic kidney failure	0.00308	0.0604	CrCbGaD
Cyclizine—CYP2C9—Constitutive Androstane Receptor Pathway—CYP3A4—chronic kidney failure	0.00292	0.00423	CbGpPWpGaD
Cyclizine—CYP2C9—Nuclear Receptors in Lipid Metabolism and Toxicity—CYP3A4—chronic kidney failure	0.00278	0.00403	CbGpPWpGaD
Cyclizine—CYP2C9—Nuclear Receptors in Lipid Metabolism and Toxicity—ABCA1—chronic kidney failure	0.00273	0.00396	CbGpPWpGaD
Cyclizine—SULT1E1—Metabolism—SLC22A2—chronic kidney failure	0.00272	0.00395	CbGpPWpGaD
Cyclizine—CYP2C9—Cytochrome P450 - arranged by substrate type—CYP2C18—chronic kidney failure	0.00269	0.0039	CbGpPWpGaD
Cyclizine—CYP2C9—Oxidation by Cytochrome P450—CYP2C18—chronic kidney failure	0.00265	0.00385	CbGpPWpGaD
Cyclizine—CYP2C9—Arachidonic acid metabolism—CYP2C19—chronic kidney failure	0.00258	0.00374	CbGpPWpGaD
Cyclizine—Diphenhydramine—SLC22A2—chronic kidney failure	0.00258	0.0506	CrCbGaD
Cyclizine—SULT1E1—Metabolism—ABCG1—chronic kidney failure	0.00253	0.00367	CbGpPWpGaD
Cyclizine—CYP2C9—Phase 1 - Functionalization of compounds—CYP2B6—chronic kidney failure	0.00251	0.00365	CbGpPWpGaD
Cyclizine—Flunarizine—CYP2B6—chronic kidney failure	0.00248	0.0487	CrCbGaD
Cyclizine—SULT1E1—Metabolism—PIP5K1B—chronic kidney failure	0.00247	0.00359	CbGpPWpGaD
Cyclizine—SULT1E1—Metabolism—ARG2—chronic kidney failure	0.00242	0.00352	CbGpPWpGaD
Cyclizine—SULT1E1—Metabolism—LCAT—chronic kidney failure	0.00238	0.00345	CbGpPWpGaD
Cyclizine—CYP2C9—Constitutive Androstane Receptor Pathway—ABCB1—chronic kidney failure	0.00236	0.00343	CbGpPWpGaD
Cyclizine—CYP2C9—Arachidonic acid metabolism—PTGS1—chronic kidney failure	0.00236	0.00342	CbGpPWpGaD
Cyclizine—CYP2C9—Nuclear Receptors in Lipid Metabolism and Toxicity—ABCB1—chronic kidney failure	0.00225	0.00326	CbGpPWpGaD
Cyclizine—CYP2C9—Cytochrome P450 - arranged by substrate type—CYP2C19—chronic kidney failure	0.00223	0.00324	CbGpPWpGaD
Cyclizine—CYP2C9—Oxidation by Cytochrome P450—CYP2C19—chronic kidney failure	0.0022	0.00319	CbGpPWpGaD
Cyclizine—SULT1E1—Metabolism—DDC—chronic kidney failure	0.00218	0.00317	CbGpPWpGaD
Cyclizine—CYP2C9—Phase 1 - Functionalization of compounds—CYP2C18—chronic kidney failure	0.00218	0.00317	CbGpPWpGaD
Cyclizine—SULT1E1—Metabolism—PRKD1—chronic kidney failure	0.00212	0.00308	CbGpPWpGaD
Cyclizine—SULT1E1—Metabolism—CYP2B6—chronic kidney failure	0.00212	0.00308	CbGpPWpGaD
Cyclizine—SULT1E1—Metabolism—PRKAG2—chronic kidney failure	0.00212	0.00308	CbGpPWpGaD
Cyclizine—Modafinil—CYP2B6—chronic kidney failure	0.00203	0.0398	CrCbGaD
Cyclizine—SULT1E1—Metabolism—SREBF2—chronic kidney failure	0.00198	0.00288	CbGpPWpGaD
Cyclizine—Cinnarizine—CYP2B6—chronic kidney failure	0.00196	0.0385	CrCbGaD
Cyclizine—SULT1E1—Metabolism—GCKR—chronic kidney failure	0.00192	0.00278	CbGpPWpGaD
Cyclizine—SULT1E1—Metabolism—ABCC3—chronic kidney failure	0.00192	0.00278	CbGpPWpGaD
Cyclizine—Diphenhydramine—CYP2C18—chronic kidney failure	0.0019	0.0372	CrCbGaD
Cyclizine—CYP2C9—Nuclear Receptors in Lipid Metabolism and Toxicity—PPARA—chronic kidney failure	0.00189	0.00275	CbGpPWpGaD
Cyclizine—HRH1—IL-4 Signaling Pathway—IRS1—chronic kidney failure	0.00188	0.00273	CbGpPWpGaD
Cyclizine—SULT1E1—Metabolism—LPIN1—chronic kidney failure	0.00188	0.00272	CbGpPWpGaD
Cyclizine—Bifonazole—CYP2C19—chronic kidney failure	0.00186	0.0366	CrCbGaD
Cyclizine—SULT1E1—Metabolism—LRP2—chronic kidney failure	0.00184	0.00267	CbGpPWpGaD
Cyclizine—SULT1E1—Metabolism—CYP2C18—chronic kidney failure	0.00184	0.00267	CbGpPWpGaD
Cyclizine—CYP2C9—Phase 1 - Functionalization of compounds—CYP2C19—chronic kidney failure	0.00181	0.00262	CbGpPWpGaD
Cyclizine—CYP2C9—Cytochrome P450 - arranged by substrate type—CYP3A4—chronic kidney failure	0.00176	0.00256	CbGpPWpGaD
Cyclizine—Benzphetamine—CYP2B6—chronic kidney failure	0.00176	0.0345	CrCbGaD
Cyclizine—CYP2C9—Oxidation by Cytochrome P450—CYP3A4—chronic kidney failure	0.00174	0.00253	CbGpPWpGaD
Cyclizine—Mianserin—CYP2B6—chronic kidney failure	0.0017	0.0335	CrCbGaD
Cyclizine—Reboxetine—CYP3A4—chronic kidney failure	0.00166	0.0326	CrCbGaD
Cyclizine—Benzatropine—CYP2C19—chronic kidney failure	0.00165	0.0325	CrCbGaD
Cyclizine—CYP2C9—Phase 1 - Functionalization of compounds—PTGS1—chronic kidney failure	0.00165	0.0024	CbGpPWpGaD
Cyclizine—SULT1E1—Metabolism—CPT1A—chronic kidney failure	0.00156	0.00227	CbGpPWpGaD
Cyclizine—SULT1E1—Metabolism—LIPC—chronic kidney failure	0.00152	0.00221	CbGpPWpGaD
Cyclizine—SULT1E1—Metabolism—CYP2C19—chronic kidney failure	0.00152	0.00221	CbGpPWpGaD
Cyclizine—CYP2C9—Arachidonic acid metabolism—CYP1A1—chronic kidney failure	0.00152	0.00221	CbGpPWpGaD
