nodes	percent_of_prediction	percent_of_DWPC	metapath
Alendronate—Uveitis—Vemurafenib—melanoma	0.0215	0.0542	CcSEcCtD
Alendronate—PTPN4—retina—melanoma	0.0207	0.108	CbGeAlD
Alendronate—ATP6V1A—hair follicle—melanoma	0.0207	0.108	CbGeAlD
Alendronate—FDPS—hair follicle—melanoma	0.0156	0.0814	CbGeAlD
Alendronate—PTPRE—head—melanoma	0.0125	0.0651	CbGeAlD
Alendronate—PTPN4—head—melanoma	0.0119	0.0619	CbGeAlD
Alendronate—ATP6V1A—eye—melanoma	0.0103	0.0539	CbGeAlD
Alendronate—ATP6V1A—retina—melanoma	0.0103	0.0534	CbGeAlD
Alendronate—PTPRS—head—melanoma	0.0102	0.0531	CbGeAlD
Alendronate—Impaired healing—Carmustine—melanoma	0.0092	0.0232	CcSEcCtD
Alendronate—ATP6V1A—skin of body—melanoma	0.009	0.0469	CbGeAlD
Alendronate—PTPRE—lymph node—melanoma	0.00875	0.0456	CbGeAlD
Alendronate—PTPN4—lymph node—melanoma	0.00832	0.0433	CbGeAlD
Alendronate—ATP6V1A—mammalian vulva—melanoma	0.00821	0.0428	CbGeAlD
Alendronate—FDPS—eye—melanoma	0.00779	0.0406	CbGeAlD
Alendronate—Musculoskeletal pain—Vemurafenib—melanoma	0.00761	0.0192	CcSEcCtD
Alendronate—Lymphopenia—Temozolomide—melanoma	0.00751	0.0189	CcSEcCtD
Alendronate—PTPRS—lymph node—melanoma	0.00713	0.0372	CbGeAlD
Alendronate—Oesophageal ulcer—Docetaxel—melanoma	0.00701	0.0177	CcSEcCtD
Alendronate—FDPS—skin of body—melanoma	0.00678	0.0353	CbGeAlD
Alendronate—Transaminases increased—Carmustine—melanoma	0.00654	0.0165	CcSEcCtD
Alendronate—Photosensitivity—Vemurafenib—melanoma	0.00622	0.0157	CcSEcCtD
Alendronate—FDPS—mammalian vulva—melanoma	0.00618	0.0322	CbGeAlD
Alendronate—ATP6V1A—head—melanoma	0.00587	0.0306	CbGeAlD
Alendronate—Influenza-like symptoms—Temozolomide—melanoma	0.00538	0.0136	CcSEcCtD
Alendronate—Duodenal ulcer—Docetaxel—melanoma	0.00529	0.0133	CcSEcCtD
Alendronate—Dry skin—Vemurafenib—melanoma	0.00501	0.0126	CcSEcCtD
Alendronate—Lymphopenia—Docetaxel—melanoma	0.005	0.0126	CcSEcCtD
Alendronate—Toxic epidermal necrolysis—Vemurafenib—melanoma	0.00492	0.0124	CcSEcCtD
Alendronate—Ulcer—Bleomycin—melanoma	0.00482	0.0121	CcSEcCtD
Alendronate—Hypocalcaemia—Dactinomycin—melanoma	0.00464	0.0117	CcSEcCtD
Alendronate—Ulcer—Dactinomycin—melanoma	0.00449	0.0113	CcSEcCtD
Alendronate—FDPS—head—melanoma	0.00442	0.023	CbGeAlD
Alendronate—Photosensitivity reaction—Vemurafenib—melanoma	0.00431	0.0109	CcSEcCtD
Alendronate—Drug interaction—Carmustine—melanoma	0.00429	0.0108	CcSEcCtD
Alendronate—Stevens-Johnson syndrome—Vemurafenib—melanoma	0.00417	0.0105	CcSEcCtD
Alendronate—ATP6V1A—lymph node—melanoma	0.00411	0.0214	CbGeAlD
Alendronate—Musculoskeletal pain—Temozolomide—melanoma	0.00389	0.0098	CcSEcCtD
Alendronate—Oesophagitis—Dactinomycin—melanoma	0.00388	0.00979	CcSEcCtD
Alendronate—Influenza like illness—Temozolomide—melanoma	0.00373	0.00941	CcSEcCtD
Alendronate—Oedema peripheral—Vemurafenib—melanoma	0.00372	0.00938	CcSEcCtD
Alendronate—Heartburn—Docetaxel—melanoma	0.00372	0.00936	CcSEcCtD
Alendronate—Erythema multiforme—Vemurafenib—melanoma	0.00357	0.009	CcSEcCtD
Alendronate—Alopecia—Vemurafenib—melanoma	0.00334	0.00841	CcSEcCtD
Alendronate—Erythema—Vemurafenib—melanoma	0.00329	0.00829	CcSEcCtD
Alendronate—FDPS—SREBP signalling—FASN—melanoma	0.00324	0.00795	CbGpPWpGaD
Alendronate—Dysgeusia—Vemurafenib—melanoma	0.00322	0.00811	CcSEcCtD
Alendronate—PTPRS—Extracellular matrix organization—SPARC—melanoma	0.00317	0.00778	CbGpPWpGaD
Alendronate—FDPS—lymph node—melanoma	0.0031	0.0161	CbGeAlD
Alendronate—Myalgia—Vemurafenib—melanoma	0.0028	0.00705	CcSEcCtD
Alendronate—Toxic epidermal necrolysis—Dactinomycin—melanoma	0.00278	0.007	CcSEcCtD
Alendronate—Drug interaction—Docetaxel—melanoma	0.00276	0.00694	CcSEcCtD
Alendronate—PTPRS—Extracellular matrix organization—CD44—melanoma	0.0027	0.00661	CbGpPWpGaD
Alendronate—PTPRS—Extracellular matrix organization—ITGA4—melanoma	0.0027	0.00661	CbGpPWpGaD
Alendronate—Dysphagia—Dactinomycin—melanoma	0.00267	0.00672	CcSEcCtD
Alendronate—Infection—Vemurafenib—melanoma	0.00267	0.00672	CcSEcCtD
Alendronate—Dry skin—Temozolomide—melanoma	0.00256	0.00644	CcSEcCtD
Alendronate—Toxic epidermal necrolysis—Temozolomide—melanoma	0.00251	0.00633	CcSEcCtD
Alendronate—Dysphagia—Carmustine—melanoma	0.0025	0.00629	CcSEcCtD
Alendronate—PTPRS—Extracellular matrix organization—ITGAV—melanoma	0.00249	0.0061	CbGpPWpGaD
Alendronate—Stomatitis—Bleomycin—melanoma	0.00249	0.00626	CcSEcCtD
Alendronate—Influenza like illness—Docetaxel—melanoma	0.00248	0.00626	CcSEcCtD
Alendronate—Musculoskeletal discomfort—Vemurafenib—melanoma	0.00245	0.00616	CcSEcCtD
Alendronate—Abdominal distension—Temozolomide—melanoma	0.00243	0.00612	CcSEcCtD
Alendronate—Dysphagia—Temozolomide—melanoma	0.00241	0.00608	CcSEcCtD
Alendronate—Stevens-Johnson syndrome—Dactinomycin—melanoma	0.00236	0.00594	CcSEcCtD
Alendronate—Oesophagitis—Docetaxel—melanoma	0.00234	0.00589	CcSEcCtD
Alendronate—Stomatitis—Dactinomycin—melanoma	0.00232	0.00584	CcSEcCtD
Alendronate—ATP6V1A—Transmembrane transport of small molecules—ARL2—melanoma	0.00231	0.00568	CbGpPWpGaD
Alendronate—Haemoglobin—Bleomycin—melanoma	0.0023	0.0058	CcSEcCtD
Alendronate—Constipation—Vemurafenib—melanoma	0.0023	0.00578	CcSEcCtD
Alendronate—Haemorrhage—Bleomycin—melanoma	0.00229	0.00577	CcSEcCtD
Alendronate—PTPRS—Extracellular matrix organization—ITGB1—melanoma	0.00226	0.00554	CbGpPWpGaD
Alendronate—Photosensitivity reaction—Temozolomide—melanoma	0.0022	0.00555	CcSEcCtD
Alendronate—Stomatitis—Carmustine—melanoma	0.00217	0.00547	CcSEcCtD
Alendronate—Stevens-Johnson syndrome—Temozolomide—melanoma	0.00213	0.00537	CcSEcCtD
Alendronate—FDPS—Metabolism of lipids and lipoproteins—ACER3—melanoma	0.00213	0.00522	CbGpPWpGaD
Alendronate—Body temperature increased—Vemurafenib—melanoma	0.00212	0.00535	CcSEcCtD
Alendronate—Stomatitis—Temozolomide—melanoma	0.0021	0.00528	CcSEcCtD
Alendronate—Alopecia—Bleomycin—melanoma	0.00202	0.0051	CcSEcCtD
Alendronate—Erythema multiforme—Dactinomycin—melanoma	0.00202	0.00508	CcSEcCtD
Alendronate—Haemoglobin—Carmustine—melanoma	0.00201	0.00506	CcSEcCtD
Alendronate—Haemorrhage—Carmustine—melanoma	0.002	0.00503	CcSEcCtD
Alendronate—Erythema—Bleomycin—melanoma	0.00199	0.00502	CcSEcCtD
Alendronate—Hypersensitivity—Vemurafenib—melanoma	0.00198	0.00498	CcSEcCtD
Alendronate—Oedema peripheral—Carmustine—melanoma	0.00197	0.00496	CcSEcCtD
Alendronate—PTPRS—Extracellular matrix organization—PRKCA—melanoma	0.00196	0.00481	CbGpPWpGaD
Alendronate—PTPRS—Extracellular matrix organization—ITGB3—melanoma	0.00196	0.00481	CbGpPWpGaD
Alendronate—Haemoglobin—Temozolomide—melanoma	0.00194	0.00489	CcSEcCtD
Alendronate—Haemorrhage—Temozolomide—melanoma	0.00193	0.00486	CcSEcCtD
Alendronate—ATP6V1A—Signaling by Insulin receptor—FGF1—melanoma	0.00193	0.00473	CbGpPWpGaD
Alendronate—Asthenia—Vemurafenib—melanoma	0.00193	0.00485	CcSEcCtD
Alendronate—PTPRS—Extracellular matrix organization—SPP1—melanoma	0.00192	0.00471	CbGpPWpGaD
Alendronate—Risedronate—PTGS2—melanoma	0.00192	0.529	CrCbGaD
Alendronate—Oedema peripheral—Temozolomide—melanoma	0.0019	0.00479	CcSEcCtD
Alendronate—Pruritus—Vemurafenib—melanoma	0.0019	0.00478	CcSEcCtD
Alendronate—Alopecia—Dactinomycin—melanoma	0.00189	0.00475	CcSEcCtD
Alendronate—Erythema—Dactinomycin—melanoma	0.00186	0.00468	CcSEcCtD
Alendronate—Ill-defined disorder—Bleomycin—melanoma	0.00185	0.00466	CcSEcCtD
Alendronate—Anaemia—Bleomycin—melanoma	0.00184	0.00464	CcSEcCtD
Alendronate—Diarrhoea—Vemurafenib—melanoma	0.00184	0.00463	CcSEcCtD
Alendronate—Erythema multiforme—Temozolomide—melanoma	0.00183	0.0046	CcSEcCtD
Alendronate—ATP6V1A—Signaling by Insulin receptor—MAP2K2—melanoma	0.00181	0.00443	CbGpPWpGaD
Alendronate—Malaise—Bleomycin—melanoma	0.0018	0.00453	CcSEcCtD
Alendronate—Dizziness—Vemurafenib—melanoma	0.00177	0.00447	CcSEcCtD
Alendronate—Alopecia—Carmustine—melanoma	0.00177	0.00445	CcSEcCtD
Alendronate—PTPRS—Extracellular matrix organization—MMP1—melanoma	0.00176	0.00431	CbGpPWpGaD
Alendronate—ATP6V1A—Transmembrane transport of small molecules—SLC15A2—melanoma	0.00175	0.0043	CbGpPWpGaD
Alendronate—Erythema—Carmustine—melanoma	0.00174	0.00438	CcSEcCtD
Alendronate—Ill-defined disorder—Dactinomycin—melanoma	0.00172	0.00434	CcSEcCtD
Alendronate—Anaemia—Dactinomycin—melanoma	0.00172	0.00433	CcSEcCtD
Alendronate—Clodronate—PTGS2—melanoma	0.00171	0.471	CrCbGaD
Alendronate—Vomiting—Vemurafenib—melanoma	0.00171	0.0043	CcSEcCtD
Alendronate—Alopecia—Temozolomide—melanoma	0.00171	0.0043	CcSEcCtD
Alendronate—Dry skin—Docetaxel—melanoma	0.0017	0.00429	CcSEcCtD
Alendronate—Chest pain—Bleomycin—melanoma	0.0017	0.00427	CcSEcCtD
Alendronate—Myalgia—Bleomycin—melanoma	0.0017	0.00427	CcSEcCtD
Alendronate—Rash—Vemurafenib—melanoma	0.00169	0.00426	CcSEcCtD
Alendronate—FDPS—SREBP signalling—PPARG—melanoma	0.00169	0.00415	CbGpPWpGaD
Alendronate—Dermatitis—Vemurafenib—melanoma	0.00169	0.00426	CcSEcCtD
Alendronate—ATP6V1A—Transmembrane transport of small molecules—SLC17A5—melanoma	0.00169	0.00414	CbGpPWpGaD
Alendronate—Headache—Vemurafenib—melanoma	0.00168	0.00424	CcSEcCtD
Alendronate—Erythema—Temozolomide—melanoma	0.00168	0.00423	CcSEcCtD
Alendronate—Discomfort—Bleomycin—melanoma	0.00168	0.00422	CcSEcCtD
Alendronate—Malaise—Dactinomycin—melanoma	0.00168	0.00422	CcSEcCtD
Alendronate—Cramp muscle—Docetaxel—melanoma	0.00167	0.00421	CcSEcCtD
Alendronate—Toxic epidermal necrolysis—Docetaxel—melanoma	0.00167	0.00421	CcSEcCtD
Alendronate—PTPRS—Extracellular matrix organization—KDR—melanoma	0.00167	0.00409	CbGpPWpGaD
Alendronate—Dysgeusia—Temozolomide—melanoma	0.00165	0.00415	CcSEcCtD
Alendronate—Infection—Bleomycin—melanoma	0.00162	0.00407	CcSEcCtD
Alendronate—Anaemia—Carmustine—melanoma	0.00161	0.00405	CcSEcCtD
Alendronate—Dysphagia—Docetaxel—melanoma	0.0016	0.00404	CcSEcCtD
Alendronate—PTPRS—Extracellular matrix organization—FN1—melanoma	0.0016	0.00393	CbGpPWpGaD
Alendronate—PTPRS—Extracellular matrix organization—ICAM1—melanoma	0.0016	0.00392	CbGpPWpGaD
Alendronate—Nausea—Vemurafenib—melanoma	0.00159	0.00402	CcSEcCtD
Alendronate—Myalgia—Dactinomycin—melanoma	0.00158	0.00399	CcSEcCtD
Alendronate—Discomfort—Dactinomycin—melanoma	0.00156	0.00394	CcSEcCtD
Alendronate—Ill-defined disorder—Temozolomide—melanoma	0.00156	0.00393	CcSEcCtD
Alendronate—Anaemia—Temozolomide—melanoma	0.00155	0.00391	CcSEcCtD
Alendronate—Angioedema—Temozolomide—melanoma	0.00154	0.00387	CcSEcCtD
Alendronate—ATP6V1A—Transmembrane transport of small molecules—SLC6A11—melanoma	0.00153	0.00376	CbGpPWpGaD
Alendronate—Malaise—Temozolomide—melanoma	0.00152	0.00382	CcSEcCtD
Alendronate—Vertigo—Temozolomide—melanoma	0.00151	0.0038	CcSEcCtD
Alendronate—Infection—Dactinomycin—melanoma	0.00151	0.0038	CcSEcCtD
Alendronate—Musculoskeletal discomfort—Bleomycin—melanoma	0.00148	0.00373	CcSEcCtD
Alendronate—Chest pain—Carmustine—melanoma	0.00148	0.00373	CcSEcCtD
Alendronate—Myalgia—Carmustine—melanoma	0.00148	0.00373	CcSEcCtD
Alendronate—Myalgia—Temozolomide—melanoma	0.00143	0.0036	CcSEcCtD
Alendronate—Stevens-Johnson syndrome—Docetaxel—melanoma	0.00142	0.00357	CcSEcCtD
Alendronate—ATP6V1A—Disease—MYO7A—melanoma	0.00142	0.00347	CbGpPWpGaD
Alendronate—Discomfort—Temozolomide—melanoma	0.00141	0.00356	CcSEcCtD
Alendronate—PTPRS—Extracellular matrix organization—CDH1—melanoma	0.00141	0.00346	CbGpPWpGaD
Alendronate—Infection—Carmustine—melanoma	0.00141	0.00355	CcSEcCtD
Alendronate—Stomatitis—Docetaxel—melanoma	0.00139	0.00351	CcSEcCtD
Alendronate—Pain—Bleomycin—melanoma	0.00139	0.0035	CcSEcCtD
Alendronate—Musculoskeletal discomfort—Dactinomycin—melanoma	0.00138	0.00348	CcSEcCtD
Alendronate—Infection—Temozolomide—melanoma	0.00136	0.00343	CcSEcCtD
Alendronate—PTPRS—Extracellular matrix organization—MMP2—melanoma	0.00136	0.00334	CbGpPWpGaD
Alendronate—Feeling abnormal—Bleomycin—melanoma	0.00134	0.00338	CcSEcCtD
Alendronate—Pain—Dactinomycin—melanoma	0.0013	0.00327	CcSEcCtD
Alendronate—Musculoskeletal discomfort—Carmustine—melanoma	0.00129	0.00326	CcSEcCtD
Alendronate—Urticaria—Bleomycin—melanoma	0.00129	0.00325	CcSEcCtD
Alendronate—PTPRS—Extracellular matrix organization—FGF2—melanoma	0.00129	0.00317	CbGpPWpGaD
Alendronate—Haemoglobin—Docetaxel—melanoma	0.00129	0.00325	CcSEcCtD
Alendronate—FDPS—Metabolism of lipids and lipoproteins—PIP4K2A—melanoma	0.00129	0.00316	CbGpPWpGaD
Alendronate—Body temperature increased—Bleomycin—melanoma	0.00129	0.00324	CcSEcCtD
Alendronate—Haemorrhage—Docetaxel—melanoma	0.00128	0.00323	CcSEcCtD
Alendronate—ATP6V1A—Signaling by Insulin receptor—MAP2K1—melanoma	0.00128	0.00314	CbGpPWpGaD
Alendronate—Oedema peripheral—Docetaxel—melanoma	0.00126	0.00319	CcSEcCtD
Alendronate—Feeling abnormal—Dactinomycin—melanoma	0.00125	0.00315	CcSEcCtD
Alendronate—Musculoskeletal discomfort—Temozolomide—melanoma	0.00125	0.00315	CcSEcCtD
Alendronate—Gastrointestinal pain—Dactinomycin—melanoma	0.00124	0.00312	CcSEcCtD
Alendronate—ATP6V1A—Signaling by Insulin receptor—FGF2—melanoma	0.00122	0.00299	CbGpPWpGaD
Alendronate—Erythema multiforme—Docetaxel—melanoma	0.00121	0.00306	CcSEcCtD
Alendronate—Pain—Carmustine—melanoma	0.00121	0.00306	CcSEcCtD
Alendronate—Constipation—Carmustine—melanoma	0.00121	0.00306	CcSEcCtD
Alendronate—Dyspepsia—Temozolomide—melanoma	0.00121	0.00304	CcSEcCtD
Alendronate—ATP6V1A—Disease—HS3ST5—melanoma	0.0012	0.00295	CbGpPWpGaD
Alendronate—Body temperature increased—Dactinomycin—melanoma	0.0012	0.00302	CcSEcCtD
Alendronate—Abdominal pain—Dactinomycin—melanoma	0.0012	0.00302	CcSEcCtD
Alendronate—Hypersensitivity—Bleomycin—melanoma	0.0012	0.00302	CcSEcCtD
Alendronate—Pain—Temozolomide—melanoma	0.00117	0.00296	CcSEcCtD
Alendronate—Constipation—Temozolomide—melanoma	0.00117	0.00296	CcSEcCtD
Alendronate—Feeling abnormal—Carmustine—melanoma	0.00117	0.00295	CcSEcCtD
Alendronate—Asthenia—Bleomycin—melanoma	0.00117	0.00294	CcSEcCtD
Alendronate—Gastrointestinal pain—Carmustine—melanoma	0.00116	0.00292	CcSEcCtD
Alendronate—Pruritus—Bleomycin—melanoma	0.00115	0.0029	CcSEcCtD
Alendronate—Alopecia—Docetaxel—melanoma	0.00113	0.00286	CcSEcCtD
Alendronate—Feeling abnormal—Temozolomide—melanoma	0.00113	0.00285	CcSEcCtD
Alendronate—Abdominal pain—Carmustine—melanoma	0.00112	0.00283	CcSEcCtD
Alendronate—Body temperature increased—Carmustine—melanoma	0.00112	0.00283	CcSEcCtD
Alendronate—Gastrointestinal pain—Temozolomide—melanoma	0.00112	0.00283	CcSEcCtD
Alendronate—Erythema—Docetaxel—melanoma	0.00112	0.00282	CcSEcCtD
Alendronate—Hypersensitivity—Dactinomycin—melanoma	0.00112	0.00281	CcSEcCtD
Alendronate—ATP6V1A—Signaling by Insulin receptor—PIK3CB—melanoma	0.00111	0.00272	CbGpPWpGaD
Alendronate—Dysgeusia—Docetaxel—melanoma	0.00109	0.00276	CcSEcCtD
Alendronate—Urticaria—Temozolomide—melanoma	0.00109	0.00275	CcSEcCtD
Alendronate—Asthenia—Dactinomycin—melanoma	0.00109	0.00274	CcSEcCtD
Alendronate—Body temperature increased—Temozolomide—melanoma	0.00108	0.00273	CcSEcCtD
Alendronate—Abdominal pain—Temozolomide—melanoma	0.00108	0.00273	CcSEcCtD
Alendronate—PTPRS—Extracellular matrix organization—CASP3—melanoma	0.00108	0.00265	CbGpPWpGaD
Alendronate—FDPS—Metabolism of lipids and lipoproteins—CUBN—melanoma	0.00108	0.00264	CbGpPWpGaD
Alendronate—Muscle spasms—Docetaxel—melanoma	0.00107	0.00271	CcSEcCtD
Alendronate—Hypersensitivity—Carmustine—melanoma	0.00105	0.00263	CcSEcCtD
Alendronate—Diarrhoea—Dactinomycin—melanoma	0.00104	0.00261	CcSEcCtD
Alendronate—Vomiting—Bleomycin—melanoma	0.00103	0.0026	CcSEcCtD
Alendronate—Anaemia—Docetaxel—melanoma	0.00103	0.0026	CcSEcCtD
Alendronate—Rash—Bleomycin—melanoma	0.00103	0.00258	CcSEcCtD
Alendronate—Dermatitis—Bleomycin—melanoma	0.00102	0.00258	CcSEcCtD
Alendronate—PTPRS—Extracellular matrix organization—MMP9—melanoma	0.00102	0.00251	CbGpPWpGaD
Alendronate—Asthenia—Carmustine—melanoma	0.00102	0.00257	CcSEcCtD
Alendronate—Hypersensitivity—Temozolomide—melanoma	0.00101	0.00255	CcSEcCtD
Alendronate—FDPS—Metabolism of lipids and lipoproteins—GPAM—melanoma	0.00101	0.00247	CbGpPWpGaD
Alendronate—ATP6V1A—Signaling Pathways—DRAP1—melanoma	0.000991	0.00243	CbGpPWpGaD
Alendronate—ATP6V1A—Signaling Pathways—MYO7A—melanoma	0.000991	0.00243	CbGpPWpGaD
Alendronate—Asthenia—Temozolomide—melanoma	0.000984	0.00248	CcSEcCtD
Alendronate—Diarrhoea—Carmustine—melanoma	0.000971	0.00245	CcSEcCtD
Alendronate—Pruritus—Temozolomide—melanoma	0.00097	0.00244	CcSEcCtD
Alendronate—Nausea—Bleomycin—melanoma	0.000966	0.00243	CcSEcCtD
Alendronate—Vomiting—Dactinomycin—melanoma	0.000964	0.00243	CcSEcCtD
Alendronate—Rash—Dactinomycin—melanoma	0.000956	0.00241	CcSEcCtD
Alendronate—Chest pain—Docetaxel—melanoma	0.000952	0.0024	CcSEcCtD
Alendronate—Myalgia—Docetaxel—melanoma	0.000952	0.0024	CcSEcCtD
Alendronate—FDPS—Metabolism—ACER3—melanoma	0.000948	0.00233	CbGpPWpGaD
Alendronate—Dizziness—Carmustine—melanoma	0.000939	0.00236	CcSEcCtD
Alendronate—Diarrhoea—Temozolomide—melanoma	0.000939	0.00236	CcSEcCtD
Alendronate—Dizziness—Temozolomide—melanoma	0.000907	0.00229	CcSEcCtD
Alendronate—Infection—Docetaxel—melanoma	0.000906	0.00228	CcSEcCtD
Alendronate—Vomiting—Carmustine—melanoma	0.000903	0.00227	CcSEcCtD
Alendronate—Nausea—Dactinomycin—melanoma	0.000901	0.00227	CcSEcCtD
Alendronate—Rash—Carmustine—melanoma	0.000895	0.00225	CcSEcCtD
Alendronate—Dermatitis—Carmustine—melanoma	0.000894	0.00225	CcSEcCtD
Alendronate—Headache—Carmustine—melanoma	0.000889	0.00224	CcSEcCtD
Alendronate—Vomiting—Temozolomide—melanoma	0.000872	0.0022	CcSEcCtD
Alendronate—FDPS—Metabolism—UGT2B10—melanoma	0.000867	0.00213	CbGpPWpGaD
Alendronate—Rash—Temozolomide—melanoma	0.000865	0.00218	CcSEcCtD
Alendronate—Dermatitis—Temozolomide—melanoma	0.000864	0.00218	CcSEcCtD
Alendronate—Headache—Temozolomide—melanoma	0.000859	0.00216	CcSEcCtD
Alendronate—ATP6V1A—Disease—TRRAP—melanoma	0.000858	0.0021	CbGpPWpGaD
Alendronate—ATP6V1A—Disease—CUL3—melanoma	0.000858	0.0021	CbGpPWpGaD
Alendronate—FDPS—Metabolism of lipids and lipoproteins—PLA2G6—melanoma	0.000856	0.0021	CbGpPWpGaD
Alendronate—ATP6V1A—Signaling by Insulin receptor—NRAS—melanoma	0.000854	0.0021	CbGpPWpGaD
Alendronate—Nausea—Carmustine—melanoma	0.000843	0.00212	CcSEcCtD
Alendronate—ATP6V1A—Signaling Pathways—TAS2R60—melanoma	0.000843	0.00207	CbGpPWpGaD
Alendronate—ATP6V1A—Disease—AKR1B10—melanoma	0.000834	0.00205	CbGpPWpGaD
Alendronate—Musculoskeletal discomfort—Docetaxel—melanoma	0.000831	0.00209	CcSEcCtD
Alendronate—FDPS—SREBP signalling—PIK3CA—melanoma	0.000818	0.00201	CbGpPWpGaD
Alendronate—ATP6V1A—Signaling by Insulin receptor—MAPK3—melanoma	0.000818	0.00201	CbGpPWpGaD
Alendronate—Nausea—Temozolomide—melanoma	0.000815	0.00205	CcSEcCtD
Alendronate—FDPS—Metabolism—HS3ST5—melanoma	0.000806	0.00198	CbGpPWpGaD
Alendronate—Dyspepsia—Docetaxel—melanoma	0.000803	0.00202	CcSEcCtD
Alendronate—Constipation—Docetaxel—melanoma	0.00078	0.00197	CcSEcCtD
Alendronate—Pain—Docetaxel—melanoma	0.00078	0.00197	CcSEcCtD
Alendronate—ATP6V1A—Signaling by Insulin receptor—MAPK1—melanoma	0.000779	0.00191	CbGpPWpGaD
Alendronate—Feeling abnormal—Docetaxel—melanoma	0.000752	0.00189	CcSEcCtD
Alendronate—Gastrointestinal pain—Docetaxel—melanoma	0.000746	0.00188	CcSEcCtD
Alendronate—ATP6V1A—Disease—LUM—melanoma	0.000744	0.00182	CbGpPWpGaD
Alendronate—ATP6V1A—Signaling by Insulin receptor—KRAS—melanoma	0.000735	0.0018	CbGpPWpGaD
