nodes	percent_of_prediction	percent_of_DWPC	metapath
L-Valine—VARS—adipose tissue—metabolic syndrome X	0.0515	0.189	CbGeAlD
L-Valine—VARS—liver—metabolic syndrome X	0.0361	0.132	CbGeAlD
L-Valine—PCCB—cardiovascular system—metabolic syndrome X	0.0358	0.131	CbGeAlD
L-Valine—PCCB—kidney—metabolic syndrome X	0.035	0.128	CbGeAlD
L-Valine—BCAT1—adipose tissue—metabolic syndrome X	0.0317	0.116	CbGeAlD
L-Valine—PCCB—adipose tissue—metabolic syndrome X	0.0315	0.116	CbGeAlD
L-Valine—L-Cysteine—GOT1—metabolic syndrome X	0.0308	1	CrCbGaD
L-Valine—PCCB—Defective AMN causes hereditary megaloblastic anemia 1—NAMPT—metabolic syndrome X	0.0253	0.0364	CbGpPWpGaD
L-Valine—BCAT1—Validated targets of C-MYC transcriptional activation—HMGA1—metabolic syndrome X	0.0249	0.0357	CbGpPWpGaD
L-Valine—PCCB—liver—metabolic syndrome X	0.0221	0.081	CbGeAlD
L-Valine—PCCB—Fatty acid, triacylglycerol, and ketone body metabolism—HDAC3—metabolic syndrome X	0.0181	0.026	CbGpPWpGaD
L-Valine—VARS—Gene Expression—EDC4—metabolic syndrome X	0.0174	0.025	CbGpPWpGaD
L-Valine—SLC16A10—adipose tissue—metabolic syndrome X	0.0172	0.0629	CbGeAlD
L-Valine—PCCB—Fatty acid, triacylglycerol, and ketone body metabolism—APOA5—metabolic syndrome X	0.017	0.0244	CbGpPWpGaD
L-Valine—PCCB—Fatty acid, triacylglycerol, and ketone body metabolism—TRIB3—metabolic syndrome X	0.0158	0.0227	CbGpPWpGaD
L-Valine—VARS—Gene Expression—NR1H3—metabolic syndrome X	0.0127	0.0182	CbGpPWpGaD
L-Valine—PCCB—Fatty acid, triacylglycerol, and ketone body metabolism—SREBF1—metabolic syndrome X	0.0126	0.0181	CbGpPWpGaD
L-Valine—PCCB—Fatty acid, triacylglycerol, and ketone body metabolism—HMGCR—metabolic syndrome X	0.0123	0.0176	CbGpPWpGaD
L-Valine—SLC16A10—liver—metabolic syndrome X	0.0121	0.0441	CbGeAlD
L-Valine—BCAT1—Amino acid and derivative metabolism—GOT2—metabolic syndrome X	0.0119	0.017	CbGpPWpGaD
L-Valine—PCCB—Metabolism of lipids and lipoproteins—EPHX2—metabolic syndrome X	0.0109	0.0157	CbGpPWpGaD
L-Valine—PCCB—Fatty acid, triacylglycerol, and ketone body metabolism—ABCA1—metabolic syndrome X	0.0109	0.0157	CbGpPWpGaD
L-Valine—BCAT1—Amino acid and derivative metabolism—GOT1—metabolic syndrome X	0.0102	0.0147	CbGpPWpGaD
L-Valine—VARS—Gene Expression—NR1I3—metabolic syndrome X	0.00928	0.0133	CbGpPWpGaD
L-Valine—PCCB—Defective AMN causes hereditary megaloblastic anemia 1—PTGS2—metabolic syndrome X	0.00882	0.0127	CbGpPWpGaD
L-Valine—PCCB—Metabolism of lipids and lipoproteins—FABP4—metabolic syndrome X	0.00875	0.0126	CbGpPWpGaD
L-Valine—VARS—Gene Expression—NR1I2—metabolic syndrome X	0.00849	0.0122	CbGpPWpGaD
L-Valine—SLC16A10—SLC-mediated transmembrane transport—G6PC2—metabolic syndrome X	0.00846	0.0122	CbGpPWpGaD
L-Valine—PCCB—Metabolism of lipids and lipoproteins—HSD11B1—metabolic syndrome X	0.0083	0.0119	CbGpPWpGaD
L-Valine—PCCB—Fatty acid, triacylglycerol, and ketone body metabolism—CD36—metabolic syndrome X	0.00816	0.0117	CbGpPWpGaD
L-Valine—PCCB—Fatty acid, triacylglycerol, and ketone body metabolism—PPARA—metabolic syndrome X	0.00759	0.0109	CbGpPWpGaD
L-Valine—PCCB—Fatty acid, triacylglycerol, and ketone body metabolism—AGT—metabolic syndrome X	0.00735	0.0106	CbGpPWpGaD
L-Valine—PCCB—Metabolism of lipids and lipoproteins—HDAC3—metabolic syndrome X	0.00722	0.0104	CbGpPWpGaD
L-Valine—PCCB—Fatty acid, triacylglycerol, and ketone body metabolism—APOA1—metabolic syndrome X	0.00712	0.0102	CbGpPWpGaD
L-Valine—PCCB—Metabolism of lipids and lipoproteins—LPA—metabolic syndrome X	0.00705	0.0101	CbGpPWpGaD
L-Valine—PCCB—Metabolism of lipids and lipoproteins—PLA2G6—metabolic syndrome X	0.00683	0.00981	CbGpPWpGaD
