nodes	percent_of_prediction	percent_of_DWPC	metapath
Gabapentin—migraine—epilepsy syndrome	0.197	1	CtDrD
Gabapentin—CACNA2D2—epilepsy syndrome	0.111	1	CbGaD
Gabapentin—CACNA1B—Levetiracetam—epilepsy syndrome	0.0674	0.493	CbGbCtD
Gabapentin—CACNA2D2—Pregabalin—epilepsy syndrome	0.0431	0.315	CbGbCtD
Gabapentin—Decreased Central Nervous System Disorganized Electrical Activity—Lamotrigine—epilepsy syndrome	0.0301	0.0937	CiPCiCtD
Gabapentin—Decreased Central Nervous System Disorganized Electrical Activity—Oxcarbazepine—epilepsy syndrome	0.0301	0.0937	CiPCiCtD
Gabapentin—Decreased Central Nervous System Disorganized Electrical Activity—Fosphenytoin—epilepsy syndrome	0.0301	0.0937	CiPCiCtD
Gabapentin—Decreased Central Nervous System Disorganized Electrical Activity—Lacosamide—epilepsy syndrome	0.0301	0.0937	CiPCiCtD
Gabapentin—Decreased Central Nervous System Disorganized Electrical Activity—Levetiracetam—epilepsy syndrome	0.0301	0.0937	CiPCiCtD
Gabapentin—Decreased Central Nervous System Disorganized Electrical Activity—Felbamate—epilepsy syndrome	0.0301	0.0937	CiPCiCtD
Gabapentin—Decreased Central Nervous System Disorganized Electrical Activity—Primidone—epilepsy syndrome	0.0301	0.0937	CiPCiCtD
Gabapentin—Decreased Central Nervous System Disorganized Electrical Activity—Trimethadione—epilepsy syndrome	0.0301	0.0937	CiPCiCtD
Gabapentin—CACNA2D1—Pregabalin—epilepsy syndrome	0.0263	0.192	CbGbCtD
Gabapentin—Decreased Central Nervous System Disorganized Electrical Activity—Valproic Acid—epilepsy syndrome	0.0228	0.071	CiPCiCtD
Gabapentin—systemic lupus erythematosus—Pregabalin—epilepsy syndrome	0.0194	0.131	CpDpCtD
Gabapentin—Decreased Central Nervous System Disorganized Electrical Activity—Zonisamide—epilepsy syndrome	0.0173	0.0538	CiPCiCtD
Gabapentin—Decreased Central Nervous System Disorganized Electrical Activity—Carbamazepine—epilepsy syndrome	0.0147	0.0458	CiPCiCtD
Gabapentin—restless legs syndrome—Pregabalin—epilepsy syndrome	0.0146	0.0984	CpDpCtD
Gabapentin—Decreased Central Nervous System Disorganized Electrical Activity—Phenytoin—epilepsy syndrome	0.0131	0.0408	CiPCiCtD
Gabapentin—restless legs syndrome—Carbamazepine—epilepsy syndrome	0.013	0.0877	CpDpCtD
Gabapentin—Decreased Central Nervous System Disorganized Electrical Activity—Topiramate—epilepsy syndrome	0.0125	0.0389	CiPCiCtD
Gabapentin—restless legs syndrome—Clonazepam—epilepsy syndrome	0.0104	0.0701	CpDpCtD
Gabapentin—bipolar disorder—Oxcarbazepine—epilepsy syndrome	0.00985	0.0665	CpDpCtD
Gabapentin—bipolar disorder—Lamotrigine—epilepsy syndrome	0.00985	0.0665	CpDpCtD
Gabapentin—multiple sclerosis—Diazepam—epilepsy syndrome	0.00912	0.0616	CpDpCtD
Gabapentin—multiple sclerosis—Oxcarbazepine—epilepsy syndrome	0.00912	0.0616	CpDpCtD
Gabapentin—bipolar disorder—Topiramate—epilepsy syndrome	0.00837	0.0565	CpDpCtD
Gabapentin—multiple sclerosis—Pregabalin—epilepsy syndrome	0.00776	0.0524	CpDpCtD
Gabapentin—bipolar disorder—Carbamazepine—epilepsy syndrome	0.00746	0.0504	CpDpCtD
Gabapentin—multiple sclerosis—Carbamazepine—epilepsy syndrome	0.00692	0.0467	CpDpCtD
Gabapentin—bipolar disorder—Valproic Acid—epilepsy syndrome	0.00635	0.0428	CpDpCtD
Gabapentin—bipolar disorder—Clonazepam—epilepsy syndrome	0.00597	0.0403	CpDpCtD
