nodes	percent_of_prediction	percent_of_DWPC	metapath
Rifampicin—SLCO1B1—breast cancer	0.157	0.45	CbGaD
Rifampicin—ABCC1—breast cancer	0.13	0.371	CbGaD
Rifampicin—CYP3A4—breast cancer	0.0342	0.0978	CbGaD
Rifampicin—ABCB1—breast cancer	0.0285	0.0814	CbGaD
Rifampicin—NR1I2—Paclitaxel—breast cancer	0.0245	0.047	CbGbCtD
Rifampicin—CYP2A6—Letrozole—breast cancer	0.0207	0.0397	CbGbCtD
Rifampicin—ABCC1—Idarubicin—breast cancer	0.0194	0.0371	CbGbCtD
Rifampicin—NR1I2—Docetaxel—breast cancer	0.0177	0.034	CbGbCtD
Rifampicin—SLCO1A2—Chlorambucil—breast cancer	0.0173	0.0332	CbGbCtD
Rifampicin—ABCC5—Fluorouracil—breast cancer	0.0163	0.0312	CbGbCtD
Rifampicin—ABCB11—Tamoxifen—breast cancer	0.012	0.023	CbGbCtD
Rifampicin—ABCC3—Fluorouracil—breast cancer	0.0102	0.0196	CbGbCtD
Rifampicin—SLCO1B3—Paclitaxel—breast cancer	0.00961	0.0184	CbGbCtD
Rifampicin—ABCB11—Paclitaxel—breast cancer	0.00935	0.0179	CbGbCtD
Rifampicin—CYP2B6—Thiotepa—breast cancer	0.00911	0.0175	CbGbCtD
Rifampicin—ABCC1—Mitoxantrone—breast cancer	0.00832	0.016	CbGbCtD
Rifampicin—ABCB11—Vinblastine—breast cancer	0.0082	0.0157	CbGbCtD
Rifampicin—SLC22A7—Fluorouracil—breast cancer	0.00801	0.0154	CbGbCtD
Rifampicin—UGT1A1—Irinotecan—breast cancer	0.00797	0.0153	CbGbCtD
Rifampicin—CYP1A2—Anastrozole—breast cancer	0.00705	0.0135	CbGbCtD
Rifampicin—SLCO1B3—Docetaxel—breast cancer	0.00694	0.0133	CbGbCtD
Rifampicin—ABCC1—Epirubicin—breast cancer	0.00673	0.0129	CbGbCtD
Rifampicin—ABCC1—Paclitaxel—breast cancer	0.00664	0.0127	CbGbCtD
Rifampicin—ABCC1—Irinotecan—breast cancer	0.00655	0.0126	CbGbCtD
Rifampicin—CYP1A2—Toremifene—breast cancer	0.00645	0.0124	CbGbCtD
Rifampicin—CYP2C9—Anastrozole—breast cancer	0.00635	0.0122	CbGbCtD
Rifampicin—CYP3A5—Lapatinib—breast cancer	0.00632	0.0121	CbGbCtD
Rifampicin—ABCC2—Tamoxifen—breast cancer	0.00632	0.0121	CbGbCtD
Rifampicin—CYP2A6—Tamoxifen—breast cancer	0.00617	0.0118	CbGbCtD
Rifampicin—SLC22A7—Docetaxel—breast cancer	0.00611	0.0117	CbGbCtD
Rifampicin—CYP2B6—Raloxifene—breast cancer	0.00608	0.0117	CbGbCtD
Rifampicin—CYP2C8—Lapatinib—breast cancer	0.00607	0.0117	CbGbCtD
