nodes	percent_of_prediction	percent_of_DWPC	metapath
Flurbiprofen—Ibuprofen—Procarbazine—brain cancer	0.409	1	CrCrCtD
Flurbiprofen—CYP2C9—brain cancer	0.372	1	CbGaD
Flurbiprofen—UGT1A1—Etoposide—brain cancer	0.046	0.474	CbGbCtD
Flurbiprofen—PTGS2—Etoposide—brain cancer	0.0277	0.285	CbGbCtD
Flurbiprofen—PTGS1—Etoposide—brain cancer	0.0234	0.241	CbGbCtD
Flurbiprofen—UGT2B7—Tamoxifen metabolism—CYP2C9—brain cancer	0.000597	0.0572	CbGpPWpGaD
Flurbiprofen—PTGS1—Prostaglandin Synthesis and Regulation—S100A6—brain cancer	0.000518	0.0496	CbGpPWpGaD
Flurbiprofen—Oxaprozin—CYP2C9—brain cancer	0.00051	0.175	CrCbGaD
Flurbiprofen—UGT1A3—Constitutive Androstane Receptor Pathway—CYP2C9—brain cancer	0.000502	0.048	CbGpPWpGaD
Flurbiprofen—Suprofen—CYP2C9—brain cancer	0.000489	0.167	CrCbGaD
Flurbiprofen—UGT2B4—Farnesoid X Receptor  Pathway—IRS2—brain cancer	0.000427	0.0408	CbGpPWpGaD
Flurbiprofen—PTGS2—Prostaglandin Synthesis and Regulation—S100A6—brain cancer	0.000411	0.0394	CbGpPWpGaD
Flurbiprofen—Mefenamic acid—CYP2C9—brain cancer	0.000391	0.134	CrCbGaD
Flurbiprofen—Naproxen—CYP2C9—brain cancer	0.000384	0.131	CrCbGaD
Flurbiprofen—ABCC4—Ectoderm Differentiation—TSC22D1—brain cancer	0.000378	0.0361	CbGpPWpGaD
Flurbiprofen—PTGS1—Prostaglandin Synthesis and Regulation—S100A10—brain cancer	0.000359	0.0344	CbGpPWpGaD
Flurbiprofen—UGT1A1—Constitutive Androstane Receptor Pathway—CYP2C9—brain cancer	0.000347	0.0332	CbGpPWpGaD
Flurbiprofen—UGT1A9—Constitutive Androstane Receptor Pathway—CYP2C9—brain cancer	0.000347	0.0332	CbGpPWpGaD
Flurbiprofen—Warfarin—CYP2C9—brain cancer	0.000322	0.11	CrCbGaD
Flurbiprofen—PTGS2—Prostaglandin Synthesis and Regulation—S100A10—brain cancer	0.000285	0.0273	CbGpPWpGaD
Flurbiprofen—Ketoprofen—CYP2C9—brain cancer	0.000249	0.0852	CrCbGaD
Flurbiprofen—Ibuprofen—CYP2C9—brain cancer	0.000245	0.0839	CrCbGaD
Flurbiprofen—UGT2B4—Biological oxidations—CYP2C9—brain cancer	0.000244	0.0233	CbGpPWpGaD
