nodes	percent_of_prediction	percent_of_DWPC	metapath
Ethanolamine Oleate—F12—blood plasma—schizophrenia	0.1	0.191	CbGeAlD
Ethanolamine Oleate—FABP5—forebrain—schizophrenia	0.0467	0.089	CbGeAlD
Ethanolamine Oleate—F12—Blood Clotting Cascade—FGA—schizophrenia	0.0446	0.0977	CbGpPWpGaD
Ethanolamine Oleate—F12—blood—schizophrenia	0.0367	0.07	CbGeAlD
Ethanolamine Oleate—F12—endocrine gland—schizophrenia	0.0319	0.0607	CbGeAlD
Ethanolamine Oleate—FABP5—blood—schizophrenia	0.0312	0.0595	CbGeAlD
Ethanolamine Oleate—F12—Formation of Fibrin Clot (Clotting Cascade)—FGA—schizophrenia	0.0301	0.0659	CbGpPWpGaD
Ethanolamine Oleate—FABP5—endocrine gland—schizophrenia	0.0271	0.0516	CbGeAlD
Ethanolamine Oleate—FABP5—nervous system—schizophrenia	0.0254	0.0483	CbGeAlD
Ethanolamine Oleate—FABP4—endocrine gland—schizophrenia	0.0253	0.0483	CbGeAlD
Ethanolamine Oleate—CYP2E1—urine—schizophrenia	0.025	0.0477	CbGeAlD
Ethanolamine Oleate—FABP4—AP-1 transcription factor network—NTS—schizophrenia	0.025	0.0547	CbGpPWpGaD
Ethanolamine Oleate—FABP5—central nervous system—schizophrenia	0.0244	0.0465	CbGeAlD
Ethanolamine Oleate—FABP5—cerebellum—schizophrenia	0.0239	0.0455	CbGeAlD
Ethanolamine Oleate—FABP4—nervous system—schizophrenia	0.0237	0.0452	CbGeAlD
Ethanolamine Oleate—F12—brain—schizophrenia	0.0228	0.0434	CbGeAlD
Ethanolamine Oleate—FABP5—brain—schizophrenia	0.0194	0.0369	CbGeAlD
Ethanolamine Oleate—Orlistat—PLA2G4A—schizophrenia	0.0186	1	CrCbGaD
Ethanolamine Oleate—FABP4—brain—schizophrenia	0.0181	0.0345	CbGeAlD
Ethanolamine Oleate—CYP2E1—blood plasma—schizophrenia	0.0131	0.0249	CbGeAlD
Ethanolamine Oleate—FABP4—AP-1 transcription factor network—TH—schizophrenia	0.012	0.0263	CbGpPWpGaD
Ethanolamine Oleate—FABP4—Lipid and lipoprotein metabolism—APOE—schizophrenia	0.0101	0.0221	CbGpPWpGaD
Ethanolamine Oleate—FABP4—Lipid and lipoprotein metabolism—APOA1—schizophrenia	0.00996	0.0218	CbGpPWpGaD
Ethanolamine Oleate—FABP4—AP-1 transcription factor network—IL10—schizophrenia	0.00935	0.0205	CbGpPWpGaD
