nodes	percent_of_prediction	percent_of_DWPC	metapath
Regorafenib—ABCB1—schizophrenia	0.24	1	CbGaD
Regorafenib—RET—autonomic nervous system—schizophrenia	0.0114	0.0445	CbGeAlD
Regorafenib—UGT1A1—urine—schizophrenia	0.00735	0.0286	CbGeAlD
Regorafenib—NTRK1—midbrain—schizophrenia	0.00441	0.0171	CbGeAlD
Regorafenib—MAPK11—telencephalon—schizophrenia	0.00432	0.0168	CbGeAlD
Regorafenib—FLT1—blood plasma—schizophrenia	0.00429	0.0167	CbGeAlD
Regorafenib—FRK—gonad—schizophrenia	0.00424	0.0165	CbGeAlD
Regorafenib—CYP2C19—urine—schizophrenia	0.00398	0.0155	CbGeAlD
Regorafenib—UGT1A1—blood plasma—schizophrenia	0.00383	0.0149	CbGeAlD
Regorafenib—KDR—blood plasma—schizophrenia	0.00363	0.0141	CbGeAlD
Regorafenib—KIT—blood plasma—schizophrenia	0.00321	0.0125	CbGeAlD
Regorafenib—FRK—endocrine gland—schizophrenia	0.00321	0.0125	CbGeAlD
Regorafenib—CYP2C9—urine—schizophrenia	0.00309	0.012	CbGeAlD
Regorafenib—Sorafenib—HTR2C—schizophrenia	0.00288	0.363	CrCbGaD
Regorafenib—DDR2—endocrine gland—schizophrenia	0.00288	0.0112	CbGeAlD
Regorafenib—FGFR1—telencephalon—schizophrenia	0.00274	0.0107	CbGeAlD
Regorafenib—DDR2—nervous system—schizophrenia	0.00269	0.0105	CbGeAlD
Regorafenib—DDR2—central nervous system—schizophrenia	0.00259	0.0101	CbGeAlD
Regorafenib—MAPK11—nervous system—schizophrenia	0.00255	0.00992	CbGeAlD
Regorafenib—FGFR2—forebrain—schizophrenia	0.00254	0.00985	CbGeAlD
Regorafenib—DDR2—cerebellum—schizophrenia	0.00253	0.00985	CbGeAlD
Regorafenib—MAPK11—central nervous system—schizophrenia	0.00246	0.00956	CbGeAlD
Regorafenib—MAPK11—cerebellum—schizophrenia	0.0024	0.00934	CbGeAlD
Regorafenib—CYP3A4—urine—schizophrenia	0.00235	0.00915	CbGeAlD
Regorafenib—BRAF—blood—schizophrenia	0.00234	0.00911	CbGeAlD
Regorafenib—RAF1—forebrain—schizophrenia	0.00234	0.00908	CbGeAlD
Regorafenib—FGFR2—telencephalon—schizophrenia	0.00233	0.00906	CbGeAlD
Regorafenib—BRAF—midbrain—schizophrenia	0.00232	0.009	CbGeAlD
Regorafenib—EPHX2—blood—schizophrenia	0.00224	0.00871	CbGeAlD
Regorafenib—TEK—telencephalon—schizophrenia	0.00223	0.00869	CbGeAlD
Regorafenib—PDGFRA—forebrain—schizophrenia	0.0022	0.00856	CbGeAlD
Regorafenib—Sorafenib—CYP1A2—schizophrenia	0.00218	0.274	CrCbGaD
Regorafenib—FLT1—telencephalon—schizophrenia	0.00216	0.0084	CbGeAlD
Regorafenib—RAF1—telencephalon—schizophrenia	0.00215	0.00835	CbGeAlD
Regorafenib—CYP2C19—blood plasma—schizophrenia	0.00208	0.00808	CbGeAlD
Regorafenib—DDR2—brain—schizophrenia	0.00206	0.008	CbGeAlD
Regorafenib—PDGFRA—telencephalon—schizophrenia	0.00202	0.00787	CbGeAlD
Regorafenib—FLT4—blood—schizophrenia	0.00202	0.00786	CbGeAlD
Regorafenib—KDR—forebrain—schizophrenia	0.00199	0.00772	CbGeAlD
Regorafenib—FGFR1—midbrain—schizophrenia	0.00197	0.00765	CbGeAlD
Regorafenib—MAPK11—brain—schizophrenia	0.00195	0.00759	CbGeAlD
Regorafenib—CYP2C8—blood plasma—schizophrenia	0.00181	0.00705	CbGeAlD
Regorafenib—FLT1—gonad—schizophrenia	0.0018	0.00701	CbGeAlD
