nodes	percent_of_prediction	percent_of_DWPC	metapath
Zoledronate—Reaction gastrointestinal—Metformin—metabolic syndrome X	0.0251	0.0785	CcSEcCtD
Zoledronate—GGPS1—cardiovascular system—metabolic syndrome X	0.0159	0.14	CbGeAlD
Zoledronate—Azotaemia—Metformin—metabolic syndrome X	0.0158	0.0492	CcSEcCtD
Zoledronate—GGPS1—kidney—metabolic syndrome X	0.0155	0.137	CbGeAlD
Zoledronate—GGPS1—adipose tissue—metabolic syndrome X	0.014	0.123	CbGeAlD
Zoledronate—Toothache—Metformin—metabolic syndrome X	0.0138	0.0431	CcSEcCtD
Zoledronate—Rigors—Metformin—metabolic syndrome X	0.0103	0.0321	CcSEcCtD
Zoledronate—GGPS1—liver—metabolic syndrome X	0.00981	0.0866	CbGeAlD
Zoledronate—FDPS—cardiovascular system—metabolic syndrome X	0.00731	0.0645	CbGeAlD
Zoledronate—CA12—kidney—metabolic syndrome X	0.00723	0.0639	CbGeAlD
Zoledronate—FDPS—kidney—metabolic syndrome X	0.00715	0.0631	CbGeAlD
Zoledronate—FDPS—adipose tissue—metabolic syndrome X	0.00645	0.0569	CbGeAlD
Zoledronate—Renal impairment—Metformin—metabolic syndrome X	0.0064	0.02	CcSEcCtD
Zoledronate—Lethargy—Metformin—metabolic syndrome X	0.00622	0.0194	CcSEcCtD
Zoledronate—Pain in extremity—Metformin—metabolic syndrome X	0.00609	0.019	CcSEcCtD
Zoledronate—CA14—liver—metabolic syndrome X	0.00586	0.0518	CbGeAlD
Zoledronate—Dehydration—Metformin—metabolic syndrome X	0.00566	0.0177	CcSEcCtD
Zoledronate—Risedronate—PTGS2—metabolic syndrome X	0.00566	0.529	CrCbGaD
Zoledronate—Abdominal pain upper—Metformin—metabolic syndrome X	0.00556	0.0174	CcSEcCtD
Zoledronate—Cramp muscle—Metformin—metabolic syndrome X	0.00549	0.0171	CcSEcCtD
Zoledronate—Nasopharyngitis—Metformin—metabolic syndrome X	0.00545	0.017	CcSEcCtD
Zoledronate—Abdominal distension—Metformin—metabolic syndrome X	0.0053	0.0166	CcSEcCtD
Zoledronate—Influenza—Metformin—metabolic syndrome X	0.00526	0.0164	CcSEcCtD
Zoledronate—Sweating increased—Metformin—metabolic syndrome X	0.00513	0.016	CcSEcCtD
Zoledronate—Clodronate—PTGS2—metabolic syndrome X	0.00505	0.471	CrCbGaD
Zoledronate—Abdominal discomfort—Metformin—metabolic syndrome X	0.00505	0.0158	CcSEcCtD
Zoledronate—Neutropenia—Metformin—metabolic syndrome X	0.00492	0.0154	CcSEcCtD
Zoledronate—Upper respiratory tract infection—Metformin—metabolic syndrome X	0.00489	0.0153	CcSEcCtD
Zoledronate—Infestation—Metformin—metabolic syndrome X	0.00469	0.0147	CcSEcCtD
Zoledronate—Infestation NOS—Metformin—metabolic syndrome X	0.00469	0.0147	CcSEcCtD
Zoledronate—FDPS—liver—metabolic syndrome X	0.00452	0.0399	CbGeAlD
Zoledronate—Bradycardia—Metformin—metabolic syndrome X	0.00429	0.0134	CcSEcCtD
Zoledronate—Hypoaesthesia—Metformin—metabolic syndrome X	0.00419	0.0131	CcSEcCtD
Zoledronate—Oedema peripheral—Metformin—metabolic syndrome X	0.00415	0.013	CcSEcCtD
Zoledronate—Connective tissue disorder—Metformin—metabolic syndrome X	0.00414	0.0129	CcSEcCtD
Zoledronate—Eye disorder—Metformin—metabolic syndrome X	0.00394	0.0123	CcSEcCtD
Zoledronate—Flushing—Metformin—metabolic syndrome X	0.00391	0.0122	CcSEcCtD
Zoledronate—Cardiac disorder—Metformin—metabolic syndrome X	0.00391	0.0122	CcSEcCtD
