nodes	percent_of_prediction	percent_of_DWPC	metapath
Flavin adenine dinucleotide—NOS1—chronic kidney failure	0.622	1	CbGaD
Flavin adenine dinucleotide—NOS1—arteriole—chronic kidney failure	0.00741	0.0499	CbGeAlD
Flavin adenine dinucleotide—GFER—nephron—chronic kidney failure	0.00521	0.0351	CbGeAlD
Flavin adenine dinucleotide—GCDH—parathyroid gland—chronic kidney failure	0.00434	0.0292	CbGeAlD
Flavin adenine dinucleotide—NOS1—penis—chronic kidney failure	0.00389	0.0262	CbGeAlD
Flavin adenine dinucleotide—ACADM—urine—chronic kidney failure	0.00346	0.0233	CbGeAlD
Flavin adenine dinucleotide—Adenosine triphosphate—ABCG1—chronic kidney failure	0.00262	0.422	CrCbGaD
Flavin adenine dinucleotide—ERO1LB—blood plasma—chronic kidney failure	0.0022	0.0148	CbGeAlD
Flavin adenine dinucleotide—Riboflavin—MTHFR—chronic kidney failure	0.00216	0.348	CrCbGaD
Flavin adenine dinucleotide—CYB5R1—blood plasma—chronic kidney failure	0.00207	0.014	CbGeAlD
Flavin adenine dinucleotide—IVD—blood plasma—chronic kidney failure	0.00185	0.0125	CbGeAlD
Flavin adenine dinucleotide—ACADM—blood plasma—chronic kidney failure	0.0018	0.0122	CbGeAlD
Flavin adenine dinucleotide—NOS1—artery—chronic kidney failure	0.0018	0.0121	CbGeAlD
Flavin adenine dinucleotide—NOS1—nerve—chronic kidney failure	0.00178	0.012	CbGeAlD
Flavin adenine dinucleotide—DAO—nephron tubule—chronic kidney failure	0.00152	0.0102	CbGeAlD
Flavin adenine dinucleotide—DAO—renal system—chronic kidney failure	0.00138	0.00929	CbGeAlD
Flavin adenine dinucleotide—DAO—kidney—chronic kidney failure	0.00133	0.00898	CbGeAlD
Flavin adenine dinucleotide—IL4I1—cardiovascular system—chronic kidney failure	0.00131	0.0088	CbGeAlD
Flavin adenine dinucleotide—DAO—cortex of kidney—chronic kidney failure	0.0013	0.00874	CbGeAlD
Flavin adenine dinucleotide—IL4I1—gonad—chronic kidney failure	0.00118	0.00798	CbGeAlD
Flavin adenine dinucleotide—GSR—blood plasma—chronic kidney failure	0.00115	0.00778	CbGeAlD
Flavin adenine dinucleotide—DAO—digestive system—chronic kidney failure	0.00113	0.00762	CbGeAlD
Flavin adenine dinucleotide—CYB5R1—nephron tubule—chronic kidney failure	0.00107	0.00721	CbGeAlD
Flavin adenine dinucleotide—AIFM1—nephron tubule—chronic kidney failure	0.00106	0.00714	CbGeAlD
Flavin adenine dinucleotide—ACOX1—nephron tubule—chronic kidney failure	0.00105	0.00708	CbGeAlD
Flavin adenine dinucleotide—CYB5R3—nephron tubule—chronic kidney failure	0.00104	0.00702	CbGeAlD
Flavin adenine dinucleotide—IL4I1—blood—chronic kidney failure	0.00103	0.00696	CbGeAlD
Flavin adenine dinucleotide—ACADS—nephron tubule—chronic kidney failure	0.00102	0.0069	CbGeAlD
Flavin adenine dinucleotide—GFER—renal system—chronic kidney failure	0.00102	0.00689	CbGeAlD
Flavin adenine dinucleotide—ERO1LB—urethra—chronic kidney failure	0.00101	0.00684	CbGeAlD
Flavin adenine dinucleotide—GFER—urethra—chronic kidney failure	0.001	0.00677	CbGeAlD
Flavin adenine dinucleotide—FDXR—renal system—chronic kidney failure	0.001	0.00675	CbGeAlD
Flavin adenine dinucleotide—GFER—kidney—chronic kidney failure	0.000988	0.00666	CbGeAlD
Flavin adenine dinucleotide—ACAD8—nephron tubule—chronic kidney failure	0.000977	0.00658	CbGeAlD
