nodes	percent_of_prediction	percent_of_DWPC	metapath
Flurazepam—CYP2E1—Parkinson's disease	0.425	0.656	CbGaD
Flurazepam—ABCB1—Parkinson's disease	0.223	0.344	CbGaD
Flurazepam—GABRR3—peripheral nervous system—Parkinson's disease	0.00677	0.0459	CbGeAlD
Flurazepam—GABRR2—peripheral nervous system—Parkinson's disease	0.00587	0.0398	CbGeAlD
Flurazepam—GABRR1—peripheral nervous system—Parkinson's disease	0.00565	0.0383	CbGeAlD
Flurazepam—GABRR3—nerve—Parkinson's disease	0.00528	0.0357	CbGeAlD
Flurazepam—GABRQ—nerve—Parkinson's disease	0.00528	0.0357	CbGeAlD
Flurazepam—Quinacrine—PLA2G6—Parkinson's disease	0.00463	0.452	CrCbGaD
Flurazepam—GABRR2—nerve—Parkinson's disease	0.00458	0.031	CbGeAlD
Flurazepam—GABRR1—nerve—Parkinson's disease	0.00441	0.0298	CbGeAlD
Flurazepam—GABRA6—hindbrain—Parkinson's disease	0.00274	0.0186	CbGeAlD
Flurazepam—GABRQ—forebrain—Parkinson's disease	0.00219	0.0148	CbGeAlD
Flurazepam—GABRB2—hindbrain—Parkinson's disease	0.00202	0.0137	CbGeAlD
Flurazepam—GABRA2—hindbrain—Parkinson's disease	0.00185	0.0125	CbGeAlD
Flurazepam—GABRR1—forebrain—Parkinson's disease	0.00183	0.0124	CbGeAlD
Flurazepam—GABRA1—hindbrain—Parkinson's disease	0.00178	0.0121	CbGeAlD
Flurazepam—GABRD—forebrain—Parkinson's disease	0.00159	0.0107	CbGeAlD
Flurazepam—GABRA6—brainstem—Parkinson's disease	0.00157	0.0107	CbGeAlD
Flurazepam—GABRG1—forebrain—Parkinson's disease	0.00153	0.0103	CbGeAlD
Flurazepam—GABRA5—forebrain—Parkinson's disease	0.00147	0.00997	CbGeAlD
Flurazepam—GABRA4—forebrain—Parkinson's disease	0.00134	0.00905	CbGeAlD
Flurazepam—GABRR3—head—Parkinson's disease	0.00125	0.00848	CbGeAlD
Flurazepam—GABRQ—head—Parkinson's disease	0.00125	0.00848	CbGeAlD
Flurazepam—GABRR3—nervous system—Parkinson's disease	0.00119	0.00804	CbGeAlD
Flurazepam—GABRQ—nervous system—Parkinson's disease	0.00119	0.00804	CbGeAlD
Flurazepam—GABRB2—brainstem—Parkinson's disease	0.00116	0.00784	CbGeAlD
Flurazepam—GABRD—medulla oblongata—Parkinson's disease	0.00115	0.00776	CbGeAlD
Flurazepam—GABRQ—central nervous system—Parkinson's disease	0.00114	0.00774	CbGeAlD
Flurazepam—GABRB2—forebrain—Parkinson's disease	0.00112	0.00757	CbGeAlD
Flurazepam—GABRG2—forebrain—Parkinson's disease	0.00112	0.00757	CbGeAlD
Flurazepam—GABRG1—medulla oblongata—Parkinson's disease	0.0011	0.00747	CbGeAlD
Flurazepam—GABRG3—head—Parkinson's disease	0.0011	0.00743	CbGeAlD
Flurazepam—GABRR2—head—Parkinson's disease	0.00109	0.00735	CbGeAlD
Flurazepam—GABRB1—medulla oblongata—Parkinson's disease	0.00107	0.00724	CbGeAlD
Flurazepam—GABRA2—brainstem—Parkinson's disease	0.00106	0.00716	CbGeAlD
Flurazepam—GABRD—midbrain—Parkinson's disease	0.00105	0.00709	CbGeAlD
Flurazepam—GABRR1—head—Parkinson's disease	0.00105	0.00708	CbGeAlD
Flurazepam—GABRG3—nervous system—Parkinson's disease	0.00104	0.00704	CbGeAlD
Flurazepam—GABRR2—nervous system—Parkinson's disease	0.00103	0.00697	CbGeAlD
Flurazepam—GABRA1—brainstem—Parkinson's disease	0.00102	0.00692	CbGeAlD
Flurazepam—GABRA2—forebrain—Parkinson's disease	0.00102	0.00691	CbGeAlD
Flurazepam—GABRG1—midbrain—Parkinson's disease	0.00101	0.00683	CbGeAlD
Flurazepam—GABRG3—central nervous system—Parkinson's disease	0.001	0.00678	CbGeAlD
Flurazepam—GABRR1—nervous system—Parkinson's disease	0.000991	0.00671	CbGeAlD
Flurazepam—GABRA1—forebrain—Parkinson's disease	0.000987	0.00668	CbGeAlD
Flurazepam—GABRG1—spinal cord—Parkinson's disease	0.000984	0.00666	CbGeAlD
Flurazepam—GABRB1—midbrain—Parkinson's disease	0.000978	0.00662	CbGeAlD
Flurazepam—GABRR2—cerebellum—Parkinson's disease	0.000969	0.00656	CbGeAlD
Flurazepam—GABRR1—central nervous system—Parkinson's disease	0.000954	0.00646	CbGeAlD
Flurazepam—GABRB1—spinal cord—Parkinson's disease	0.000954	0.00646	CbGeAlD
Flurazepam—GABRD—head—Parkinson's disease	0.000908	0.00615	CbGeAlD
Flurazepam—GABRQ—brain—Parkinson's disease	0.000908	0.00615	CbGeAlD
Flurazepam—GABRG1—head—Parkinson's disease	0.000874	0.00592	CbGeAlD
Flurazepam—GABRA6—head—Parkinson's disease	0.000869	0.00589	CbGeAlD
Flurazepam—GABRD—nervous system—Parkinson's disease	0.000861	0.00583	CbGeAlD
Flurazepam—GABRB3—forebrain—Parkinson's disease	0.000858	0.00581	CbGeAlD
Flurazepam—GABRB1—head—Parkinson's disease	0.000848	0.00574	CbGeAlD
Flurazepam—GABRA5—head—Parkinson's disease	0.000843	0.00571	CbGeAlD
Flurazepam—GABRD—central nervous system—Parkinson's disease	0.000829	0.00561	CbGeAlD
Flurazepam—GABRG1—nervous system—Parkinson's disease	0.000829	0.00561	CbGeAlD
Flurazepam—GABRA6—nervous system—Parkinson's disease	0.000824	0.00558	CbGeAlD
Flurazepam—GABRD—cerebellum—Parkinson's disease	0.00081	0.00549	CbGeAlD
Flurazepam—GABRB2—medulla oblongata—Parkinson's disease	0.000807	0.00547	CbGeAlD
Flurazepam—GABRG2—medulla oblongata—Parkinson's disease	0.000807	0.00547	CbGeAlD
Flurazepam—GABRB1—nervous system—Parkinson's disease	0.000804	0.00544	CbGeAlD
Flurazepam—GABRA5—nervous system—Parkinson's disease	0.000799	0.00541	CbGeAlD
Flurazepam—GABRG1—central nervous system—Parkinson's disease	0.000798	0.0054	CbGeAlD
Flurazepam—GABRG3—brain—Parkinson's disease	0.000795	0.00538	CbGeAlD
Flurazepam—GABRA6—central nervous system—Parkinson's disease	0.000793	0.00537	CbGeAlD
Flurazepam—GABRA3—head—Parkinson's disease	0.000785	0.00532	CbGeAlD
Flurazepam—GABRG1—cerebellum—Parkinson's disease	0.00078	0.00528	CbGeAlD
Flurazepam—GABRA6—cerebellum—Parkinson's disease	0.000776	0.00525	CbGeAlD
Flurazepam—GABRB1—central nervous system—Parkinson's disease	0.000774	0.00524	CbGeAlD
Flurazepam—GABRA5—central nervous system—Parkinson's disease	0.00077	0.00521	CbGeAlD
Flurazepam—GABRA4—head—Parkinson's disease	0.000765	0.00518	CbGeAlD
Flurazepam—GABRP—head—Parkinson's disease	0.000759	0.00514	CbGeAlD
Flurazepam—GABRR1—brain—Parkinson's disease	0.000757	0.00513	CbGeAlD
Flurazepam—GABRB1—cerebellum—Parkinson's disease	0.000756	0.00512	CbGeAlD
Flurazepam—GABRA3—nervous system—Parkinson's disease	0.000744	0.00504	CbGeAlD
Flurazepam—GABRB2—midbrain—Parkinson's disease	0.000738	0.005	CbGeAlD
Flurazepam—GABRG2—midbrain—Parkinson's disease	0.000738	0.005	CbGeAlD
Flurazepam—GABRA4—nervous system—Parkinson's disease	0.000725	0.00491	CbGeAlD
Flurazepam—GABRB2—spinal cord—Parkinson's disease	0.00072	0.00488	CbGeAlD
Flurazepam—GABRG2—spinal cord—Parkinson's disease	0.00072	0.00488	CbGeAlD
Flurazepam—GABRA3—central nervous system—Parkinson's disease	0.000717	0.00485	CbGeAlD
Flurazepam—GABRA1—medulla oblongata—Parkinson's disease	0.000713	0.00483	CbGeAlD
Flurazepam—GABRA4—central nervous system—Parkinson's disease	0.000698	0.00473	CbGeAlD
Flurazepam—GABRA4—cerebellum—Parkinson's disease	0.000683	0.00462	CbGeAlD
Flurazepam—GABRD—brain—Parkinson's disease	0.000658	0.00446	CbGeAlD
Flurazepam—GABRA1—midbrain—Parkinson's disease	0.000652	0.00441	CbGeAlD
Flurazepam—GABRB2—head—Parkinson's disease	0.00064	0.00433	CbGeAlD
Flurazepam—GABRG2—head—Parkinson's disease	0.00064	0.00433	CbGeAlD
Flurazepam—GABRA1—spinal cord—Parkinson's disease	0.000636	0.00431	CbGeAlD
Flurazepam—GABRG1—brain—Parkinson's disease	0.000634	0.00429	CbGeAlD
Flurazepam—GABRA6—brain—Parkinson's disease	0.00063	0.00427	CbGeAlD
Flurazepam—GABRB3—medulla oblongata—Parkinson's disease	0.00062	0.0042	CbGeAlD
Flurazepam—GABRB1—brain—Parkinson's disease	0.000614	0.00416	CbGeAlD
Flurazepam—GABRA5—brain—Parkinson's disease	0.000611	0.00414	CbGeAlD
Flurazepam—GABRB2—nervous system—Parkinson's disease	0.000607	0.00411	CbGeAlD
Flurazepam—GABRG2—nervous system—Parkinson's disease	0.000607	0.00411	CbGeAlD
Flurazepam—CYP2A6—cerebellum—Parkinson's disease	0.00059	0.004	CbGeAlD
Flurazepam—GABRA2—head—Parkinson's disease	0.000585	0.00396	CbGeAlD
Flurazepam—GABRB2—central nervous system—Parkinson's disease	0.000584	0.00396	CbGeAlD
Flurazepam—GABRG2—central nervous system—Parkinson's disease	0.000584	0.00396	CbGeAlD
Flurazepam—GABRE—head—Parkinson's disease	0.00058	0.00393	CbGeAlD
Flurazepam—GABRB2—cerebellum—Parkinson's disease	0.000571	0.00387	CbGeAlD
Flurazepam—GABRG2—cerebellum—Parkinson's disease	0.000571	0.00387	CbGeAlD
Flurazepam—GABRA3—brain—Parkinson's disease	0.000569	0.00385	CbGeAlD
Flurazepam—Chloroquine—TNF—Parkinson's disease	0.000567	0.0554	CrCbGaD
Flurazepam—GABRB3—midbrain—Parkinson's disease	0.000567	0.00384	CbGeAlD
Flurazepam—GABRA1—head—Parkinson's disease	0.000565	0.00383	CbGeAlD
Flurazepam—GABRA4—brain—Parkinson's disease	0.000554	0.00375	CbGeAlD
Flurazepam—GABRA2—nervous system—Parkinson's disease	0.000554	0.00375	CbGeAlD
Flurazepam—GABRB3—spinal cord—Parkinson's disease	0.000553	0.00374	CbGeAlD
Flurazepam—GABRE—nervous system—Parkinson's disease	0.00055	0.00372	CbGeAlD
Flurazepam—GABRA1—nervous system—Parkinson's disease	0.000536	0.00363	CbGeAlD
Flurazepam—GABRA2—central nervous system—Parkinson's disease	0.000534	0.00361	CbGeAlD
Flurazepam—GABRE—central nervous system—Parkinson's disease	0.000529	0.00358	CbGeAlD
Flurazepam—GABRA2—cerebellum—Parkinson's disease	0.000522	0.00353	CbGeAlD
Flurazepam—GABRA1—central nervous system—Parkinson's disease	0.000516	0.00349	CbGeAlD
Flurazepam—GABRA1—cerebellum—Parkinson's disease	0.000504	0.00341	CbGeAlD
Flurazepam—GABRB3—head—Parkinson's disease	0.000491	0.00333	CbGeAlD
Flurazepam—CYP2A6—brain—Parkinson's disease	0.000479	0.00325	CbGeAlD
Flurazepam—GABRB3—nervous system—Parkinson's disease	0.000466	0.00315	CbGeAlD
Flurazepam—GABRG2—brain—Parkinson's disease	0.000464	0.00314	CbGeAlD
Flurazepam—GABRB2—brain—Parkinson's disease	0.000464	0.00314	CbGeAlD
Flurazepam—CYP2E1—cardiovascular system—Parkinson's disease	0.000462	0.00313	CbGeAlD
Flurazepam—GABRB3—central nervous system—Parkinson's disease	0.000449	0.00304	CbGeAlD
Flurazepam—Amodiaquine—CYP2D6—Parkinson's disease	0.000444	0.0433	CrCbGaD
Flurazepam—GABRB3—cerebellum—Parkinson's disease	0.000438	0.00297	CbGeAlD
Flurazepam—GABRA2—brain—Parkinson's disease	0.000424	0.00287	CbGeAlD
Flurazepam—GABRE—brain—Parkinson's disease	0.00042	0.00284	CbGeAlD
Flurazepam—GABRA1—brain—Parkinson's disease	0.000409	0.00277	CbGeAlD
Flurazepam—CYP2E1—medulla oblongata—Parkinson's disease	0.000395	0.00267	CbGeAlD
Flurazepam—GABRB3—brain—Parkinson's disease	0.000356	0.00241	CbGeAlD
Flurazepam—CYP2E1—spinal cord—Parkinson's disease	0.000352	0.00238	CbGeAlD
Flurazepam—ABCB1—embryo—Parkinson's disease	0.000352	0.00238	CbGeAlD
Flurazepam—Clomipramine—GSTP1—Parkinson's disease	0.000339	0.0331	CrCbGaD
Flurazepam—Chloroquine—CYP2D6—Parkinson's disease	0.000321	0.0313	CrCbGaD
Flurazepam—CYP2E1—head—Parkinson's disease	0.000313	0.00212	CbGeAlD
Flurazepam—ABCB1—forebrain—Parkinson's disease	0.000311	0.00211	CbGeAlD
Flurazepam—CYP2E1—nervous system—Parkinson's disease	0.000296	0.00201	CbGeAlD
Flurazepam—CYP2E1—central nervous system—Parkinson's disease	0.000285	0.00193	CbGeAlD
Flurazepam—CYP2E1—cerebellum—Parkinson's disease	0.000279	0.00189	CbGeAlD
