nodes	percent_of_prediction	percent_of_DWPC	metapath
Bosutinib—Vandetanib—KDR—age related macular degeneration	0.00862	0.541	CrCbGaD
Bosutinib—Vandetanib—VEGFA—age related macular degeneration	0.00731	0.459	CrCbGaD
Bosutinib—SIK2—connective tissue—age related macular degeneration	0.00707	0.0206	CbGeAlD
Bosutinib—EPHB2—retina—age related macular degeneration	0.00676	0.0197	CbGeAlD
Bosutinib—EIF2AK1—eye—age related macular degeneration	0.00675	0.0196	CbGeAlD
Bosutinib—EIF2AK1—retina—age related macular degeneration	0.00669	0.0195	CbGeAlD
Bosutinib—EPHA8—eye—age related macular degeneration	0.00654	0.019	CbGeAlD
Bosutinib—SRMS—connective tissue—age related macular degeneration	0.00644	0.0187	CbGeAlD
Bosutinib—SYK—eye—age related macular degeneration	0.00642	0.0187	CbGeAlD
Bosutinib—SYK—connective tissue—age related macular degeneration	0.00618	0.018	CbGeAlD
Bosutinib—CDK2—connective tissue—age related macular degeneration	0.00613	0.0178	CbGeAlD
Bosutinib—DMPK—eye—age related macular degeneration	0.00603	0.0176	CbGeAlD
Bosutinib—DMPK—retina—age related macular degeneration	0.00598	0.0174	CbGeAlD
Bosutinib—STK25—eye—age related macular degeneration	0.00576	0.0168	CbGeAlD
Bosutinib—EPHA3—eye—age related macular degeneration	0.00572	0.0166	CbGeAlD
Bosutinib—EPHA3—retina—age related macular degeneration	0.00567	0.0165	CbGeAlD
Bosutinib—PLK2—connective tissue—age related macular degeneration	0.0054	0.0157	CbGeAlD
Bosutinib—CAMK1D—eye—age related macular degeneration	0.00529	0.0154	CbGeAlD
Bosutinib—CAMK1D—retina—age related macular degeneration	0.00525	0.0153	CbGeAlD
Bosutinib—STK24—eye—age related macular degeneration	0.00523	0.0152	CbGeAlD
Bosutinib—STK24—retina—age related macular degeneration	0.00518	0.0151	CbGeAlD
Bosutinib—STK4—connective tissue—age related macular degeneration	0.00516	0.015	CbGeAlD
Bosutinib—EPHA5—eye—age related macular degeneration	0.00506	0.0147	CbGeAlD
Bosutinib—EPHA5—retina—age related macular degeneration	0.00502	0.0146	CbGeAlD
Bosutinib—MAP4K1—retina—age related macular degeneration	0.00492	0.0143	CbGeAlD
Bosutinib—TYRO3—connective tissue—age related macular degeneration	0.00488	0.0142	CbGeAlD
Bosutinib—ALK—connective tissue—age related macular degeneration	0.00488	0.0142	CbGeAlD
Bosutinib—LYN—connective tissue—age related macular degeneration	0.00485	0.0141	CbGeAlD
Bosutinib—BTK—connective tissue—age related macular degeneration	0.00475	0.0138	CbGeAlD
Bosutinib—STK3—eye—age related macular degeneration	0.00473	0.0138	CbGeAlD
Bosutinib—ROCK1—eye—age related macular degeneration	0.00467	0.0136	CbGeAlD
Bosutinib—ROCK1—retina—age related macular degeneration	0.00463	0.0135	CbGeAlD
Bosutinib—ROCK1—connective tissue—age related macular degeneration	0.0045	0.0131	CbGeAlD
Bosutinib—MERTK—eye—age related macular degeneration	0.00445	0.0129	CbGeAlD
Bosutinib—MERTK—retina—age related macular degeneration	0.00441	0.0128	CbGeAlD
Bosutinib—BMPR2—connective tissue—age related macular degeneration	0.00437	0.0127	CbGeAlD
Bosutinib—BCR—eye—age related macular degeneration	0.00434	0.0126	CbGeAlD
Bosutinib—MAP3K12—eye—age related macular degeneration	0.0043	0.0125	CbGeAlD
Bosutinib—MAP2K1—eye—age related macular degeneration	0.00422	0.0123	CbGeAlD
Bosutinib—MAP4K4—connective tissue—age related macular degeneration	0.00421	0.0122	CbGeAlD
Bosutinib—CSK—eye—age related macular degeneration	0.00419	0.0122	CbGeAlD
Bosutinib—CSNK1A1—eye—age related macular degeneration	0.00416	0.0121	CbGeAlD
Bosutinib—CLK1—eye—age related macular degeneration	0.00414	0.012	CbGeAlD
Bosutinib—CLK1—retina—age related macular degeneration	0.0041	0.0119	CbGeAlD
Bosutinib—MAP2K1—connective tissue—age related macular degeneration	0.00406	0.0118	CbGeAlD
Bosutinib—CAMK2G—eye—age related macular degeneration	0.00406	0.0118	CbGeAlD
Bosutinib—CSK—connective tissue—age related macular degeneration	0.00404	0.0117	CbGeAlD
Bosutinib—CLK1—connective tissue—age related macular degeneration	0.00398	0.0116	CbGeAlD
Bosutinib—BMP2K—connective tissue—age related macular degeneration	0.00391	0.0114	CbGeAlD
Bosutinib—CSNK1E—retina—age related macular degeneration	0.00382	0.0111	CbGeAlD
Bosutinib—PTK2B—connective tissue—age related macular degeneration	0.00378	0.011	CbGeAlD
Bosutinib—ULK3—eye—age related macular degeneration	0.00371	0.0108	CbGeAlD
Bosutinib—ULK3—retina—age related macular degeneration	0.00368	0.0107	CbGeAlD
Bosutinib—SIK1—connective tissue—age related macular degeneration	0.00366	0.0106	CbGeAlD
Bosutinib—MAP3K7—retina—age related macular degeneration	0.00362	0.0105	CbGeAlD
Bosutinib—TBK1—eye—age related macular degeneration	0.00361	0.0105	CbGeAlD
Bosutinib—ERBB3—connective tissue—age related macular degeneration	0.00359	0.0104	CbGeAlD
Bosutinib—MAP3K2—connective tissue—age related macular degeneration	0.00355	0.0103	CbGeAlD
Bosutinib—PTK2—connective tissue—age related macular degeneration	0.00348	0.0101	CbGeAlD
Bosutinib—RPS6KB1—eye—age related macular degeneration	0.00347	0.0101	CbGeAlD
Bosutinib—RPS6KB1—retina—age related macular degeneration	0.00344	0.01	CbGeAlD
