nodes	percent_of_prediction	percent_of_DWPC	metapath
L-Citrulline—NOS1—arteriole—anemia	0.0593	0.105	CbGeAlD
L-Citrulline—NOS3—middle cerebral artery—anemia	0.0512	0.0903	CbGeAlD
L-Citrulline—NOS3—arteriole—anemia	0.0451	0.0795	CbGeAlD
L-Citrulline—NOS1—penis—anemia	0.0311	0.0549	CbGeAlD
L-Citrulline—NOS3—penis—anemia	0.0237	0.0417	CbGeAlD
L-Citrulline—NOS3—umbilical vein—anemia	0.0195	0.0344	CbGeAlD
L-Citrulline—DDAH1—endothelium—anemia	0.0182	0.0321	CbGeAlD
L-Citrulline—DDAH1—blood plasma—anemia	0.0162	0.0285	CbGeAlD
L-Citrulline—PADI4—hematopoietic system—anemia	0.0148	0.0261	CbGeAlD
L-Citrulline—NOS1—endothelium—anemia	0.0122	0.0215	CbGeAlD
L-Citrulline—PADI2—hematopoietic system—anemia	0.0111	0.0195	CbGeAlD
L-Citrulline—PADI4—lymphoid tissue—anemia	0.0104	0.0184	CbGeAlD
L-Citrulline—PADI4—blood—anemia	0.00982	0.0173	CbGeAlD
L-Citrulline—PADI4—bone marrow—anemia	0.00951	0.0168	CbGeAlD
L-Citrulline—NOS3—endothelium—anemia	0.00925	0.0163	CbGeAlD
L-Citrulline—DDAH1—hematopoietic system—anemia	0.00894	0.0158	CbGeAlD
L-Citrulline—DDAH2—nephron tubule—anemia	0.00865	0.0153	CbGeAlD
L-Citrulline—PADI4—endocrine gland—anemia	0.00852	0.015	CbGeAlD
L-Citrulline—DDAH1—nephron tubule—anemia	0.00834	0.0147	CbGeAlD
L-Citrulline—NOS3—blood plasma—anemia	0.00822	0.0145	CbGeAlD
L-Citrulline—OTC—endocrine gland—anemia	0.00748	0.0132	CbGeAlD
L-Citrulline—DDAH2—cortex of kidney—anemia	0.0074	0.0131	CbGeAlD
L-Citrulline—PADI2—blood—anemia	0.00733	0.0129	CbGeAlD
L-Citrulline—DDAH1—kidney—anemia	0.00733	0.0129	CbGeAlD
L-Citrulline—DDAH1—cortex of kidney—anemia	0.00714	0.0126	CbGeAlD
L-Citrulline—PADI2—bone marrow—anemia	0.0071	0.0125	CbGeAlD
L-Citrulline—DDAH1—gonad—anemia	0.0068	0.012	CbGeAlD
L-Citrulline—OTC—liver—anemia	0.00674	0.0119	CbGeAlD
