nodes	percent_of_prediction	percent_of_DWPC	metapath
Norepinephrine—SLC18A2—schizophrenia	0.446	0.629	CbGaD
Norepinephrine—DRD2—schizophrenia	0.138	0.194	CbGaD
Norepinephrine—CYP1A2—schizophrenia	0.126	0.178	CbGaD
Norepinephrine—SLC6A2—locus ceruleus—schizophrenia	0.00549	0.0697	CbGeAlD
Norepinephrine—POU5F1—cerebellum—schizophrenia	0.00481	0.0611	CbGeAlD
Norepinephrine—SLC18A2—telencephalic ventricle—schizophrenia	0.00426	0.0542	CbGeAlD
Norepinephrine—SLC6A2—autonomic nervous system—schizophrenia	0.00292	0.0371	CbGeAlD
Norepinephrine—DRD2—telencephalic ventricle—schizophrenia	0.00237	0.0301	CbGeAlD
Norepinephrine—SLC18A2—blood plasma—schizophrenia	0.00203	0.0258	CbGeAlD
Norepinephrine—SLC18A1—endocrine gland—schizophrenia	0.00202	0.0257	CbGeAlD
Norepinephrine—SLC18A1—nervous system—schizophrenia	0.00189	0.024	CbGeAlD
Norepinephrine—CYP1A2—urine—schizophrenia	0.00183	0.0232	CbGeAlD
Norepinephrine—SLC18A1—central nervous system—schizophrenia	0.00182	0.0231	CbGeAlD
Norepinephrine—PAH—blood—schizophrenia	0.00167	0.0213	CbGeAlD
Norepinephrine—PAH—endocrine gland—schizophrenia	0.00145	0.0184	CbGeAlD
Norepinephrine—SLC18A1—brain—schizophrenia	0.00145	0.0184	CbGeAlD
Norepinephrine—PAH—nervous system—schizophrenia	0.00136	0.0173	CbGeAlD
Norepinephrine—PAH—central nervous system—schizophrenia	0.00131	0.0166	CbGeAlD
Norepinephrine—SLC18A2—forebrain—schizophrenia	0.00111	0.0142	CbGeAlD
Norepinephrine—ADRA1D—forebrain—schizophrenia	0.0011	0.014	CbGeAlD
Norepinephrine—PAH—brain—schizophrenia	0.00104	0.0132	CbGeAlD
Norepinephrine—SLC18A2—telencephalon—schizophrenia	0.00102	0.013	CbGeAlD
Norepinephrine—ADRA1D—telencephalon—schizophrenia	0.00101	0.0129	CbGeAlD
Norepinephrine—CYP1A2—blood plasma—schizophrenia	0.000953	0.0121	CbGeAlD
Norepinephrine—ADRA2A—blood plasma—schizophrenia	0.000877	0.0111	CbGeAlD
Norepinephrine—SLC22A1—forebrain—schizophrenia	0.000829	0.0105	CbGeAlD
Norepinephrine—ADRB1—forebrain—schizophrenia	0.000799	0.0102	CbGeAlD
Norepinephrine—SLC22A1—telencephalon—schizophrenia	0.000763	0.0097	CbGeAlD
Norepinephrine—SLC18A2—blood—schizophrenia	0.000744	0.00946	CbGeAlD
Norepinephrine—SLC18A2—midbrain—schizophrenia	0.000735	0.00934	CbGeAlD
Norepinephrine—Methyldopa—COMT—schizophrenia	0.000735	0.124	CrCbGaD
Norepinephrine—ADRB1—telencephalon—schizophrenia	0.000734	0.00934	CbGeAlD
Norepinephrine—SLC6A2—forebrain—schizophrenia	0.000679	0.00864	CbGeAlD
Norepinephrine—SLC18A2—endocrine gland—schizophrenia	0.000646	0.00821	CbGeAlD
Norepinephrine—ADRA1D—endocrine gland—schizophrenia	0.000638	0.00811	CbGeAlD
Norepinephrine—ADRA1A—forebrain—schizophrenia	0.000632	0.00803	CbGeAlD
Norepinephrine—SLC6A2—telencephalon—schizophrenia	0.000625	0.00794	CbGeAlD
Norepinephrine—DRD2—forebrain—schizophrenia	0.000619	0.00787	CbGeAlD
Norepinephrine—ADRA1B—nervous system—schizophrenia	0.00061	0.00776	CbGeAlD
Norepinephrine—SLC22A3—gonad—schizophrenia	0.000608	0.00773	CbGeAlD
Norepinephrine—SLC18A2—nervous system—schizophrenia	0.000604	0.00768	CbGeAlD
Norepinephrine—ADRA1D—nervous system—schizophrenia	0.000597	0.00759	CbGeAlD
Norepinephrine—ADRA1B—central nervous system—schizophrenia	0.000588	0.00747	CbGeAlD
Norepinephrine—SLC18A2—central nervous system—schizophrenia	0.000582	0.0074	CbGeAlD
Norepinephrine—ADRA1A—telencephalon—schizophrenia	0.000581	0.00738	CbGeAlD
Norepinephrine—ADRA1D—central nervous system—schizophrenia	0.000575	0.00731	CbGeAlD
Norepinephrine—DRD2—telencephalon—schizophrenia	0.000569	0.00724	CbGeAlD
Norepinephrine—SLC18A2—cerebellum—schizophrenia	0.000569	0.00723	CbGeAlD
Norepinephrine—Phenylephrine—MAOA—schizophrenia	0.000569	0.096	CrCbGaD
Norepinephrine—SLC22A1—blood—schizophrenia	0.000555	0.00705	CbGeAlD
Norepinephrine—ADRA2C—telencephalon—schizophrenia	0.000553	0.00703	CbGeAlD
Norepinephrine—SLC6A2—gonad—schizophrenia	0.000521	0.00663	CbGeAlD
Norepinephrine—SLC22A1—endocrine gland—schizophrenia	0.000481	0.00612	CbGeAlD
Norepinephrine—ADRA2A—forebrain—schizophrenia	0.00048	0.0061	CbGeAlD
Norepinephrine—ADRA1B—brain—schizophrenia	0.000466	0.00593	CbGeAlD
Norepinephrine—ADRB1—endocrine gland—schizophrenia	0.000463	0.00589	CbGeAlD
Norepinephrine—SLC18A2—brain—schizophrenia	0.000462	0.00587	CbGeAlD
Norepinephrine—SLC22A3—endocrine gland—schizophrenia	0.00046	0.00584	CbGeAlD
Norepinephrine—ADRA1D—brain—schizophrenia	0.000456	0.0058	CbGeAlD
Norepinephrine—SLC22A1—nervous system—schizophrenia	0.00045	0.00572	CbGeAlD
Norepinephrine—ADRA2A—telencephalon—schizophrenia	0.000442	0.00561	CbGeAlD
Norepinephrine—ADRB1—nervous system—schizophrenia	0.000434	0.00551	CbGeAlD
Norepinephrine—SLC22A1—central nervous system—schizophrenia	0.000434	0.00551	CbGeAlD
Norepinephrine—SLC22A3—nervous system—schizophrenia	0.00043	0.00547	CbGeAlD
Norepinephrine—ADRA1A—blood—schizophrenia	0.000422	0.00537	CbGeAlD
Norepinephrine—ADRB1—central nervous system—schizophrenia	0.000417	0.00531	CbGeAlD
Norepinephrine—SLC22A3—central nervous system—schizophrenia	0.000414	0.00527	CbGeAlD
Norepinephrine—DRD2—midbrain—schizophrenia	0.000409	0.0052	CbGeAlD
Norepinephrine—ADRA2C—blood—schizophrenia	0.000402	0.00512	CbGeAlD
Norepinephrine—ADRA2C—midbrain—schizophrenia	0.000397	0.00505	CbGeAlD
Norepinephrine—SLC6A2—endocrine gland—schizophrenia	0.000394	0.00501	CbGeAlD
Norepinephrine—SLC22A5—blood—schizophrenia	0.000385	0.0049	CbGeAlD
Norepinephrine—SLC22A5—midbrain—schizophrenia	0.000381	0.00484	CbGeAlD
Norepinephrine—SLC6A2—nervous system—schizophrenia	0.000369	0.00469	CbGeAlD
Norepinephrine—ADRA2A—gonad—schizophrenia	0.000369	0.00468	CbGeAlD
Norepinephrine—ADRA1A—endocrine gland—schizophrenia	0.000366	0.00466	CbGeAlD
Norepinephrine—DRD2—endocrine gland—schizophrenia	0.000359	0.00456	CbGeAlD
Norepinephrine—Dopamine—COMT—schizophrenia	0.000359	0.0606	CrCbGaD
Norepinephrine—SLC6A2—central nervous system—schizophrenia	0.000355	0.00451	CbGeAlD
Norepinephrine—CYP1A2—blood—schizophrenia	0.000349	0.00444	CbGeAlD
Norepinephrine—SLC22A1—brain—schizophrenia	0.000344	0.00437	CbGeAlD
Norepinephrine—ADRA1A—nervous system—schizophrenia	0.000343	0.00436	CbGeAlD
Norepinephrine—DRD2—nervous system—schizophrenia	0.000336	0.00427	CbGeAlD
Norepinephrine—Phenylephrine—CYP1A2—schizophrenia	0.000334	0.0564	CrCbGaD
Norepinephrine—ADRB1—brain—schizophrenia	0.000331	0.00421	CbGeAlD
