nodes	percent_of_prediction	percent_of_DWPC	metapath
Clorazepate—Oxaprozin—Benzphetamine—obesity	0.308	1	CrCrCtD
Clorazepate—GABRB2—Topiramate—obesity	0.107	0.245	CbGbCtD
Clorazepate—GABRG2—Topiramate—obesity	0.0893	0.205	CbGbCtD
Clorazepate—GABRA1—Topiramate—obesity	0.0742	0.17	CbGbCtD
Clorazepate—CYP3A4—Sibutramine—obesity	0.0446	0.102	CbGbCtD
Clorazepate—CYP3A4—Benzphetamine—obesity	0.0338	0.0775	CbGbCtD
Clorazepate—CYP3A4—Bupropion—obesity	0.0287	0.0659	CbGbCtD
Clorazepate—CYP3A4—Orlistat—obesity	0.0234	0.0538	CbGbCtD
Clorazepate—CYP3A4—Cimetidine—obesity	0.0211	0.0484	CbGbCtD
Clorazepate—CYP3A4—Topiramate—obesity	0.0138	0.0317	CbGbCtD
Clorazepate—Irritability—Phenylpropanolamine—obesity	0.00338	0.0246	CcSEcCtD
Clorazepate—Ataxia—Phenylpropanolamine—obesity	0.00333	0.0242	CcSEcCtD
Clorazepate—Drowsiness—Phenylpropanolamine—obesity	0.00273	0.0198	CcSEcCtD
Clorazepate—Tremor—Methamphetamine—obesity	0.00266	0.0193	CcSEcCtD
Clorazepate—Tremor—Benzphetamine—obesity	0.00256	0.0187	CcSEcCtD
Clorazepate—Vision blurred—Phendimetrazine—obesity	0.00235	0.0171	CcSEcCtD
Clorazepate—Tremor—Phendimetrazine—obesity	0.00234	0.017	CcSEcCtD
Clorazepate—Drowsiness—Diethylpropion—obesity	0.00227	0.0165	CcSEcCtD
Clorazepate—Drowsiness—Cimetidine—obesity	0.00216	0.0157	CcSEcCtD
Clorazepate—Insomnia—Methamphetamine—obesity	0.0021	0.0152	CcSEcCtD
Clorazepate—Tension—Phenylpropanolamine—obesity	0.00209	0.0152	CcSEcCtD
Clorazepate—Nervousness—Phenylpropanolamine—obesity	0.00207	0.0151	CcSEcCtD
Clorazepate—Insomnia—Benzphetamine—obesity	0.00202	0.0147	CcSEcCtD
Clorazepate—Vision blurred—Phenylpropanolamine—obesity	0.00201	0.0146	CcSEcCtD
Clorazepate—Tension—Phentermine—obesity	0.002	0.0146	CcSEcCtD
Clorazepate—Tremor—Phenylpropanolamine—obesity	0.002	0.0145	CcSEcCtD
Clorazepate—Nervousness—Phentermine—obesity	0.00198	0.0144	CcSEcCtD
Clorazepate—Tremor—Phentermine—obesity	0.00191	0.0139	CcSEcCtD
Clorazepate—Dysarthria—Bupropion—obesity	0.0019	0.0138	CcSEcCtD
Clorazepate—Insomnia—Phendimetrazine—obesity	0.00184	0.0134	CcSEcCtD
Clorazepate—Confusional state—Phenylpropanolamine—obesity	0.00175	0.0128	CcSEcCtD
Clorazepate—Tension—Diethylpropion—obesity	0.00174	0.0127	CcSEcCtD
Clorazepate—Nervousness—Diethylpropion—obesity	0.00172	0.0125	CcSEcCtD
Clorazepate—Dry mouth—Phentermine—obesity	0.0017	0.0124	CcSEcCtD
Clorazepate—Vision blurred—Diethylpropion—obesity	0.00167	0.0122	CcSEcCtD
Clorazepate—Tremor—Diethylpropion—obesity	0.00166	0.0121	CcSEcCtD
Clorazepate—Insomnia—Phenylpropanolamine—obesity	0.00157	0.0114	CcSEcCtD
Clorazepate—Somnolence—Phenylpropanolamine—obesity	0.00155	0.0112	CcSEcCtD
Clorazepate—Dizziness—Methamphetamine—obesity	0.00153	0.0111	CcSEcCtD
Clorazepate—Insomnia—Phentermine—obesity	0.00151	0.011	CcSEcCtD
Clorazepate—Dizziness—Benzphetamine—obesity	0.00148	0.0107	CcSEcCtD
Clorazepate—Dry mouth—Diethylpropion—obesity	0.00148	0.0107	CcSEcCtD
Clorazepate—Headache—Methamphetamine—obesity	0.00145	0.0106	CcSEcCtD
Clorazepate—Fatigue—Phentermine—obesity	0.00143	0.0104	CcSEcCtD
Clorazepate—Feeling abnormal—Phenylpropanolamine—obesity	0.00143	0.0104	CcSEcCtD
Clorazepate—Ataxia—Sibutramine—obesity	0.00141	0.0102	CcSEcCtD
Clorazepate—GABRB2—hindbrain—obesity	0.0014	0.0979	CbGeAlD
Clorazepate—Headache—Benzphetamine—obesity	0.0014	0.0102	CcSEcCtD
Clorazepate—Confusional state—Cimetidine—obesity	0.00139	0.0101	CcSEcCtD
Clorazepate—Dizziness—Phendimetrazine—obesity	0.00135	0.0098	CcSEcCtD
Clorazepate—Insomnia—Diethylpropion—obesity	0.00131	0.00953	CcSEcCtD
Clorazepate—Diplopia—Bupropion—obesity	0.00131	0.0095	CcSEcCtD
Clorazepate—Somnolence—Diethylpropion—obesity	0.00129	0.00936	CcSEcCtD
Clorazepate—GABRA2—hindbrain—obesity	0.00128	0.0895	CbGeAlD
Clorazepate—Headache—Phendimetrazine—obesity	0.00128	0.00928	CcSEcCtD
Clorazepate—Irritability—Bupropion—obesity	0.00125	0.00907	CcSEcCtD
Clorazepate—GABRA1—hindbrain—obesity	0.00124	0.0865	CbGeAlD
Clorazepate—Ataxia—Bupropion—obesity	0.00123	0.00893	CcSEcCtD
