nodes	percent_of_prediction	percent_of_DWPC	metapath
Tapentadol—CYP2D6—Parkinson's disease	0.632	1	CbGaD
Tapentadol—HTR3A—enteric nervous system—Parkinson's disease	0.0277	0.167	CbGeAlD
Tapentadol—HTR3A—myenteric nerve plexus—Parkinson's disease	0.021	0.127	CbGeAlD
Tapentadol—SLC6A2—locus ceruleus—Parkinson's disease	0.0123	0.0742	CbGeAlD
Tapentadol—SLC6A2—sympathetic nervous system—Parkinson's disease	0.0097	0.0586	CbGeAlD
Tapentadol—OPRM1—telencephalic ventricle—Parkinson's disease	0.00794	0.0481	CbGeAlD
Tapentadol—SLC6A2—autonomic nervous system—Parkinson's disease	0.00652	0.0394	CbGeAlD
Tapentadol—HTR3A—nerve—Parkinson's disease	0.00546	0.033	CbGeAlD
Tapentadol—OPRM1—nerve—Parkinson's disease	0.00501	0.0303	CbGeAlD
Tapentadol—SLC6A2—nerve—Parkinson's disease	0.00367	0.0222	CbGeAlD
Tapentadol—Phenylephrine—MAOA—Parkinson's disease	0.00344	0.565	CrCbGaD
Tapentadol—SLC6A4—hindbrain—Parkinson's disease	0.00312	0.0189	CbGeAlD
Tapentadol—OPRD1—forebrain—Parkinson's disease	0.00304	0.0184	CbGeAlD
Tapentadol—OPRK1—forebrain—Parkinson's disease	0.00292	0.0176	CbGeAlD
Tapentadol—Rivastigmine—CYP2D6—Parkinson's disease	0.00265	0.435	CrCbGaD
Tapentadol—HTR3A—brainstem—Parkinson's disease	0.00234	0.0142	CbGeAlD
Tapentadol—HTR3A—forebrain—Parkinson's disease	0.00226	0.0137	CbGeAlD
Tapentadol—OPRM1—brainstem—Parkinson's disease	0.00215	0.013	CbGeAlD
Tapentadol—OPRM1—forebrain—Parkinson's disease	0.00207	0.0125	CbGeAlD
Tapentadol—SLC6A4—brainstem—Parkinson's disease	0.00179	0.0108	CbGeAlD
Tapentadol—OPRD1—head—Parkinson's disease	0.00174	0.0105	CbGeAlD
Tapentadol—SLC6A4—forebrain—Parkinson's disease	0.00173	0.0104	CbGeAlD
Tapentadol—OPRK1—head—Parkinson's disease	0.00167	0.0101	CbGeAlD
Tapentadol—OPRD1—nervous system—Parkinson's disease	0.00165	0.00999	CbGeAlD
Tapentadol—OPRD1—central nervous system—Parkinson's disease	0.00159	0.00962	CbGeAlD
Tapentadol—OPRK1—nervous system—Parkinson's disease	0.00158	0.00958	CbGeAlD
Tapentadol—SLC6A2—brainstem—Parkinson's disease	0.00157	0.00952	CbGeAlD
Tapentadol—OPRK1—central nervous system—Parkinson's disease	0.00152	0.00922	CbGeAlD
Tapentadol—SLC6A2—forebrain—Parkinson's disease	0.00152	0.00919	CbGeAlD
Tapentadol—CYP2D6—hindbrain—Parkinson's disease	0.0015	0.00909	CbGeAlD
Tapentadol—OPRK1—cerebellum—Parkinson's disease	0.00149	0.00901	CbGeAlD
Tapentadol—OPRM1—midbrain—Parkinson's disease	0.00137	0.00829	CbGeAlD
Tapentadol—OPRM1—spinal cord—Parkinson's disease	0.00134	0.00808	CbGeAlD
Tapentadol—HTR3A—head—Parkinson's disease	0.0013	0.00784	CbGeAlD
Tapentadol—OPRD1—brain—Parkinson's disease	0.00126	0.00763	CbGeAlD
Tapentadol—HTR3A—nervous system—Parkinson's disease	0.00123	0.00743	CbGeAlD
Tapentadol—OPRK1—brain—Parkinson's disease	0.00121	0.00732	CbGeAlD
Tapentadol—OPRM1—head—Parkinson's disease	0.00119	0.00718	CbGeAlD
Tapentadol—HTR3A—central nervous system—Parkinson's disease	0.00118	0.00715	CbGeAlD
Tapentadol—SLC6A4—midbrain—Parkinson's disease	0.00114	0.00689	CbGeAlD
Tapentadol—OPRM1—nervous system—Parkinson's disease	0.00113	0.00681	CbGeAlD
Tapentadol—SLC6A4—spinal cord—Parkinson's disease	0.00111	0.00672	CbGeAlD
Tapentadol—SLC6A2—medulla oblongata—Parkinson's disease	0.0011	0.00664	CbGeAlD
Tapentadol—OPRM1—central nervous system—Parkinson's disease	0.00108	0.00656	CbGeAlD
Tapentadol—SLC6A4—head—Parkinson's disease	0.000988	0.00598	CbGeAlD
Tapentadol—HTR3A—brain—Parkinson's disease	0.000939	0.00568	CbGeAlD
Tapentadol—CYP2C9—cardiovascular system—Parkinson's disease	0.000937	0.00567	CbGeAlD
Tapentadol—SLC6A4—nervous system—Parkinson's disease	0.000937	0.00567	CbGeAlD
Tapentadol—SLC6A4—central nervous system—Parkinson's disease	0.000902	0.00545	CbGeAlD
Tapentadol—SLC6A2—head—Parkinson's disease	0.00087	0.00526	CbGeAlD
Tapentadol—CYP2D6—brainstem—Parkinson's disease	0.000862	0.00521	CbGeAlD
Tapentadol—OPRM1—brain—Parkinson's disease	0.000861	0.00521	CbGeAlD
Tapentadol—CYP2D6—forebrain—Parkinson's disease	0.000832	0.00503	CbGeAlD
