nodes	percent_of_prediction	percent_of_DWPC	metapath
Phentermine—obesity—hypertension	0.362	1	CtDrD
Phentermine—SLC6A2—hypertension	0.107	0.529	CbGaD
Phentermine—Phenacemide—Guanfacine—hypertension	0.0836	1	CrCrCtD
Phentermine—SLC6A3—hypertension	0.0546	0.269	CbGaD
Phentermine—SLC6A4—hypertension	0.0408	0.201	CbGaD
Phentermine—SLC6A2—Guanadrel—hypertension	0.0287	0.134	CbGbCtD
Phentermine—SLC6A2—Guanethidine—hypertension	0.0217	0.101	CbGbCtD
Phentermine—SLC6A2—Clonidine—hypertension	0.00684	0.0319	CbGbCtD
Phentermine—CYP2C9—Eprosartan—hypertension	0.00606	0.0283	CbGbCtD
Phentermine—SLC6A4—Verapamil—hypertension	0.00588	0.0274	CbGbCtD
Phentermine—CYP1A2—Guanabenz—hypertension	0.00548	0.0256	CbGbCtD
Phentermine—CYP1A2—Triamterene—hypertension	0.00548	0.0256	CbGbCtD
Phentermine—CYP2C9—Torasemide—hypertension	0.00494	0.023	CbGbCtD
Phentermine—CYP2D6—Labetalol—hypertension	0.00494	0.023	CbGbCtD
Phentermine—CYP2D6—Nebivolol—hypertension	0.00494	0.023	CbGbCtD
Phentermine—CYP2C9—Candesartan—hypertension	0.00459	0.0214	CbGbCtD
Phentermine—CYP2C9—Guanfacine—hypertension	0.00459	0.0214	CbGbCtD
Phentermine—CYP1A2—Betaxolol—hypertension	0.00454	0.0212	CbGbCtD
Phentermine—CYP2D6—Acebutolol—hypertension	0.00451	0.0211	CbGbCtD
Phentermine—CYP2D6—Pindolol—hypertension	0.0042	0.0196	CbGbCtD
Phentermine—CYP2D6—Metoprolol—hypertension	0.0042	0.0196	CbGbCtD
Phentermine—CYP1A2—Nisoldipine—hypertension	0.004	0.0187	CbGbCtD
Phentermine—CYP2D6—Betaxolol—hypertension	0.00374	0.0175	CbGbCtD
Phentermine—CYP2C9—Diltiazem—hypertension	0.00348	0.0162	CbGbCtD
Phentermine—CYP2D6—Doxazosin—hypertension	0.00329	0.0154	CbGbCtD
Phentermine—CYP2C9—Valsartan—hypertension	0.00318	0.0148	CbGbCtD
Phentermine—CYP2D6—Diltiazem—hypertension	0.00318	0.0148	CbGbCtD
Phentermine—CYP1A2—Irbesartan—hypertension	0.00315	0.0147	CbGbCtD
Phentermine—CYP1A2—Amlodipine—hypertension	0.00309	0.0144	CbGbCtD
Phentermine—CYP1A2—Nifedipine—hypertension	0.00288	0.0134	CbGbCtD
Phentermine—CYP2C9—Irbesartan—hypertension	0.00284	0.0132	CbGbCtD
Phentermine—CYP2D6—Bepridil—hypertension	0.00283	0.0132	CbGbCtD
Phentermine—CYP1A2—Carvedilol—hypertension	0.00283	0.0132	CbGbCtD
Phentermine—CYP2C9—Amlodipine—hypertension	0.00278	0.013	CbGbCtD
Phentermine—CYP2C9—Felodipine—hypertension	0.00268	0.0125	CbGbCtD
Phentermine—CYP1A2—Propranolol—hypertension	0.00261	0.0122	CbGbCtD
Phentermine—CYP2C9—Nifedipine—hypertension	0.00259	0.0121	CbGbCtD
Phentermine—CYP2D6—Irbesartan—hypertension	0.00259	0.0121	CbGbCtD
Phentermine—CYP2C9—Nicardipine—hypertension	0.00255	0.0119	CbGbCtD
Phentermine—CYP2C9—Carvedilol—hypertension	0.00255	0.0119	CbGbCtD
Phentermine—CYP2D6—Amlodipine—hypertension	0.00254	0.0119	CbGbCtD
Phentermine—CYP1A2—Clonidine—hypertension	0.00249	0.0116	CbGbCtD
Phentermine—CYP2D6—Felodipine—hypertension	0.00245	0.0114	CbGbCtD
Phentermine—CYP2D6—Timolol—hypertension	0.00241	0.0113	CbGbCtD
Phentermine—CYP2D6—Nifedipine—hypertension	0.00237	0.0111	CbGbCtD
Phentermine—CYP2D6—Nicardipine—hypertension	0.00233	0.0109	CbGbCtD
Phentermine—CYP2D6—Carvedilol—hypertension	0.00233	0.0109	CbGbCtD
Phentermine—CYP2D6—Propranolol—hypertension	0.00215	0.01	CbGbCtD
Phentermine—CYP2D6—Captopril—hypertension	0.00212	0.00991	CbGbCtD
Phentermine—CYP2D6—Clonidine—hypertension	0.00205	0.00957	CbGbCtD
Phentermine—CYP1A2—Losartan—hypertension	0.00203	0.00947	CbGbCtD
Phentermine—CYP2C9—Atorvastatin—hypertension	0.002	0.00932	CbGbCtD
Phentermine—CYP2C9—Losartan—hypertension	0.00183	0.00853	CbGbCtD
Phentermine—CYP2D6—Atorvastatin—hypertension	0.00183	0.00853	CbGbCtD
Phentermine—CYP1A2—Verapamil—hypertension	0.00179	0.00835	CbGbCtD
Phentermine—SLC6A2—locus ceruleus—hypertension	0.00175	0.112	CbGeAlD
Phentermine—CYP2C9—Verapamil—hypertension	0.00161	0.00753	CbGbCtD
Phentermine—MAOA—locus ceruleus—hypertension	0.00161	0.103	CbGeAlD
Phentermine—CYP2D6—Verapamil—hypertension	0.00147	0.00688	CbGbCtD
Phentermine—SLC6A2—sympathetic nervous system—hypertension	0.00138	0.0886	CbGeAlD
Phentermine—SLC6A2—autonomic nervous system—hypertension	0.000928	0.0596	CbGeAlD
Phentermine—CYP1A2—urine—hypertension	0.000581	0.0373	CbGeAlD
Phentermine—CYP2C9—urine—hypertension	0.000552	0.0354	CbGeAlD
Phentermine—CYP2D6—urine—hypertension	0.000414	0.0266	CbGeAlD
Phentermine—MAOB—cardiac ventricle—hypertension	0.000319	0.0205	CbGeAlD
Phentermine—MAOB—myocardium—hypertension	0.0003	0.0193	CbGeAlD
Phentermine—Bethanidine—KCNJ1—hypertension	0.000278	0.123	CrCbGaD
Phentermine—SLC6A3—brainstem—hypertension	0.000278	0.0178	CbGeAlD
Phentermine—MAOA—cardiac ventricle—hypertension	0.000272	0.0175	CbGeAlD
Phentermine—MAOA—myocardium—hypertension	0.000256	0.0164	CbGeAlD
Phentermine—SLC6A4—brainstem—hypertension	0.000255	0.0163	CbGeAlD
Phentermine—MAOB—brainstem—hypertension	0.000242	0.0155	CbGeAlD
Phentermine—SLC6A2—brainstem—hypertension	0.000224	0.0144	CbGeAlD
Phentermine—MAOB—nephron tubule—hypertension	0.00022	0.0141	CbGeAlD
Phentermine—MAOB—adrenal cortex—hypertension	0.000216	0.0139	CbGeAlD
Phentermine—MAOB—heart—hypertension	0.000209	0.0134	CbGeAlD
Phentermine—MAOA—brainstem—hypertension	0.000206	0.0133	CbGeAlD
Phentermine—MAOB—decidua—hypertension	0.000204	0.0131	CbGeAlD
Phentermine—MAOB—cardiovascular system—hypertension	0.000197	0.0127	CbGeAlD
Phentermine—MAOB—kidney—hypertension	0.000193	0.0124	CbGeAlD
Phentermine—Phenformin—KCNJ8—hypertension	0.00019	0.0839	CrCbGaD
Phentermine—SLC6A2—decidua—hypertension	0.000188	0.0121	CbGeAlD
Phentermine—MAOB—cortex of kidney—hypertension	0.000188	0.0121	CbGeAlD
Phentermine—MAOA—nephron tubule—hypertension	0.000188	0.012	CbGeAlD
Phentermine—MAOA—adrenal cortex—hypertension	0.000185	0.0119	CbGeAlD
Phentermine—MAOB—cardiac atrium—hypertension	0.000179	0.0115	CbGeAlD
Phentermine—MAOA—heart—hypertension	0.000179	0.0115	CbGeAlD
Phentermine—MAOA—decidua—hypertension	0.000174	0.0112	CbGeAlD
Phentermine—MAOB—medulla oblongata—hypertension	0.000169	0.0108	CbGeAlD
Phentermine—MAOA—cardiovascular system—hypertension	0.000168	0.0108	CbGeAlD
Phentermine—MAOA—kidney—hypertension	0.000165	0.0106	CbGeAlD
Phentermine—MAOA—cortex of kidney—hypertension	0.000161	0.0103	CbGeAlD
Phentermine—SLC6A2—medulla oblongata—hypertension	0.000156	0.01	CbGeAlD
Phentermine—MAOB—adrenal gland—hypertension	0.000156	0.01	CbGeAlD
