nodes	percent_of_prediction	percent_of_DWPC	metapath
Pirenzepine—Olanzapine—HTR5A—autistic disorder	0.0223	0.167	CrCbGaD
Pirenzepine—Loxapine—HTR5A—autistic disorder	0.0138	0.104	CrCbGaD
Pirenzepine—CHRM5—eye—autistic disorder	0.00764	0.182	CbGeAlD
Pirenzepine—Mirtazapine—HTR3A—autistic disorder	0.00665	0.0498	CrCbGaD
Pirenzepine—Olanzapine—HTR3A—autistic disorder	0.00625	0.0468	CrCbGaD
Pirenzepine—Olanzapine—HTR1D—autistic disorder	0.00618	0.0462	CrCbGaD
Pirenzepine—Acetophenazine—DRD1—autistic disorder	0.0058	0.0434	CrCbGaD
Pirenzepine—CHRM1—forebrain—autistic disorder	0.00473	0.113	CbGeAlD
Pirenzepine—Trifluoperazine—XDH—autistic disorder	0.00439	0.0328	CrCbGaD
Pirenzepine—CHRM1—telencephalon—autistic disorder	0.00435	0.104	CbGeAlD
Pirenzepine—CHRM5—head—autistic disorder	0.00434	0.103	CbGeAlD
Pirenzepine—CHRM5—nervous system—autistic disorder	0.00411	0.0979	CbGeAlD
Pirenzepine—CHRM5—central nervous system—autistic disorder	0.00396	0.0943	CbGeAlD
Pirenzepine—Loxapine—HTR3A—autistic disorder	0.00388	0.0291	CrCbGaD
Pirenzepine—Loxapine—HTR1D—autistic disorder	0.00384	0.0287	CrCbGaD
Pirenzepine—Mirtazapine—DRD3—autistic disorder	0.00379	0.0284	CrCbGaD
Pirenzepine—Olanzapine—HTR1B—autistic disorder	0.00367	0.0274	CrCbGaD
Pirenzepine—Olanzapine—DRD3—autistic disorder	0.00356	0.0266	CrCbGaD
Pirenzepine—Olanzapine—DRD1—autistic disorder	0.00349	0.0261	CrCbGaD
Pirenzepine—Clozapine—HTR3A—autistic disorder	0.00326	0.0244	CrCbGaD
Pirenzepine—Clozapine—HTR1D—autistic disorder	0.00323	0.0241	CrCbGaD
Pirenzepine—Thioproperazine—DRD1—autistic disorder	0.00322	0.0241	CrCbGaD
Pirenzepine—Thiothixene—DRD1—autistic disorder	0.00316	0.0237	CrCbGaD
Pirenzepine—CHRM5—brain—autistic disorder	0.00314	0.0748	CbGeAlD
Pirenzepine—Prochlorperazine—DRD3—autistic disorder	0.00308	0.023	CrCbGaD
Pirenzepine—Mirtazapine—ADRB2—autistic disorder	0.0029	0.0217	CrCbGaD
Pirenzepine—CHRM1—head—autistic disorder	0.00271	0.0645	CbGeAlD
Pirenzepine—Mirtazapine—SLC6A4—autistic disorder	0.00264	0.0197	CrCbGaD
Pirenzepine—CHRM1—nervous system—autistic disorder	0.00257	0.0612	CbGeAlD
Pirenzepine—CHRM1—central nervous system—autistic disorder	0.00247	0.0589	CbGeAlD
Pirenzepine—Loxapine—HTR1B—autistic disorder	0.00228	0.0171	CrCbGaD
Pirenzepine—Loxapine—DRD3—autistic disorder	0.00221	0.0166	CrCbGaD
Pirenzepine—Loxapine—DRD1—autistic disorder	0.00217	0.0163	CrCbGaD
Pirenzepine—Mirtazapine—HTR2A—autistic disorder	0.00203	0.0152	CrCbGaD
Pirenzepine—CHRM1—brain—autistic disorder	0.00196	0.0468	CbGeAlD
Pirenzepine—Clozapine—HTR1B—autistic disorder	0.00191	0.0143	CrCbGaD
Pirenzepine—Olanzapine—HTR2A—autistic disorder	0.0019	0.0142	CrCbGaD
Pirenzepine—Clozapine—DRD3—autistic disorder	0.00186	0.0139	CrCbGaD
Pirenzepine—Clozapine—DRD1—autistic disorder	0.00182	0.0136	CrCbGaD
Pirenzepine—Thioproperazine—HTR2A—autistic disorder	0.00175	0.0131	CrCbGaD
Pirenzepine—Thiothixene—HTR2A—autistic disorder	0.00172	0.0129	CrCbGaD
Pirenzepine—Loxapine—SLC6A4—autistic disorder	0.00154	0.0115	CrCbGaD
Pirenzepine—CHRM1—Regulation of Actin Cytoskeleton—PIK3CG—autistic disorder	0.00138	0.00167	CbGpPWpGaD
Pirenzepine—CHRM1—G alpha (q) signalling events—HTR2A—autistic disorder	0.00137	0.00166	CbGpPWpGaD
Pirenzepine—CHRM1—GPCR ligand binding—OPRM1—autistic disorder	0.00136	0.00165	CbGpPWpGaD
Pirenzepine—CHRM1—Regulation of Actin Cytoskeleton—EGF—autistic disorder	0.00136	0.00165	CbGpPWpGaD
Pirenzepine—CHRM5—Signaling by GPCR—GRM8—autistic disorder	0.00135	0.00164	CbGpPWpGaD
Pirenzepine—CHRM1—GPCRs, Class A Rhodopsin-like—ADRB2—autistic disorder	0.00135	0.00164	CbGpPWpGaD
Pirenzepine—CHRM1—Signaling by GPCR—HTR5A—autistic disorder	0.00135	0.00164	CbGpPWpGaD
Pirenzepine—CHRM5—GPCR downstream signaling—AVPR1A—autistic disorder	0.00131	0.00159	CbGpPWpGaD
Pirenzepine—CHRM5—Signaling by GPCR—WNT2—autistic disorder	0.00131	0.00159	CbGpPWpGaD
Pirenzepine—CHRM5—Class A/1 (Rhodopsin-like receptors)—HTR2A—autistic disorder	0.00129	0.00156	CbGpPWpGaD
Pirenzepine—CHRM5—Signaling by GPCR—PDE4A—autistic disorder	0.00127	0.00154	CbGpPWpGaD
Pirenzepine—CHRM5—GPCR downstream signaling—GRM5—autistic disorder	0.00127	0.00154	CbGpPWpGaD
Pirenzepine—CHRM5—GPCR downstream signaling—VIP—autistic disorder	0.00127	0.00154	CbGpPWpGaD
Pirenzepine—CHRM1—GPCR downstream signaling—GABBR2—autistic disorder	0.00127	0.00154	CbGpPWpGaD
Pirenzepine—CHRM5—GPCR ligand binding—ADRB2—autistic disorder	0.00125	0.00152	CbGpPWpGaD
Pirenzepine—CHRM5—GPCR downstream signaling—OXTR—autistic disorder	0.00123	0.00149	CbGpPWpGaD
Pirenzepine—CHRM1—Gastrin-CREB signalling pathway via PKC and MAPK—HTR2A—autistic disorder	0.00122	0.00148	CbGpPWpGaD
Pirenzepine—CHRM5—GPCR downstream signaling—SCT—autistic disorder	0.00121	0.00147	CbGpPWpGaD
Pirenzepine—CHRM1—GPCR ligand binding—HTR1B—autistic disorder	0.00121	0.00147	CbGpPWpGaD
Pirenzepine—CHRM1—GPCR ligand binding—OXT—autistic disorder	0.00121	0.00147	CbGpPWpGaD
Pirenzepine—CHRM1—Circadian rythm related genes—LEP—autistic disorder	0.0012	0.00146	CbGpPWpGaD
Pirenzepine—CHRM5—Signaling by GPCR—AVPR1A—autistic disorder	0.00119	0.00145	CbGpPWpGaD
Pirenzepine—Trifluoperazine—HTR2A—autistic disorder	0.00119	0.00891	CrCbGaD
Pirenzepine—CHRM5—Signaling Pathways—NRP2—autistic disorder	0.00118	0.00144	CbGpPWpGaD
Pirenzepine—Loxapine—HTR2A—autistic disorder	0.00118	0.00885	CrCbGaD
Pirenzepine—CHRM5—GPCR ligand binding—AVP—autistic disorder	0.00118	0.00143	CbGpPWpGaD
Pirenzepine—CHRM1—Class A/1 (Rhodopsin-like receptors)—ADRB2—autistic disorder	0.00116	0.00141	CbGpPWpGaD
Pirenzepine—CHRM5—GPCR downstream signaling—ADM—autistic disorder	0.00116	0.00141	CbGpPWpGaD
Pirenzepine—CHRM5—GPCR downstream signaling—GABBR1—autistic disorder	0.00116	0.00141	CbGpPWpGaD
Pirenzepine—CHRM5—Signaling by GPCR—VIP—autistic disorder	0.00115	0.0014	CbGpPWpGaD
Pirenzepine—CHRM5—Signaling by GPCR—GRM5—autistic disorder	0.00115	0.0014	CbGpPWpGaD
Pirenzepine—CHRM1—Signaling by GPCR—GABBR2—autistic disorder	0.00115	0.0014	CbGpPWpGaD
Pirenzepine—CHRM5—Signaling Pathways—HTR5A—autistic disorder	0.00113	0.00138	CbGpPWpGaD
Pirenzepine—CHRM5—GPCR downstream signaling—PDE4B—autistic disorder	0.00113	0.00137	CbGpPWpGaD
Pirenzepine—CHRM1—GPCR downstream signaling—HTR1D—autistic disorder	0.00113	0.00137	CbGpPWpGaD
Pirenzepine—CHRM1—GPCR ligand binding—DRD1—autistic disorder	0.00113	0.00136	CbGpPWpGaD
Pirenzepine—CHRM1—Circadian rythm related genes—NOS2—autistic disorder	0.00112	0.00136	CbGpPWpGaD
Pirenzepine—CHRM5—Signaling by GPCR—OXTR—autistic disorder	0.00111	0.00135	CbGpPWpGaD
Pirenzepine—CHRM5—Signaling by GPCR—SCT—autistic disorder	0.0011	0.00134	CbGpPWpGaD
Pirenzepine—CHRM5—GPCR downstream signaling—OPRM1—autistic disorder	0.00109	0.00133	CbGpPWpGaD
Pirenzepine—CHRM1—GPCR ligand binding—DRD3—autistic disorder	0.00109	0.00132	CbGpPWpGaD
Pirenzepine—CHRM1—Class A/1 (Rhodopsin-like receptors)—AVP—autistic disorder	0.00109	0.00132	CbGpPWpGaD
Pirenzepine—CHRM1—GPCRs, Class A Rhodopsin-like—HTR2A—autistic disorder	0.00106	0.00128	CbGpPWpGaD
Pirenzepine—CHRM1—GPCR ligand binding—CALCA—autistic disorder	0.00105	0.00128	CbGpPWpGaD
Pirenzepine—CHRM5—Regulation of Actin Cytoskeleton—MAPK1—autistic disorder	0.00105	0.00128	CbGpPWpGaD
Pirenzepine—CHRM5—Signaling by GPCR—GABBR1—autistic disorder	0.00105	0.00128	CbGpPWpGaD
Pirenzepine—CHRM5—Signaling by GPCR—ADM—autistic disorder	0.00105	0.00128	CbGpPWpGaD
Pirenzepine—CHRM1—GPCR downstream signaling—GRM8—autistic disorder	0.00105	0.00127	CbGpPWpGaD
Pirenzepine—CHRM5—Class A/1 (Rhodopsin-like receptors)—POMC—autistic disorder	0.00103	0.00125	CbGpPWpGaD
Pirenzepine—CHRM5—Signaling by GPCR—PDE4B—autistic disorder	0.00103	0.00124	CbGpPWpGaD
Pirenzepine—CHRM1—Signaling by GPCR—HTR1D—autistic disorder	0.00103	0.00124	CbGpPWpGaD
Pirenzepine—CHRM5—Signaling by GPCR—OPRM1—autistic disorder	0.000993	0.00121	CbGpPWpGaD
Pirenzepine—Clozapine—HTR2A—autistic disorder	0.000993	0.00743	CrCbGaD
Pirenzepine—CHRM1—GPCR downstream signaling—PDE4A—autistic disorder	0.000987	0.0012	CbGpPWpGaD
Pirenzepine—CHRM5—GPCR ligand binding—HTR2A—autistic disorder	0.00098	0.00119	CbGpPWpGaD
Pirenzepine—CHRM5—GPCR downstream signaling—OXT—autistic disorder	0.000971	0.00118	CbGpPWpGaD
Pirenzepine—CHRM5—GPCR downstream signaling—HTR1B—autistic disorder	0.000971	0.00118	CbGpPWpGaD
Pirenzepine—CHRM5—Signaling Pathways—GABBR2—autistic disorder	0.000965	0.00117	CbGpPWpGaD
Pirenzepine—CHRM1—Signaling by GPCR—GRM8—autistic disorder	0.000953	0.00116	CbGpPWpGaD
Pirenzepine—CHRM1—Circadian rythm related genes—SERPINE1—autistic disorder	0.000942	0.00114	CbGpPWpGaD
Pirenzepine—CHRM1—GPCR downstream signaling—AVPR1A—autistic disorder	0.000924	0.00112	CbGpPWpGaD
Pirenzepine—CHRM1—Signaling by GPCR—WNT2—autistic disorder	0.000923	0.00112	CbGpPWpGaD
Pirenzepine—CHRM1—Class A/1 (Rhodopsin-like receptors)—HTR2A—autistic disorder	0.000906	0.0011	CbGpPWpGaD
Pirenzepine—CHRM5—GPCR downstream signaling—DRD1—autistic disorder	0.000903	0.0011	CbGpPWpGaD
Pirenzepine—CHRM1—Signaling by GPCR—PDE4A—autistic disorder	0.000896	0.00109	CbGpPWpGaD
Pirenzepine—CHRM1—GPCR downstream signaling—VIP—autistic disorder	0.000892	0.00108	CbGpPWpGaD
Pirenzepine—CHRM1—GPCR downstream signaling—GRM5—autistic disorder	0.000892	0.00108	CbGpPWpGaD
Pirenzepine—CHRM1—GPCR ligand binding—ADRB2—autistic disorder	0.000883	0.00107	CbGpPWpGaD
Pirenzepine—CHRM5—Signaling by GPCR—OXT—autistic disorder	0.000882	0.00107	CbGpPWpGaD
Pirenzepine—CHRM5—Signaling by GPCR—HTR1B—autistic disorder	0.000882	0.00107	CbGpPWpGaD
Pirenzepine—CHRM5—GPCR downstream signaling—DRD3—autistic disorder	0.000875	0.00106	CbGpPWpGaD
Pirenzepine—CHRM1—GPCR downstream signaling—OXTR—autistic disorder	0.000864	0.00105	CbGpPWpGaD
Pirenzepine—CHRM5—Signaling Pathways—HTR1D—autistic disorder	0.00086	0.00104	CbGpPWpGaD
Pirenzepine—CHRM5—GPCR downstream signaling—IL5—autistic disorder	0.000856	0.00104	CbGpPWpGaD
Pirenzepine—CHRM1—GPCR downstream signaling—SCT—autistic disorder	0.000855	0.00104	CbGpPWpGaD
Pirenzepine—CHRM5—GPCR downstream signaling—CALCA—autistic disorder	0.000846	0.00103	CbGpPWpGaD
Pirenzepine—CHRM1—Signaling by GPCR—AVPR1A—autistic disorder	0.000839	0.00102	CbGpPWpGaD
