nodes	percent_of_prediction	percent_of_DWPC	metapath
Sorafenib—RAF1—malignant glioma	0.127	0.186	CbGaD
Sorafenib—FGFR1—malignant glioma	0.125	0.183	CbGaD
Sorafenib—FLT1—malignant glioma	0.12	0.175	CbGaD
Sorafenib—PDGFRA—malignant glioma	0.0966	0.141	CbGaD
Sorafenib—BRAF—malignant glioma	0.0883	0.129	CbGaD
Sorafenib—KDR—malignant glioma	0.0751	0.11	CbGaD
Sorafenib—CYP2B6—malignant glioma	0.0511	0.0747	CbGaD
Sorafenib—CYP1A2—Carmustine—malignant glioma	0.0108	0.57	CbGbCtD
Sorafenib—CYP3A4—Temozolomide—malignant glioma	0.00816	0.43	CbGbCtD
Sorafenib—HTR2C—choroid plexus—malignant glioma	0.0036	0.0449	CbGeAlD
Sorafenib—Disease progression—Carmustine—malignant glioma	0.00301	0.0606	CcSEcCtD
Sorafenib—FLT1—umbilical vein—malignant glioma	0.00194	0.0242	CbGeAlD
Sorafenib—KDR—umbilical vein—malignant glioma	0.00164	0.0204	CbGeAlD
Sorafenib—MAPK15—brainstem—malignant glioma	0.00156	0.0195	CbGeAlD
Sorafenib—CDKL2—telencephalon—malignant glioma	0.00154	0.0192	CbGeAlD
Sorafenib—TIE1—endothelium—malignant glioma	0.00143	0.0178	CbGeAlD
Sorafenib—TIE1—blood vessel—malignant glioma	0.00132	0.0164	CbGeAlD
Sorafenib—Interstitial pneumonia—Temozolomide—malignant glioma	0.00131	0.0264	CcSEcCtD
Sorafenib—Transient ischaemic attack—Temozolomide—malignant glioma	0.00126	0.0253	CcSEcCtD
Sorafenib—Lymphopenia—Temozolomide—malignant glioma	0.00124	0.025	CcSEcCtD
Sorafenib—Cerebral haemorrhage—Carmustine—malignant glioma	0.00119	0.0239	CcSEcCtD
Sorafenib—FLT4—endothelium—malignant glioma	0.00118	0.0147	CbGeAlD
Sorafenib—Cerebral haemorrhage—Temozolomide—malignant glioma	0.00115	0.0231	CcSEcCtD
Sorafenib—MAPK15—medulla oblongata—malignant glioma	0.00109	0.0136	CbGeAlD
Sorafenib—FLT4—blood vessel—malignant glioma	0.00109	0.0136	CbGeAlD
Sorafenib—Regorafenib—RAF1—malignant glioma	0.00106	0.159	CrCbGaD
Sorafenib—HTR2C—telencephalic ventricle—malignant glioma	0.00106	0.0132	CbGeAlD
Sorafenib—Regorafenib—FGFR1—malignant glioma	0.00105	0.157	CrCbGaD
Sorafenib—Regorafenib—FLT1—malignant glioma	0.000999	0.15	CrCbGaD
Sorafenib—Embolism—Temozolomide—malignant glioma	0.000988	0.0199	CcSEcCtD
Sorafenib—Regorafenib—NTRK1—malignant glioma	0.000972	0.146	CrCbGaD
Sorafenib—Interstitial lung disease—Carmustine—malignant glioma	0.000928	0.0187	CcSEcCtD
Sorafenib—FLT1—endothelium—malignant glioma	0.000918	0.0115	CbGeAlD
Sorafenib—Interstitial lung disease—Temozolomide—malignant glioma	0.000896	0.0181	CcSEcCtD
Sorafenib—CDKL2—central nervous system—malignant glioma	0.000875	0.0109	CbGeAlD
Sorafenib—FLT1—blood vessel—malignant glioma	0.000847	0.0106	CbGeAlD
Sorafenib—MAPK11—telencephalon—malignant glioma	0.000822	0.0103	CbGeAlD
Sorafenib—Regorafenib—PDGFRA—malignant glioma	0.000805	0.121	CrCbGaD
Sorafenib—MAPK15—central nervous system—malignant glioma	0.000788	0.00983	CbGeAlD
Sorafenib—KDR—endothelium—malignant glioma	0.000776	0.00968	CbGeAlD
Sorafenib—Endocrine disorder—Temozolomide—malignant glioma	0.000765	0.0154	CcSEcCtD
Sorafenib—CDKL3—brain—malignant glioma	0.00076	0.00948	CbGeAlD
Sorafenib—HIPK3—retina—malignant glioma	0.000744	0.00928	CbGeAlD
Sorafenib—Regorafenib—BRAF—malignant glioma	0.000736	0.11	CrCbGaD
Sorafenib—KDR—blood vessel—malignant glioma	0.000716	0.00893	CbGeAlD
Sorafenib—Drug interaction—Carmustine—malignant glioma	0.000708	0.0143	CcSEcCtD
Sorafenib—CDKL2—brain—malignant glioma	0.000695	0.00867	CbGeAlD
Sorafenib—KIT—endothelium—malignant glioma	0.000688	0.00858	CbGeAlD
Sorafenib—FLT4—embryo—malignant glioma	0.00065	0.00811	CbGeAlD
Sorafenib—EPHX2—retina—malignant glioma	0.000637	0.00795	CbGeAlD
Sorafenib—KIT—blood vessel—malignant glioma	0.000634	0.00791	CbGeAlD
Sorafenib—Skin exfoliation—Carmustine—malignant glioma	0.000627	0.0126	CcSEcCtD
Sorafenib—Regorafenib—KDR—malignant glioma	0.000626	0.0938	CrCbGaD
Sorafenib—MAPK15—brain—malignant glioma	0.000626	0.00781	CbGeAlD
Sorafenib—PDGFRB—blood vessel—malignant glioma	0.00062	0.00773	CbGeAlD
Sorafenib—Neuropathy—Carmustine—malignant glioma	0.000616	0.0124	CcSEcCtD
Sorafenib—Influenza like illness—Temozolomide—malignant glioma	0.000616	0.0124	CcSEcCtD
Sorafenib—Skin exfoliation—Temozolomide—malignant glioma	0.000606	0.0122	CcSEcCtD
Sorafenib—Neuropathy—Temozolomide—malignant glioma	0.000596	0.012	CcSEcCtD
Sorafenib—Neoplasm—Carmustine—malignant glioma	0.000594	0.012	CcSEcCtD
Sorafenib—Gynaecomastia—Carmustine—malignant glioma	0.000587	0.0118	CcSEcCtD
Sorafenib—Neoplasm—Temozolomide—malignant glioma	0.000574	0.0116	CcSEcCtD
Sorafenib—RET—embryo—malignant glioma	0.000574	0.00716	CbGeAlD
Sorafenib—MAP3K7—retina—malignant glioma	0.000536	0.00669	CbGeAlD
Sorafenib—FGFR1—telencephalon—malignant glioma	0.000521	0.0065	CbGeAlD
Sorafenib—MKNK2—retina—malignant glioma	0.00052	0.00649	CbGeAlD
Sorafenib—MKNK1—retina—malignant glioma	0.000513	0.0064	CbGeAlD
Sorafenib—Hepatic failure—Temozolomide—malignant glioma	0.000512	0.0103	CcSEcCtD
