nodes	percent_of_prediction	percent_of_DWPC	metapath
Xylometazoline—HTR1B—telencephalic ventricle—bipolar disorder	0.026	0.226	CbGeAlD
Xylometazoline—HTR1D—telencephalic ventricle—bipolar disorder	0.0252	0.219	CbGeAlD
Xylometazoline—Oxymetazoline—HTR2C—bipolar disorder	0.0173	0.611	CrCbGaD
Xylometazoline—Oxymetazoline—HTR2A—bipolar disorder	0.011	0.389	CrCbGaD
Xylometazoline—ADRA2A—blood plasma—bipolar disorder	0.00701	0.0609	CbGeAlD
Xylometazoline—ADRA1B—nervous system—bipolar disorder	0.00488	0.0424	CbGeAlD
Xylometazoline—ADRA1D—nervous system—bipolar disorder	0.00477	0.0415	CbGeAlD
Xylometazoline—ADRA2C—adrenal cortex—bipolar disorder	0.00446	0.0387	CbGeAlD
Xylometazoline—ADRA1B—brain—bipolar disorder	0.00373	0.0324	CbGeAlD
Xylometazoline—HTR1B—nervous system—bipolar disorder	0.00369	0.032	CbGeAlD
Xylometazoline—ADRA1D—brain—bipolar disorder	0.00365	0.0317	CbGeAlD
Xylometazoline—HTR1D—nervous system—bipolar disorder	0.00357	0.031	CbGeAlD
Xylometazoline—HTR1B—brain—bipolar disorder	0.00282	0.0245	CbGeAlD
Xylometazoline—ADRA1A—nervous system—bipolar disorder	0.00274	0.0238	CbGeAlD
Xylometazoline—HTR1D—brain—bipolar disorder	0.00273	0.0237	CbGeAlD
Xylometazoline—ADRA2C—nervous system—bipolar disorder	0.00261	0.0227	CbGeAlD
Xylometazoline—ADRA1A—cerebellum—bipolar disorder	0.00258	0.0224	CbGeAlD
Xylometazoline—ADRA2A—thyroid gland—bipolar disorder	0.00248	0.0215	CbGeAlD
Xylometazoline—ADRA2C—cerebellum—bipolar disorder	0.00246	0.0214	CbGeAlD
Xylometazoline—ADRA1A—brain—bipolar disorder	0.0021	0.0182	CbGeAlD
Xylometazoline—ADRA2A—nervous system—bipolar disorder	0.00209	0.0181	CbGeAlD
Xylometazoline—ADRA2C—brain—bipolar disorder	0.002	0.0174	CbGeAlD
Xylometazoline—ADRA2A—cerebellum—bipolar disorder	0.00196	0.017	CbGeAlD
Xylometazoline—ADRA2A—brain—bipolar disorder	0.00159	0.0138	CbGeAlD
Xylometazoline—ADRA2C—Signaling by GPCR—DRD2—bipolar disorder	0.000171	0.0002	CbGpPWpGaD
Xylometazoline—ADRA1A—Signaling by GPCR—DRD1—bipolar disorder	0.000171	0.000199	CbGpPWpGaD
Xylometazoline—ADRA1A—Signaling by GPCR—HTR2C—bipolar disorder	0.000171	0.000199	CbGpPWpGaD
Xylometazoline—ADRA1B—Signaling by GPCR—ADCY2—bipolar disorder	0.00017	0.000199	CbGpPWpGaD
Xylometazoline—ADRA2C—Metabolism—DPYD—bipolar disorder	0.00017	0.000198	CbGpPWpGaD
Xylometazoline—ADRA2A—GPCR downstream signaling—DRD3—bipolar disorder	0.000169	0.000197	CbGpPWpGaD
Xylometazoline—ADRA1B—Signaling by GPCR—DRD2—bipolar disorder	0.000168	0.000196	CbGpPWpGaD
Xylometazoline—ADRA1A—GPCR downstream signaling—ADCY2—bipolar disorder	0.000166	0.000194	CbGpPWpGaD
Xylometazoline—ADRA2A—Signaling Pathways—DRD5—bipolar disorder	0.000166	0.000194	CbGpPWpGaD
Xylometazoline—ADRA2B—Signaling Pathways—TRPC3—bipolar disorder	0.000166	0.000194	CbGpPWpGaD
Xylometazoline—HTR1D—Signaling by GPCR—HTR2A—bipolar disorder	0.000166	0.000194	CbGpPWpGaD
Xylometazoline—HTR1D—Signaling Pathways—HTR1A—bipolar disorder	0.000165	0.000193	CbGpPWpGaD
Xylometazoline—ADRA1A—Signaling by GPCR—DRD3—bipolar disorder	0.000165	0.000193	CbGpPWpGaD
Xylometazoline—ADRA1A—GPCR downstream signaling—DRD2—bipolar disorder	0.000165	0.000192	CbGpPWpGaD
Xylometazoline—ADRA2A—Signaling by GPCR—HTR1A—bipolar disorder	0.000164	0.000192	CbGpPWpGaD
Xylometazoline—ADRA2A—GPCR downstream signaling—DRD4—bipolar disorder	0.000164	0.000192	CbGpPWpGaD
Xylometazoline—ADRA2A—Signaling Pathways—RGS4—bipolar disorder	0.000163	0.00019	CbGpPWpGaD
Xylometazoline—HTR1D—Signaling Pathways—TAC1—bipolar disorder	0.000163	0.00019	CbGpPWpGaD
Xylometazoline—ADRA1A—GPCR ligand binding—POMC—bipolar disorder	0.000163	0.00019	CbGpPWpGaD
Xylometazoline—HTR1B—Signaling by GPCR—HTR2A—bipolar disorder	0.000162	0.00019	CbGpPWpGaD
Xylometazoline—HTR1B—Signaling Pathways—HTR1A—bipolar disorder	0.000162	0.000189	CbGpPWpGaD
Xylometazoline—ADRA2A—Signaling by GPCR—TAC1—bipolar disorder	0.000162	0.000189	CbGpPWpGaD
Xylometazoline—ADRA1A—Signaling by GPCR—DRD4—bipolar disorder	0.00016	0.000187	CbGpPWpGaD
Xylometazoline—HTR1D—Signaling Pathways—HTR2C—bipolar disorder	0.00016	0.000187	CbGpPWpGaD
Xylometazoline—HTR1D—Signaling Pathways—DRD1—bipolar disorder	0.00016	0.000187	CbGpPWpGaD
Xylometazoline—HTR1B—Signaling Pathways—TAC1—bipolar disorder	0.00016	0.000186	CbGpPWpGaD
Xylometazoline—ADRA2A—Signaling by GPCR—HTR2C—bipolar disorder	0.000159	0.000185	CbGpPWpGaD
Xylometazoline—ADRA2A—Signaling by GPCR—DRD1—bipolar disorder	0.000159	0.000185	CbGpPWpGaD
Xylometazoline—ADRA2B—Signaling Pathways—ADM—bipolar disorder	0.000158	0.000185	CbGpPWpGaD
Xylometazoline—ADRA2C—Metabolism—CACNA1C—bipolar disorder	0.000158	0.000184	CbGpPWpGaD
Xylometazoline—HTR1B—Signaling Pathways—HTR2C—bipolar disorder	0.000156	0.000183	CbGpPWpGaD
Xylometazoline—HTR1B—Signaling Pathways—DRD1—bipolar disorder	0.000156	0.000183	CbGpPWpGaD
Xylometazoline—ADRA1D—GPCR downstream signaling—HTR2A—bipolar disorder	0.000156	0.000183	CbGpPWpGaD
Xylometazoline—HTR1D—Signaling Pathways—NTRK2—bipolar disorder	0.000155	0.000181	CbGpPWpGaD
Xylometazoline—ADRA2C—Signaling Pathways—TRPC3—bipolar disorder	0.000155	0.000181	CbGpPWpGaD
Xylometazoline—HTR1D—Signaling Pathways—DRD3—bipolar disorder	0.000155	0.000181	CbGpPWpGaD
Xylometazoline—ADRA2A—GPCR downstream signaling—ADCY2—bipolar disorder	0.000155	0.00018	CbGpPWpGaD
Xylometazoline—ADRA2B—Signaling Pathways—TSHB—bipolar disorder	0.000154	0.00018	CbGpPWpGaD
Xylometazoline—ADRA2B—Signaling Pathways—PDE4B—bipolar disorder	0.000154	0.00018	CbGpPWpGaD
Xylometazoline—ADRA2B—Signaling Pathways—TACR1—bipolar disorder	0.000154	0.00018	CbGpPWpGaD
Xylometazoline—HTR1D—Signaling Pathways—GSK3A—bipolar disorder	0.000154	0.00018	CbGpPWpGaD
Xylometazoline—ADRA2C—Metabolism—PIK3C2A—bipolar disorder	0.000154	0.00018	CbGpPWpGaD
Xylometazoline—ADRA2A—Signaling by GPCR—DRD3—bipolar disorder	0.000154	0.000179	CbGpPWpGaD
Xylometazoline—ADRA2A—GPCR downstream signaling—DRD2—bipolar disorder	0.000153	0.000179	CbGpPWpGaD
Xylometazoline—ADRA1B—Signaling Pathways—TRPC3—bipolar disorder	0.000153	0.000178	CbGpPWpGaD
Xylometazoline—HTR1B—Signaling Pathways—NTRK2—bipolar disorder	0.000152	0.000178	CbGpPWpGaD
Xylometazoline—HTR1B—Signaling Pathways—DRD3—bipolar disorder	0.000152	0.000177	CbGpPWpGaD
Xylometazoline—ADRA2A—GPCR ligand binding—POMC—bipolar disorder	0.000151	0.000177	CbGpPWpGaD
Xylometazoline—ADRA1A—Signaling by GPCR—ADCY2—bipolar disorder	0.000151	0.000176	CbGpPWpGaD
Xylometazoline—HTR1B—Signaling Pathways—GSK3A—bipolar disorder	0.000151	0.000176	CbGpPWpGaD
Xylometazoline—HTR1D—Signaling Pathways—DRD4—bipolar disorder	0.00015	0.000175	CbGpPWpGaD
Xylometazoline—ADRA1A—Signaling by GPCR—DRD2—bipolar disorder	0.000149	0.000175	CbGpPWpGaD
Xylometazoline—ADRA2A—Signaling by GPCR—DRD4—bipolar disorder	0.000149	0.000174	CbGpPWpGaD
Xylometazoline—ADRA2C—Signaling Pathways—ADM—bipolar disorder	0.000148	0.000173	CbGpPWpGaD
Xylometazoline—HTR1B—Signaling Pathways—DRD4—bipolar disorder	0.000147	0.000172	CbGpPWpGaD
Xylometazoline—HTR1D—GPCR downstream signaling—POMC—bipolar disorder	0.000146	0.00017	CbGpPWpGaD
Xylometazoline—ADRA1B—Signaling Pathways—ADM—bipolar disorder	0.000146	0.00017	CbGpPWpGaD
Xylometazoline—ADRA2C—Signaling Pathways—PDE4B—bipolar disorder	0.000144	0.000168	CbGpPWpGaD
Xylometazoline—ADRA2C—Signaling Pathways—TSHB—bipolar disorder	0.000144	0.000168	CbGpPWpGaD
Xylometazoline—ADRA2C—Signaling Pathways—TACR1—bipolar disorder	0.000144	0.000168	CbGpPWpGaD
Xylometazoline—ADRA2A—Metabolism—CLOCK—bipolar disorder	0.000144	0.000168	CbGpPWpGaD
Xylometazoline—HTR1B—GPCR downstream signaling—POMC—bipolar disorder	0.000143	0.000167	CbGpPWpGaD
Xylometazoline—ADRA1D—Signaling by GPCR—HTR2A—bipolar disorder	0.000142	0.000166	CbGpPWpGaD
Xylometazoline—ADRA1B—Signaling Pathways—TSHB—bipolar disorder	0.000142	0.000166	CbGpPWpGaD
Xylometazoline—ADRA1B—Signaling Pathways—PDE4B—bipolar disorder	0.000142	0.000166	CbGpPWpGaD
Xylometazoline—ADRA1B—Signaling Pathways—TACR1—bipolar disorder	0.000142	0.000166	CbGpPWpGaD
Xylometazoline—ADRA1D—Signaling Pathways—HTR1A—bipolar disorder	0.000142	0.000165	CbGpPWpGaD
Xylometazoline—HTR1D—Signaling Pathways—ADCY2—bipolar disorder	0.000141	0.000165	CbGpPWpGaD
Xylometazoline—ADRA2B—GPCR downstream signaling—HTR2A—bipolar disorder	0.000141	0.000165	CbGpPWpGaD
Xylometazoline—HTR1D—Signaling Pathways—TCF7L2—bipolar disorder	0.000141	0.000165	CbGpPWpGaD
Xylometazoline—ADRA2A—Signaling by GPCR—ADCY2—bipolar disorder	0.00014	0.000164	CbGpPWpGaD
Xylometazoline—ADRA2A—Metabolism—TSHB—bipolar disorder	0.00014	0.000164	CbGpPWpGaD
Xylometazoline—ADRA2A—Metabolism—TPH2—bipolar disorder	0.00014	0.000164	CbGpPWpGaD
Xylometazoline—ADRA2A—Metabolism—CACNB2—bipolar disorder	0.00014	0.000164	CbGpPWpGaD
Xylometazoline—HTR1D—Signaling Pathways—DRD2—bipolar disorder	0.00014	0.000163	CbGpPWpGaD
Xylometazoline—ADRA1D—Signaling Pathways—TAC1—bipolar disorder	0.000139	0.000163	CbGpPWpGaD
Xylometazoline—ADRA2A—Signaling by GPCR—DRD2—bipolar disorder	0.000139	0.000162	CbGpPWpGaD
Xylometazoline—HTR1B—Signaling Pathways—ADCY2—bipolar disorder	0.000138	0.000162	CbGpPWpGaD
Xylometazoline—HTR1B—Signaling Pathways—TCF7L2—bipolar disorder	0.000138	0.000161	CbGpPWpGaD
Xylometazoline—ADRA2C—Metabolism—SNAP25—bipolar disorder	0.000138	0.000161	CbGpPWpGaD
Xylometazoline—ADRA2A—Metabolism—DPYD—bipolar disorder	0.000138	0.000161	CbGpPWpGaD
Xylometazoline—HTR1B—Signaling Pathways—DRD2—bipolar disorder	0.000137	0.00016	CbGpPWpGaD
Xylometazoline—ADRA1D—Signaling Pathways—HTR2C—bipolar disorder	0.000137	0.00016	CbGpPWpGaD
Xylometazoline—ADRA1D—Signaling Pathways—DRD1—bipolar disorder	0.000137	0.00016	CbGpPWpGaD
Xylometazoline—ADRA1A—Signaling Pathways—TRPC3—bipolar disorder	0.000136	0.000158	CbGpPWpGaD
Xylometazoline—ADRA1D—Signaling Pathways—NTRK2—bipolar disorder	0.000133	0.000155	CbGpPWpGaD
Xylometazoline—HTR1D—Signaling by GPCR—POMC—bipolar disorder	0.000133	0.000155	CbGpPWpGaD
Xylometazoline—ADRA1D—Signaling Pathways—DRD3—bipolar disorder	0.000132	0.000155	CbGpPWpGaD
Xylometazoline—ADRA2C—GPCR downstream signaling—HTR2A—bipolar disorder	0.000132	0.000154	CbGpPWpGaD
Xylometazoline—ADRA1D—Signaling Pathways—GSK3A—bipolar disorder	0.000132	0.000154	CbGpPWpGaD
