nodes	percent_of_prediction	percent_of_DWPC	metapath
Mefenamic acid—PTGS2—melanoma	0.536	1	CbGaD
Mefenamic acid—Acetylsalicylic acid—HSPA5—melanoma	0.00325	0.192	CrCbGaD
Mefenamic acid—Diclofenac—CXCR1—melanoma	0.00262	0.155	CrCbGaD
Mefenamic acid—Ketoprofen—CXCR1—melanoma	0.00232	0.137	CrCbGaD
Mefenamic acid—Acetylsalicylic acid—TP53—melanoma	0.00134	0.0791	CrCbGaD
Mefenamic acid—Pneumonia—Bleomycin—melanoma	0.00114	0.00471	CcSEcCtD
Mefenamic acid—Pancytopenia—Dactinomycin—melanoma	0.00113	0.00465	CcSEcCtD
Mefenamic acid—Acute coronary syndrome—Bleomycin—melanoma	0.00112	0.00462	CcSEcCtD
Mefenamic acid—Toxic epidermal necrolysis—Temozolomide—melanoma	0.00112	0.00462	CcSEcCtD
Mefenamic acid—Hypotension—Vemurafenib—melanoma	0.00112	0.00461	CcSEcCtD
Mefenamic acid—Myocardial infarction—Bleomycin—melanoma	0.00111	0.00459	CcSEcCtD
Mefenamic acid—Stomatitis—Bleomycin—melanoma	0.00111	0.00456	CcSEcCtD
Mefenamic acid—Colitis—Docetaxel—melanoma	0.00109	0.00451	CcSEcCtD
Mefenamic acid—Haematuria—Bleomycin—melanoma	0.00108	0.00447	CcSEcCtD
Mefenamic acid—Fluid retention—Docetaxel—melanoma	0.00108	0.00446	CcSEcCtD
Mefenamic acid—Pneumonia—Dactinomycin—melanoma	0.00107	0.00439	CcSEcCtD
Mefenamic acid—Pancytopenia—Carmustine—melanoma	0.00106	0.00435	CcSEcCtD
Mefenamic acid—Stevens-Johnson syndrome—Dactinomycin—melanoma	0.00105	0.00433	CcSEcCtD
Mefenamic acid—Oesophagitis—Docetaxel—melanoma	0.00104	0.00429	CcSEcCtD
Mefenamic acid—Decreased appetite—Vemurafenib—melanoma	0.00104	0.00429	CcSEcCtD
Mefenamic acid—Stomatitis—Dactinomycin—melanoma	0.00103	0.00426	CcSEcCtD
Mefenamic acid—Gastrointestinal disorder—Vemurafenib—melanoma	0.00103	0.00426	CcSEcCtD
Mefenamic acid—Haemoglobin—Bleomycin—melanoma	0.00103	0.00423	CcSEcCtD
Mefenamic acid—Constipation—Vemurafenib—melanoma	0.00102	0.00422	CcSEcCtD
Mefenamic acid—Pancytopenia—Temozolomide—melanoma	0.00102	0.00421	CcSEcCtD
Mefenamic acid—Haemorrhage—Bleomycin—melanoma	0.00102	0.0042	CcSEcCtD
Mefenamic acid—Dysuria—Temozolomide—melanoma	0.00101	0.00414	CcSEcCtD
Mefenamic acid—Hyperglycaemia—Carmustine—melanoma	0.001	0.00414	CcSEcCtD
Mefenamic acid—Pneumonia—Carmustine—melanoma	0.000998	0.00411	CcSEcCtD
Mefenamic acid—Agranulocytosis—Dactinomycin—melanoma	0.000989	0.00408	CcSEcCtD
Mefenamic acid—Sepsis—Docetaxel—melanoma	0.000989	0.00408	CcSEcCtD
Mefenamic acid—Photosensitivity reaction—Temozolomide—melanoma	0.000982	0.00404	CcSEcCtD
Mefenamic acid—Renal failure—Carmustine—melanoma	0.000975	0.00402	CcSEcCtD
Mefenamic acid—Hyperglycaemia—Temozolomide—melanoma	0.00097	0.004	CcSEcCtD
Mefenamic acid—Stomatitis—Carmustine—melanoma	0.000967	0.00398	CcSEcCtD
Mefenamic acid—Pneumonia—Temozolomide—melanoma	0.000964	0.00397	CcSEcCtD
Mefenamic acid—Hepatitis—Dactinomycin—melanoma	0.000952	0.00392	CcSEcCtD
Mefenamic acid—Stevens-Johnson syndrome—Temozolomide—melanoma	0.000951	0.00392	CcSEcCtD
Mefenamic acid—Body temperature increased—Vemurafenib—melanoma	0.000946	0.0039	CcSEcCtD
Mefenamic acid—Stomatitis—Temozolomide—melanoma	0.000935	0.00385	CcSEcCtD
Mefenamic acid—Deafness—Docetaxel—melanoma	0.000925	0.00381	CcSEcCtD
Mefenamic acid—Hepatic failure—Docetaxel—melanoma	0.000921	0.00379	CcSEcCtD
Mefenamic acid—Cardiac failure congestive—Docetaxel—melanoma	0.000912	0.00376	CcSEcCtD
Mefenamic acid—Alopecia—Bleomycin—melanoma	0.000902	0.00371	CcSEcCtD
Mefenamic acid—Erythema multiforme—Dactinomycin—melanoma	0.0009	0.00371	CcSEcCtD
Mefenamic acid—Haemoglobin—Carmustine—melanoma	0.000895	0.00369	CcSEcCtD
Mefenamic acid—Haemorrhage—Carmustine—melanoma	0.000891	0.00367	CcSEcCtD
Mefenamic acid—Hallucination—Carmustine—melanoma	0.000886	0.00365	CcSEcCtD
Mefenamic acid—Renal impairment—Docetaxel—melanoma	0.000869	0.00358	CcSEcCtD
Mefenamic acid—Haemoglobin—Temozolomide—melanoma	0.000865	0.00356	CcSEcCtD
Mefenamic acid—Hepatitis—Temozolomide—melanoma	0.000861	0.00355	CcSEcCtD
Mefenamic acid—Haemorrhage—Temozolomide—melanoma	0.000861	0.00355	CcSEcCtD
Mefenamic acid—Asthenia—Vemurafenib—melanoma	0.000859	0.00354	CcSEcCtD
Mefenamic acid—Hallucination—Temozolomide—melanoma	0.000856	0.00353	CcSEcCtD
Mefenamic acid—Urinary tract disorder—Temozolomide—melanoma	0.00085	0.0035	CcSEcCtD
Mefenamic acid—Pruritus—Vemurafenib—melanoma	0.000847	0.00349	CcSEcCtD
Mefenamic acid—Urethral disorder—Temozolomide—melanoma	0.000844	0.00348	CcSEcCtD
Mefenamic acid—Alopecia—Dactinomycin—melanoma	0.000841	0.00346	CcSEcCtD
Mefenamic acid—Hyponatraemia—Docetaxel—melanoma	0.000831	0.00342	CcSEcCtD
Mefenamic acid—Gastrointestinal haemorrhage—Docetaxel—melanoma	0.000827	0.00341	CcSEcCtD
Mefenamic acid—Ill-defined disorder—Bleomycin—melanoma	0.000824	0.0034	CcSEcCtD
Mefenamic acid—Anaemia—Bleomycin—melanoma	0.000821	0.00338	CcSEcCtD
Mefenamic acid—Diarrhoea—Vemurafenib—melanoma	0.000819	0.00337	CcSEcCtD
Mefenamic acid—Erythema multiforme—Temozolomide—melanoma	0.000814	0.00335	CcSEcCtD
Mefenamic acid—Tinnitus—Temozolomide—melanoma	0.000803	0.00331	CcSEcCtD
Mefenamic acid—Malaise—Bleomycin—melanoma	0.000801	0.0033	CcSEcCtD
Mefenamic acid—Arrhythmia—Carmustine—melanoma	0.000796	0.00328	CcSEcCtD
Mefenamic acid—Leukopenia—Bleomycin—melanoma	0.000795	0.00328	CcSEcCtD
Mefenamic acid—Dizziness—Vemurafenib—melanoma	0.000791	0.00326	CcSEcCtD
Mefenamic acid—Alopecia—Carmustine—melanoma	0.000787	0.00324	CcSEcCtD
Mefenamic acid—PTGS2—leg—melanoma	0.000781	0.128	CbGeAlD
