nodes	percent_of_prediction	percent_of_DWPC	metapath
Silodosin—Tamsulosin—DRD3—autistic disorder	0.0242	1	CrCbGaD
Silodosin—ADRA1A—hindbrain—autistic disorder	0.012	0.0796	CbGeAlD
Silodosin—ADRA1D—forebrain—autistic disorder	0.0116	0.0767	CbGeAlD
Silodosin—ADRA1D—telencephalon—autistic disorder	0.0106	0.0705	CbGeAlD
Silodosin—UGT2B7—digestive system—autistic disorder	0.0102	0.0679	CbGeAlD
Silodosin—ADRA1A—brainstem—autistic disorder	0.00688	0.0456	CbGeAlD
Silodosin—ADRA1B—head—autistic disorder	0.00677	0.0449	CbGeAlD
Silodosin—ADRA1A—forebrain—autistic disorder	0.00664	0.0441	CbGeAlD
Silodosin—ADRA1D—head—autistic disorder	0.00662	0.0439	CbGeAlD
Silodosin—ADRA1B—nervous system—autistic disorder	0.00642	0.0426	CbGeAlD
Silodosin—ADRA1D—nervous system—autistic disorder	0.00628	0.0416	CbGeAlD
Silodosin—ADRA1B—central nervous system—autistic disorder	0.00618	0.041	CbGeAlD
Silodosin—ADRA1A—telencephalon—autistic disorder	0.00611	0.0405	CbGeAlD
Silodosin—ADRA1D—central nervous system—autistic disorder	0.00605	0.0401	CbGeAlD
Silodosin—ADRA1B—brain—autistic disorder	0.00491	0.0325	CbGeAlD
Silodosin—ADRA1D—brain—autistic disorder	0.0048	0.0318	CbGeAlD
Silodosin—ADRA1A—head—autistic disorder	0.0038	0.0252	CbGeAlD
Silodosin—ADRA1A—nervous system—autistic disorder	0.00361	0.0239	CbGeAlD
Silodosin—ADRA1A—central nervous system—autistic disorder	0.00347	0.023	CbGeAlD
Silodosin—ADRA1A—cerebellum—autistic disorder	0.00339	0.0225	CbGeAlD
Silodosin—ABCB1—forebrain—autistic disorder	0.00282	0.0187	CbGeAlD
Silodosin—CYP3A4—digestive system—autistic disorder	0.00279	0.0185	CbGeAlD
Silodosin—ADRA1A—brain—autistic disorder	0.00276	0.0183	CbGeAlD
Silodosin—ABCB1—telencephalon—autistic disorder	0.00259	0.0172	CbGeAlD
Silodosin—CYP3A4—nervous system—autistic disorder	0.00216	0.0143	CbGeAlD
Silodosin—CYP3A4—central nervous system—autistic disorder	0.00208	0.0138	CbGeAlD
Silodosin—ABCB1—digestive system—autistic disorder	0.00198	0.0131	CbGeAlD
Silodosin—ABCB1—head—autistic disorder	0.00161	0.0107	CbGeAlD
Silodosin—ABCB1—nervous system—autistic disorder	0.00153	0.0101	CbGeAlD
Silodosin—ABCB1—central nervous system—autistic disorder	0.00147	0.00976	CbGeAlD
Silodosin—ABCB1—cerebellum—autistic disorder	0.00144	0.00953	CbGeAlD
Silodosin—ABCB1—brain—autistic disorder	0.00117	0.00774	CbGeAlD
Silodosin—ADRA1B—Signaling Pathways—VIP—autistic disorder	0.000233	0.000283	CbGpPWpGaD
Silodosin—ADRA1B—Signaling Pathways—GRM5—autistic disorder	0.000233	0.000283	CbGpPWpGaD
Silodosin—ADRA1A—Signaling Pathways—GHR—autistic disorder	0.000232	0.000282	CbGpPWpGaD
Silodosin—ABCB1—Metabolism—SLC25A12—autistic disorder	0.000232	0.000282	CbGpPWpGaD
Silodosin—UGT2B7—Metabolism—COMT—autistic disorder	0.000231	0.00028	CbGpPWpGaD
Silodosin—UGT2B7—Metabolism—GSTP1—autistic disorder	0.00023	0.000278	CbGpPWpGaD
Silodosin—ADRA1A—Signaling Pathways—PDE4A—autistic disorder	0.000229	0.000278	CbGpPWpGaD
Silodosin—ADRA1D—GPCR downstream signaling—HTR2A—autistic disorder	0.000229	0.000278	CbGpPWpGaD
Silodosin—UGT2B7—Metabolism—MAOA—autistic disorder	0.000229	0.000278	CbGpPWpGaD
Silodosin—ADRA1B—GPCR downstream signaling—AVP—autistic disorder	0.000228	0.000277	CbGpPWpGaD
Silodosin—ABCB1—Metabolism—SLC19A1—autistic disorder	0.000226	0.000274	CbGpPWpGaD
Silodosin—ADRA1B—Signaling Pathways—OXTR—autistic disorder	0.000226	0.000274	CbGpPWpGaD
Silodosin—ADRA1B—Signaling Pathways—SCT—autistic disorder	0.000224	0.000271	CbGpPWpGaD
Silodosin—UGT2B7—Metabolism—CAT—autistic disorder	0.000223	0.000271	CbGpPWpGaD
Silodosin—ADRA1D—Signaling Pathways—GZMB—autistic disorder	0.000222	0.000269	CbGpPWpGaD
Silodosin—ADRA1B—Signaling by GPCR—ADRB2—autistic disorder	0.000221	0.000268	CbGpPWpGaD
Silodosin—ADRA1B—Gastrin-CREB signalling pathway via PKC and MAPK—HRAS—autistic disorder	0.000216	0.000262	CbGpPWpGaD
Silodosin—ADRA1A—GPCR downstream signaling—ADRB2—autistic disorder	0.000216	0.000262	CbGpPWpGaD
Silodosin—ADRA1D—Signaling Pathways—HTR1B—autistic disorder	0.000215	0.000261	CbGpPWpGaD
Silodosin—ADRA1D—Signaling Pathways—OXT—autistic disorder	0.000215	0.000261	CbGpPWpGaD
Silodosin—ADRA1A—Signaling Pathways—AVPR1A—autistic disorder	0.000215	0.00026	CbGpPWpGaD
Silodosin—ADRA1B—Signaling Pathways—GABBR1—autistic disorder	0.000213	0.000259	CbGpPWpGaD
Silodosin—ADRA1B—Signaling Pathways—ADM—autistic disorder	0.000213	0.000259	CbGpPWpGaD
Silodosin—UGT2B7—Metabolism—PLA2G4A—autistic disorder	0.000211	0.000256	CbGpPWpGaD
Silodosin—UGT2B7—Metabolism—GSTM1—autistic disorder	0.000211	0.000256	CbGpPWpGaD
Silodosin—ADRA1B—Signaling Pathways—EIF4E—autistic disorder	0.00021	0.000254	CbGpPWpGaD
Silodosin—ADRA1D—Signaling by GPCR—HTR2A—autistic disorder	0.000208	0.000252	CbGpPWpGaD
Silodosin—ADRA1B—Signaling Pathways—PDE4B—autistic disorder	0.000208	0.000252	CbGpPWpGaD
Silodosin—ABCB1—Integrated Pancreatic Cancer Pathway—PTEN—autistic disorder	0.000208	0.000252	CbGpPWpGaD
Silodosin—ADRA1B—Signaling by GPCR—AVP—autistic disorder	0.000207	0.000251	CbGpPWpGaD
Silodosin—ADRA1A—Signaling Pathways—VIP—autistic disorder	0.000207	0.000251	CbGpPWpGaD
