nodes	percent_of_prediction	percent_of_DWPC	metapath
Fentanyl—CYP3A4—urine—anemia	0.017	0.0728	CbGeAlD
Fentanyl—CYP3A7-CYP3A51P—nephron tubule—anemia	0.0148	0.0631	CbGeAlD
Fentanyl—OPRD1—kidney—anemia	0.0145	0.062	CbGeAlD
Fentanyl—CYP3A7-CYP3A51P—cortex of kidney—anemia	0.0126	0.054	CbGeAlD
Fentanyl—OPRM1—hematopoietic system—anemia	0.0121	0.0516	CbGeAlD
Fentanyl—CYP3A5—blood plasma—anemia	0.0118	0.0506	CbGeAlD
Fentanyl—CYP3A7—endocrine gland—anemia	0.0107	0.0457	CbGeAlD
Fentanyl—CYP3A7—liver—anemia	0.00964	0.0412	CbGeAlD
Fentanyl—CYP3A4—blood plasma—anemia	0.00889	0.038	CbGeAlD
Fentanyl—CYP3A7-CYP3A51P—liver—anemia	0.0082	0.035	CbGeAlD
Fentanyl—OPRM1—blood—anemia	0.00799	0.0342	CbGeAlD
Fentanyl—Benazepril—MTHFR—anemia	0.00797	0.226	CrCbGaD
Fentanyl—Quinapril—ACE—anemia	0.00747	0.212	CrCbGaD
Fentanyl—OPRM1—endocrine gland—anemia	0.00693	0.0296	CbGeAlD
Fentanyl—CYP3A5—hematopoietic system—anemia	0.00655	0.028	CbGeAlD
Fentanyl—Benazepril—ACE—anemia	0.0065	0.184	CrCbGaD
Fentanyl—ABCB1—blood plasma—anemia	0.00629	0.0269	CbGeAlD
Fentanyl—CYP3A5—nephron tubule—anemia	0.00611	0.0261	CbGeAlD
Fentanyl—CYP3A5—kidney—anemia	0.00537	0.023	CbGeAlD
Fentanyl—CYP3A5—cortex of kidney—anemia	0.00523	0.0224	CbGeAlD
Fentanyl—CYP3A4—hematopoietic system—anemia	0.00491	0.021	CbGeAlD
Fentanyl—CYP3A5—digestive system—anemia	0.00455	0.0195	CbGeAlD
Fentanyl—CYP3A5—blood—anemia	0.00434	0.0186	CbGeAlD
Fentanyl—Alfentanil—ALB—anemia	0.00404	0.114	CrCbGaD
Fentanyl—CYP3A4—kidney—anemia	0.00403	0.0172	CbGeAlD
Fentanyl—ABCB1—embryo—anemia	0.0039	0.0167	CbGeAlD
Fentanyl—CYP3A5—endocrine gland—anemia	0.00376	0.0161	CbGeAlD
Fentanyl—ABCB1—hematopoietic system—anemia	0.00348	0.0149	CbGeAlD
Fentanyl—CYP3A4—digestive system—anemia	0.00342	0.0146	CbGeAlD
Fentanyl—CYP3A5—liver—anemia	0.00339	0.0145	CbGeAlD
Fentanyl—CYP3A4—blood—anemia	0.00326	0.0139	CbGeAlD
Fentanyl—ABCB1—nephron tubule—anemia	0.00324	0.0139	CbGeAlD
Fentanyl—Propafenone—CYP1A2—anemia	0.00312	0.0885	CrCbGaD
Fentanyl—ABCB1—kidney—anemia	0.00285	0.0122	CbGeAlD
Fentanyl—CYP3A4—endocrine gland—anemia	0.00282	0.0121	CbGeAlD
Fentanyl—ABCB1—cortex of kidney—anemia	0.00278	0.0119	CbGeAlD
Fentanyl—ABCB1—gonad—anemia	0.00264	0.0113	CbGeAlD
Fentanyl—Modafinil—CYP1A2—anemia	0.00262	0.0742	CrCbGaD
Fentanyl—CYP3A4—liver—anemia	0.00255	0.0109	CbGeAlD
