nodes	percent_of_prediction	percent_of_DWPC	metapath
Tamoxifen—FMO3—sweat—bipolar disorder	0.103	0.197	CbGeAlD
Tamoxifen—FMO3—urine—bipolar disorder	0.0293	0.0561	CbGeAlD
Tamoxifen—UGT1A4—blood plasma—bipolar disorder	0.0217	0.0416	CbGeAlD
Tamoxifen—CYP2C19—urine—bipolar disorder	0.0129	0.0248	CbGeAlD
Tamoxifen—EBPL—thyroid gland—bipolar disorder	0.0111	0.0212	CbGeAlD
Tamoxifen—CYP1A2—urine—bipolar disorder	0.0106	0.0203	CbGeAlD
Tamoxifen—CYP2C9—urine—bipolar disorder	0.01	0.0192	CbGeAlD
Tamoxifen—CYP2E1—urine—bipolar disorder	0.0095	0.0182	CbGeAlD
Tamoxifen—EBPL—nervous system—bipolar disorder	0.0093	0.0178	CbGeAlD
Tamoxifen—DHCR7—adrenal cortex—bipolar disorder	0.00897	0.0172	CbGeAlD
Tamoxifen—ESRRA—adrenal cortex—bipolar disorder	0.00883	0.0169	CbGeAlD
Tamoxifen—SULT1A1—thyroid gland—bipolar disorder	0.00879	0.0168	CbGeAlD
Tamoxifen—EBPL—cerebellum—bipolar disorder	0.00876	0.0168	CbGeAlD
Tamoxifen—FMO3—adrenal cortex—bipolar disorder	0.00776	0.0149	CbGeAlD
Tamoxifen—CYP3A4—urine—bipolar disorder	0.00765	0.0147	CbGeAlD
Tamoxifen—CYP2D6—urine—bipolar disorder	0.00753	0.0144	CbGeAlD
Tamoxifen—SULT1A1—nervous system—bipolar disorder	0.00739	0.0142	CbGeAlD
Tamoxifen—EBPL—brain—bipolar disorder	0.00711	0.0136	CbGeAlD
Tamoxifen—SULT1A1—cerebellum—bipolar disorder	0.00696	0.0133	CbGeAlD
Tamoxifen—CYP2C19—blood plasma—bipolar disorder	0.00675	0.0129	CbGeAlD
Tamoxifen—DHCR7—thyroid gland—bipolar disorder	0.00625	0.012	CbGeAlD
Tamoxifen—FMO1—thyroid gland—bipolar disorder	0.00625	0.012	CbGeAlD
Tamoxifen—ESRRA—thyroid gland—bipolar disorder	0.00615	0.0118	CbGeAlD
Tamoxifen—Diethylstilbestrol—COMT—bipolar disorder	0.0061	0.254	CrCbGaD
Tamoxifen—CYP2C8—blood plasma—bipolar disorder	0.00589	0.0113	CbGeAlD
Tamoxifen—SULT1A1—brain—bipolar disorder	0.00565	0.0108	CbGeAlD
Tamoxifen—CYP1A2—blood plasma—bipolar disorder	0.00551	0.0106	CbGeAlD
Tamoxifen—Loperamide—POMC—bipolar disorder	0.00551	0.229	CrCbGaD
Tamoxifen—FMO3—thyroid gland—bipolar disorder	0.0054	0.0104	CbGeAlD
Tamoxifen—CYP3A5—blood plasma—bipolar disorder	0.00532	0.0102	CbGeAlD
Tamoxifen—CYP2B6—blood plasma—bipolar disorder	0.00529	0.0101	CbGeAlD
Tamoxifen—DHCR7—nervous system—bipolar disorder	0.00526	0.0101	CbGeAlD
Tamoxifen—FMO1—nervous system—bipolar disorder	0.00526	0.0101	CbGeAlD
Tamoxifen—CYP2C9—blood plasma—bipolar disorder	0.00523	0.01	CbGeAlD
Tamoxifen—ESRRA—nervous system—bipolar disorder	0.00518	0.00992	CbGeAlD
Tamoxifen—CYP2E1—blood plasma—bipolar disorder	0.00496	0.00951	CbGeAlD
Tamoxifen—DHCR7—cerebellum—bipolar disorder	0.00495	0.00949	CbGeAlD
Tamoxifen—ESRRA—cerebellum—bipolar disorder	0.00487	0.00934	CbGeAlD
Tamoxifen—FMO3—nervous system—bipolar disorder	0.00454	0.00871	CbGeAlD
Tamoxifen—CES1—thyroid gland—bipolar disorder	0.00426	0.00818	CbGeAlD
Tamoxifen—Orphenadrine—GRIN1—bipolar disorder	0.0042	0.175	CrCbGaD
Tamoxifen—SIGMAR1—adrenal cortex—bipolar disorder	0.00411	0.00788	CbGeAlD
Tamoxifen—DHCR7—brain—bipolar disorder	0.00402	0.0077	CbGeAlD
Tamoxifen—FMO1—brain—bipolar disorder	0.00402	0.0077	CbGeAlD
Tamoxifen—CYP3A4—blood plasma—bipolar disorder	0.00399	0.00765	CbGeAlD
Tamoxifen—ESRRA—brain—bipolar disorder	0.00396	0.00758	CbGeAlD
Tamoxifen—CYP2D6—blood plasma—bipolar disorder	0.00393	0.00753	CbGeAlD
Tamoxifen—ESR2—thyroid gland—bipolar disorder	0.00369	0.00708	CbGeAlD
Tamoxifen—CES1—nervous system—bipolar disorder	0.00359	0.00688	CbGeAlD
Tamoxifen—FMO3—brain—bipolar disorder	0.00347	0.00666	CbGeAlD
Tamoxifen—ESR2—nervous system—bipolar disorder	0.00311	0.00596	CbGeAlD
Tamoxifen—CYP2A6—cerebellum—bipolar disorder	0.00294	0.00563	CbGeAlD
Tamoxifen—ESR2—cerebellum—bipolar disorder	0.00292	0.0056	CbGeAlD
Tamoxifen—CYP19A1—thyroid gland—bipolar disorder	0.00291	0.00558	CbGeAlD
Tamoxifen—ABCG2—adrenal cortex—bipolar disorder	0.00291	0.00558	CbGeAlD
Tamoxifen—SIGMAR1—thyroid gland—bipolar disorder	0.00286	0.00549	CbGeAlD
Tamoxifen—ABCB1—blood plasma—bipolar disorder	0.00283	0.00542	CbGeAlD
Tamoxifen—CES1—brain—bipolar disorder	0.00274	0.00526	CbGeAlD
Tamoxifen—CYP1B1—thyroid gland—bipolar disorder	0.00272	0.00522	CbGeAlD
Tamoxifen—CYP2B6—adrenal cortex—bipolar disorder	0.00268	0.00514	CbGeAlD
Tamoxifen—ESR1—thyroid gland—bipolar disorder	0.00253	0.00485	CbGeAlD
Tamoxifen—CYP19A1—nervous system—bipolar disorder	0.00245	0.00469	CbGeAlD
Tamoxifen—CYP2A6—brain—bipolar disorder	0.00239	0.00458	CbGeAlD
Tamoxifen—ESR2—brain—bipolar disorder	0.00237	0.00455	CbGeAlD
Tamoxifen—CYP1B1—nervous system—bipolar disorder	0.00229	0.00439	CbGeAlD
Tamoxifen—SIGMAR1—cerebellum—bipolar disorder	0.00226	0.00434	CbGeAlD
Tamoxifen—CYP1B1—cerebellum—bipolar disorder	0.00215	0.00413	CbGeAlD
Tamoxifen—ESR1—nervous system—bipolar disorder	0.00213	0.00408	CbGeAlD
Tamoxifen—ABCG2—thyroid gland—bipolar disorder	0.00203	0.00388	CbGeAlD
Tamoxifen—ESR1—cerebellum—bipolar disorder	0.002	0.00384	CbGeAlD
Tamoxifen—CYP1A2—thyroid gland—bipolar disorder	0.00195	0.00374	CbGeAlD
Tamoxifen—CYP1A1—thyroid gland—bipolar disorder	0.00192	0.00369	CbGeAlD
Tamoxifen—CYP19A1—brain—bipolar disorder	0.00187	0.00359	CbGeAlD
Tamoxifen—SIGMAR1—brain—bipolar disorder	0.00184	0.00353	CbGeAlD
Tamoxifen—CYP2E1—thyroid gland—bipolar disorder	0.00175	0.00336	CbGeAlD
Tamoxifen—CYP1B1—brain—bipolar disorder	0.00175	0.00335	CbGeAlD
Tamoxifen—ESR1—brain—bipolar disorder	0.00163	0.00312	CbGeAlD
Tamoxifen—CYP1A1—nervous system—bipolar disorder	0.00162	0.0031	CbGeAlD
Tamoxifen—Benzphetamine—SLC6A3—bipolar disorder	0.00161	0.067	CrCbGaD
Tamoxifen—ABCG2—cerebellum—bipolar disorder	0.0016	0.00307	CbGeAlD
Tamoxifen—CYP2B6—nervous system—bipolar disorder	0.00157	0.00301	CbGeAlD
Tamoxifen—Cyclobenzaprine—HTR2A—bipolar disorder	0.00156	0.065	CrCbGaD
Tamoxifen—CYP2E1—nervous system—bipolar disorder	0.00148	0.00283	CbGeAlD
Tamoxifen—ABCB1—adrenal cortex—bipolar disorder	0.00143	0.00275	CbGeAlD
Tamoxifen—CYP2E1—cerebellum—bipolar disorder	0.00139	0.00266	CbGeAlD
Tamoxifen—Promazine—DRD4—bipolar disorder	0.00139	0.0578	CrCbGaD
Tamoxifen—CYP2C8—brain—bipolar disorder	0.00134	0.00257	CbGeAlD
Tamoxifen—ABCG2—brain—bipolar disorder	0.0013	0.0025	CbGeAlD
Tamoxifen—CYP1A1—brain—bipolar disorder	0.00124	0.00237	CbGeAlD
Tamoxifen—CYP2B6—brain—bipolar disorder	0.0012	0.0023	CbGeAlD
Tamoxifen—CYP3A4—nervous system—bipolar disorder	0.00119	0.00228	CbGeAlD
Tamoxifen—Promazine—DRD1—bipolar disorder	0.00117	0.0489	CrCbGaD
Tamoxifen—CYP2D6—nervous system—bipolar disorder	0.00117	0.00224	CbGeAlD
Tamoxifen—CYP2E1—brain—bipolar disorder	0.00113	0.00216	CbGeAlD
Tamoxifen—CYP2D6—cerebellum—bipolar disorder	0.0011	0.00211	CbGeAlD
Tamoxifen—Promazine—HTR2C—bipolar disorder	0.001	0.0418	CrCbGaD
Tamoxifen—ABCB1—thyroid gland—bipolar disorder	0.000999	0.00192	CbGeAlD
Tamoxifen—CYP2D6—brain—bipolar disorder	0.000893	0.00171	CbGeAlD
Tamoxifen—ABCB1—nervous system—bipolar disorder	0.00084	0.00161	CbGeAlD
Tamoxifen—Promazine—DRD2—bipolar disorder	0.000828	0.0345	CrCbGaD
Tamoxifen—ABCB1—cerebellum—bipolar disorder	0.000791	0.00152	CbGeAlD
Tamoxifen—ABCB1—brain—bipolar disorder	0.000642	0.00123	CbGeAlD
Tamoxifen—Promazine—HTR2A—bipolar disorder	0.00064	0.0266	CrCbGaD
Tamoxifen—CYP1A2—Metabolism of lipids and lipoproteins—PIK3C2A—bipolar disorder	8.86e-05	0.000195	CbGpPWpGaD
Tamoxifen—CYP2D6—Metabolism—AKR1C4—bipolar disorder	8.81e-05	0.000194	CbGpPWpGaD
Tamoxifen—ESR1—Signaling Pathways—TSHB—bipolar disorder	8.77e-05	0.000193	CbGpPWpGaD
Tamoxifen—ESR1—Signaling Pathways—PDE4B—bipolar disorder	8.77e-05	0.000193	CbGpPWpGaD
Tamoxifen—ESR1—Signaling Pathways—TACR1—bipolar disorder	8.77e-05	0.000193	CbGpPWpGaD
Tamoxifen—CYP2C9—Metabolism—AKR1C4—bipolar disorder	8.74e-05	0.000192	CbGpPWpGaD
Tamoxifen—CYP2C19—Metabolism—NR1D1—bipolar disorder	8.61e-05	0.000189	CbGpPWpGaD
Tamoxifen—CYP2A6—Metabolism—CACNA1C—bipolar disorder	8.52e-05	0.000188	CbGpPWpGaD
Tamoxifen—ABCB1—Transmembrane transport of small molecules—SLC6A3—bipolar disorder	8.44e-05	0.000186	CbGpPWpGaD
Tamoxifen—ABCB1—Metabolism—NR1D1—bipolar disorder	8.4e-05	0.000185	CbGpPWpGaD
Tamoxifen—ABCB1—Transmembrane transport of small molecules—ADCY2—bipolar disorder	8.38e-05	0.000184	CbGpPWpGaD
Tamoxifen—CYP2A6—Metabolism—PIK3C2A—bipolar disorder	8.31e-05	0.000183	CbGpPWpGaD
Tamoxifen—CYP19A1—Metabolism—ADCY2—bipolar disorder	8.28e-05	0.000182	CbGpPWpGaD
Tamoxifen—UGT1A4—Metabolism—POMC—bipolar disorder	8.24e-05	0.000181	CbGpPWpGaD
Tamoxifen—CYP2C19—Metabolism—NCAN—bipolar disorder	8.23e-05	0.000181	CbGpPWpGaD
Tamoxifen—ABCG2—Metabolism—SNAP25—bipolar disorder	8.2e-05	0.00018	CbGpPWpGaD
Tamoxifen—UGT1A4—Metabolism—INS—bipolar disorder	8.2e-05	0.00018	CbGpPWpGaD
Tamoxifen—CYP3A7—Metabolism—SNAP25—bipolar disorder	8.13e-05	0.000179	CbGpPWpGaD
Tamoxifen—CYP2C19—Metabolism—SLC5A3—bipolar disorder	8.07e-05	0.000177	CbGpPWpGaD
Tamoxifen—ABCB1—Metabolism—NCAN—bipolar disorder	8.04e-05	0.000177	CbGpPWpGaD
Tamoxifen—CYP1B1—Metabolism—ADCY2—bipolar disorder	7.98e-05	0.000176	CbGpPWpGaD
