nodes	percent_of_prediction	percent_of_DWPC	metapath
Pergolide—Parkinson's disease—Diphenhydramine—allergic rhinitis	0.468	1	CpDpCtD
Pergolide—HTR2B—Cyproheptadine—allergic rhinitis	0.066	0.183	CbGbCtD
Pergolide—HTR2C—Cyproheptadine—allergic rhinitis	0.043	0.119	CbGbCtD
Pergolide—KCNH2—Loratadine—allergic rhinitis	0.0415	0.115	CbGbCtD
Pergolide—HTR1A—Cyproheptadine—allergic rhinitis	0.0405	0.112	CbGbCtD
Pergolide—HTR2A—Cyproheptadine—allergic rhinitis	0.0387	0.107	CbGbCtD
Pergolide—DRD2—Cyproheptadine—allergic rhinitis	0.0357	0.0987	CbGbCtD
Pergolide—CYP2D6—Desloratadine—allergic rhinitis	0.017	0.047	CbGbCtD
Pergolide—CYP3A4—Flunisolide—allergic rhinitis	0.0108	0.0299	CbGbCtD
Pergolide—CYP3A4—Olopatadine—allergic rhinitis	0.0102	0.0281	CbGbCtD
Pergolide—CYP2D6—Loratadine—allergic rhinitis	0.00977	0.027	CbGbCtD
Pergolide—CYP2D6—Diphenhydramine—allergic rhinitis	0.00977	0.027	CbGbCtD
Pergolide—CYP3A4—Montelukast—allergic rhinitis	0.00621	0.0172	CbGbCtD
Pergolide—CYP3A4—Loratadine—allergic rhinitis	0.00621	0.0172	CbGbCtD
Pergolide—CYP3A4—Methylprednisolone—allergic rhinitis	0.00568	0.0157	CbGbCtD
Pergolide—CYP3A4—Triamcinolone—allergic rhinitis	0.0043	0.0119	CbGbCtD
Pergolide—CYP3A4—Betamethasone—allergic rhinitis	0.00369	0.0102	CbGbCtD
Pergolide—CYP3A4—Prednisolone—allergic rhinitis	0.00364	0.0101	CbGbCtD
Pergolide—CYP3A4—Hydrocortisone—allergic rhinitis	0.00345	0.00955	CbGbCtD
Pergolide—CYP2D6—Dexamethasone—allergic rhinitis	0.00338	0.00934	CbGbCtD
Pergolide—CYP3A4—Dexamethasone—allergic rhinitis	0.00215	0.00594	CbGbCtD
Pergolide—Dermatitis—Flunisolide—allergic rhinitis	6.49e-05	0.000449	CcSEcCtD
Pergolide—Weight increased—Dexamethasone—allergic rhinitis	6.49e-05	0.000449	CcSEcCtD
Pergolide—Weight increased—Betamethasone—allergic rhinitis	6.49e-05	0.000449	CcSEcCtD
Pergolide—Headache—Flunisolide—allergic rhinitis	6.46e-05	0.000446	CcSEcCtD
Pergolide—Weight decreased—Betamethasone—allergic rhinitis	6.45e-05	0.000446	CcSEcCtD
Pergolide—Weight decreased—Dexamethasone—allergic rhinitis	6.45e-05	0.000446	CcSEcCtD
Pergolide—Hyperglycaemia—Dexamethasone—allergic rhinitis	6.43e-05	0.000445	CcSEcCtD
Pergolide—Hyperglycaemia—Betamethasone—allergic rhinitis	6.43e-05	0.000445	CcSEcCtD
Pergolide—Bradycardia—Triamcinolone—allergic rhinitis	6.4e-05	0.000443	CcSEcCtD
Pergolide—Bradycardia—Methylprednisolone—allergic rhinitis	6.39e-05	0.000442	CcSEcCtD
Pergolide—Rhinitis—Triamcinolone—allergic rhinitis	6.31e-05	0.000436	CcSEcCtD
Pergolide—Asthenia—Montelukast—allergic rhinitis	6.31e-05	0.000436	CcSEcCtD
