nodes	percent_of_prediction	percent_of_DWPC	metapath
Tofisopam—PDE3A—blood plasma—schizophrenia	0.0237	0.0708	CbGeAlD
Tofisopam—PDE2A—forebrain—schizophrenia	0.0228	0.0682	CbGeAlD
Tofisopam—PDE10A—forebrain—schizophrenia	0.0228	0.0682	CbGeAlD
Tofisopam—PDE2A—telencephalon—schizophrenia	0.021	0.0627	CbGeAlD
Tofisopam—PDE10A—telencephalon—schizophrenia	0.021	0.0627	CbGeAlD
Tofisopam—PDE2A—blood—schizophrenia	0.0153	0.0456	CbGeAlD
Tofisopam—PDE2A—midbrain—schizophrenia	0.0151	0.045	CbGeAlD
Tofisopam—CYP3A4—urine—schizophrenia	0.0146	0.0435	CbGeAlD
Tofisopam—PDE4A—telencephalon—schizophrenia	0.0144	0.0431	CbGeAlD
Tofisopam—PDE2A—endocrine gland—schizophrenia	0.0132	0.0395	CbGeAlD
Tofisopam—PDE2A—nervous system—schizophrenia	0.0124	0.037	CbGeAlD
Tofisopam—PDE10A—nervous system—schizophrenia	0.0124	0.037	CbGeAlD
Tofisopam—Papaverine—PDE4B—schizophrenia	0.0124	0.35	CrCbGaD
Tofisopam—PDE2A—central nervous system—schizophrenia	0.0119	0.0356	CbGeAlD
Tofisopam—PDE10A—central nervous system—schizophrenia	0.0119	0.0356	CbGeAlD
Tofisopam—PDE2A—cerebellum—schizophrenia	0.0116	0.0348	CbGeAlD
Tofisopam—PDE10A—cerebellum—schizophrenia	0.0116	0.0348	CbGeAlD
Tofisopam—PDE2A—brain—schizophrenia	0.00946	0.0283	CbGeAlD
Tofisopam—PDE10A—brain—schizophrenia	0.00946	0.0283	CbGeAlD
Tofisopam—PDE3A—blood—schizophrenia	0.00868	0.0259	CbGeAlD
Tofisopam—PDE4A—cerebellum—schizophrenia	0.00802	0.024	CbGeAlD
Tofisopam—CYP3A4—blood plasma—schizophrenia	0.00759	0.0227	CbGeAlD
Tofisopam—PDE3A—endocrine gland—schizophrenia	0.00753	0.0225	CbGeAlD
Tofisopam—Verapamil—CACNB2—schizophrenia	0.0072	0.204	CrCbGaD
Tofisopam—PDE3A—cerebellum—schizophrenia	0.00663	0.0198	CbGeAlD
Tofisopam—PDE4A—brain—schizophrenia	0.00651	0.0195	CbGeAlD
Tofisopam—Verapamil—CACNA1C—schizophrenia	0.00548	0.155	CrCbGaD
Tofisopam—PDE3A—brain—schizophrenia	0.00539	0.0161	CbGeAlD
Tofisopam—CYP3A4—blood—schizophrenia	0.00278	0.00831	CbGeAlD
Tofisopam—Colchicine—ABCB1—schizophrenia	0.00272	0.077	CrCbGaD
Tofisopam—Verapamil—SLC6A4—schizophrenia	0.00243	0.0687	CrCbGaD
Tofisopam—CYP3A4—endocrine gland—schizophrenia	0.00241	0.00721	CbGeAlD
Tofisopam—CYP3A4—nervous system—schizophrenia	0.00226	0.00675	CbGeAlD
Tofisopam—Verapamil—CYP1A2—schizophrenia	0.00221	0.0626	CrCbGaD
Tofisopam—CYP3A4—central nervous system—schizophrenia	0.00217	0.0065	CbGeAlD
Tofisopam—Verapamil—CYP2D6—schizophrenia	0.00171	0.0483	CrCbGaD
