nodes	percent_of_prediction	percent_of_DWPC	metapath
Buprenorphine—CYP2C19—urine—IgA glomerulonephritis	0.0298	0.119	CbGeAlD
Buprenorphine—OPRL1—lymphoid tissue—IgA glomerulonephritis	0.025	0.1	CbGeAlD
Buprenorphine—CYP1A2—urine—IgA glomerulonephritis	0.0243	0.0975	CbGeAlD
Buprenorphine—CYP2C9—urine—IgA glomerulonephritis	0.0231	0.0925	CbGeAlD
Buprenorphine—UGT1A9—kidney—IgA glomerulonephritis	0.019	0.076	CbGeAlD
Buprenorphine—CYP3A4—urine—IgA glomerulonephritis	0.0176	0.0705	CbGeAlD
Buprenorphine—CYP2D6—urine—IgA glomerulonephritis	0.0173	0.0694	CbGeAlD
Buprenorphine—CYP3A7-CYP3A51P—nephron tubule—IgA glomerulonephritis	0.0153	0.0611	CbGeAlD
Buprenorphine—OPRD1—kidney—IgA glomerulonephritis	0.015	0.0601	CbGeAlD
Buprenorphine—Naloxone—TLR4—IgA glomerulonephritis	0.0147	0.889	CrCbGaD
Buprenorphine—CYP3A7-CYP3A51P—cortex of kidney—IgA glomerulonephritis	0.0131	0.0523	CbGeAlD
Buprenorphine—ABCG2—nephron tubule—IgA glomerulonephritis	0.00681	0.0273	CbGeAlD
Buprenorphine—CYP3A5—nephron tubule—IgA glomerulonephritis	0.00632	0.0253	CbGeAlD
Buprenorphine—CYP2C8—kidney—IgA glomerulonephritis	0.00615	0.0246	CbGeAlD
Buprenorphine—CYP3A5—kidney—IgA glomerulonephritis	0.00555	0.0222	CbGeAlD
Buprenorphine—CYP3A5—cortex of kidney—IgA glomerulonephritis	0.00541	0.0217	CbGeAlD
Buprenorphine—CYP3A4—kidney—IgA glomerulonephritis	0.00417	0.0167	CbGeAlD
Buprenorphine—CYP2D6—kidney—IgA glomerulonephritis	0.0041	0.0164	CbGeAlD
Buprenorphine—ABCB1—nephron tubule—IgA glomerulonephritis	0.00336	0.0134	CbGeAlD
Buprenorphine—ABCB1—kidney—IgA glomerulonephritis	0.00295	0.0118	CbGeAlD
Buprenorphine—ABCB1—cortex of kidney—IgA glomerulonephritis	0.00287	0.0115	CbGeAlD
Buprenorphine—ABCB1—lymphoid tissue—IgA glomerulonephritis	0.00253	0.0101	CbGeAlD
Buprenorphine—Naloxone—ALB—IgA glomerulonephritis	0.00184	0.111	CrCbGaD
Buprenorphine—CYP1A2—Metabolism—CCNC—IgA glomerulonephritis	7.3e-05	9.95e-05	CbGpPWpGaD
Buprenorphine—OPRD1—Signaling Pathways—C3—IgA glomerulonephritis	7.28e-05	9.92e-05	CbGpPWpGaD
Buprenorphine—ABCB1—Metabolism—ALOX5AP—IgA glomerulonephritis	7.27e-05	9.9e-05	CbGpPWpGaD
Buprenorphine—OPRM1—Signaling Pathways—MAP3K7—IgA glomerulonephritis	7.26e-05	9.89e-05	CbGpPWpGaD
Buprenorphine—OPRM1—Signaling Pathways—H2AFZ—IgA glomerulonephritis	7.22e-05	9.84e-05	CbGpPWpGaD
Buprenorphine—CYP2A6—Metabolism—ABCA1—IgA glomerulonephritis	7.2e-05	9.81e-05	CbGpPWpGaD
Buprenorphine—OPRM1—Signaling Pathways—ADAM10—IgA glomerulonephritis	7.18e-05	9.78e-05	CbGpPWpGaD
Buprenorphine—OPRM1—Signaling by GPCR—CCL2—IgA glomerulonephritis	7.14e-05	9.74e-05	CbGpPWpGaD
Buprenorphine—CYP3A4—Metabolism—MARCKS—IgA glomerulonephritis	7.13e-05	9.71e-05	CbGpPWpGaD
Buprenorphine—CYP3A4—Metabolism—GLIPR1—IgA glomerulonephritis	7.13e-05	9.71e-05	CbGpPWpGaD
Buprenorphine—CYP3A4—Metabolism—GGCT—IgA glomerulonephritis	7.13e-05	9.71e-05	CbGpPWpGaD
Buprenorphine—CYP3A4—Metabolism—UGCG—IgA glomerulonephritis	7.13e-05	9.71e-05	CbGpPWpGaD
Buprenorphine—OPRM1—GPCR downstream signaling—RHOA—IgA glomerulonephritis	7.08e-05	9.65e-05	CbGpPWpGaD
Buprenorphine—CYP2D6—Metabolism—SEC23A—IgA glomerulonephritis	7.03e-05	9.57e-05	CbGpPWpGaD
Buprenorphine—CYP2D6—Metabolism—TBL1XR1—IgA glomerulonephritis	7.03e-05	9.57e-05	CbGpPWpGaD
Buprenorphine—CYP1A2—Metabolism—IQGAP1—IgA glomerulonephritis	7e-05	9.54e-05	CbGpPWpGaD
Buprenorphine—CYP2C9—Metabolism—SEC23A—IgA glomerulonephritis	6.96e-05	9.49e-05	CbGpPWpGaD
Buprenorphine—CYP2C9—Metabolism—TBL1XR1—IgA glomerulonephritis	6.96e-05	9.49e-05	CbGpPWpGaD
Buprenorphine—UGT1A9—Metabolism—CD36—IgA glomerulonephritis	6.96e-05	9.48e-05	CbGpPWpGaD
Buprenorphine—OPRD1—Signaling Pathways—AGT—IgA glomerulonephritis	6.91e-05	9.42e-05	CbGpPWpGaD
Buprenorphine—CYP2C8—Metabolism—GNG12—IgA glomerulonephritis	6.87e-05	9.36e-05	CbGpPWpGaD
Buprenorphine—CYP2C8—Metabolism—RRM2—IgA glomerulonephritis	6.87e-05	9.36e-05	CbGpPWpGaD
Buprenorphine—CYP1A2—Metabolism—HPSE—IgA glomerulonephritis	6.86e-05	9.36e-05	CbGpPWpGaD
Buprenorphine—CYP2D6—Metabolism—ALOX5AP—IgA glomerulonephritis	6.85e-05	9.33e-05	CbGpPWpGaD
Buprenorphine—ABCG2—Metabolism—HMOX1—IgA glomerulonephritis	6.79e-05	9.26e-05	CbGpPWpGaD
Buprenorphine—OPRK1—Signaling Pathways—YWHAZ—IgA glomerulonephritis	6.79e-05	9.25e-05	CbGpPWpGaD
Buprenorphine—CYP2C9—Metabolism—ALOX5AP—IgA glomerulonephritis	6.79e-05	9.25e-05	CbGpPWpGaD
Buprenorphine—OPRM1—Signaling Pathways—VAV3—IgA glomerulonephritis	6.74e-05	9.18e-05	CbGpPWpGaD
Buprenorphine—CYP3A7—Metabolism—HMOX1—IgA glomerulonephritis	6.74e-05	9.18e-05	CbGpPWpGaD
Buprenorphine—CYP2C9—Metabolism of lipids and lipoproteins—CD36—IgA glomerulonephritis	6.7e-05	9.13e-05	CbGpPWpGaD
Buprenorphine—OPRL1—Signaling Pathways—PIK3CA—IgA glomerulonephritis	6.69e-05	9.12e-05	CbGpPWpGaD
Buprenorphine—CYP3A4—Metabolism—MTRR—IgA glomerulonephritis	6.63e-05	9.03e-05	CbGpPWpGaD
Buprenorphine—CYP3A4—Metabolism—PDHX—IgA glomerulonephritis	6.63e-05	9.03e-05	CbGpPWpGaD
Buprenorphine—CYP3A4—Metabolism—AGPS—IgA glomerulonephritis	6.63e-05	9.03e-05	CbGpPWpGaD
Buprenorphine—CYP3A4—Metabolism—GBE1—IgA glomerulonephritis	6.63e-05	9.03e-05	CbGpPWpGaD
Buprenorphine—CYP2C19—Metabolism of lipids and lipoproteins—AGT—IgA glomerulonephritis	6.61e-05	9.01e-05	CbGpPWpGaD
Buprenorphine—CYP3A5—Metabolism—PSME3—IgA glomerulonephritis	6.58e-05	8.96e-05	CbGpPWpGaD
Buprenorphine—OPRK1—Signaling Pathways—CCR5—IgA glomerulonephritis	6.53e-05	8.9e-05	CbGpPWpGaD
Buprenorphine—CYP1A2—Metabolism—HMMR—IgA glomerulonephritis	6.51e-05	8.87e-05	CbGpPWpGaD
Buprenorphine—CYP1A2—Metabolism—UCP2—IgA glomerulonephritis	6.51e-05	8.87e-05	CbGpPWpGaD
Buprenorphine—OPRM1—Signaling by GPCR—RHOA—IgA glomerulonephritis	6.43e-05	8.77e-05	CbGpPWpGaD
Buprenorphine—CYP3A4—Metabolism—PSAP—IgA glomerulonephritis	6.42e-05	8.75e-05	CbGpPWpGaD
Buprenorphine—CYP3A4—Metabolism—HEXB—IgA glomerulonephritis	6.42e-05	8.75e-05	CbGpPWpGaD
Buprenorphine—ABCG2—Metabolism—TYMS—IgA glomerulonephritis	6.41e-05	8.73e-05	CbGpPWpGaD
Buprenorphine—ABCB1—Integrated Pancreatic Cancer Pathway—PIK3CA—IgA glomerulonephritis	6.38e-05	8.7e-05	CbGpPWpGaD
Buprenorphine—OPRK1—Signaling Pathways—C3—IgA glomerulonephritis	6.38e-05	8.7e-05	CbGpPWpGaD
Buprenorphine—CYP2C8—Metabolism—NAMPT—IgA glomerulonephritis	6.36e-05	8.67e-05	CbGpPWpGaD
Buprenorphine—CYP3A7—Metabolism—TYMS—IgA glomerulonephritis	6.35e-05	8.65e-05	CbGpPWpGaD
