nodes	percent_of_prediction	percent_of_DWPC	metapath
Ketoprofen—ALB—IgA glomerulonephritis	0.399	1	CbGaD
Ketoprofen—SLC22A8—nephron—IgA glomerulonephritis	0.0227	0.132	CbGeAlD
Ketoprofen—SLC22A8—urine—IgA glomerulonephritis	0.0182	0.106	CbGeAlD
Ketoprofen—PTGS2—nephron—IgA glomerulonephritis	0.0129	0.0751	CbGeAlD
Ketoprofen—CYP2C9—urine—IgA glomerulonephritis	0.0118	0.069	CbGeAlD
Ketoprofen—CXCL8—nephron tubule—IgA glomerulonephritis	0.0105	0.0612	CbGeAlD
Ketoprofen—SLC22A11—nephron tubule—IgA glomerulonephritis	0.00867	0.0507	CbGeAlD
Ketoprofen—SLC22A6—nephron tubule—IgA glomerulonephritis	0.00817	0.0477	CbGeAlD
Ketoprofen—SLC22A11—kidney—IgA glomerulonephritis	0.00762	0.0445	CbGeAlD
Ketoprofen—SLC22A7—kidney—IgA glomerulonephritis	0.00744	0.0435	CbGeAlD
Ketoprofen—SLC22A11—cortex of kidney—IgA glomerulonephritis	0.00742	0.0434	CbGeAlD
Ketoprofen—SLC22A7—cortex of kidney—IgA glomerulonephritis	0.00724	0.0423	CbGeAlD
Ketoprofen—SLC22A6—cortex of kidney—IgA glomerulonephritis	0.00699	0.0409	CbGeAlD
Ketoprofen—ABCC4—nephron tubule—IgA glomerulonephritis	0.00493	0.0288	CbGeAlD
Ketoprofen—SLC22A8—nephron tubule—IgA glomerulonephritis	0.00489	0.0286	CbGeAlD
Ketoprofen—SLCO1A2—kidney—IgA glomerulonephritis	0.0045	0.0263	CbGeAlD
Ketoprofen—ABCC4—kidney—IgA glomerulonephritis	0.00433	0.0253	CbGeAlD
Ketoprofen—SLC22A8—kidney—IgA glomerulonephritis	0.0043	0.0251	CbGeAlD
Ketoprofen—ABCC4—cortex of kidney—IgA glomerulonephritis	0.00422	0.0247	CbGeAlD
Ketoprofen—SLC22A8—cortex of kidney—IgA glomerulonephritis	0.00419	0.0245	CbGeAlD
Ketoprofen—CYP2C8—kidney—IgA glomerulonephritis	0.00315	0.0184	CbGeAlD
Ketoprofen—PTGS1—kidney—IgA glomerulonephritis	0.00255	0.0149	CbGeAlD
Ketoprofen—PTGS2—kidney—IgA glomerulonephritis	0.00244	0.0142	CbGeAlD
Ketoprofen—PTGS2—lymphoid tissue—IgA glomerulonephritis	0.00209	0.0122	CbGeAlD
Ketoprofen—Magnesium salicylate—ALB—IgA glomerulonephritis	8.8e-05	0.254	CrCbGaD
Ketoprofen—Fenoprofen—ALB—IgA glomerulonephritis	6.18e-05	0.178	CrCbGaD
Ketoprofen—Naproxen—ALB—IgA glomerulonephritis	5.63e-05	0.162	CrCbGaD
Ketoprofen—Phenprocoumon—ALB—IgA glomerulonephritis	5.33e-05	0.154	CrCbGaD
Ketoprofen—Warfarin—ALB—IgA glomerulonephritis	4.73e-05	0.136	CrCbGaD
Ketoprofen—CYP2C8—Metabolism—PDHX—IgA glomerulonephritis	4.69e-05	0.000109	CbGpPWpGaD
Ketoprofen—ALB—Metabolism—MTRR—IgA glomerulonephritis	4.66e-05	0.000109	CbGpPWpGaD
Ketoprofen—ALB—Metabolism—AGPS—IgA glomerulonephritis	4.66e-05	0.000109	CbGpPWpGaD
Ketoprofen—ALB—Metabolism—GBE1—IgA glomerulonephritis	4.66e-05	0.000109	CbGpPWpGaD
Ketoprofen—ALB—Metabolism—PDHX—IgA glomerulonephritis	4.66e-05	0.000109	CbGpPWpGaD
Ketoprofen—PTGS2—Metabolism—HPSE—IgA glomerulonephritis	4.61e-05	0.000107	CbGpPWpGaD
Ketoprofen—ALB—Platelet activation, signaling and aggregation—SERPINE1—IgA glomerulonephritis	4.58e-05	0.000107	CbGpPWpGaD
Ketoprofen—CXCR1—Signaling by GPCR—PIK3CA—IgA glomerulonephritis	4.56e-05	0.000106	CbGpPWpGaD
Ketoprofen—CYP2C8—Metabolism—PSAP—IgA glomerulonephritis	4.54e-05	0.000106	CbGpPWpGaD
Ketoprofen—CYP2C8—Metabolism—HEXB—IgA glomerulonephritis	4.54e-05	0.000106	CbGpPWpGaD
Ketoprofen—ALB—Metabolism—PSAP—IgA glomerulonephritis	4.52e-05	0.000105	CbGpPWpGaD
Ketoprofen—ALB—Metabolism—HEXB—IgA glomerulonephritis	4.52e-05	0.000105	CbGpPWpGaD
Ketoprofen—ABCC4—Transmembrane transport of small molecules—ALB—IgA glomerulonephritis	4.51e-05	0.000105	CbGpPWpGaD
Ketoprofen—CYP2C9—Metabolism—ELOVL6—IgA glomerulonephritis	4.49e-05	0.000105	CbGpPWpGaD
Ketoprofen—CYP2C9—Metabolism—DEGS1—IgA glomerulonephritis	4.49e-05	0.000105	CbGpPWpGaD
Ketoprofen—CYP2C9—Metabolism—IMPA1—IgA glomerulonephritis	4.49e-05	0.000105	CbGpPWpGaD
Ketoprofen—ALB—Platelet activation, signaling and aggregation—RHOA—IgA glomerulonephritis	4.42e-05	0.000103	CbGpPWpGaD
Ketoprofen—CYP2C8—Metabolism—SAT1—IgA glomerulonephritis	4.41e-05	0.000103	CbGpPWpGaD
