nodes	percent_of_prediction	percent_of_DWPC	metapath
Carboprost Tromethamine—PTGFR—ciliary body—melanoma	0.333	0.869	CbGeAlD
Carboprost Tromethamine—PTGFR—eye—melanoma	0.0181	0.0472	CbGeAlD
Carboprost Tromethamine—PTGER1—head—melanoma	0.0147	0.0383	CbGeAlD
Carboprost Tromethamine—Vasospasm—Carmustine—melanoma	0.0108	0.0414	CcSEcCtD
Carboprost Tromethamine—PTGFR—head—melanoma	0.0103	0.0268	CbGeAlD
Carboprost Tromethamine—PTGFR—lymph node—melanoma	0.00719	0.0188	CbGeAlD
Carboprost Tromethamine—Chest tightness—Docetaxel—melanoma	0.00506	0.0194	CcSEcCtD
Carboprost Tromethamine—Extravasation—Bleomycin—melanoma	0.00485	0.0186	CcSEcCtD
Carboprost Tromethamine—Injection site pain—Carmustine—melanoma	0.00453	0.0173	CcSEcCtD
Carboprost Tromethamine—Extravasation—Dactinomycin—melanoma	0.00453	0.0173	CcSEcCtD
Carboprost Tromethamine—Extravasation—Carmustine—melanoma	0.00424	0.0162	CcSEcCtD
Carboprost Tromethamine—Wheezing—Bleomycin—melanoma	0.00411	0.0158	CcSEcCtD
Carboprost Tromethamine—Respiratory failure—Temozolomide—melanoma	0.00364	0.0139	CcSEcCtD
Carboprost Tromethamine—Phlebitis—Bleomycin—melanoma	0.00357	0.0137	CcSEcCtD
Carboprost Tromethamine—Phlebitis—Dactinomycin—melanoma	0.00333	0.0127	CcSEcCtD
Carboprost Tromethamine—Chills—Vemurafenib—melanoma	0.00315	0.0121	CcSEcCtD
Carboprost Tromethamine—Phlebitis—Carmustine—melanoma	0.00311	0.0119	CcSEcCtD
Carboprost Tromethamine—Eye pain—Carmustine—melanoma	0.00297	0.0114	CcSEcCtD
Carboprost Tromethamine—Back pain—Vemurafenib—melanoma	0.00295	0.0113	CcSEcCtD
Carboprost Tromethamine—Lethargy—Dactinomycin—melanoma	0.00292	0.0112	CcSEcCtD
Carboprost Tromethamine—Eye pain—Temozolomide—melanoma	0.00287	0.011	CcSEcCtD
Carboprost Tromethamine—Hot flush—Temozolomide—melanoma	0.00277	0.0106	CcSEcCtD
Carboprost Tromethamine—Menopausal symptoms—Temozolomide—melanoma	0.00275	0.0105	CcSEcCtD
Carboprost Tromethamine—Thirst—Temozolomide—melanoma	0.00272	0.0104	CcSEcCtD
Carboprost Tromethamine—Extravasation—Docetaxel—melanoma	0.00272	0.0104	CcSEcCtD
Carboprost Tromethamine—Chest discomfort—Docetaxel—melanoma	0.00268	0.0103	CcSEcCtD
Carboprost Tromethamine—Cough—Vemurafenib—melanoma	0.00267	0.0102	CcSEcCtD
Carboprost Tromethamine—Myalgia—Vemurafenib—melanoma	0.0026	0.00996	CcSEcCtD
Carboprost Tromethamine—Anaphylactic shock—Vemurafenib—melanoma	0.00249	0.00955	CcSEcCtD
Carboprost Tromethamine—Infection—Vemurafenib—melanoma	0.00248	0.00949	CcSEcCtD
Carboprost Tromethamine—Respiratory failure—Docetaxel—melanoma	0.00242	0.00927	CcSEcCtD
Carboprost Tromethamine—Musculoskeletal discomfort—Vemurafenib—melanoma	0.00227	0.0087	CcSEcCtD
Carboprost Tromethamine—Sweating increased—Temozolomide—melanoma	0.00218	0.00836	CcSEcCtD
Carboprost Tromethamine—Lightheadedness—Docetaxel—melanoma	0.00212	0.00814	CcSEcCtD
Carboprost Tromethamine—Pulmonary oedema—Docetaxel—melanoma	0.00211	0.0081	CcSEcCtD
Carboprost Tromethamine—Upper respiratory tract infection—Temozolomide—melanoma	0.00208	0.00798	CcSEcCtD
Carboprost Tromethamine—Urinary tract infection—Carmustine—melanoma	0.00201	0.0077	CcSEcCtD
Carboprost Tromethamine—Phlebitis—Docetaxel—melanoma	0.002	0.00767	CcSEcCtD
Carboprost Tromethamine—Flushing—Bleomycin—melanoma	0.00197	0.00756	CcSEcCtD
Carboprost Tromethamine—Body temperature increased—Vemurafenib—melanoma	0.00197	0.00755	CcSEcCtD
Carboprost Tromethamine—Urinary tract infection—Temozolomide—melanoma	0.00194	0.00744	CcSEcCtD
Carboprost Tromethamine—Chills—Bleomycin—melanoma	0.00191	0.00731	CcSEcCtD
Carboprost Tromethamine—Hot flush—Docetaxel—melanoma	0.00184	0.00706	CcSEcCtD
Carboprost Tromethamine—Flushing—Dactinomycin—melanoma	0.00184	0.00705	CcSEcCtD
Carboprost Tromethamine—Hypersensitivity—Vemurafenib—melanoma	0.00184	0.00704	CcSEcCtD
Carboprost Tromethamine—Menopausal symptoms—Docetaxel—melanoma	0.00183	0.007	CcSEcCtD
Carboprost Tromethamine—Asthenia—Vemurafenib—melanoma	0.00179	0.00685	CcSEcCtD
Carboprost Tromethamine—Chills—Dactinomycin—melanoma	0.00178	0.00682	CcSEcCtD
Carboprost Tromethamine—Lethargy—Docetaxel—melanoma	0.00176	0.00674	CcSEcCtD
Carboprost Tromethamine—Flushing—Carmustine—melanoma	0.00172	0.0066	CcSEcCtD
Carboprost Tromethamine—Diarrhoea—Vemurafenib—melanoma	0.00171	0.00654	CcSEcCtD
Carboprost Tromethamine—Tinnitus—Temozolomide—melanoma	0.00167	0.00641	CcSEcCtD
Carboprost Tromethamine—Flushing—Temozolomide—melanoma	0.00166	0.00638	CcSEcCtD
Carboprost Tromethamine—Dizziness—Vemurafenib—melanoma	0.00165	0.00632	CcSEcCtD
Carboprost Tromethamine—Cough—Bleomycin—melanoma	0.00161	0.00619	CcSEcCtD
Carboprost Tromethamine—Chills—Temozolomide—melanoma	0.00161	0.00617	CcSEcCtD
Carboprost Tromethamine—Vomiting—Vemurafenib—melanoma	0.00158	0.00607	CcSEcCtD
Carboprost Tromethamine—Chest pain—Bleomycin—melanoma	0.00158	0.00604	CcSEcCtD
