nodes	percent_of_prediction	percent_of_DWPC	metapath
Docetaxel—ABCC2—chronic kidney failure	0.375	0.553	CbGaD
Docetaxel—CYP3A4—chronic kidney failure	0.166	0.244	CbGaD
Docetaxel—ABCB1—chronic kidney failure	0.138	0.203	CbGaD
Docetaxel—MAP2—nerve—chronic kidney failure	0.0034	0.0322	CbGeAlD
Docetaxel—MAP4—blood plasma—chronic kidney failure	0.00326	0.0309	CbGeAlD
Docetaxel—TUBB1—blood plasma—chronic kidney failure	0.00319	0.0303	CbGeAlD
Docetaxel—KIF11—blood—chronic kidney failure	0.00259	0.0246	CbGeAlD
Docetaxel—MAPT—nephron tubule—chronic kidney failure	0.00214	0.0203	CbGeAlD
Docetaxel—Paclitaxel—ABCC2—chronic kidney failure	0.00194	0.356	CrCbGaD
Docetaxel—NR1I2—digestive system—chronic kidney failure	0.00192	0.0182	CbGeAlD
Docetaxel—MAPT—cortex of kidney—chronic kidney failure	0.00183	0.0174	CbGeAlD
Docetaxel—MAP4—renal system—chronic kidney failure	0.00153	0.0145	CbGeAlD
Docetaxel—MAP4—cardiovascular system—chronic kidney failure	0.00151	0.0143	CbGeAlD
Docetaxel—MAP4—kidney—chronic kidney failure	0.00148	0.014	CbGeAlD
Docetaxel—MAP4—cortex of kidney—chronic kidney failure	0.00144	0.0137	CbGeAlD
Docetaxel—BCL2—renal system—chronic kidney failure	0.00139	0.0132	CbGeAlD
Docetaxel—BCL2—cardiovascular system—chronic kidney failure	0.00137	0.013	CbGeAlD
Docetaxel—MAP4—gonad—chronic kidney failure	0.00137	0.013	CbGeAlD
Docetaxel—BCL2—kidney—chronic kidney failure	0.00134	0.0127	CbGeAlD
Docetaxel—MAP4—digestive system—chronic kidney failure	0.00126	0.0119	CbGeAlD
Docetaxel—TUBB3—digestive system—chronic kidney failure	0.00126	0.0119	CbGeAlD
Docetaxel—BCL2—gonad—chronic kidney failure	0.00125	0.0118	CbGeAlD
Docetaxel—CYP3A4—urine—chronic kidney failure	0.00122	0.0116	CbGeAlD
Docetaxel—TUBB3—blood—chronic kidney failure	0.0012	0.0113	CbGeAlD
Docetaxel—MAP4—blood—chronic kidney failure	0.0012	0.0113	CbGeAlD
Docetaxel—MAP2—cardiovascular system—chronic kidney failure	0.00119	0.0113	CbGeAlD
Docetaxel—MAP2—urethra—chronic kidney failure	0.00118	0.0112	CbGeAlD
Docetaxel—TUBB1—blood—chronic kidney failure	0.00117	0.0111	CbGeAlD
Docetaxel—BCL2—digestive system—chronic kidney failure	0.00114	0.0108	CbGeAlD
Docetaxel—MAP2—cortex of kidney—chronic kidney failure	0.00113	0.0108	CbGeAlD
Docetaxel—BCL2—blood—chronic kidney failure	0.00109	0.0103	CbGeAlD
Docetaxel—MAP2—gonad—chronic kidney failure	0.00108	0.0102	CbGeAlD
Docetaxel—Cabazitaxel—CYP3A4—chronic kidney failure	0.00106	0.195	CrCbGaD
Docetaxel—CYP3A7-CYP3A51P—nephron tubule—chronic kidney failure	0.00106	0.01	CbGeAlD
Docetaxel—SLC22A7—renal system—chronic kidney failure	0.00104	0.00987	CbGeAlD
Docetaxel—SLC22A7—kidney—chronic kidney failure	0.00101	0.00955	CbGeAlD
Docetaxel—TUBB2B—nephron tubule—chronic kidney failure	0.00099	0.00939	CbGeAlD
Docetaxel—MAP2—digestive system—chronic kidney failure	0.000988	0.00937	CbGeAlD
Docetaxel—SLC22A7—cortex of kidney—chronic kidney failure	0.000981	0.0093	CbGeAlD
Docetaxel—MAP2—blood—chronic kidney failure	0.000942	0.00893	CbGeAlD
Docetaxel—TUBB—nephron tubule—chronic kidney failure	0.000937	0.00888	CbGeAlD
Docetaxel—TUBB2A—nephron tubule—chronic kidney failure	0.000932	0.00883	CbGeAlD
Docetaxel—TUBB4A—renal system—chronic kidney failure	0.000931	0.00883	CbGeAlD
Docetaxel—TUBB4A—cardiovascular system—chronic kidney failure	0.00092	0.00872	CbGeAlD
Docetaxel—TUBB6—nephron tubule—chronic kidney failure	0.000919	0.00871	CbGeAlD
Docetaxel—CYP3A7-CYP3A51P—cortex of kidney—chronic kidney failure	0.000904	0.00857	CbGeAlD
Docetaxel—TUBB4A—kidney—chronic kidney failure	0.0009	0.00853	CbGeAlD
Docetaxel—TUBB2B—renal system—chronic kidney failure	0.0009	0.00853	CbGeAlD
