nodes	percent_of_prediction	percent_of_DWPC	metapath
Flavin adenine dinucleotide—XDH—Azathioprine—systemic scleroderma	0.465	1	CbGbCtD
Flavin adenine dinucleotide—NOS1—myenteric nerve plexus—systemic scleroderma	0.0437	0.123	CbGeAlD
Flavin adenine dinucleotide—NOS1—artery—systemic scleroderma	0.0115	0.0322	CbGeAlD
Flavin adenine dinucleotide—NOS1—endothelium—systemic scleroderma	0.00968	0.0272	CbGeAlD
Flavin adenine dinucleotide—FDXR—Validated transcriptional targets of TAp63 isoforms—GDF15—systemic scleroderma	0.00941	0.0554	CbGpPWpGaD
Flavin adenine dinucleotide—NOS1—blood vessel—systemic scleroderma	0.00893	0.0251	CbGeAlD
Flavin adenine dinucleotide—NOS1—Rac1/Pak1/p38/MMP-2 pathway—TNIP1—systemic scleroderma	0.00814	0.0479	CbGpPWpGaD
Flavin adenine dinucleotide—DAO—digestive system—systemic scleroderma	0.0072	0.0203	CbGeAlD
Flavin adenine dinucleotide—GFER—skin of body—systemic scleroderma	0.00668	0.0188	CbGeAlD
Flavin adenine dinucleotide—ACAD8—connective tissue—systemic scleroderma	0.00642	0.0181	CbGeAlD
Flavin adenine dinucleotide—IVD—connective tissue—systemic scleroderma	0.00629	0.0177	CbGeAlD
Flavin adenine dinucleotide—CYB5R3—smooth muscle tissue—systemic scleroderma	0.00626	0.0176	CbGeAlD
Flavin adenine dinucleotide—ACADM—connective tissue—systemic scleroderma	0.00612	0.0172	CbGeAlD
Flavin adenine dinucleotide—DLD—connective tissue—systemic scleroderma	0.006	0.0169	CbGeAlD
Flavin adenine dinucleotide—AIFM1—Apoptosis Modulation and Signaling—BLK—systemic scleroderma	0.00589	0.0347	CbGpPWpGaD
Flavin adenine dinucleotide—ACAD8—skin of body—systemic scleroderma	0.0058	0.0163	CbGeAlD
Flavin adenine dinucleotide—IL4I1—lung—systemic scleroderma	0.00576	0.0162	CbGeAlD
Flavin adenine dinucleotide—NOS1—Effects of Nitric Oxide—NOS3—systemic scleroderma	0.00563	0.0332	CbGpPWpGaD
Flavin adenine dinucleotide—DLD—smooth muscle tissue—systemic scleroderma	0.00549	0.0154	CbGeAlD
Flavin adenine dinucleotide—ERO1LB—Peptide hormone metabolism—ACE—systemic scleroderma	0.00525	0.0309	CbGpPWpGaD
Flavin adenine dinucleotide—NOS1—Spinal Cord Injury—AIF1—systemic scleroderma	0.00517	0.0305	CbGpPWpGaD
Flavin adenine dinucleotide—ERO1LB—tendon—systemic scleroderma	0.00514	0.0145	CbGeAlD
Flavin adenine dinucleotide—CYB5R1—digestive system—systemic scleroderma	0.00508	0.0143	CbGeAlD
Flavin adenine dinucleotide—FDXR—tendon—systemic scleroderma	0.00498	0.014	CbGeAlD
Flavin adenine dinucleotide—ACADS—digestive system—systemic scleroderma	0.00486	0.0137	CbGeAlD
Flavin adenine dinucleotide—CYB5R1—tendon—systemic scleroderma	0.00484	0.0136	CbGeAlD
Flavin adenine dinucleotide—AIFM1—tendon—systemic scleroderma	0.00479	0.0135	CbGeAlD
Flavin adenine dinucleotide—ACOX1—tendon—systemic scleroderma	0.00475	0.0134	CbGeAlD
Flavin adenine dinucleotide—CYB5R3—tendon—systemic scleroderma	0.00471	0.0132	CbGeAlD
Flavin adenine dinucleotide—ACADS—tendon—systemic scleroderma	0.00463	0.013	CbGeAlD
Flavin adenine dinucleotide—IVD—digestive system—systemic scleroderma	0.00454	0.0128	CbGeAlD
Flavin adenine dinucleotide—ERO1LB—lung—systemic scleroderma	0.00451	0.0127	CbGeAlD
Flavin adenine dinucleotide—TXNRD1—connective tissue—systemic scleroderma	0.00447	0.0126	CbGeAlD
