nodes	percent_of_prediction	percent_of_DWPC	metapath
Etoposide—TOP2A—IgA glomerulonephritis	0.662	1	CbGaD
Etoposide—GSTT1—urine—IgA glomerulonephritis	0.0224	0.153	CbGeAlD
Etoposide—UGT1A1—urine—IgA glomerulonephritis	0.0132	0.09	CbGeAlD
Etoposide—GSTP1—urine—IgA glomerulonephritis	0.0103	0.0708	CbGeAlD
Etoposide—PTGS2—nephron—IgA glomerulonephritis	0.00602	0.0412	CbGeAlD
Etoposide—CYP1A2—urine—IgA glomerulonephritis	0.00582	0.0399	CbGeAlD
Etoposide—GSTT1—kidney—IgA glomerulonephritis	0.0053	0.0363	CbGeAlD
Etoposide—CYP2E1—urine—IgA glomerulonephritis	0.00524	0.0358	CbGeAlD
Etoposide—GSTT1—lymphoid tissue—IgA glomerulonephritis	0.00455	0.0312	CbGeAlD
Etoposide—TOP2B—nephron tubule—IgA glomerulonephritis	0.00444	0.0304	CbGeAlD
Etoposide—ABCC6—kidney—IgA glomerulonephritis	0.0043	0.0294	CbGeAlD
Etoposide—Podofilox—TOP2A—IgA glomerulonephritis	0.00426	0.54	CrCbGaD
Etoposide—CYP3A4—urine—IgA glomerulonephritis	0.00422	0.0288	CbGeAlD
Etoposide—TOP2B—kidney—IgA glomerulonephritis	0.00391	0.0267	CbGeAlD
Etoposide—TOP2B—cortex of kidney—IgA glomerulonephritis	0.0038	0.026	CbGeAlD
Etoposide—Teniposide—TOP2A—IgA glomerulonephritis	0.00363	0.46	CrCbGaD
Etoposide—TOP2B—lymphoid tissue—IgA glomerulonephritis	0.00335	0.023	CbGeAlD
Etoposide—UGT1A1—kidney—IgA glomerulonephritis	0.00311	0.0213	CbGeAlD
Etoposide—GSTP1—nephron tubule—IgA glomerulonephritis	0.00278	0.019	CbGeAlD
Etoposide—ABCC3—kidney—IgA glomerulonephritis	0.00246	0.0168	CbGeAlD
Etoposide—GSTP1—kidney—IgA glomerulonephritis	0.00245	0.0167	CbGeAlD
Etoposide—ABCC10—kidney—IgA glomerulonephritis	0.00244	0.0167	CbGeAlD
Etoposide—GSTP1—cortex of kidney—IgA glomerulonephritis	0.00238	0.0163	CbGeAlD
Etoposide—ABCC10—cortex of kidney—IgA glomerulonephritis	0.00238	0.0163	CbGeAlD
Etoposide—ABCC2—nephron tubule—IgA glomerulonephritis	0.00223	0.0153	CbGeAlD
Etoposide—GSTP1—lymphoid tissue—IgA glomerulonephritis	0.0021	0.0144	CbGeAlD
Etoposide—ABCC10—lymphoid tissue—IgA glomerulonephritis	0.0021	0.0144	CbGeAlD
Etoposide—ABCC2—kidney—IgA glomerulonephritis	0.00196	0.0134	CbGeAlD
Etoposide—ABCC2—cortex of kidney—IgA glomerulonephritis	0.00191	0.0131	CbGeAlD
Etoposide—ABCC1—cortex of kidney—IgA glomerulonephritis	0.00168	0.0115	CbGeAlD
Etoposide—ABCG2—nephron tubule—IgA glomerulonephritis	0.00163	0.0111	CbGeAlD
Etoposide—CYP3A5—nephron tubule—IgA glomerulonephritis	0.00151	0.0103	CbGeAlD
Etoposide—CYP2C8—kidney—IgA glomerulonephritis	0.00147	0.0101	CbGeAlD
Etoposide—CYP2E1—nephron tubule—IgA glomerulonephritis	0.00141	0.00965	CbGeAlD
Etoposide—CYP3A5—kidney—IgA glomerulonephritis	0.00133	0.00909	CbGeAlD
