nodes	percent_of_prediction	percent_of_DWPC	metapath
Pentagastrin—CCKBR—gall bladder—pancreatitis	0.118	0.426	CbGeAlD
Pentagastrin—CCKBR—pancreas—pancreatitis	0.0543	0.196	CbGeAlD
Pentagastrin—Ceruletide—CCKAR—pancreatitis	0.049	1	CrCbGaD
Pentagastrin—CCKBR—digestive system—pancreatitis	0.0464	0.168	CbGeAlD
Pentagastrin—CCKBR—blood—pancreatitis	0.0442	0.16	CbGeAlD
Pentagastrin—BCHE—Neurotransmitter Clearance In The Synaptic Cleft—ALDH2—pancreatitis	0.0219	0.0325	CbGpPWpGaD
Pentagastrin—CCKBR—Peptide GPCRs—TACR1—pancreatitis	0.0191	0.0284	CbGpPWpGaD
Pentagastrin—CCKBR—Peptide GPCRs—CCKAR—pancreatitis	0.0188	0.0279	CbGpPWpGaD
Pentagastrin—CCKBR—Peptide GPCRs—BDKRB2—pancreatitis	0.014	0.0208	CbGpPWpGaD
Pentagastrin—CCKBR—GPCRs, Other—SMO—pancreatitis	0.0138	0.0205	CbGpPWpGaD
Pentagastrin—CCKBR—Peptide ligand-binding receptors—PPY—pancreatitis	0.0125	0.0186	CbGpPWpGaD
Pentagastrin—CCKBR—GPCRs, Other—CNR1—pancreatitis	0.0116	0.0173	CbGpPWpGaD
Pentagastrin—CCKBR—G alpha (q) signalling events—CASR—pancreatitis	0.00981	0.0146	CbGpPWpGaD
Pentagastrin—CCKBR—Peptide ligand-binding receptors—CX3CL1—pancreatitis	0.0095	0.0141	CbGpPWpGaD
Pentagastrin—CCKBR—G alpha (q) signalling events—CCK—pancreatitis	0.00936	0.0139	CbGpPWpGaD
Pentagastrin—CCKBR—Peptide ligand-binding receptors—CCK—pancreatitis	0.00924	0.0137	CbGpPWpGaD
Pentagastrin—CCKBR—G alpha (q) signalling events—TACR1—pancreatitis	0.00912	0.0135	CbGpPWpGaD
Pentagastrin—BCHE—Synthesis, secretion, and deacylation of Ghrelin—GCG—pancreatitis	0.00907	0.0135	CbGpPWpGaD
Pentagastrin—CCKBR—Peptide ligand-binding receptors—TACR1—pancreatitis	0.009	0.0134	CbGpPWpGaD
Pentagastrin—CCKBR—G alpha (q) signalling events—CCKAR—pancreatitis	0.00897	0.0133	CbGpPWpGaD
Pentagastrin—CCKBR—Peptide ligand-binding receptors—CCKAR—pancreatitis	0.00886	0.0131	CbGpPWpGaD
Pentagastrin—CCKBR—Gastrin-CREB signalling pathway via PKC and MAPK—CASR—pancreatitis	0.00877	0.013	CbGpPWpGaD
Pentagastrin—CCKBR—Class A/1 (Rhodopsin-like receptors)—PPY—pancreatitis	0.00841	0.0125	CbGpPWpGaD
Pentagastrin—CCKBR—Gastrin-CREB signalling pathway via PKC and MAPK—CCK—pancreatitis	0.00837	0.0124	CbGpPWpGaD
Pentagastrin—BCHE—Peptide hormone metabolism—CPB1—pancreatitis	0.0083	0.0123	CbGpPWpGaD
Pentagastrin—CCKBR—Gastrin-CREB signalling pathway via PKC and MAPK—TACR1—pancreatitis	0.00816	0.0121	CbGpPWpGaD
Pentagastrin—CCKBR—Gastrin-CREB signalling pathway via PKC and MAPK—CCKAR—pancreatitis	0.00802	0.0119	CbGpPWpGaD
Pentagastrin—CCKBR—GPCRs, Other—HTR2A—pancreatitis	0.00796	0.0118	CbGpPWpGaD
Pentagastrin—CCKBR—GPCRs, Class A Rhodopsin-like—MTNR1B—pancreatitis	0.00723	0.0107	CbGpPWpGaD
Pentagastrin—BCHE—digestive system—pancreatitis	0.00722	0.0261	CbGeAlD
