nodes	percent_of_prediction	percent_of_DWPC	metapath
Dyphylline—Epigastric pain—Donepezil—Alzheimer's disease	0.0202	0.0592	CcSEcCtD
Dyphylline—Inappropriate antidiuretic hormone secretion—Memantine—Alzheimer's disease	0.0152	0.0447	CcSEcCtD
Dyphylline—Albuminuria—Donepezil—Alzheimer's disease	0.0131	0.0383	CcSEcCtD
Dyphylline—Haematemesis—Rivastigmine—Alzheimer's disease	0.0125	0.0366	CcSEcCtD
Dyphylline—PDE4C—forebrain—Alzheimer's disease	0.0123	0.0541	CbGeAlD
Dyphylline—Ventricular arrhythmia—Memantine—Alzheimer's disease	0.012	0.0351	CcSEcCtD
Dyphylline—Albuminuria—Rivastigmine—Alzheimer's disease	0.0116	0.0341	CcSEcCtD
Dyphylline—PDE4C—telencephalon—Alzheimer's disease	0.0113	0.0498	CbGeAlD
Dyphylline—Extrasystoles—Memantine—Alzheimer's disease	0.0105	0.0309	CcSEcCtD
Dyphylline—PDE7A—nervous system—Alzheimer's disease	0.0104	0.0456	CbGeAlD
Dyphylline—Extrasystoles—Rivastigmine—Alzheimer's disease	0.0103	0.0302	CcSEcCtD
Dyphylline—PDE7A—central nervous system—Alzheimer's disease	0.00999	0.0439	CbGeAlD
Dyphylline—PDE4D—telencephalon—Alzheimer's disease	0.00997	0.0438	CbGeAlD
Dyphylline—PDE7B—nervous system—Alzheimer's disease	0.00907	0.0398	CbGeAlD
Dyphylline—ADORA2A—forebrain—Alzheimer's disease	0.00896	0.0394	CbGeAlD
Dyphylline—PDE4A—telencephalon—Alzheimer's disease	0.00882	0.0388	CbGeAlD
Dyphylline—PDE7B—central nervous system—Alzheimer's disease	0.00873	0.0384	CbGeAlD
Dyphylline—Abdominal pain upper—Galantamine—Alzheimer's disease	0.00835	0.0245	CcSEcCtD
Dyphylline—ADORA2A—telencephalon—Alzheimer's disease	0.00823	0.0362	CbGeAlD
Dyphylline—PDE7A—brain—Alzheimer's disease	0.00793	0.0348	CbGeAlD
Dyphylline—ADORA1—forebrain—Alzheimer's disease	0.00773	0.034	CbGeAlD
Dyphylline—Polyuria—Memantine—Alzheimer's disease	0.00733	0.0215	CcSEcCtD
Dyphylline—Polyuria—Rivastigmine—Alzheimer's disease	0.00717	0.021	CcSEcCtD
Dyphylline—Hyperglycaemia—Galantamine—Alzheimer's disease	0.00713	0.0209	CcSEcCtD
Dyphylline—ADORA1—telencephalon—Alzheimer's disease	0.00711	0.0312	CbGeAlD
Dyphylline—PDE7B—brain—Alzheimer's disease	0.00693	0.0305	CbGeAlD
Dyphylline—Irritability—Donepezil—Alzheimer's disease	0.00676	0.0198	CcSEcCtD
Dyphylline—Haematuria—Galantamine—Alzheimer's disease	0.00672	0.0197	CcSEcCtD
Dyphylline—PDE4C—nervous system—Alzheimer's disease	0.00668	0.0294	CbGeAlD
Dyphylline—Abdominal pain upper—Donepezil—Alzheimer's disease	0.00647	0.019	CcSEcCtD
Dyphylline—PDE4C—central nervous system—Alzheimer's disease	0.00644	0.0283	CbGeAlD
Dyphylline—Irritability—Memantine—Alzheimer's disease	0.00614	0.018	CcSEcCtD
Dyphylline—Flushing—Galantamine—Alzheimer's disease	0.00587	0.0172	CcSEcCtD
Dyphylline—Abdominal pain upper—Rivastigmine—Alzheimer's disease	0.00575	0.0169	CcSEcCtD
Dyphylline—PDE4B—forebrain—Alzheimer's disease	0.00572	0.0251	CbGeAlD
Dyphylline—PDE4D—cerebellum—Alzheimer's disease	0.00554	0.0243	CbGeAlD
Dyphylline—Hyperglycaemia—Donepezil—Alzheimer's disease	0.00552	0.0162	CcSEcCtD
Dyphylline—PDE4B—telencephalon—Alzheimer's disease	0.00526	0.0231	CbGeAlD
Dyphylline—Haematuria—Donepezil—Alzheimer's disease	0.0052	0.0153	CcSEcCtD
Dyphylline—PDE4C—brain—Alzheimer's disease	0.00511	0.0225	CbGeAlD
Dyphylline—Agitation—Galantamine—Alzheimer's disease	0.00506	0.0148	CcSEcCtD
Dyphylline—Hyperglycaemia—Memantine—Alzheimer's disease	0.00501	0.0147	CcSEcCtD
Dyphylline—Hyperglycaemia—Rivastigmine—Alzheimer's disease	0.00491	0.0144	CcSEcCtD
Dyphylline—PDE4A—cerebellum—Alzheimer's disease	0.0049	0.0215	CbGeAlD
Dyphylline—Palpitations—Galantamine—Alzheimer's disease	0.00486	0.0143	CcSEcCtD
Dyphylline—ADORA2A—nervous system—Alzheimer's disease	0.00486	0.0214	CbGeAlD
Dyphylline—Convulsion—Galantamine—Alzheimer's disease	0.00477	0.014	CcSEcCtD
Dyphylline—Haematuria—Memantine—Alzheimer's disease	0.00473	0.0139	CcSEcCtD
Dyphylline—ADORA2A—central nervous system—Alzheimer's disease	0.00468	0.0206	CbGeAlD
Dyphylline—Haematuria—Rivastigmine—Alzheimer's disease	0.00462	0.0136	CcSEcCtD
Dyphylline—ADORA2A—cerebellum—Alzheimer's disease	0.00457	0.0201	CbGeAlD
