nodes	percent_of_prediction	percent_of_DWPC	metapath
Bromocriptine—CYP3A4—bone cancer	0.596	1	CbGaD
Bromocriptine—HTR1B—dura mater—bone cancer	0.0189	0.168	CbGeAlD
Bromocriptine—HTR1D—dura mater—bone cancer	0.0183	0.162	CbGeAlD
Bromocriptine—DRD5—eyelid—bone cancer	0.018	0.16	CbGeAlD
Bromocriptine—HTR1B—trigeminal nerve—bone cancer	0.00812	0.072	CbGeAlD
Bromocriptine—HTR1D—trigeminal nerve—bone cancer	0.00786	0.0697	CbGeAlD
Bromocriptine—HTR1B—cranial nerve—bone cancer	0.00578	0.0513	CbGeAlD
Bromocriptine—HTR1D—cranial nerve—bone cancer	0.0056	0.0497	CbGeAlD
Bromocriptine—HTR7—cranial nerve—bone cancer	0.00446	0.0396	CbGeAlD
Bromocriptine—HTR2A—trigeminal nerve—bone cancer	0.0039	0.0346	CbGeAlD
Bromocriptine—HTR2A—cranial nerve—bone cancer	0.00278	0.0247	CbGeAlD
Bromocriptine—HTR2A—vertebral column—bone cancer	0.00273	0.0242	CbGeAlD
Bromocriptine—Ergoloid mesylate—CYP3A4—bone cancer	0.00262	0.29	CrCbGaD
Bromocriptine—HTR2A—hindlimb—bone cancer	0.00234	0.0208	CbGeAlD
Bromocriptine—HTR2A—appendage—bone cancer	0.00201	0.0178	CbGeAlD
Bromocriptine—Dihydroergotamine—CYP3A4—bone cancer	0.00198	0.22	CrCbGaD
Bromocriptine—Ergonovine—CYP3A4—bone cancer	0.00181	0.201	CrCbGaD
Bromocriptine—Methylergometrine—CYP3A4—bone cancer	0.00159	0.176	CrCbGaD
Bromocriptine—HTR1D—connective tissue—bone cancer	0.00116	0.0103	CbGeAlD
Bromocriptine—ADRB1—connective tissue—bone cancer	0.00112	0.00997	CbGeAlD
Bromocriptine—Ergotamine—CYP3A4—bone cancer	0.00102	0.113	CrCbGaD
Bromocriptine—Pleural effusion—Epirubicin—bone cancer	0.00101	0.00562	CcSEcCtD
Bromocriptine—Amblyopia—Epirubicin—bone cancer	0.001	0.00558	CcSEcCtD
Bromocriptine—Orthostatic hypotension—Cisplatin—bone cancer	0.000999	0.00556	CcSEcCtD
Bromocriptine—Cramp muscle—Cisplatin—bone cancer	0.000985	0.00548	CcSEcCtD
Bromocriptine—Nasopharyngitis—Cisplatin—bone cancer	0.000978	0.00544	CcSEcCtD
Bromocriptine—Dermatitis atopic—Doxorubicin—bone cancer	0.000967	0.00538	CcSEcCtD
Bromocriptine—Pleural effusion—Doxorubicin—bone cancer	0.000935	0.0052	CcSEcCtD
Bromocriptine—Amblyopia—Doxorubicin—bone cancer	0.000927	0.00516	CcSEcCtD
Bromocriptine—HTR7—connective tissue—bone cancer	0.000921	0.00817	CbGeAlD
Bromocriptine—Abdominal discomfort—Cisplatin—bone cancer	0.000906	0.00504	CcSEcCtD
Bromocriptine—Delirium—Epirubicin—bone cancer	0.000899	0.00501	CcSEcCtD
Bromocriptine—Vasculitis—Methotrexate—bone cancer	0.000847	0.00471	CcSEcCtD
Bromocriptine—Delirium—Doxorubicin—bone cancer	0.000832	0.00463	CcSEcCtD
Bromocriptine—Acute coronary syndrome—Cisplatin—bone cancer	0.000831	0.00462	CcSEcCtD
Bromocriptine—Myocardial infarction—Cisplatin—bone cancer	0.000826	0.0046	CcSEcCtD
Bromocriptine—Dyskinesia—Epirubicin—bone cancer	0.000823	0.00458	CcSEcCtD
Bromocriptine—HTR1B—spinal cord—bone cancer	0.000791	0.00702	CbGeAlD
Bromocriptine—Ventricular tachycardia—Epirubicin—bone cancer	0.000774	0.00431	CcSEcCtD
Bromocriptine—Bradycardia—Cisplatin—bone cancer	0.00077	0.00429	CcSEcCtD
Bromocriptine—Dyskinesia—Doxorubicin—bone cancer	0.000762	0.00424	CcSEcCtD
Bromocriptine—HTR2C—spinal cord—bone cancer	0.000759	0.00673	CbGeAlD
Bromocriptine—Connective tissue disorder—Cisplatin—bone cancer	0.000743	0.00414	CcSEcCtD
Bromocriptine—HTR2B—tendon—bone cancer	0.000739	0.00656	CbGeAlD
Bromocriptine—Visual impairment—Cisplatin—bone cancer	0.000729	0.00406	CcSEcCtD
Bromocriptine—Ventricular tachycardia—Doxorubicin—bone cancer	0.000716	0.00398	CcSEcCtD
Bromocriptine—Cramps of lower extremities—Epirubicin—bone cancer	0.000711	0.00396	CcSEcCtD
Bromocriptine—Eye disorder—Cisplatin—bone cancer	0.000707	0.00394	CcSEcCtD
Bromocriptine—Tinnitus—Cisplatin—bone cancer	0.000705	0.00393	CcSEcCtD
Bromocriptine—Cardiac disorder—Cisplatin—bone cancer	0.000702	0.00391	CcSEcCtD
Bromocriptine—Diabetes mellitus—Methotrexate—bone cancer	0.00069	0.00384	CcSEcCtD
Bromocriptine—Mediastinal disorder—Cisplatin—bone cancer	0.000682	0.00379	CcSEcCtD
Bromocriptine—Arrhythmia—Cisplatin—bone cancer	0.000676	0.00376	CcSEcCtD
Bromocriptine—ADRA2A—connective tissue—bone cancer	0.000675	0.00599	CbGeAlD
Bromocriptine—Alopecia—Cisplatin—bone cancer	0.000668	0.00372	CcSEcCtD
Bromocriptine—Cramps of lower extremities—Doxorubicin—bone cancer	0.000658	0.00366	CcSEcCtD
Bromocriptine—Diabetes mellitus—Epirubicin—bone cancer	0.000646	0.00359	CcSEcCtD
Bromocriptine—HTR1A—spinal cord—bone cancer	0.000639	0.00567	CbGeAlD
Bromocriptine—Visual disturbance—Methotrexate—bone cancer	0.000633	0.00352	CcSEcCtD
Bromocriptine—Muscle spasms—Cisplatin—bone cancer	0.000633	0.00352	CcSEcCtD
Bromocriptine—HTR7—tendon—bone cancer	0.000633	0.00561	CbGeAlD
Bromocriptine—Vision blurred—Cisplatin—bone cancer	0.000621	0.00345	CcSEcCtD
Bromocriptine—Cardiac failure congestive—Epirubicin—bone cancer	0.000619	0.00345	CcSEcCtD
Bromocriptine—Lethargy—Methotrexate—bone cancer	0.000612	0.00341	CcSEcCtD
Bromocriptine—Cerebrovascular accident—Methotrexate—bone cancer	0.000612	0.00341	CcSEcCtD
Bromocriptine—HTR7—spinal cord—bone cancer	0.00061	0.00542	CbGeAlD
Bromocriptine—Diabetes mellitus—Doxorubicin—bone cancer	0.000597	0.00333	CcSEcCtD
Bromocriptine—ADRA2C—tendon—bone cancer	0.000582	0.00516	CbGeAlD
Bromocriptine—Hypoglycaemia—Epirubicin—bone cancer	0.000575	0.0032	CcSEcCtD
Bromocriptine—HTR2A—connective tissue—bone cancer	0.000574	0.00509	CbGeAlD
Bromocriptine—Lethargy—Epirubicin—bone cancer	0.000573	0.00319	CcSEcCtD
Bromocriptine—Cerebrovascular accident—Epirubicin—bone cancer	0.000573	0.00319	CcSEcCtD
Bromocriptine—Cardiac failure congestive—Doxorubicin—bone cancer	0.000573	0.00319	CcSEcCtD
Bromocriptine—Convulsion—Cisplatin—bone cancer	0.000571	0.00318	CcSEcCtD
Bromocriptine—Ataxia—Methotrexate—bone cancer	0.000564	0.00314	CcSEcCtD
Bromocriptine—Diplopia—Epirubicin—bone cancer	0.000562	0.00313	CcSEcCtD
Bromocriptine—Gastrointestinal haemorrhage—Epirubicin—bone cancer	0.000562	0.00313	CcSEcCtD
Bromocriptine—ADRA2C—spinal cord—bone cancer	0.000561	0.00498	CbGeAlD
Bromocriptine—Anxiety—Cisplatin—bone cancer	0.000559	0.00311	CcSEcCtD
Bromocriptine—Unspecified disorder of skin and subcutaneous tissue—Cisplatin—bone cancer	0.000557	0.0031	CcSEcCtD
Bromocriptine—Oedema—Cisplatin—bone cancer	0.000537	0.00299	CcSEcCtD
Bromocriptine—Infection—Cisplatin—bone cancer	0.000534	0.00297	CcSEcCtD
Bromocriptine—Hypoglycaemia—Doxorubicin—bone cancer	0.000532	0.00296	CcSEcCtD
Bromocriptine—Lethargy—Doxorubicin—bone cancer	0.00053	0.00295	CcSEcCtD
Bromocriptine—Cerebrovascular accident—Doxorubicin—bone cancer	0.00053	0.00295	CcSEcCtD
Bromocriptine—Ataxia—Epirubicin—bone cancer	0.000528	0.00294	CcSEcCtD
Bromocriptine—Nervous system disorder—Cisplatin—bone cancer	0.000527	0.00293	CcSEcCtD
Bromocriptine—Tachycardia—Cisplatin—bone cancer	0.000525	0.00292	CcSEcCtD
Bromocriptine—Skin disorder—Cisplatin—bone cancer	0.000522	0.00291	CcSEcCtD
Bromocriptine—Diplopia—Doxorubicin—bone cancer	0.00052	0.00289	CcSEcCtD
Bromocriptine—Gastrointestinal haemorrhage—Doxorubicin—bone cancer	0.00052	0.00289	CcSEcCtD
Bromocriptine—Abdominal pain upper—Epirubicin—bone cancer	0.000513	0.00285	CcSEcCtD
Bromocriptine—Orthostatic hypotension—Epirubicin—bone cancer	0.000513	0.00285	CcSEcCtD
Bromocriptine—Anorexia—Cisplatin—bone cancer	0.000512	0.00285	CcSEcCtD
Bromocriptine—Hypotension—Cisplatin—bone cancer	0.000502	0.0028	CcSEcCtD
Bromocriptine—Nasopharyngitis—Epirubicin—bone cancer	0.000502	0.0028	CcSEcCtD
Bromocriptine—Abdominal discomfort—Methotrexate—bone cancer	0.000497	0.00277	CcSEcCtD
Bromocriptine—Ataxia—Doxorubicin—bone cancer	0.000489	0.00272	CcSEcCtD
Bromocriptine—Influenza—Epirubicin—bone cancer	0.000485	0.0027	CcSEcCtD
Bromocriptine—Dysphagia—Epirubicin—bone cancer	0.000485	0.0027	CcSEcCtD
Bromocriptine—Paraesthesia—Cisplatin—bone cancer	0.000483	0.00269	CcSEcCtD
Bromocriptine—Dyspnoea—Cisplatin—bone cancer	0.000479	0.00267	CcSEcCtD
Bromocriptine—Abdominal pain upper—Doxorubicin—bone cancer	0.000475	0.00264	CcSEcCtD
Bromocriptine—Orthostatic hypotension—Doxorubicin—bone cancer	0.000475	0.00264	CcSEcCtD
Bromocriptine—Decreased appetite—Cisplatin—bone cancer	0.000467	0.0026	CcSEcCtD
Bromocriptine—Nasopharyngitis—Doxorubicin—bone cancer	0.000465	0.00259	CcSEcCtD
Bromocriptine—ADRA2A—tendon—bone cancer	0.000464	0.00412	CbGeAlD
Bromocriptine—Gastrointestinal disorder—Cisplatin—bone cancer	0.000464	0.00258	CcSEcCtD
Bromocriptine—Drowsiness—Methotrexate—bone cancer	0.000462	0.00257	CcSEcCtD
Bromocriptine—Influenza—Doxorubicin—bone cancer	0.000449	0.0025	CcSEcCtD
Bromocriptine—Dysphagia—Doxorubicin—bone cancer	0.000449	0.0025	CcSEcCtD
Bromocriptine—Pollakiuria—Epirubicin—bone cancer	0.000448	0.0025	CcSEcCtD
Bromocriptine—ADRA2A—spinal cord—bone cancer	0.000448	0.00397	CbGeAlD
Bromocriptine—Feeling abnormal—Cisplatin—bone cancer	0.000443	0.00247	CcSEcCtD
Bromocriptine—Drowsiness—Epirubicin—bone cancer	0.000433	0.00241	CcSEcCtD
Bromocriptine—Body temperature increased—Cisplatin—bone cancer	0.000425	0.00236	CcSEcCtD
Bromocriptine—Pollakiuria—Doxorubicin—bone cancer	0.000415	0.00231	CcSEcCtD
Bromocriptine—Sinusitis—Epirubicin—bone cancer	0.000406	0.00226	CcSEcCtD
Bromocriptine—Drowsiness—Doxorubicin—bone cancer	0.0004	0.00223	CcSEcCtD
Bromocriptine—Visual impairment—Methotrexate—bone cancer	0.0004	0.00223	CcSEcCtD
Bromocriptine—Bradycardia—Epirubicin—bone cancer	0.000395	0.0022	CcSEcCtD
Bromocriptine—HTR2A—tendon—bone cancer	0.000395	0.0035	CbGeAlD
Bromocriptine—Rhinitis—Epirubicin—bone cancer	0.000389	0.00217	CcSEcCtD
Bromocriptine—Eye disorder—Methotrexate—bone cancer	0.000388	0.00216	CcSEcCtD
Bromocriptine—Tinnitus—Methotrexate—bone cancer	0.000387	0.00215	CcSEcCtD
Bromocriptine—Hypoaesthesia—Epirubicin—bone cancer	0.000387	0.00215	CcSEcCtD
Bromocriptine—Asthenia—Cisplatin—bone cancer	0.000386	0.00215	CcSEcCtD
Bromocriptine—Cardiac disorder—Methotrexate—bone cancer	0.000385	0.00214	CcSEcCtD
Bromocriptine—Oedema peripheral—Epirubicin—bone cancer	0.000383	0.00213	CcSEcCtD
Bromocriptine—Connective tissue disorder—Epirubicin—bone cancer	0.000382	0.00212	CcSEcCtD
Bromocriptine—HTR2A—spinal cord—bone cancer	0.000381	0.00338	CbGeAlD
Bromocriptine—Angiopathy—Methotrexate—bone cancer	0.000377	0.0021	CcSEcCtD
Bromocriptine—Sinusitis—Doxorubicin—bone cancer	0.000376	0.00209	CcSEcCtD
Bromocriptine—Visual impairment—Epirubicin—bone cancer	0.000374	0.00208	CcSEcCtD
Bromocriptine—Mediastinal disorder—Methotrexate—bone cancer	0.000374	0.00208	CcSEcCtD
Bromocriptine—Diarrhoea—Cisplatin—bone cancer	0.000368	0.00205	CcSEcCtD
Bromocriptine—Alopecia—Methotrexate—bone cancer	0.000367	0.00204	CcSEcCtD
Bromocriptine—Bradycardia—Doxorubicin—bone cancer	0.000366	0.00204	CcSEcCtD
Bromocriptine—Mental disorder—Methotrexate—bone cancer	0.000364	0.00202	CcSEcCtD
Bromocriptine—Eye disorder—Epirubicin—bone cancer	0.000363	0.00202	CcSEcCtD
Bromocriptine—Tinnitus—Epirubicin—bone cancer	0.000362	0.00202	CcSEcCtD
Bromocriptine—Cardiac disorder—Epirubicin—bone cancer	0.000361	0.00201	CcSEcCtD
Bromocriptine—Rhinitis—Doxorubicin—bone cancer	0.00036	0.00201	CcSEcCtD
Bromocriptine—Hypoaesthesia—Doxorubicin—bone cancer	0.000358	0.00199	CcSEcCtD
Bromocriptine—Oedema peripheral—Doxorubicin—bone cancer	0.000354	0.00197	CcSEcCtD
Bromocriptine—Dysgeusia—Methotrexate—bone cancer	0.000354	0.00197	CcSEcCtD
Bromocriptine—Connective tissue disorder—Doxorubicin—bone cancer	0.000353	0.00197	CcSEcCtD
Bromocriptine—Angiopathy—Epirubicin—bone cancer	0.000352	0.00196	CcSEcCtD
Bromocriptine—Mediastinal disorder—Epirubicin—bone cancer	0.00035	0.00195	CcSEcCtD
Bromocriptine—Arrhythmia—Epirubicin—bone cancer	0.000347	0.00193	CcSEcCtD
Bromocriptine—Visual impairment—Doxorubicin—bone cancer	0.000346	0.00193	CcSEcCtD
Bromocriptine—Alopecia—Epirubicin—bone cancer	0.000343	0.00191	CcSEcCtD
Bromocriptine—Vomiting—Cisplatin—bone cancer	0.000342	0.0019	CcSEcCtD
Bromocriptine—Vision blurred—Methotrexate—bone cancer	0.000341	0.0019	CcSEcCtD
Bromocriptine—Mental disorder—Epirubicin—bone cancer	0.00034	0.00189	CcSEcCtD
Bromocriptine—Rash—Cisplatin—bone cancer	0.000339	0.00189	CcSEcCtD
