nodes	percent_of_prediction	percent_of_DWPC	metapath
Tipranavir—CYP2C19—urine—anemia	0.084	0.174	CbGeAlD
Tipranavir—CYP3A4—urine—anemia	0.0497	0.103	CbGeAlD
Tipranavir—CYP2D6—urine—anemia	0.0489	0.101	CbGeAlD
Tipranavir—CYP2C19—blood plasma—anemia	0.0439	0.0908	CbGeAlD
Tipranavir—Cinacalcet—CYP1A2—anemia	0.0337	1	CrCbGaD
Tipranavir—CYP3A4—blood plasma—anemia	0.0259	0.0537	CbGeAlD
Tipranavir—CYP2D6—blood plasma—anemia	0.0255	0.0528	CbGeAlD
Tipranavir—CYP2C19—hematopoietic system—anemia	0.0242	0.0502	CbGeAlD
Tipranavir—CYP2C19—digestive system—anemia	0.0169	0.0349	CbGeAlD
Tipranavir—CYP2C19—blood—anemia	0.0161	0.0333	CbGeAlD
Tipranavir—CYP3A4—hematopoietic system—anemia	0.0143	0.0297	CbGeAlD
Tipranavir—CYP2D6—hematopoietic system—anemia	0.0141	0.0292	CbGeAlD
Tipranavir—CYP2C19—endocrine gland—anemia	0.0139	0.0288	CbGeAlD
Tipranavir—CYP2C19—liver—anemia	0.0126	0.026	CbGeAlD
Tipranavir—CYP3A4—kidney—anemia	0.0118	0.0243	CbGeAlD
Tipranavir—CYP2D6—kidney—anemia	0.0116	0.0239	CbGeAlD
Tipranavir—CYP3A4—digestive system—anemia	0.00997	0.0206	CbGeAlD
Tipranavir—CYP2D6—digestive system—anemia	0.00981	0.0203	CbGeAlD
Tipranavir—CYP3A4—blood—anemia	0.0095	0.0197	CbGeAlD
Tipranavir—CYP2D6—blood—anemia	0.00935	0.0193	CbGeAlD
Tipranavir—CYP3A4—endocrine gland—anemia	0.00824	0.0171	CbGeAlD
Tipranavir—CYP2D6—endocrine gland—anemia	0.00811	0.0168	CbGeAlD
Tipranavir—CYP3A4—liver—anemia	0.00743	0.0154	CbGeAlD
Tipranavir—CYP2D6—liver—anemia	0.00731	0.0151	CbGeAlD
Tipranavir—CYP3A4—Estrogen metabolism—UGT1A1—anemia	0.00578	0.012	CbGpPWpGaD
Tipranavir—CYP2D6—Xenobiotics—CYP1A2—anemia	0.00557	0.0115	CbGpPWpGaD
Tipranavir—CYP2D6—Tamoxifen metabolism—CYP1A2—anemia	0.00536	0.0111	CbGpPWpGaD
Tipranavir—CYP3A4—Oxidation by Cytochrome P450—CYB5R3—anemia	0.0051	0.0106	CbGpPWpGaD
Tipranavir—CYP2C19—Melatonin metabolism and effects—CYP1A2—anemia	0.0045	0.00931	CbGpPWpGaD
Tipranavir—CYP3A4—Constitutive Androstane Receptor Pathway—ALAS1—anemia	0.00442	0.00915	CbGpPWpGaD
