nodes	percent_of_prediction	percent_of_DWPC	metapath
Azacitidine—DNMT1—Trans-sulfuration pathway—AHCY—hypertension	0.0143	0.0754	CbGpPWpGaD
Azacitidine—DNMT1—Trans-sulfuration pathway—CBS—hypertension	0.0112	0.0594	CbGpPWpGaD
Azacitidine—DNMT3A—One Carbon Metabolism—AHCY—hypertension	0.01	0.0529	CbGpPWpGaD
Azacitidine—DNMT3A—Trans-sulfuration and one carbon metabolism—AHCY—hypertension	0.00899	0.0475	CbGpPWpGaD
Azacitidine—DNMT3A—heart—hypertension	0.0071	0.0712	CbGeAlD
Azacitidine—DNMT3A—Trans-sulfuration and one carbon metabolism—CBS—hypertension	0.00708	0.0374	CbGpPWpGaD
Azacitidine—DNMT3A—decidua—hypertension	0.00691	0.0692	CbGeAlD
Azacitidine—DNMT3A—RMTs methylate histone arginines—ARID1B—hypertension	0.00682	0.036	CbGpPWpGaD
Azacitidine—DNMT1—One Carbon Metabolism—AHCY—hypertension	0.00676	0.0357	CbGpPWpGaD
Azacitidine—CDA—heart—hypertension	0.00671	0.0673	CbGeAlD
Azacitidine—DNMT1—cardiac ventricle—hypertension	0.00654	0.0655	CbGeAlD
Azacitidine—CDA—decidua—hypertension	0.00653	0.0654	CbGeAlD
Azacitidine—DNMT1—myocardium—hypertension	0.00616	0.0617	CbGeAlD
Azacitidine—DNMT1—Trans-sulfuration and one carbon metabolism—AHCY—hypertension	0.00607	0.0321	CbGpPWpGaD
Azacitidine—DNMT1—Trans-sulfuration pathway—GOT1—hypertension	0.00532	0.0281	CbGpPWpGaD
Azacitidine—DNMT3A—adrenal gland—hypertension	0.0053	0.0531	CbGeAlD
Azacitidine—CDA—adrenal gland—hypertension	0.00501	0.0502	CbGeAlD
Azacitidine—DNMT1—Trans-sulfuration and one carbon metabolism—CBS—hypertension	0.00478	0.0253	CbGpPWpGaD
Azacitidine—DNMT3A—Validated targets of C-MYC transcriptional repression—TJP2—hypertension	0.00475	0.0251	CbGpPWpGaD
Azacitidine—DNMT3A—endocrine gland—hypertension	0.0046	0.0461	CbGeAlD
Azacitidine—DNMT1—adrenal cortex—hypertension	0.00444	0.0445	CbGeAlD
Azacitidine—CDA—endocrine gland—hypertension	0.00435	0.0435	CbGeAlD
Azacitidine—DNMT1—heart—hypertension	0.0043	0.043	CbGeAlD
Azacitidine—DNMT3A—Trans-sulfuration and one carbon metabolism—GCLC—hypertension	0.00429	0.0227	CbGpPWpGaD
Azacitidine—DNMT1—decidua—hypertension	0.00418	0.0419	CbGeAlD
Azacitidine—DNMT3A—central nervous system—hypertension	0.00414	0.0415	CbGeAlD
Azacitidine—DNMT1—cardiovascular system—hypertension	0.00405	0.0406	CbGeAlD
Azacitidine—DNMT1—cortex of kidney—hypertension	0.00386	0.0387	CbGeAlD
Azacitidine—DNMT1—cardiac atrium—hypertension	0.00367	0.0368	CbGeAlD
Azacitidine—DNMT1—medulla oblongata—hypertension	0.00346	0.0347	CbGeAlD
Azacitidine—CDA—Nucleotide metabolism—XDH—hypertension	0.00326	0.0172	CbGpPWpGaD
Azacitidine—DNMT3A—Validated targets of C-MYC transcriptional repression—CLU—hypertension	0.00326	0.0172	CbGpPWpGaD
Azacitidine—DNMT1—adrenal gland—hypertension	0.00321	0.0321	CbGeAlD
Azacitidine—CDA—Nucleotide metabolism—ADA—hypertension	0.00295	0.0156	CbGpPWpGaD
Azacitidine—DNMT3A—Chromatin modifying enzymes—ARID1B—hypertension	0.00291	0.0154	CbGpPWpGaD
Azacitidine—DNMT1—Trans-sulfuration and one carbon metabolism—GCLC—hypertension	0.0029	0.0153	CbGpPWpGaD
Azacitidine—DNMT1—endocrine gland—hypertension	0.00278	0.0279	CbGeAlD
Azacitidine—Pentostatin—ADA—hypertension	0.00277	0.174	CrCbGaD
Azacitidine—DNMT3A—One Carbon Metabolism—MTHFR—hypertension	0.00272	0.0144	CbGpPWpGaD
Azacitidine—DNMT1—central nervous system—hypertension	0.00251	0.0251	CbGeAlD
Azacitidine—DNMT3A—Trans-sulfuration and one carbon metabolism—MTHFR—hypertension	0.00244	0.0129	CbGpPWpGaD
Azacitidine—CDA—Fluoropyrimidine Activity—MTHFR—hypertension	0.00229	0.0121	CbGpPWpGaD
Azacitidine—DNMT3A—Pindolol—Nadolol—hypertension	0.00216	0.219	CbGdCrCtD
Azacitidine—Adenosine triphosphate—ACVRL1—hypertension	0.00214	0.134	CrCbGaD
Azacitidine—DNMT1—Regulation of retinoblastoma protein—MYOD1—hypertension	0.00203	0.0107	CbGpPWpGaD
Azacitidine—DNMT3A—Pindolol—Acebutolol—hypertension	0.0019	0.193	CbGdCrCtD
Azacitidine—DNMT3A—Validated targets of C-MYC transcriptional repression—BRCA1—hypertension	0.00189	0.00999	CbGpPWpGaD
Azacitidine—DNMT3A—Validated targets of C-MYC transcriptional repression—HDAC1—hypertension	0.00189	0.00999	CbGpPWpGaD
