nodes	percent_of_prediction	percent_of_DWPC	metapath
Probenecid—ABCB1—Parkinson's disease	0.46	1	CbGaD
Probenecid—ABCC11—embryo—Parkinson's disease	0.00768	0.0483	CbGeAlD
Probenecid—PANX1—forebrain—Parkinson's disease	0.00708	0.0446	CbGeAlD
Probenecid—PANX1—cardiovascular system—Parkinson's disease	0.00599	0.0377	CbGeAlD
Probenecid—PANX1—spinal cord—Parkinson's disease	0.00456	0.0287	CbGeAlD
Probenecid—PANX1—head—Parkinson's disease	0.00405	0.0255	CbGeAlD
Probenecid—Procaine—SLC6A3—Parkinson's disease	0.00389	0.634	CrCbGaD
Probenecid—PANX1—nervous system—Parkinson's disease	0.00384	0.0242	CbGeAlD
Probenecid—SLC16A7—forebrain—Parkinson's disease	0.00379	0.0239	CbGeAlD
Probenecid—PANX1—central nervous system—Parkinson's disease	0.0037	0.0233	CbGeAlD
Probenecid—PANX1—cerebellum—Parkinson's disease	0.00362	0.0228	CbGeAlD
Probenecid—SLCO1C1—forebrain—Parkinson's disease	0.00333	0.0209	CbGeAlD
Probenecid—ABCC6—cardiovascular system—Parkinson's disease	0.0033	0.0208	CbGeAlD
Probenecid—SLC16A7—cardiovascular system—Parkinson's disease	0.0032	0.0202	CbGeAlD
Probenecid—PANX1—brain—Parkinson's disease	0.00294	0.0185	CbGeAlD
Probenecid—SLC16A7—medulla oblongata—Parkinson's disease	0.00274	0.0172	CbGeAlD
Probenecid—SLC16A7—midbrain—Parkinson's disease	0.0025	0.0158	CbGeAlD
Probenecid—ABCC6—head—Parkinson's disease	0.00223	0.0141	CbGeAlD
Probenecid—SLCO1C1—midbrain—Parkinson's disease	0.0022	0.0138	CbGeAlD
Probenecid—SLC16A7—head—Parkinson's disease	0.00217	0.0137	CbGeAlD
Probenecid—SLCO1C1—spinal cord—Parkinson's disease	0.00214	0.0135	CbGeAlD
Probenecid—SLC16A7—nervous system—Parkinson's disease	0.00206	0.013	CbGeAlD
Probenecid—SLC16A1—cardiovascular system—Parkinson's disease	0.00204	0.0128	CbGeAlD
Probenecid—SLC10A1—head—Parkinson's disease	0.00203	0.0128	CbGeAlD
Probenecid—SLC22A1—forebrain—Parkinson's disease	0.00198	0.0125	CbGeAlD
Probenecid—SLC16A7—central nervous system—Parkinson's disease	0.00198	0.0125	CbGeAlD
Probenecid—SLC16A7—cerebellum—Parkinson's disease	0.00194	0.0122	CbGeAlD
Probenecid—SLC10A1—nervous system—Parkinson's disease	0.00192	0.0121	CbGeAlD
Probenecid—ABCC5—medulla oblongata—Parkinson's disease	0.00191	0.0121	CbGeAlD
Probenecid—SLCO1A2—forebrain—Parkinson's disease	0.00191	0.012	CbGeAlD
Probenecid—SLCO1C1—head—Parkinson's disease	0.0019	0.012	CbGeAlD
Probenecid—SLC10A1—central nervous system—Parkinson's disease	0.00185	0.0116	CbGeAlD
Probenecid—ABCC4—forebrain—Parkinson's disease	0.00184	0.0116	CbGeAlD
Probenecid—SLCO1C1—nervous system—Parkinson's disease	0.00181	0.0114	CbGeAlD
Probenecid—ABCC5—midbrain—Parkinson's disease	0.00175	0.011	CbGeAlD
Probenecid—SLC16A1—medulla oblongata—Parkinson's disease	0.00174	0.011	CbGeAlD
Probenecid—SLCO1C1—central nervous system—Parkinson's disease	0.00174	0.0109	CbGeAlD
Probenecid—SLC16A1—midbrain—Parkinson's disease	0.00159	0.01	CbGeAlD
Probenecid—SLC16A7—brain—Parkinson's disease	0.00157	0.0099	CbGeAlD
Probenecid—SLC16A1—spinal cord—Parkinson's disease	0.00155	0.00978	CbGeAlD
Probenecid—SLC10A1—brain—Parkinson's disease	0.00147	0.00925	CbGeAlD
Probenecid—SLC16A1—head—Parkinson's disease	0.00138	0.0087	CbGeAlD
Probenecid—SLCO1C1—brain—Parkinson's disease	0.00138	0.00869	CbGeAlD
Probenecid—SLCO1A2—medulla oblongata—Parkinson's disease	0.00138	0.00869	CbGeAlD
Probenecid—ABCC5—cerebellum—Parkinson's disease	0.00135	0.00853	CbGeAlD
Probenecid—SLC16A1—nervous system—Parkinson's disease	0.00131	0.00824	CbGeAlD
Probenecid—SLC22A7—brain—Parkinson's disease	0.00131	0.00824	CbGeAlD
Probenecid—ABCC3—head—Parkinson's disease	0.00127	0.00803	CbGeAlD
Probenecid—SLC22A6—brain—Parkinson's disease	0.00126	0.00796	CbGeAlD
Probenecid—SLCO1A2—midbrain—Parkinson's disease	0.00126	0.00794	CbGeAlD
Probenecid—SLC16A1—central nervous system—Parkinson's disease	0.00126	0.00794	CbGeAlD
Probenecid—SLC16A1—cerebellum—Parkinson's disease	0.00123	0.00776	CbGeAlD
Probenecid—SLCO1A2—spinal cord—Parkinson's disease	0.00123	0.00775	CbGeAlD
Probenecid—ABCC3—nervous system—Parkinson's disease	0.00121	0.00761	CbGeAlD
Probenecid—Chlorpropamide—ABCB1—Parkinson's disease	0.00119	0.194	CrCbGaD
Probenecid—ABCC3—central nervous system—Parkinson's disease	0.00116	0.00733	CbGeAlD
Probenecid—SLC22A1—head—Parkinson's disease	0.00114	0.00715	CbGeAlD
Probenecid—ABCC5—brain—Parkinson's disease	0.0011	0.00693	CbGeAlD
Probenecid—SLCO1A2—head—Parkinson's disease	0.00109	0.00688	CbGeAlD
Probenecid—SLC22A1—nervous system—Parkinson's disease	0.00108	0.00678	CbGeAlD
Probenecid—Procainamide—CYP2D6—Parkinson's disease	0.00106	0.172	CrCbGaD
Probenecid—ABCC4—head—Parkinson's disease	0.00105	0.00662	CbGeAlD
Probenecid—SLC22A8—head—Parkinson's disease	0.00104	0.00657	CbGeAlD
Probenecid—SLCO1A2—nervous system—Parkinson's disease	0.00104	0.00653	CbGeAlD
Probenecid—SLC22A1—central nervous system—Parkinson's disease	0.00104	0.00653	CbGeAlD
Probenecid—CYP2C9—cardiovascular system—Parkinson's disease	0.001	0.00631	CbGeAlD
Probenecid—SLC16A1—brain—Parkinson's disease	0.001	0.0063	CbGeAlD
Probenecid—SLCO1A2—central nervous system—Parkinson's disease	0.000998	0.00628	CbGeAlD
Probenecid—ABCC4—nervous system—Parkinson's disease	0.000997	0.00628	CbGeAlD
Probenecid—SLC22A5—medulla oblongata—Parkinson's disease	0.000995	0.00627	CbGeAlD
Probenecid—SLC22A8—nervous system—Parkinson's disease	0.000989	0.00623	CbGeAlD
Probenecid—SLCO1A2—cerebellum—Parkinson's disease	0.000975	0.00614	CbGeAlD
Probenecid—ABCC4—central nervous system—Parkinson's disease	0.00096	0.00605	CbGeAlD
Probenecid—SLC22A8—central nervous system—Parkinson's disease	0.000953	0.006	CbGeAlD
Probenecid—ABCC3—brain—Parkinson's disease	0.000924	0.00582	CbGeAlD
Probenecid—SLC22A5—midbrain—Parkinson's disease	0.00091	0.00573	CbGeAlD
Probenecid—SLC22A5—spinal cord—Parkinson's disease	0.000888	0.00559	CbGeAlD
Probenecid—SLC22A1—brain—Parkinson's disease	0.000823	0.00518	CbGeAlD
Probenecid—ABCC1—cerebellum—Parkinson's disease	0.0008	0.00504	CbGeAlD
Probenecid—SLCO1A2—brain—Parkinson's disease	0.000792	0.00499	CbGeAlD
Probenecid—ALB—brain—Parkinson's disease	0.000788	0.00496	CbGeAlD
Probenecid—ABCC4—brain—Parkinson's disease	0.000762	0.0048	CbGeAlD
Probenecid—SLC22A8—brain—Parkinson's disease	0.000756	0.00476	CbGeAlD
Probenecid—ABCB1—embryo—Parkinson's disease	0.000723	0.00455	CbGeAlD
Probenecid—SLC22A5—cerebellum—Parkinson's disease	0.000704	0.00443	CbGeAlD
Probenecid—ABCC1—brain—Parkinson's disease	0.00065	0.00409	CbGeAlD
Probenecid—ABCB1—forebrain—Parkinson's disease	0.00064	0.00403	CbGeAlD
Probenecid—SLC22A5—brain—Parkinson's disease	0.000572	0.0036	CbGeAlD
Probenecid—CYP2C8—brain—Parkinson's disease	0.000553	0.00349	CbGeAlD
Probenecid—ABCB1—cardiovascular system—Parkinson's disease	0.000541	0.00341	CbGeAlD
