nodes	percent_of_prediction	percent_of_DWPC	metapath
Medroxyprogesterone Acetate—Talipes—Riluzole—amyotrophic lateral sclerosis	0.0778	0.116	CcSEcCtD
Medroxyprogesterone Acetate—Uterine leiomyoma—Riluzole—amyotrophic lateral sclerosis	0.018	0.0268	CcSEcCtD
Medroxyprogesterone Acetate—Salivary gland enlargement—Riluzole—amyotrophic lateral sclerosis	0.0169	0.0252	CcSEcCtD
Medroxyprogesterone Acetate—SHBG—hindlimb—amyotrophic lateral sclerosis	0.0159	0.129	CbGeAlD
Medroxyprogesterone Acetate—Facial paralysis—Riluzole—amyotrophic lateral sclerosis	0.0147	0.022	CcSEcCtD
Medroxyprogesterone Acetate—Osteonecrosis—Riluzole—amyotrophic lateral sclerosis	0.0126	0.0188	CcSEcCtD
Medroxyprogesterone Acetate—VIIth nerve paralysis—Riluzole—amyotrophic lateral sclerosis	0.0114	0.0171	CcSEcCtD
Medroxyprogesterone Acetate—Pericarditis—Riluzole—amyotrophic lateral sclerosis	0.0108	0.0162	CcSEcCtD
Medroxyprogesterone Acetate—Cerebral ischaemia—Riluzole—amyotrophic lateral sclerosis	0.0097	0.0145	CcSEcCtD
Medroxyprogesterone Acetate—Vaginal moniliasis—Riluzole—amyotrophic lateral sclerosis	0.00929	0.0139	CcSEcCtD
Medroxyprogesterone Acetate—Vulvovaginal candidiasis—Riluzole—amyotrophic lateral sclerosis	0.00891	0.0133	CcSEcCtD
Medroxyprogesterone Acetate—Vulvovaginal mycotic infection—Riluzole—amyotrophic lateral sclerosis	0.00857	0.0128	CcSEcCtD
Medroxyprogesterone Acetate—Cerebral haemorrhage—Riluzole—amyotrophic lateral sclerosis	0.00846	0.0126	CcSEcCtD
Medroxyprogesterone Acetate—Osteoporosis—Riluzole—amyotrophic lateral sclerosis	0.00836	0.0125	CcSEcCtD
Medroxyprogesterone Acetate—Myoclonus—Riluzole—amyotrophic lateral sclerosis	0.00779	0.0116	CcSEcCtD
Medroxyprogesterone Acetate—Polyp—Riluzole—amyotrophic lateral sclerosis	0.0077	0.0115	CcSEcCtD
Medroxyprogesterone Acetate—Libido increased—Riluzole—amyotrophic lateral sclerosis	0.0077	0.0115	CcSEcCtD
Medroxyprogesterone Acetate—Embolism—Riluzole—amyotrophic lateral sclerosis	0.0073	0.0109	CcSEcCtD
Medroxyprogesterone Acetate—SHBG—hindbrain—amyotrophic lateral sclerosis	0.00723	0.0586	CbGeAlD
Medroxyprogesterone Acetate—Supraventricular tachycardia—Riluzole—amyotrophic lateral sclerosis	0.00715	0.0107	CcSEcCtD
Medroxyprogesterone Acetate—Cyst—Riluzole—amyotrophic lateral sclerosis	0.00701	0.0105	CcSEcCtD
Medroxyprogesterone Acetate—Paranoia—Riluzole—amyotrophic lateral sclerosis	0.00688	0.0103	CcSEcCtD
Medroxyprogesterone Acetate—HSD3B2—nervous system—amyotrophic lateral sclerosis	0.00684	0.0555	CbGeAlD
Medroxyprogesterone Acetate—Hypercalcaemia—Riluzole—amyotrophic lateral sclerosis	0.00675	0.0101	CcSEcCtD
Medroxyprogesterone Acetate—Thrombosis—Riluzole—amyotrophic lateral sclerosis	0.00662	0.00989	CcSEcCtD
Medroxyprogesterone Acetate—HSD3B2—central nervous system—amyotrophic lateral sclerosis	0.00659	0.0534	CbGeAlD
Medroxyprogesterone Acetate—Metrorrhagia—Riluzole—amyotrophic lateral sclerosis	0.00656	0.0098	CcSEcCtD
Medroxyprogesterone Acetate—PGR—hindbrain—amyotrophic lateral sclerosis	0.00651	0.0528	CbGeAlD
Medroxyprogesterone Acetate—Neuritis—Riluzole—amyotrophic lateral sclerosis	0.00628	0.00938	CcSEcCtD
Medroxyprogesterone Acetate—Abscess—Riluzole—amyotrophic lateral sclerosis	0.00592	0.00885	CcSEcCtD
Medroxyprogesterone Acetate—Nephrolithiasis—Riluzole—amyotrophic lateral sclerosis	0.00583	0.00871	CcSEcCtD
Medroxyprogesterone Acetate—Glycosuria—Riluzole—amyotrophic lateral sclerosis	0.00578	0.00864	CcSEcCtD
Medroxyprogesterone Acetate—Endocrine disorder—Riluzole—amyotrophic lateral sclerosis	0.00565	0.00844	CcSEcCtD
Medroxyprogesterone Acetate—Breast pain—Riluzole—amyotrophic lateral sclerosis	0.00537	0.00802	CcSEcCtD
Medroxyprogesterone Acetate—Amenorrhoea—Riluzole—amyotrophic lateral sclerosis	0.00533	0.00797	CcSEcCtD
Medroxyprogesterone Acetate—HSD3B2—brain—amyotrophic lateral sclerosis	0.00523	0.0424	CbGeAlD
Medroxyprogesterone Acetate—Bone disorder—Riluzole—amyotrophic lateral sclerosis	0.00519	0.00775	CcSEcCtD
Medroxyprogesterone Acetate—ESR1—hindbrain—amyotrophic lateral sclerosis	0.00509	0.0413	CbGeAlD
Medroxyprogesterone Acetate—NR3C1—nerve—amyotrophic lateral sclerosis	0.00502	0.0407	CbGeAlD
Medroxyprogesterone Acetate—Leukocytosis—Riluzole—amyotrophic lateral sclerosis	0.00499	0.00745	CcSEcCtD
Medroxyprogesterone Acetate—Ulcer—Riluzole—amyotrophic lateral sclerosis	0.00495	0.0074	CcSEcCtD
Medroxyprogesterone Acetate—Dysarthria—Riluzole—amyotrophic lateral sclerosis	0.00495	0.0074	CcSEcCtD
Medroxyprogesterone Acetate—Phosphatase alkaline increased—Riluzole—amyotrophic lateral sclerosis	0.00469	0.007	CcSEcCtD
Medroxyprogesterone Acetate—Pulmonary embolism—Riluzole—amyotrophic lateral sclerosis	0.00469	0.007	CcSEcCtD
Medroxyprogesterone Acetate—Hepatocellular injury—Riluzole—amyotrophic lateral sclerosis	0.00469	0.007	CcSEcCtD
Medroxyprogesterone Acetate—Injection site reaction—Riluzole—amyotrophic lateral sclerosis	0.00466	0.00696	CcSEcCtD
Medroxyprogesterone Acetate—Fluid retention—Riluzole—amyotrophic lateral sclerosis	0.00445	0.00665	CcSEcCtD
Medroxyprogesterone Acetate—Cramps of lower extremities—Riluzole—amyotrophic lateral sclerosis	0.00431	0.00643	CcSEcCtD
Medroxyprogesterone Acetate—Neoplasm—Riluzole—amyotrophic lateral sclerosis	0.00424	0.00633	CcSEcCtD
Medroxyprogesterone Acetate—SHBG—brainstem—amyotrophic lateral sclerosis	0.00414	0.0336	CbGeAlD
