nodes	percent_of_prediction	percent_of_DWPC	metapath
Estropipate—CYP2C9—Capecitabine—esophageal cancer	0.0891	0.474	CbGbCtD
Estropipate—ALB—Methotrexate—esophageal cancer	0.054	0.287	CbGbCtD
Estropipate—CYP2C9—Cisplatin—esophageal cancer	0.0449	0.239	CbGbCtD
Estropipate—Venous thrombosis—Carboplatin—esophageal cancer	0.022	0.0592	CcSEcCtD
Estropipate—Glucose tolerance impaired—Cisplatin—esophageal cancer	0.0129	0.0348	CcSEcCtD
Estropipate—Mood alteration NOS—Capecitabine—esophageal cancer	0.0128	0.0344	CcSEcCtD
Estropipate—Mood alteration NOS—Methotrexate—esophageal cancer	0.00954	0.0256	CcSEcCtD
Estropipate—Varicose vein—Capecitabine—esophageal cancer	0.0069	0.0185	CcSEcCtD
Estropipate—Venous thrombosis—Cisplatin—esophageal cancer	0.00646	0.0174	CcSEcCtD
Estropipate—Optic neuritis—Cisplatin—esophageal cancer	0.00567	0.0152	CcSEcCtD
Estropipate—Venous thrombosis—Capecitabine—esophageal cancer	0.00476	0.0128	CcSEcCtD
Estropipate—Ethinyl Estradiol—NR1I2—esophageal cancer	0.00475	0.181	CrCbGaD
Estropipate—Exemestane—CYP19A1—esophageal cancer	0.00471	0.18	CrCbGaD
Estropipate—Dementia—Methotrexate—esophageal cancer	0.00466	0.0125	CcSEcCtD
Estropipate—Hirsutism—Capecitabine—esophageal cancer	0.00442	0.0119	CcSEcCtD
Estropipate—Infection—Carboplatin—esophageal cancer	0.00421	0.0113	CcSEcCtD
Estropipate—Embolism—Capecitabine—esophageal cancer	0.004	0.0108	CcSEcCtD
Estropipate—Tenderness—Cisplatin—esophageal cancer	0.004	0.0107	CcSEcCtD
Estropipate—Hypercalcaemia—Capecitabine—esophageal cancer	0.0037	0.00994	CcSEcCtD
Estropipate—Thrombosis—Capecitabine—esophageal cancer	0.00363	0.00976	CcSEcCtD
Estropipate—Pain—Carboplatin—esophageal cancer	0.00363	0.00975	CcSEcCtD
Estropipate—Metrorrhagia—Capecitabine—esophageal cancer	0.0036	0.00967	CcSEcCtD
