nodes	percent_of_prediction	percent_of_DWPC	metapath
Rosiglitazone—PPARG—Irinotecan—Topotecan—ovarian cancer	0.0184	1	CbGdCrCtD
Rosiglitazone—ACSL4—myometrium—ovarian cancer	0.0156	0.0686	CbGeAlD
Rosiglitazone—ACSL4—uterine cervix—ovarian cancer	0.0121	0.0534	CbGeAlD
Rosiglitazone—PTGS1—oviduct—ovarian cancer	0.0117	0.0516	CbGeAlD
Rosiglitazone—ACSL4—decidua—ovarian cancer	0.0116	0.0508	CbGeAlD
Rosiglitazone—ACSL4—endometrium—ovarian cancer	0.011	0.0483	CbGeAlD
Rosiglitazone—ACSL4—gonad—ovarian cancer	0.0102	0.0448	CbGeAlD
Rosiglitazone—ACSL4—uterus—ovarian cancer	0.0101	0.0445	CbGeAlD
Rosiglitazone—ACSL4—female reproductive system—ovarian cancer	0.0091	0.04	CbGeAlD
Rosiglitazone—ACSL4—bone marrow—ovarian cancer	0.00859	0.0377	CbGeAlD
Rosiglitazone—ACSL4—female gonad—ovarian cancer	0.00828	0.0364	CbGeAlD
Rosiglitazone—ACSL4—vagina—ovarian cancer	0.00823	0.0362	CbGeAlD
Rosiglitazone—ACSL4—testis—ovarian cancer	0.00734	0.0323	CbGeAlD
Rosiglitazone—PPARG—embryo—ovarian cancer	0.00675	0.0297	CbGeAlD
Rosiglitazone—PPARG—epithelium—ovarian cancer	0.00551	0.0242	CbGeAlD
Rosiglitazone—ACSL4—lymph node—ovarian cancer	0.00532	0.0234	CbGeAlD
Rosiglitazone—PPARG—decidua—ovarian cancer	0.00521	0.0229	CbGeAlD
Rosiglitazone—SLCO1B1—female reproductive system—ovarian cancer	0.00475	0.0209	CbGeAlD
Rosiglitazone—PPARG—uterus—ovarian cancer	0.00455	0.02	CbGeAlD
Rosiglitazone—CYP2A6—vagina—ovarian cancer	0.00435	0.0191	CbGeAlD
Rosiglitazone—PPARG—female reproductive system—ovarian cancer	0.00409	0.018	CbGeAlD
Rosiglitazone—PPARG—bone marrow—ovarian cancer	0.00387	0.017	CbGeAlD
Rosiglitazone—PPARG—female gonad—ovarian cancer	0.00373	0.0164	CbGeAlD
Rosiglitazone—PPARG—vagina—ovarian cancer	0.0037	0.0163	CbGeAlD
Rosiglitazone—PPARG—testis—ovarian cancer	0.0033	0.0145	CbGeAlD
Rosiglitazone—CYP2C8—endometrium—ovarian cancer	0.00326	0.0143	CbGeAlD
Rosiglitazone—ALB—testis—ovarian cancer	0.0031	0.0136	CbGeAlD
Rosiglitazone—PTGS1—epithelium—ovarian cancer	0.00295	0.0129	CbGeAlD
Rosiglitazone—PTGS1—uterine cervix—ovarian cancer	0.00292	0.0128	CbGeAlD
Rosiglitazone—CYP2C19—vagina—ovarian cancer	0.0028	0.0123	CbGeAlD
Rosiglitazone—CYP2C8—female reproductive system—ovarian cancer	0.0027	0.0119	CbGeAlD
Rosiglitazone—PTGS1—endometrium—ovarian cancer	0.00264	0.0116	CbGeAlD
Rosiglitazone—CYP2C8—vagina—ovarian cancer	0.00244	0.0107	CbGeAlD
Rosiglitazone—PTGS1—uterus—ovarian cancer	0.00243	0.0107	CbGeAlD
Rosiglitazone—CYP2C9—female reproductive system—ovarian cancer	0.0024	0.0105	CbGeAlD
Rosiglitazone—PPARG—lymph node—ovarian cancer	0.00239	0.0105	CbGeAlD
Rosiglitazone—ALB—lymph node—ovarian cancer	0.00225	0.00987	CbGeAlD
Rosiglitazone—Thrombocytopenia—Chlorambucil—ovarian cancer	0.0022	0.00429	CcSEcCtD
Rosiglitazone—Leukopenia—Topotecan—ovarian cancer	0.00219	0.00428	CcSEcCtD
Rosiglitazone—PTGS1—female reproductive system—ovarian cancer	0.00219	0.00962	CbGeAlD
Rosiglitazone—Cardiac failure congestive—Docetaxel—ovarian cancer	0.00219	0.00427	CcSEcCtD
Rosiglitazone—CYP2C8—testis—ovarian cancer	0.00218	0.00957	CbGeAlD
Rosiglitazone—Immune system disorder—Vinorelbine—ovarian cancer	0.00217	0.00424	CcSEcCtD
Rosiglitazone—Leukopenia—Melphalan—ovarian cancer	0.00214	0.00419	CcSEcCtD
Rosiglitazone—Malnutrition—Vinorelbine—ovarian cancer	0.00209	0.00409	CcSEcCtD
Rosiglitazone—Nasopharyngitis—Paclitaxel—ovarian cancer	0.00209	0.00408	CcSEcCtD
Rosiglitazone—Arthralgia—Topotecan—ovarian cancer	0.00208	0.00407	CcSEcCtD
Rosiglitazone—Myalgia—Topotecan—ovarian cancer	0.00208	0.00407	CcSEcCtD
Rosiglitazone—Myalgia—Melphalan—ovarian cancer	0.00204	0.00398	CcSEcCtD
