nodes	percent_of_prediction	percent_of_DWPC	metapath
Olmesartan—AGTR1—blood plasma—schizophrenia	0.0121	0.176	CbGeAlD
Olmesartan—SLCO1B1—blood plasma—schizophrenia	0.0116	0.168	CbGeAlD
Olmesartan—Irbesartan—CYP1A2—schizophrenia	0.00798	0.203	CrCbGaD
Olmesartan—Losartan—ACE—schizophrenia	0.00724	0.185	CrCbGaD
Olmesartan—AGTR1—forebrain—schizophrenia	0.00664	0.0967	CbGeAlD
Olmesartan—SLCO1B3—endocrine gland—schizophrenia	0.00635	0.0924	CbGeAlD
Olmesartan—Irbesartan—CYP2D6—schizophrenia	0.00616	0.157	CrCbGaD
Olmesartan—Telmisartan—ABCB1—schizophrenia	0.00545	0.139	CrCbGaD
Olmesartan—Losartan—CYP1A2—schizophrenia	0.00514	0.131	CrCbGaD
Olmesartan—AGTR1—blood—schizophrenia	0.00444	0.0646	CbGeAlD
Olmesartan—Candesartan—ABCB1—schizophrenia	0.0044	0.112	CrCbGaD
Olmesartan—SLCO1B1—blood—schizophrenia	0.00423	0.0616	CbGeAlD
Olmesartan—AGTR1—endocrine gland—schizophrenia	0.00385	0.0561	CbGeAlD
Olmesartan—SLCO1B1—endocrine gland—schizophrenia	0.00367	0.0535	CbGeAlD
Olmesartan—AGTR1—nervous system—schizophrenia	0.00361	0.0525	CbGeAlD
Olmesartan—AGTR1—central nervous system—schizophrenia	0.00347	0.0505	CbGeAlD
Olmesartan—ABCC2—blood—schizophrenia	0.00321	0.0467	CbGeAlD
Olmesartan—Losartan—ABCB1—schizophrenia	0.00283	0.0723	CrCbGaD
Olmesartan—ABCC2—endocrine gland—schizophrenia	0.00278	0.0405	CbGeAlD
Olmesartan—AGTR1—brain—schizophrenia	0.00276	0.0401	CbGeAlD
Olmesartan—AGTR1—Signaling by GPCR—FZD3—schizophrenia	0.00193	0.00216	CbGpPWpGaD
Olmesartan—SLCO1B1—SLC-mediated transmembrane transport—SLC6A1—schizophrenia	0.00192	0.00216	CbGpPWpGaD
Olmesartan—AGTR1—GPCR ligand binding—NPY—schizophrenia	0.00192	0.00215	CbGpPWpGaD
Olmesartan—SLCO1B3—Metabolism of lipids and lipoproteins—PRKD1—schizophrenia	0.0019	0.00213	CbGpPWpGaD
Olmesartan—AGTR1—Gastrin-CREB signalling pathway via PKC and MAPK—HTR2A—schizophrenia	0.00187	0.0021	CbGpPWpGaD
Olmesartan—AGTR1—GPCR ligand binding—HTR1B—schizophrenia	0.00185	0.00208	CbGpPWpGaD
Olmesartan—AGTR1—GPCR ligand binding—OXT—schizophrenia	0.00185	0.00208	CbGpPWpGaD
Olmesartan—AGTR1—GPCR downstream signaling—NGEF—schizophrenia	0.00185	0.00207	CbGpPWpGaD
Olmesartan—SLCO1B3—Transmembrane transport of small molecules—GABRB2—schizophrenia	0.00183	0.00205	CbGpPWpGaD
Olmesartan—ABCC2—Transmembrane transport of small molecules—HTR3A—schizophrenia	0.00181	0.00203	CbGpPWpGaD
Olmesartan—AGTR1—Signaling by GPCR—PPP3CC—schizophrenia	0.00181	0.00203	CbGpPWpGaD
Olmesartan—AGTR1—Signaling by GPCR—GRM2—schizophrenia	0.00181	0.00203	CbGpPWpGaD
Olmesartan—AGTR1—Signaling by GPCR—TAAR6—schizophrenia	0.00181	0.00203	CbGpPWpGaD
Olmesartan—AGTR1—GPCR downstream signaling—NTS—schizophrenia	0.0018	0.00202	CbGpPWpGaD
Olmesartan—ABCC2—NRF2 pathway—GSTM1—schizophrenia	0.0018	0.00202	CbGpPWpGaD
Olmesartan—AGTR1—Allograft Rejection—TNF—schizophrenia	0.0018	0.00201	CbGpPWpGaD
Olmesartan—AGTR1—GPCR ligand binding—HTR1A—schizophrenia	0.00178	0.002	CbGpPWpGaD
Olmesartan—ABCC2—NRF2 pathway—NRG1—schizophrenia	0.00177	0.00198	CbGpPWpGaD
Olmesartan—AGTR1—GPCR ligand binding—NPS—schizophrenia	0.00176	0.00197	CbGpPWpGaD
Olmesartan—AGTR1—GPCR ligand binding—DRD1—schizophrenia	0.00172	0.00193	CbGpPWpGaD
Olmesartan—AGTR1—GPCR ligand binding—HTR2C—schizophrenia	0.00172	0.00193	CbGpPWpGaD
Olmesartan—SLCO1B1—Transmembrane transport of small molecules—HTR3A—schizophrenia	0.0017	0.00191	CbGpPWpGaD
Olmesartan—AGTR1—GPCR downstream signaling—GRM3—schizophrenia	0.0017	0.0019	CbGpPWpGaD
Olmesartan—AGTR1—GPCR downstream signaling—RGS4—schizophrenia	0.0017	0.0019	CbGpPWpGaD
Olmesartan—SLCO1B3—Metabolism—MPC2—schizophrenia	0.00169	0.00189	CbGpPWpGaD
Olmesartan—SLCO1B1—Metabolism of lipids and lipoproteins—PIP4K2A—schizophrenia	0.00168	0.00189	CbGpPWpGaD
Olmesartan—AGTR1—Signaling by GPCR—NGEF—schizophrenia	0.00168	0.00188	CbGpPWpGaD
Olmesartan—AGTR1—GPCR ligand binding—DRD3—schizophrenia	0.00167	0.00187	CbGpPWpGaD
Olmesartan—AGTR1—GPCR downstream signaling—HTR6—schizophrenia	0.00166	0.00187	CbGpPWpGaD
Olmesartan—AGTR1—Signaling by GPCR—NTS—schizophrenia	0.00164	0.00184	CbGpPWpGaD
Olmesartan—AGTR1—GPCRs, Class A Rhodopsin-like—HTR2A—schizophrenia	0.00162	0.00182	CbGpPWpGaD
Olmesartan—AGTR1—GPCR ligand binding—DRD4—schizophrenia	0.00162	0.00182	CbGpPWpGaD
Olmesartan—ABCC2—Transmembrane transport of small molecules—SLC1A1—schizophrenia	0.00162	0.00181	CbGpPWpGaD
Olmesartan—SLCO1B3—Transmembrane transport of small molecules—SLC18A2—schizophrenia	0.00158	0.00177	CbGpPWpGaD
Olmesartan—SLCO1B3—Metabolism of lipids and lipoproteins—CLOCK—schizophrenia	0.00157	0.00176	CbGpPWpGaD
Olmesartan—SLCO1B3—Metabolism—PLCH2—schizophrenia	0.00157	0.00176	CbGpPWpGaD
Olmesartan—AGTR1—GPCR ligand binding—CNR1—schizophrenia	0.00155	0.00173	CbGpPWpGaD
Olmesartan—AGTR1—Signaling by GPCR—RGS4—schizophrenia	0.00154	0.00173	CbGpPWpGaD
Olmesartan—AGTR1—Signaling by GPCR—GRM3—schizophrenia	0.00154	0.00173	CbGpPWpGaD
Olmesartan—SLCO1B1—Transmembrane transport of small molecules—SLC1A1—schizophrenia	0.00152	0.0017	CbGpPWpGaD
Olmesartan—AGTR1—Signaling by GPCR—HTR6—schizophrenia	0.00151	0.00169	CbGpPWpGaD
Olmesartan—AGTR1—GPCR ligand binding—DRD2—schizophrenia	0.00151	0.00169	CbGpPWpGaD
Olmesartan—AGTR1—GPCR ligand binding—HTR7—schizophrenia	0.00151	0.00169	CbGpPWpGaD
Olmesartan—ABCC2—Transmembrane transport of small molecules—SLC17A7—schizophrenia	0.00148	0.00166	CbGpPWpGaD
Olmesartan—SLCO1B3—Metabolism—NDST3—schizophrenia	0.00147	0.00165	CbGpPWpGaD
Olmesartan—AGTR1—GPCR downstream signaling—CHRM1—schizophrenia	0.00147	0.00165	CbGpPWpGaD
Olmesartan—SLCO1B3—Transmembrane transport of small molecules—SLC6A1—schizophrenia	0.00146	0.00163	CbGpPWpGaD
Olmesartan—AGTR1—GPCR downstream signaling—IL3RA—schizophrenia	0.00143	0.00161	CbGpPWpGaD
Olmesartan—SLCO1B3—Metabolism—ACSL6—schizophrenia	0.0014	0.00157	CbGpPWpGaD
Olmesartan—SLCO1B3—Metabolism—SLC27A5—schizophrenia	0.0014	0.00157	CbGpPWpGaD
Olmesartan—SLCO1B1—Metabolism—PRODH—schizophrenia	0.00139	0.00156	CbGpPWpGaD
Olmesartan—SLCO1B1—Transmembrane transport of small molecules—SLC17A7—schizophrenia	0.00139	0.00156	CbGpPWpGaD
Olmesartan—AGTR1—Class A/1 (Rhodopsin-like receptors)—HTR2A—schizophrenia	0.00139	0.00156	CbGpPWpGaD
Olmesartan—SLCO1B1—SLC-mediated transmembrane transport—SLC6A3—schizophrenia	0.00137	0.00154	CbGpPWpGaD
Olmesartan—AGTR1—GPCR downstream signaling—GRM5—schizophrenia	0.00137	0.00153	CbGpPWpGaD
Olmesartan—SLCO1B3—Metabolism of lipids and lipoproteins—PIK3C2A—schizophrenia	0.00136	0.00153	CbGpPWpGaD
Olmesartan—AGTR1—Signaling Pathways—DGKI—schizophrenia	0.00134	0.0015	CbGpPWpGaD
Olmesartan—AGTR1—Signaling by GPCR—CHRM1—schizophrenia	0.00133	0.0015	CbGpPWpGaD
Olmesartan—SLCO1B3—Metabolism—DAO—schizophrenia	0.00133	0.00149	CbGpPWpGaD
Olmesartan—ABCC2—Transmembrane transport of small molecules—GABRB2—schizophrenia	0.00131	0.00147	CbGpPWpGaD
Olmesartan—AGTR1—Signaling by GPCR—IL3RA—schizophrenia	0.0013	0.00146	CbGpPWpGaD
Olmesartan—SLCO1B3—Transmembrane transport of small molecules—ATP2A2—schizophrenia	0.0013	0.00145	CbGpPWpGaD
Olmesartan—SLCO1B3—Metabolism—PNP—schizophrenia	0.00128	0.00143	CbGpPWpGaD
Olmesartan—SLCO1B1—Metabolism of lipids and lipoproteins—PRKD1—schizophrenia	0.00128	0.00143	CbGpPWpGaD
Olmesartan—AGTR1—GPCR downstream signaling—CCK—schizophrenia	0.00125	0.0014	CbGpPWpGaD
Olmesartan—AGTR1—Signaling by GPCR—GRM5—schizophrenia	0.00124	0.00139	CbGpPWpGaD
Olmesartan—SLCO1B1—Transmembrane transport of small molecules—GABRB2—schizophrenia	0.00123	0.00138	CbGpPWpGaD
Olmesartan—AGTR1—Signaling Pathways—PPP1R1B—schizophrenia	0.00122	0.00137	CbGpPWpGaD
Olmesartan—AGTR1—GPCR downstream signaling—PDE4B—schizophrenia	0.00122	0.00137	CbGpPWpGaD
Olmesartan—AGTR1—GPCR downstream signaling—CCKAR—schizophrenia	0.0012	0.00134	CbGpPWpGaD
Olmesartan—SLCO1B3—Metabolism—NDUFV2—schizophrenia	0.00119	0.00133	CbGpPWpGaD
Olmesartan—AGTR1—GPCR downstream signaling—ADORA2A—schizophrenia	0.00116	0.0013	CbGpPWpGaD
