nodes	percent_of_prediction	percent_of_DWPC	metapath
Glipizide—type 2 diabetes mellitus—coronary artery disease	0.447	1	CtDrD
Glipizide—PPARG—coronary artery disease	0.157	1	CbGaD
Glipizide—PPARG—Telmisartan—coronary artery disease	0.0863	0.353	CbGbCtD
Glipizide—CYP2C9—Fenofibrate—coronary artery disease	0.0144	0.0591	CbGbCtD
Glipizide—CYP2C9—Gemfibrozil—coronary artery disease	0.0115	0.0472	CbGbCtD
Glipizide—CYP2C9—Clopidogrel—coronary artery disease	0.01	0.0409	CbGbCtD
Glipizide—CYP3A4—Ticagrelor—coronary artery disease	0.00942	0.0385	CbGbCtD
Glipizide—CYP2C9—Pitavastatin—coronary artery disease	0.00875	0.0358	CbGbCtD
Glipizide—CYP2C9—Valsartan—coronary artery disease	0.00851	0.0348	CbGbCtD
Glipizide—CYP3A4—Fenofibrate—coronary artery disease	0.0084	0.0343	CbGbCtD
Glipizide—CYP3A4—Gemfibrozil—coronary artery disease	0.00671	0.0275	CbGbCtD
Glipizide—CYP2C9—Rosuvastatin—coronary artery disease	0.00645	0.0264	CbGbCtD
Glipizide—CYP2C9—Acetylsalicylic acid—coronary artery disease	0.00629	0.0257	CbGbCtD
Glipizide—CYP2C9—Simvastatin—coronary artery disease	0.006	0.0245	CbGbCtD
Glipizide—CYP2C9—Lovastatin—coronary artery disease	0.00587	0.024	CbGbCtD
Glipizide—CYP2C9—Pravastatin—coronary artery disease	0.00587	0.024	CbGbCtD
Glipizide—CYP3A4—Clopidogrel—coronary artery disease	0.00582	0.0238	CbGbCtD
Glipizide—CYP3A4—Eplerenone—coronary artery disease	0.00541	0.0221	CbGbCtD
Glipizide—CYP2C9—Atorvastatin—coronary artery disease	0.00535	0.0219	CbGbCtD
Glipizide—CYP2C9—Losartan—coronary artery disease	0.00489	0.02	CbGbCtD
Glipizide—CYP3A4—Enalapril—coronary artery disease	0.00482	0.0197	CbGbCtD
Glipizide—CYP3A4—Ezetimibe—coronary artery disease	0.00375	0.0153	CbGbCtD
Glipizide—CYP3A4—Rosuvastatin—coronary artery disease	0.00375	0.0153	CbGbCtD
Glipizide—CYP2C9—cardial valve—coronary artery disease	0.00361	0.393	CbGeAlD
Glipizide—CYP3A4—Simvastatin—coronary artery disease	0.00349	0.0143	CbGbCtD
Glipizide—CYP3A4—Lovastatin—coronary artery disease	0.00341	0.014	CbGbCtD
Glipizide—CYP3A4—Pravastatin—coronary artery disease	0.00341	0.014	CbGbCtD
Glipizide—CYP3A4—Atorvastatin—coronary artery disease	0.00311	0.0127	CbGbCtD
Glipizide—CYP3A4—Losartan—coronary artery disease	0.00284	0.0116	CbGbCtD
Glipizide—Gliquidone—KCNJ8—coronary artery disease	0.000926	0.361	CrCbGaD
Glipizide—PPARG—artery—coronary artery disease	0.000925	0.101	CbGeAlD
Glipizide—PPARG—endothelium—coronary artery disease	0.000781	0.0851	CbGeAlD
Glipizide—Glisoxepide—KCNJ8—coronary artery disease	0.000669	0.261	CrCbGaD
Glipizide—PPARG—myocardium—coronary artery disease	0.000488	0.0532	CbGeAlD
Glipizide—KCNJ11—heart—coronary artery disease	0.000484	0.0528	CbGeAlD
Glipizide—KCNJ11—cardiovascular system—coronary artery disease	0.000457	0.0498	CbGeAlD
Glipizide—ABCC8—heart—coronary artery disease	0.000446	0.0486	CbGeAlD
Glipizide—ABCC8—cardiovascular system—coronary artery disease	0.000421	0.0459	CbGeAlD
Glipizide—PPARG—heart—coronary artery disease	0.000341	0.0371	CbGeAlD
Glipizide—PPARG—cardiovascular system—coronary artery disease	0.000321	0.035	CbGeAlD
Glipizide—PPARG—blood—coronary artery disease	0.000254	0.0277	CbGeAlD
Glipizide—Glyburide—CFTR—coronary artery disease	0.000231	0.0902	CrCbGaD
Glipizide—CYP2C9—heart—coronary artery disease	0.000199	0.0217	CbGeAlD
Glipizide—Glyburide—ABCA1—coronary artery disease	0.000197	0.0767	CrCbGaD
Glipizide—CYP2C9—cardiovascular system—coronary artery disease	0.000188	0.0205	CbGeAlD
Glipizide—Gliclazide—VEGFA—coronary artery disease	0.000187	0.073	CrCbGaD
Glipizide—CYP2C9—blood—coronary artery disease	0.000149	0.0162	CbGeAlD
Glipizide—CYP3A4—blood—coronary artery disease	0.000113	0.0124	CbGeAlD
Glipizide—Gliclazide—CYP2C19—coronary artery disease	9.07e-05	0.0354	CrCbGaD
Glipizide—Chlorpropamide—CYP2C19—coronary artery disease	7.05e-05	0.0275	CrCbGaD
Glipizide—Tolbutamide—CYP2C19—coronary artery disease	6.87e-05	0.0268	CrCbGaD
Glipizide—Gliclazide—ALB—coronary artery disease	5.03e-05	0.0196	CrCbGaD
Glipizide—Glyburide—CYP2C19—coronary artery disease	4.77e-05	0.0186	CrCbGaD
Glipizide—Hypertension—Timolol—coronary artery disease	4.18e-05	0.000442	CcSEcCtD
Glipizide—Constipation—Furosemide—coronary artery disease	4.18e-05	0.000442	CcSEcCtD
Glipizide—Pain—Furosemide—coronary artery disease	4.18e-05	0.000442	CcSEcCtD
Glipizide—Hypersensitivity—Niacin—coronary artery disease	4.17e-05	0.000442	CcSEcCtD
Glipizide—Ill-defined disorder—Lisinopril—coronary artery disease	4.17e-05	0.000441	CcSEcCtD
Glipizide—Discomfort—Ramipril—coronary artery disease	4.16e-05	0.000441	CcSEcCtD
Glipizide—Asthenia—Olmesartan—coronary artery disease	4.16e-05	0.00044	CcSEcCtD
Glipizide—Headache—Clopidogrel—coronary artery disease	4.16e-05	0.00044	CcSEcCtD
Glipizide—Rash—Lovastatin—coronary artery disease	4.16e-05	0.00044	CcSEcCtD
Glipizide—Dermatitis—Lovastatin—coronary artery disease	4.15e-05	0.00044	CcSEcCtD
Glipizide—Dyspepsia—Losartan—coronary artery disease	4.15e-05	0.000439	CcSEcCtD
Glipizide—Feeling abnormal—Perindopril—coronary artery disease	4.14e-05	0.000438	CcSEcCtD
Glipizide—Headache—Lovastatin—coronary artery disease	4.13e-05	0.000437	CcSEcCtD
Glipizide—Pruritus—Valsartan—coronary artery disease	4.12e-05	0.000436	CcSEcCtD
Glipizide—Arthralgia—Timolol—coronary artery disease	4.12e-05	0.000436	CcSEcCtD
Glipizide—Myalgia—Timolol—coronary artery disease	4.12e-05	0.000436	CcSEcCtD
Glipizide—Vomiting—Ezetimibe—coronary artery disease	4.11e-05	0.000435	CcSEcCtD
Glipizide—Hypersensitivity—Pravastatin—coronary artery disease	4.11e-05	0.000435	CcSEcCtD
Glipizide—Gastrointestinal pain—Perindopril—coronary artery disease	4.11e-05	0.000435	CcSEcCtD
Glipizide—Anxiety—Timolol—coronary artery disease	4.11e-05	0.000435	CcSEcCtD
Glipizide—Pruritus—Olmesartan—coronary artery disease	4.1e-05	0.000434	CcSEcCtD
Glipizide—Decreased appetite—Losartan—coronary artery disease	4.1e-05	0.000434	CcSEcCtD
Glipizide—Abdominal pain—Captopril—coronary artery disease	4.09e-05	0.000433	CcSEcCtD
Glipizide—Dizziness—Simvastatin—coronary artery disease	4.08e-05	0.000432	CcSEcCtD
Glipizide—Rash—Ezetimibe—coronary artery disease	4.08e-05	0.000432	CcSEcCtD
Glipizide—Dermatitis—Ezetimibe—coronary artery disease	4.07e-05	0.000431	CcSEcCtD
Glipizide—Confusional state—Ramipril—coronary artery disease	4.07e-05	0.000431	CcSEcCtD
