nodes	percent_of_prediction	percent_of_DWPC	metapath
Pralatrexate—FPGS—islet of Langerhans—type 2 diabetes mellitus	0.00884	0.0989	CbGeAlD
Pralatrexate—SLC19A1—adipose tissue—type 2 diabetes mellitus	0.00846	0.0947	CbGeAlD
Pralatrexate—FPGS—retina—type 2 diabetes mellitus	0.00755	0.0846	CbGeAlD
Pralatrexate—FPGS—cortex of kidney—type 2 diabetes mellitus	0.00609	0.0682	CbGeAlD
Pralatrexate—SLC19A1—liver—type 2 diabetes mellitus	0.00593	0.0664	CbGeAlD
Pralatrexate—FPGS—adipose tissue—type 2 diabetes mellitus	0.00564	0.0631	CbGeAlD
Pralatrexate—Tetrahydrofolic acid—MTR—type 2 diabetes mellitus	0.00492	0.316	CrCbGaD
Pralatrexate—DHFR—retina—type 2 diabetes mellitus	0.00491	0.0549	CbGeAlD
Pralatrexate—TYMS—Bortezomib—Nateglinide—type 2 diabetes mellitus	0.00474	1	CbGdCrCtD
Pralatrexate—TYMS—nephron tubule—type 2 diabetes mellitus	0.00467	0.0522	CbGeAlD
Pralatrexate—DHFR—nephron tubule—type 2 diabetes mellitus	0.00462	0.0517	CbGeAlD
Pralatrexate—DHFR—cardiovascular system—type 2 diabetes mellitus	0.00415	0.0465	CbGeAlD
Pralatrexate—DHFR—kidney—type 2 diabetes mellitus	0.00406	0.0455	CbGeAlD
Pralatrexate—TYMS—cortex of kidney—type 2 diabetes mellitus	0.00399	0.0447	CbGeAlD
Pralatrexate—DHFR—cortex of kidney—type 2 diabetes mellitus	0.00395	0.0443	CbGeAlD
Pralatrexate—FPGS—liver—type 2 diabetes mellitus	0.00395	0.0442	CbGeAlD
Pralatrexate—TYMS—adipose tissue—type 2 diabetes mellitus	0.0037	0.0414	CbGeAlD
Pralatrexate—DHFR—adipose tissue—type 2 diabetes mellitus	0.00366	0.041	CbGeAlD
Pralatrexate—TYMS—liver—type 2 diabetes mellitus	0.00259	0.029	CbGeAlD
Pralatrexate—DHFR—liver—type 2 diabetes mellitus	0.00257	0.0287	CbGeAlD
Pralatrexate—Leucovorin—ABCC2—type 2 diabetes mellitus	0.00226	0.145	CrCbGaD
Pralatrexate—Folic Acid—MTHFR—type 2 diabetes mellitus	0.00168	0.108	CrCbGaD
Pralatrexate—Tetrahydrofolic acid—MTHFR—type 2 diabetes mellitus	0.00168	0.108	CrCbGaD
Pralatrexate—Oedema—Pioglitazone—type 2 diabetes mellitus	0.00147	0.00311	CcSEcCtD
Pralatrexate—Abdominal pain—Repaglinide—type 2 diabetes mellitus	0.00147	0.0031	CcSEcCtD
Pralatrexate—Diarrhoea—Nateglinide—type 2 diabetes mellitus	0.00147	0.0031	CcSEcCtD
Pralatrexate—Anorexia—Glipizide—type 2 diabetes mellitus	0.00146	0.00309	CcSEcCtD
Pralatrexate—Neutropenia—Metformin—type 2 diabetes mellitus	0.00146	0.00308	CcSEcCtD
Pralatrexate—Rash—Chlorpropamide—type 2 diabetes mellitus	0.00146	0.00308	CcSEcCtD
Pralatrexate—Rash—Tolazamide—type 2 diabetes mellitus	0.00146	0.00308	CcSEcCtD
Pralatrexate—Tetrahydrofolic acid—ABCC2—type 2 diabetes mellitus	0.00146	0.0937	CrCbGaD
Pralatrexate—Upper respiratory tract infection—Metformin—type 2 diabetes mellitus	0.00145	0.00306	CcSEcCtD
Pralatrexate—Toxic epidermal necrolysis—Losartan—type 2 diabetes mellitus	0.00144	0.00305	CcSEcCtD
Pralatrexate—Rash—Linagliptin—type 2 diabetes mellitus	0.00144	0.00305	CcSEcCtD
Pralatrexate—Dermatitis—Linagliptin—type 2 diabetes mellitus	0.00144	0.00305	CcSEcCtD
Pralatrexate—Epistaxis—Valsartan—type 2 diabetes mellitus	0.00144	0.00304	CcSEcCtD
Pralatrexate—Vomiting—Acarbose—type 2 diabetes mellitus	0.00141	0.00298	CcSEcCtD
Pralatrexate—Thrombocytopenia—Glimepiride—type 2 diabetes mellitus	0.0014	0.00296	CcSEcCtD
Pralatrexate—Rash—Acarbose—type 2 diabetes mellitus	0.0014	0.00296	CcSEcCtD
Pralatrexate—Dermatitis—Acarbose—type 2 diabetes mellitus	0.0014	0.00296	CcSEcCtD
Pralatrexate—Tachycardia—Glimepiride—type 2 diabetes mellitus	0.0014	0.00295	CcSEcCtD
Pralatrexate—Neutropenia—Irbesartan—type 2 diabetes mellitus	0.00138	0.00291	CcSEcCtD
Pralatrexate—Nausea—Tolazamide—type 2 diabetes mellitus	0.00137	0.0029	CcSEcCtD
Pralatrexate—Nausea—Chlorpropamide—type 2 diabetes mellitus	0.00137	0.0029	CcSEcCtD
Pralatrexate—Upper respiratory tract infection—Irbesartan—type 2 diabetes mellitus	0.00137	0.00289	CcSEcCtD
Pralatrexate—Dyspnoea—Glipizide—type 2 diabetes mellitus	0.00137	0.00289	CcSEcCtD
Pralatrexate—Anorexia—Glimepiride—type 2 diabetes mellitus	0.00136	0.00288	CcSEcCtD
Pralatrexate—Vomiting—Nateglinide—type 2 diabetes mellitus	0.00136	0.00288	CcSEcCtD
Pralatrexate—Rash—Nateglinide—type 2 diabetes mellitus	0.00135	0.00285	CcSEcCtD
Pralatrexate—Dermatitis—Nateglinide—type 2 diabetes mellitus	0.00135	0.00285	CcSEcCtD
Pralatrexate—Anaemia—Glyburide—type 2 diabetes mellitus	0.00134	0.00283	CcSEcCtD
Pralatrexate—Decreased appetite—Glipizide—type 2 diabetes mellitus	0.00133	0.00282	CcSEcCtD
Pralatrexate—Nausea—Acarbose—type 2 diabetes mellitus	0.00132	0.00279	CcSEcCtD
Pralatrexate—Constipation—Glipizide—type 2 diabetes mellitus	0.00131	0.00277	CcSEcCtD
Pralatrexate—Pruritus—Repaglinide—type 2 diabetes mellitus	0.00131	0.00277	CcSEcCtD
