nodes	percent_of_prediction	percent_of_DWPC	metapath
Trimethadione—Paramethadione—CACNA1H—autistic disorder	0.127	1	CrCbGaD
Trimethadione—CACNA1G—telencephalon—autistic disorder	0.0248	0.154	CbGeAlD
Trimethadione—CACNA1G—digestive system—autistic disorder	0.019	0.118	CbGeAlD
Trimethadione—CACNA1G—head—autistic disorder	0.0155	0.0959	CbGeAlD
Trimethadione—CACNA1G—nervous system—autistic disorder	0.0147	0.0909	CbGeAlD
Trimethadione—CACNA1G—central nervous system—autistic disorder	0.0141	0.0876	CbGeAlD
Trimethadione—CACNA1G—cerebellum—autistic disorder	0.0138	0.0856	CbGeAlD
Trimethadione—CACNA1G—brain—autistic disorder	0.0112	0.0695	CbGeAlD
Trimethadione—CYP2C19—digestive system—autistic disorder	0.00591	0.0366	CbGeAlD
Trimethadione—CYP2E1—telencephalon—autistic disorder	0.00568	0.0352	CbGeAlD
Trimethadione—CYP2C9—digestive system—autistic disorder	0.00458	0.0284	CbGeAlD
Trimethadione—CYP2E1—digestive system—autistic disorder	0.00434	0.0269	CbGeAlD
Trimethadione—CYP2E1—head—autistic disorder	0.00354	0.0219	CbGeAlD
Trimethadione—CYP3A4—digestive system—autistic disorder	0.00349	0.0216	CbGeAlD
Trimethadione—CYP2E1—nervous system—autistic disorder	0.00336	0.0208	CbGeAlD
Trimethadione—CYP2E1—central nervous system—autistic disorder	0.00323	0.02	CbGeAlD
Trimethadione—CYP2E1—cerebellum—autistic disorder	0.00316	0.0196	CbGeAlD
Trimethadione—CYP2C8—brain—autistic disorder	0.00305	0.0189	CbGeAlD
Trimethadione—CYP3A4—nervous system—autistic disorder	0.0027	0.0167	CbGeAlD
Trimethadione—CYP3A4—central nervous system—autistic disorder	0.0026	0.0161	CbGeAlD
Trimethadione—CYP2E1—brain—autistic disorder	0.00257	0.0159	CbGeAlD
Trimethadione—CYP2C8—Metabolism—INPP1—autistic disorder	0.000696	0.000977	CbGpPWpGaD
Trimethadione—CYP2C19—Biological oxidations—GSTM1—autistic disorder	0.000664	0.000932	CbGpPWpGaD
Trimethadione—CYP2C9—Biological oxidations—COMT—autistic disorder	0.000662	0.000929	CbGpPWpGaD
Trimethadione—CYP2C9—Biological oxidations—GSTP1—autistic disorder	0.000658	0.000925	CbGpPWpGaD
Trimethadione—CYP2C9—Biological oxidations—MAOA—autistic disorder	0.000657	0.000923	CbGpPWpGaD
Trimethadione—CYP3A4—Cytochrome P450 - arranged by substrate type—POMC—autistic disorder	0.000655	0.00092	CbGpPWpGaD
Trimethadione—CYP2C19—Metapathway biotransformation—GSTM1—autistic disorder	0.000655	0.000919	CbGpPWpGaD
Trimethadione—CYP2C9—Metapathway biotransformation—COMT—autistic disorder	0.000653	0.000916	CbGpPWpGaD
Trimethadione—CYP2C9—Metapathway biotransformation—GSTP1—autistic disorder	0.000649	0.000912	CbGpPWpGaD
Trimethadione—CACNA1G—Axon guidance—HRAS—autistic disorder	0.00064	0.000898	CbGpPWpGaD
Trimethadione—CYP2C19—Metabolism of lipids and lipoproteins—NPAS2—autistic disorder	0.000628	0.000882	CbGpPWpGaD
Trimethadione—CYP2C19—Metabolism—ACADSB—autistic disorder	0.000621	0.000872	CbGpPWpGaD
Trimethadione—CYP2C19—Metabolism—INPP1—autistic disorder	0.000621	0.000872	CbGpPWpGaD
Trimethadione—CYP2C8—Metabolism—BTD—autistic disorder	0.00062	0.000871	CbGpPWpGaD
Trimethadione—CACNA1G—Axon guidance—IL6—autistic disorder	0.000612	0.00086	CbGpPWpGaD
Trimethadione—CYP2E1—Metabolism—TDO2—autistic disorder	0.00061	0.000857	CbGpPWpGaD
Trimethadione—CYP2E1—Biological oxidations—POMC—autistic disorder	0.000608	0.000854	CbGpPWpGaD
Trimethadione—CYP2C9—Biological oxidations—GSTM1—autistic disorder	0.000605	0.00085	CbGpPWpGaD
Trimethadione—CYP2C9—Metapathway biotransformation—GSTM1—autistic disorder	0.000597	0.000838	CbGpPWpGaD
Trimethadione—CYP2C8—Metabolism of lipids and lipoproteins—RORA—autistic disorder	0.000591	0.000831	CbGpPWpGaD
Trimethadione—CYP2E1—Metabolism—DHCR7—autistic disorder	0.000573	0.000805	CbGpPWpGaD
Trimethadione—CYP2C9—Metabolism of lipids and lipoproteins—NPAS2—autistic disorder	0.000573	0.000805	CbGpPWpGaD
Trimethadione—CACNA1G—Developmental Biology—MAPK1—autistic disorder	0.000569	0.000798	CbGpPWpGaD
Trimethadione—CYP2C9—Metabolism—ACADSB—autistic disorder	0.000566	0.000795	CbGpPWpGaD
Trimethadione—CYP2C9—Metabolism—INPP1—autistic disorder	0.000566	0.000795	CbGpPWpGaD
Trimethadione—CYP2C19—Metabolism—BTD—autistic disorder	0.000553	0.000777	CbGpPWpGaD
Trimethadione—CYP2E1—Metabolism—EXT1—autistic disorder	0.000544	0.000763	CbGpPWpGaD
Trimethadione—CYP2E1—Metabolism—SLC6A8—autistic disorder	0.000544	0.000763	CbGpPWpGaD
Trimethadione—CYP3A4—Phase 1 - Functionalization of compounds—POMC—autistic disorder	0.000531	0.000746	CbGpPWpGaD
Trimethadione—CYP2C19—Metabolism of lipids and lipoproteins—RORA—autistic disorder	0.000528	0.000741	CbGpPWpGaD
Trimethadione—CYP2C8—Metabolism—TDO2—autistic disorder	0.000527	0.00074	CbGpPWpGaD
Trimethadione—CYP2C8—Biological oxidations—POMC—autistic disorder	0.000526	0.000738	CbGpPWpGaD
Trimethadione—CYP2E1—Metabolism—DAO—autistic disorder	0.000519	0.000728	CbGpPWpGaD
Trimethadione—CYP2C9—Metabolism—BTD—autistic disorder	0.000505	0.000709	CbGpPWpGaD
Trimethadione—CYP2E1—Metabolism—UPB1—autistic disorder	0.000497	0.000698	CbGpPWpGaD
Trimethadione—CYP2C8—Metabolism—DHCR7—autistic disorder	0.000496	0.000696	CbGpPWpGaD
Trimethadione—CYP2C9—Metabolism of lipids and lipoproteins—RORA—autistic disorder	0.000481	0.000676	CbGpPWpGaD
