nodes	percent_of_prediction	percent_of_DWPC	metapath
Bepridil—Benzphetamine—obesity	0.336	1	CrCtD
Bepridil—hypertension—obesity	0.296	1	CtDrD
Bepridil—Trimethaphan—Benzphetamine—obesity	0.0324	0.155	CrCrCtD
Bepridil—Alverine—Benzphetamine—obesity	0.0201	0.0963	CrCrCtD
Bepridil—Antazoline—Benzphetamine—obesity	0.0174	0.0832	CrCrCtD
Bepridil—Eprazinone—Benzphetamine—obesity	0.0174	0.0832	CrCrCtD
Bepridil—Phenoxybenzamine—Benzphetamine—obesity	0.0138	0.0661	CrCrCtD
Bepridil—Diphenidol—Benzphetamine—obesity	0.0138	0.0661	CrCrCtD
Bepridil—Dextropropoxyphene—Benzphetamine—obesity	0.0138	0.0661	CrCrCtD
Bepridil—Diphenylpyraline—Benzphetamine—obesity	0.0132	0.063	CrCrCtD
Bepridil—Tripelennamine—Benzphetamine—obesity	0.0132	0.063	CrCrCtD
Bepridil—Fentanyl—Benzphetamine—obesity	0.0123	0.0589	CrCrCtD
Bepridil—Benzphetamine—Methamphetamine—obesity	0.0122	0.0584	CrCrCtD
Bepridil—Cyclizine—Benzphetamine—obesity	0.0118	0.0564	CrCrCtD
Bepridil—Benzyl Benzoate—Benzphetamine—obesity	0.00895	0.0429	CrCrCtD
Bepridil—Diphenhydramine—Benzphetamine—obesity	0.00858	0.0411	CrCrCtD
Bepridil—CYP2D6—Phentermine—obesity	0.00804	0.254	CbGbCtD
Bepridil—CYP2D6—Bupropion—obesity	0.00684	0.216	CbGbCtD
Bepridil—CYP2D6—Methamphetamine—obesity	0.00643	0.203	CbGbCtD
Bepridil—ABCB1—Cimetidine—obesity	0.00533	0.168	CbGbCtD
Bepridil—CYP2D6—Cimetidine—obesity	0.00502	0.159	CbGbCtD
Bepridil—CALM1—sympathetic nervous system—obesity	0.00111	0.0404	CbGeAlD
Bepridil—CACNA1A—hindbrain—obesity	0.00111	0.0402	CbGeAlD
Bepridil—PDE1A—hindbrain—obesity	0.000808	0.0294	CbGeAlD
Bepridil—CALM1—autonomic nervous system—obesity	0.000747	0.0272	CbGeAlD
Bepridil—CACNA1A—islet of Langerhans—obesity	0.000715	0.026	CbGeAlD
Bepridil—CACNA2D2—islet of Langerhans—obesity	0.000503	0.0183	CbGeAlD
Bepridil—KCNQ1—islet of Langerhans—obesity	0.000486	0.0177	CbGeAlD
Bepridil—CACNA2D2—respiratory system—obesity	0.000475	0.0173	CbGeAlD
Bepridil—TNNC1—adrenal cortex—obesity	0.000474	0.0172	CbGeAlD
Bepridil—KCNQ1—respiratory system—obesity	0.000459	0.0167	CbGeAlD
Bepridil—TNNC1—cardiovascular system—obesity	0.000432	0.0157	CbGeAlD
Bepridil—CACNA1A—adrenal gland—obesity	0.000409	0.0149	CbGeAlD
Bepridil—PDE1B—adipose tissue—obesity	0.000398	0.0145	CbGeAlD
Bepridil—KCNQ1—adrenal cortex—obesity	0.000385	0.014	CbGeAlD
Bepridil—TNNC1—pituitary gland—obesity	0.000383	0.0139	CbGeAlD
Bepridil—TNNC1—adipose tissue—obesity	0.000381	0.0139	CbGeAlD
Bepridil—PDE1A—cardiovascular system—obesity	0.000378	0.0138	CbGeAlD
Bepridil—ATP1A1—hindbrain—obesity	0.000359	0.0131	CbGeAlD
Bepridil—PDE1B—adrenal gland—obesity	0.000357	0.013	CbGeAlD
Bepridil—ATP1A1—gall bladder—obesity	0.000354	0.0129	CbGeAlD
Bepridil—KCNQ1—cardiovascular system—obesity	0.000351	0.0128	CbGeAlD
Bepridil—TNNC1—adrenal gland—obesity	0.000342	0.0124	CbGeAlD
Bepridil—CACNA1D—islet of Langerhans—obesity	0.000337	0.0123	CbGeAlD
Bepridil—PDE1A—adipose tissue—obesity	0.000333	0.0121	CbGeAlD
Bepridil—CACNA2D2—pituitary gland—obesity	0.000322	0.0117	CbGeAlD
Bepridil—CALM2—hindbrain—obesity	0.000316	0.0115	CbGeAlD
Bepridil—CALM1—hindbrain—obesity	0.000315	0.0115	CbGeAlD
Bepridil—CALM2—gall bladder—obesity	0.000312	0.0114	CbGeAlD
Bepridil—KCNQ1—pituitary gland—obesity	0.000311	0.0113	CbGeAlD
Bepridil—KCNQ1—adipose tissue—obesity	0.00031	0.0113	CbGeAlD
Bepridil—PDE1B—endocrine gland—obesity	0.000309	0.0113	CbGeAlD
Bepridil—PDE1A—adrenal gland—obesity	0.000299	0.0109	CbGeAlD
Bepridil—CACNA1H—cardiovascular system—obesity	0.000295	0.0107	CbGeAlD
Bepridil—CACNA1C—respiratory system—obesity	0.000294	0.0107	CbGeAlD
Bepridil—KCNQ1—digestive system—obesity	0.000292	0.0106	CbGeAlD
Bepridil—CACNA2D2—adrenal gland—obesity	0.000288	0.0105	CbGeAlD
Bepridil—KCNQ1—adrenal gland—obesity	0.000278	0.0101	CbGeAlD
Bepridil—CACNA1D—adrenal cortex—obesity	0.000267	0.00971	CbGeAlD
Bepridil—CACNA1H—pituitary gland—obesity	0.000261	0.00951	CbGeAlD
Bepridil—CALM3—islet of Langerhans—obesity	0.00026	0.00948	CbGeAlD
Bepridil—PDE1A—endocrine gland—obesity	0.000259	0.00944	CbGeAlD
Bepridil—CACNA2D2—endocrine gland—obesity	0.00025	0.00908	CbGeAlD
Bepridil—CACNA1D—cardiovascular system—obesity	0.000244	0.00887	CbGeAlD
Bepridil—KCNQ1—endocrine gland—obesity	0.000241	0.00877	CbGeAlD
Bepridil—PDE1A—liver—obesity	0.000234	0.00851	CbGeAlD
Bepridil—CACNA1H—adrenal gland—obesity	0.000233	0.00849	CbGeAlD
Bepridil—ATP1A1—islet of Langerhans—obesity	0.000232	0.00845	CbGeAlD
Bepridil—CACNA1C—cardiovascular system—obesity	0.000225	0.00818	CbGeAlD
Bepridil—ATP1A1—respiratory system—obesity	0.000219	0.00798	CbGeAlD
